AREA,ID,LAYER,RMTYPE,SUBTYPE,WEIGHT,ALTERATIONS,CRACKS,POTLIDS,REDDENING,GLOSS,WHITEPATINA,PATINA,OTHER,CORTEX,CORTEXTHICKNESS,CORTEXAPPEARANCE,INCLUSIONS,INCLUSIONTYPE
SHELTER,VB06-405,,Type 2,Type 2,1.5,No,,,,,,,,No,,,Yes,FeOx; Spi
SHELTER,VB08-5418,,Type 2,Type 2,1.3,Yes,No,No,No,No,No,Yes,No,No,,,Yes,ND
SHELTER,VB07-872,,Type 2,Type 2,0.6,No,,,,,,,,No,,,Yes,ND
SHELTER,VB07-919,,Type 2,Type 2,1.2,No,,,,,,,,No,,,Yes,FeOx; ND; Spi
SHELTER,VB06-993,,Type 2,Type 2,0.3,No,,,,,,,,No,,,Yes,FeOx; ND; Spi?
SHELTER,VB06-1151,,Type 2,Type 2,1.8,Yes,No,No,No,No,Yes,No,No,Yes,Thin,Other,No,FeOx; ND; Spi?
SHELTER,VB08-5470,,Type 2,Type 2,0.6,No,,,,,,,,Yes,Thin,Other,Yes,FeOx; ND
SHELTER,VB06-993,,Type 2,Type 2,0.4,No,,,,,,,,No,,,Yes,FeOx; ND; Spi
SHELTER,VB06-74,,Type 2,Type 2,1.5,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,FeOx
SHELTER,VB06-1217,,Type 2,Type 2,0.9,Yes,No,No,No,No,Yes,Yes,No,No,,,Yes,FeOx
SHELTER,VB06-1130,,Type 2,Type 2,1.7,Yes,No,No,No,No,Yes,No,No,No,,,Yes,FeOx; ND; Spi; Rad
SHELTER,VB07-1037,,Type 2,Type 2,0.9,No,,,,,,,,No,,,Yes,FeOx; Spi
SHELTER,VB06-1980,,Type 2,Type 2,2.6,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,FeOx; Spi?; ND
SHELTER,VB09-1743,,Type 2,Type 2,1.1,No,,,,,,,,No,,,Yes,FeOx; Spi?; ND
SHELTER,VB08-5537,,Type 2,Type 2,1.9,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx; Spi?; ND
SHELTER,VB07-871,,Type 2,Type 2,1.2,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx; Spi; ND
SHELTER,VB06-856,,Type 2,Type 2,1.8,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx
SHELTER,VB06-990,,Type 2,Type 2,0.7,No,,,,,,,,No,,,Yes,FeOx; Spi; ECH
SHELTER,VB07-879,,Type 2,Type 2,1.5,Yes,No,No,No,No,Yes,Yes,No,No,,,Yes,FeOx
SHELTER,VB06-899,,Type 2,Type 2,0.4,Yes,No,No,No,No,No,No,Yes,No,,,Yes,FeOx
SHELTER,VB08-5993,,Type 2,Type 2,0.8,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,Rad
SHELTER,VB09-1741,,Type 2,Type 2,2,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx; ND; Spi
SHELTER,VB06-1469,,Type 2,Type 2,1.8,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,Yes,Org; ND
SHELTER,VB08-2051,,Type 2,Type 2,10.8,Yes,No,No,No,No,No,Yes,Yes,Yes,Thick,Rounded,Yes,FeOx
SHELTER,VB06-1686,,Type 2,Type 2,2.9,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,FeOx; Rad?; Spi?
SHELTER,VB09-1133,,Type 2,Type 2,0.5,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx; Rad
SHELTER,VB06-773,,Type 2,Type 2,0.7,Yes,No,No,No,No,No,No,Yes,No,,,Yes,FeOx; Rad; Spi?; ND
SHELTER,VB07-1157,,Type 2,Type 2,0.7,Yes,No,No,No,No,No,No,Yes,No,,,Yes,FeOx; Rad?
SHELTER,VB08-3869,,Type 2,Type 2,2.1,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx; Rad; ND
SHELTER,VB08-4425,,Type 2,Type 2,3.6,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx; Rad; ND
SHELTER,VB05-2565,,Type 2,Type 2,1.8,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx; Rad; ND
SHELTER,VB07-643,,Type 2,Type 2,2.5,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,Yes,Rad; ND
SHELTER,VB06-1371,Layer B,Type 2,Type 2,1.5,Yes,No,No,No,No,No,No,Yes,Yes,Medium,Outcrop,Yes,FeOx; Rad; Spi; ND
SHELTER,VB06-1216,,Type 2,Type 2,1.1,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx; Rad; Spi; ND
SHELTER,VB08-497,,Type 2,Type 2,2.8,Yes,No,No,No,No,No,Yes,Yes,Yes,Thick,Rounded,Yes,FeOx
SHELTER,VB06-365,,Type 2,Type 2,1.7,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx; Rad; ND
SHELTER,VB08-5581,,Type 2,Type 2,2.1,Yes,No,No,No,No,Yes,Yes,Yes,No,,,Yes,Rad?
SHELTER,VB08-5913,,Type 2,Type 2,0.6,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx; Rad; ND
SHELTER,VB09-686,,Type 2,Type 2,2.1,No,,,,,,,,No,,,Yes,FeOx; Rad; ND
SHELTER,VB09-357,,Type 2,Type 2,37.8,Yes,Yes,No,No,No,No,Yes,No,Yes,Thin,Other,Yes,FeOx; Rad; Spi?
SHELTER,VB07-1553,,Type 2,Type 2,0.4,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx; Rad
SHELTER,VB07-1324,,Type 2,Type 2,2,Yes,No,No,No,No,No,No,Yes,No,,,Yes,FeOx; Rad?
SHELTER,VB08-4542,,Type 2,Type 2,4.5,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Outcrop,No,FeOx; Rad?
SHELTER,VB07-968,,Type 2,Type 2,2.4,Yes,No,No,No,No,No,No,Yes,Yes,Thick,Rounded,Yes,FeOx; Rad?; ND
SHELTER,VB07-1354,,Type 2,Type 2,0.7,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Outcrop,Yes,Rad
SHELTER,VB07-1024,,Type 2,Type 2,0.6,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Other,Yes,Rad
SHELTER,VB07-1371,,Type 2,Type 2,0.9,No,,,,,,,,Yes,Medium,Outcrop,Yes,FeOx; Rad; Spi; ND
SHELTER,VB09-279,,Type 2,Type 2,0.6,Yes,No,No,No,No,No,No,Yes,Yes,Thin,Other,No,FeOx; Rad; Spi; ND
SHELTER,VB07-458,,Type 2,Type 2,2.2,Yes,No,No,No,No,No,No,Yes,No,,,Yes,FeOx; Rad; Spi; ECH
SHELTER,VB06-2052,,Type 2,Type 2,13.1,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Other,Yes,FeOx; Rad; Spi
SHELTER,VB08-5536,,Type 2,Type 2,0.8,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,FeOx; Rad; Spi
SHELTER,VB09-515,,Type 2,Type 2,0.7,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,FeOx; Rad?
SHELTER,VB07-1622,,Type 2,Type 2,2.4,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,FeOx; Rad
SHELTER,VB07-1544,Layer B,Type 2,Type 2,3.3,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,FeOx; Rad; Spi; ND
SHELTER,VB07-694,Layer B,Type 2,Type 2,0.5,No,,,,,,,,No,,,Yes,FeOx; Rad
SHELTER,VB07-847,Layer B,Type 2,Type 2,0.2,No,,,,,,,,No,,,Yes,FeOx
SHELTER,VB08-87,Layer B,Type 2,Type 2,0.3,No,,,,,,,,No,,,Yes,FeOx; Spi?
SHELTER,VB07-918,,Type 2,Type 2,4.3,Yes,No,No,No,No,No,Yes,No,Yes,Thick,Rounded,Yes,FeOx; ND
SHELTER,VB05-2645,,Type 2,Type 2,0.1,No,,,,,,,,No,,,Yes,FeOx; Rad?
SHELTER,VB07-1638,,Type 2,Type 2,0.4,No,,,,,,,,No,,,Yes,FeOx; Spi?
SHELTER,VB09-1505,,Type 2,TYPE 2B,18.5,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Medium,Rounded,Yes,FeOx; Spi; Rad
SHELTER,VB08-2147,,Type 2,Type 2,1.4,No,,,,,,,,Yes,Medium,Other,Yes,FeOx; Rad?
SHELTER,VB08-4249,,Type 2,Type 2,0.7,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx; Rad?
SHELTER,VB06-1514,,Type 2,Type 2,2.7,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx; Rad?; Os?
SHELTER,VB08-1727,,Type 2,Type 2,0.3,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx; Rad?; ND
SHELTER,VB08-1988,,Type 2,Type 2,0.8,No,,,,,,,,No,,,Yes,FeOx; Rad?
SHELTER,VB07-2199,,Type 2,Type 2,1,Yes,No,No,No,No,No,No,Yes,No,,,Yes,FeOx
SHELTER,VB08-2120,,Type 2,Type 2,1.2,Yes,No,No,No,No,No,Yes,No,No,,,Yes,FeOx; ND
SHELTER,VB06-1247,,Type 2,TYPE 2B,2.9,VB06-1247,,,,,,,,Yes,Thin,Rounded,Yes,Fe; Spi
SHELTER,VB07-1645,,TYPE 15,Type 15,2.6,No,,,,,,,,Yes,Medium,Other,Yes,Fe; Spi
SHELTER,VB08-5850,,Type 2,Type 2,0.6,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Rad?
SHELTER,VB06-677,,Type 2,Type 2,0.6,No,,,,,,,,No,,,Yes,Fe; Rad?
SHELTER,VB06-771,,Type 2,Type 2,0.2,No,,,,,,,,No,,,Yes,Fe; Rad?
SHELTER,VB06-1836,,Type 2,Type 2,15.1,Yes,No,No,No,No,Yes,Yes,Yes,No,,,Yes,Fe; Rad?
SHELTER,VB07-502,,Type 2,TYPE 2B,3.6,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Rad?; O
SHELTER,VB05-2928,,Type 2,TYPE 2B,0.4,Yes,No,No,No,No,No,Yes,Yes,No,,,No,Fe; Rad?; O
SHELTER,VB06-1486,,Type 2,Type 2,4,No,,,,,,,,Yes,Medium,Rounded,Yes,Fe; Rad?
SHELTER,VB09-916,,Type 2,Type 2,0.9,No,,,,,,,,Yes,Medium,Rounded,Yes,Fe; Rad?; Spi
SHELTER,VB02-532,,Type 2,Type 2,13.2,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,Yes,Rad; Spi; Os?
SHELTER,VB07-610,,Type 2,Type 2,6.8,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Rd; Sp; ND
SHELTER,VB07-1016,,Type 2,Type 2,0.5,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,Fe; Sp
SHELTER,VB06-677,,Type 2,Type 2,0.7,Yes,No,No,No,No,No,No,Yes,No,,,Yes,Fe; Rd?
SHELTER,VB06-661,,Type 2,Type 2,0.7,Yes,No,No,No,No,Yes,Yes,Yes,No,,,Yes,Fe; Rd?
SHELTER,VB08-5849,,Type 2,Type 2,5.9,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Rd?; Sp
SHELTER,VB07-sup.H18,,Type 2,TYPE 2B,1.1,No,,,,,,,,No,,,Yes,Fe; Rd?; Sp
SHELTER,VB06-1777,,Type 2,Type 2,0.5,Yes,No,No,No,No,No,No,Yes,No,,,Yes,Fe
SHELTER,VB09-1534,,Type 2,Type 2,1,No,,,,,,,,No,,,Yes,Fe; Sp; Rd?
SHELTER,VB08-5600,,Type 2,Type 2,0.8,No,,,,,,,,Yes,Thin,Rounded,Yes,Fe; Sp; Rd?
SHELTER,VB06-449,,Type 2,Type 2,2.6,No,,,,,,,,Yes,Medium,Rounded,Yes,Fe; Sp; Rd?
SHELTER,VB05-1053,,Type 2,Type 2,0.7,Yes,No,No,No,No,No,Yes,No,No,,,No,Fe; Sp; Rd?
SHELTER,VB06-1831,,Type 2,Type 2,0.5,Yes,No,No,No,No,No,Yes,No,Yes,Thin,Other,Yes,Fe; Sp
SHELTER,VB06-1614,,Type 2,Type 2,0.9,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp; Rd?
SHELTER,VB08-1063,,Type 2,Type 2,1.2,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp
SHELTER,VB05-2971,,Type 2,Type 2,0.7,No,,,,,,,,No,,,Yes,Fe; Sp; ND
SHELTER,VB07-1188,,Type 2,Type 2,1.7,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Sp; ND; Rd?; O
SHELTER,VB06-771,,Type 2,Type 2,2.5,No,,,,,,,,No,,,Yes,Fe; Sp; Rd?
SHELTER,VB08-373,,Type 2,Type 2,28.9,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Other,Yes,Fe; Sp; Rd?
SHELTER,VB07-253,,Type 2,Type 2,1.9,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?
SHELTER,VB06-727,,Type 2,Type 2,0.2,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe
SHELTER,VB06-455,,Type 2,Type 2,1.1,No,,,,,,,,No,,,Yes,Fe
SHELTER,VB05-1579,,Type 2,Type 2,18.1,Yes,No,No,No,No,No,Yes,No,Yes,Thin,Other,Yes,Fe; Rd?
SHELTER,VB05-929,,Type 2,Type 2,2.2,No,,,,,,,,Yes,Thin,Other,Yes,Fe; Spi
SHELTER,VB08-5635,,Type 2,Type 2,0.5,No,,,,,,,,No,,,Yes,Fe; Rd?
SHELTER,VB05-2258,,Type 2,Type 2,5.7,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Rd?; Sp; ND
SHELTER,VB08-3476,,Type 2,Type 2,12.1,Yes,No,No,No,No,No,Yes,No,Yes,Thin,Other,Yes,Fe; Rd?; Sp; Bv
SHELTER,VB08-2117,,Type 2,Type 2,1,No,,,,,,,,No,,,Yes,Fe; Rd?
SHELTER,VB08-2148,,Type 2,Type 2,7.2,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Rd?; ND
SHELTER,VB06-1483,,Type 2,Type 2,1.2,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,Fe; Rd?
SHELTER,VB08-1791,,Type 2,Type 2,2,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; ND
SHELTER,VB06-637,,Type 2,Type 2,3.9,No,,,,,,,,No,,,Yes,Fe; Sp; ND; Os?
SHELTER,VB08-TOCA,,Type 2,Type 2,0.5,No,,,,,,,,No,,,Yes,Fe; Sp?
SHELTER,VB08-418,,Type 2,Type 2,0.3,Yes,No,No,No,No,No,Yes,Yes,No,,,No,Fe; Sp?
SHELTER,VB06-2155,,Type 2,Type 2,13.8,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,Fe; Rd?
SHELTER,VB06-2230,,Type 2,Type 2,2.4,No,,,,,,,,Yes,Medium,Rounded,Yes,Fe; Rd?
SHELTER,VB08-5217,,Type 2,Type 2,1,No,,,,,,,,No,,,Yes,Fe; Rd?
SHELTER,VB06-1543,,Type 2,Type 2,0.6,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Rd?; M
SHELTER,VB06-402,,Type 2,Type 2,0.7,No,,,,,,,,No,,,Yes,Fe; Rd?; M
SHELTER,VB06-1927,,Type 2,Type 2,1.5,Yes,No,No,No,No,No,No,Yes,No,,,No,Fe; Rd?; M
SHELTER,VB06-2190,,Type 2,Type 2,2,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Rd?; Sp
SHELTER,VB06-1898,,Type 2,Type 2,0.7,No,,,,,,,,No,,,Yes,Fe; ND
SHELTER,VB08-6023,,Type 2,Type 2,5.1,Yes,No,No,No,No,No,Yes,No,Yes,Thin,Other,Yes,Fe; Rd?
SHELTER,VB08-4199,,Type 2,Type 2,0.3,No,,,,,,,,No,,,Yes,Fe; Sp?
SHELTER,VB06-715,,Type 2,Type 2,4.9,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Sp; Rd?; ND
SHELTER,VB06-1672,,Type 2,Type 2,0.5,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Rd?
SHELTER,VB09-1314,,Type 2,Type 2,0.3,No,,,,,,,,No,,,Yes,Fe; Rd?; Sp; ND
SHELTER,VB06-1316,,Type 2,Type 2,1.5,No,,,,,,,,No,,,Yes,Fe; Rd?; Sp
SHELTER,VB08-4427,,Type 2,Type 2,3.1,No,,,,,,,,Yes,Medium,Outcrop,Yes,Fe; Rd?
SHELTER,VB09-154,,Type 2,Type 2,1.1,No,,,,,,,,No,,,Yes,Fe; Rd?; Sp
SHELTER,VB08-3554,,Type 2,Type 2,15.3,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Other,Yes,Fe; Rd?; ND
SHELTER,VB08-1836,,Type 2,Type 2,0.7,No,,,,,,,,No,,,Yes,Fe; Rd?; ND
SHELTER,VB09-1514,,Type 2,TYPE 2B,1.3,No,,,,,,,,No,,,Yes,Fe; Rd?
SHELTER,VB08-1285,,Type 2,Type 2,33.3,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,Fe; Rd?; Sp
SHELTER,VB07-1617,,Type 2,Type 2,26.7,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Rd?; Sp
SHELTER,VB06-1797,,Type 2,Type 2,0.7,No,,,,,,,,No,,,Yes,Fe; Rd?; Sp
SHELTER,VB07-643,,Type 2,TYPE 2B,0.7,No,,,,,,,,Yes,Thin,Other,Yes,Fe; Rd?; Sp
SHELTER,VB07-540,,Type 2,Type 2,1.5,No,,,,,,,,No,,,Yes,Fe; Rd?
SHELTER,VB07-1268,,Type 2,TYPE 2B,1.9,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Outcrop,Yes,Fe; Rd?
SHELTER,VB06-793,,Type 2,Type 2,8,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Outcrop,Yes,Fe; Rd?
SHELTER,VB08-3057,,Type 2,Type 2,1.2,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Rd?; Sp; ND
SHELTER,VB09-1168,,Type 2,Type 2,1.1,No,,,,,,,,Yes,Medium,Other,Yes,Rd?
SHELTER,VB07-1079,,Type 2,Type 2,13.4,Yes,No,No,No,No,No,Yes,No,Yes,Thick,Rounded,Yes,Fe; Sp?; ND
SHELTER,VB07-1341,,Type 2,Type 2,35,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,Yes,Fe; Rd?
SHELTER,VB09-2207,,Type 2,Type 2,1.8,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Rd?; Sp
SHELTER,VB07-620,,Type 2,Type 2,4.9,Yes,No,No,No,No,No,Yes,Yes,No,,,No,Fe; Rd?; Sp
SHELTER,VB09-1152,,Type 2,Type 2,1.8,Yes,No,No,No,No,No,No,Yes,Yes,Medium,Outcrop,Yes,Fe; Rd; Sp; ECH
SHELTER,VB07-1432,,Type 2,Type 2,0.9,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp; ND
SHELTER,VB09-100,,Type 2,Type 2,0.8,Yes,No,No,No,No,No,Yes,No,Yes,Thin,Other,Yes,Rd?
SHELTER,VB06-740,,Type 2,Type 2,3.1,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,Yes,Fe; Sp; Rd
SHELTER,VB07-1277,,Type 2,Type 2,1.7,Yes,No,No,No,No,No,No,Yes,No,,,Yes,Sp?; Os?
SHELTER,VB06-675,,Type 2,Type 2,23,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Rd?; ND
SHELTER,VB08-4169,,TYPE 2,TYPE 2,4.2,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; ND
SHELTER,VB07-917,,TYPE 2,TYPE 2,15.9,Yes,No,No,No,No,No,Yes,No,Yes,Thin,Other,Yes,Fe; ND; Sp?
SHELTER,VB09-930,,TYPE 2,TYPE 2,3.5,No,,,,,,,,No,,,Yes,Fe; ND
SHELTER,VB09-1646,,TYPE 2,TYPE 2,1.9,No,,,,,,,,Yes,Thin,Other,Yes,Fe; ND
SHELTER,VB06-2982,,TYPE 2,TYPE 2,1.3,Yes,No,No,No,No,No,No,Yes,No,,,Yes,Fe; ND; O?
SHELTER,VB08-1818,,TYPE 2,TYPE 2,1.7,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; ND
SHELTER,VB05-2105,,TYPE 2,TYPE 2,1.5,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; ND; O
SHELTER,VB05-2257,,TYPE 2,TYPE 2,0.5,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Rd?; Sp?
SHELTER,VB08-4341,,TYPE 2,TYPE 2,0.9,No,,,,,,,,No,,,Yes,Fe; Rd?
SHELTER,VB07-1392,,TYPE 2,TYPE 2,1.4,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Rd?
SHELTER,VB07-1339,,TYPE 2,TYPE 2,0.6,No,,,,,,,,No,,,Yes,Fe; Sp?
SHELTER,VB07-1479,,TYPE 2,TYPE 2,0.5,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; ND
SHELTER,VB06-1969,,TYPE 2,TYPE 2,0.4,No,,,,,,,,No,,,Yes,Fe; Sp?
SHELTER,VB09-1326,,TYPE 2,TYPE 2,0.2,No,,,,,,,,No,,,Yes,Fe; Sp?
SHELTER,VB06-523,,TYPE 2,TYPE 2,0.3,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; ND
SHELTER,VB08-5956,,TYPE 2,TYPE 2,0.2,No,,,,,,,,No,,,Yes,Fe; Rd?
SHELTER,VB08-2926,,TYPE 2,TYPE 2,0.3,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; ND
SHELTER,VB06-561,,TYPE 2,TYPE 2,0.5,No,,,,,,,,No,,,Yes,Fe; Sp
SHELTER,VB06-1713,,TYPE 2,TYPE 2,24.4,Yes,No,No,No,No,No,No,Yes,Yes,Medium,Rounded,Yes,Fe; Sp
SHELTER,VB07-1024,,TYPE 2,TYPE 2,14.3,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Outcrop,Yes,Fe; Sp?; Rd?
SHELTER,VB06-991,,TYPE 2,TYPE 2,7.9,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?; ND; Os?
SHELTER,VB08-5224,,TYPE 2,TYPE 2,8.9,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Outcrop,Yes,Fe; Rd?
SHELTER,VB07-1244,,TYPE 2,TYPE 2,8.2,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,Fe; Rd?; ND
SHELTER,VB09-1868,,TYPE 2,TYPE 2,2.6,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Rd?; O?
SHELTER,VB08-4407,,TYPE 2,TYPE 2,3.7,No,,,,,,,,No,,,Yes,Fe; Rd?; O
SHELTER,VB06-1566,,TYPE 2,TYPE 2,5.4,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Other,Yes,Fe; Rd?; O; Sp
SHELTER,VB06-1456,,TYPE 2,TYPE 2,3.9,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?
SHELTER,VB06-1607,,TYPE 2,TYPE 2,2.7,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,Fe; Sp?; O
SHELTER,VB06-2012,,TYPE 2,TYPE 2,10.3,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,Fe; Sp; O
SHELTER,VB06-1437,,TYPE 2,TYPE 2,2.8,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?; O
SHELTER,VB06-824,,TYPE 2,TYPE 2,1.8,No,,,,,,,,No,,,Yes,Fe; Sp?; Os?
SHELTER,VB07-1152,,TYPE 2,TYPE 2,2.7,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Sp?
SHELTER,VB09-1996,,TYPE 2,TYPE 2,0.8,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp?; O
SHELTER,VB08-5945,,TYPE 2,TYPE 2,0.5,No,,,,,,,,Yes,Thin,Rounded,Yes,Fe
SHELTER,VB09-777,,TYPE 2,TYPE 2,1.5,Yes,No,No,No,No,No,No,Yes,No,,,Yes,Fe; ND
SHELTER,VB06-138,,TYPE 2,TYPE 2,3.1,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Rd?; ND
SHELTER,VB05-1565,,TYPE 2,TYPE 2,4.2,Yes,No,No,No,No,No,Yes,No,Yes,Thin,Rounded,Yes,Fe; Sp?; ND; O?
SHELTER,VB08-1515,,TYPE 2,TYPE 2,1.8,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,Yes,Fe
SHELTER,VB09-1404,,TYPE 2,TYPE 2,1.6,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp; Rd?
SHELTER,VB06-1960,,TYPE 2,TYPE 2,2.6,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp; ND
SHELTER,VB08-4992,,TYPE 2,TYPE 2,25.7,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,Yes,Fe; Sp
SHELTER,VB06-2028,,TYPE 2,TYPE 2,12.3,Yes,No,No,No,No,No,Yes,No,Yes,Thick,Outcrop,Yes,Fe
SHELTER,VB06-1158,,TYPE 2,TYPE 2,1.4,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; ND
SHELTER,VB06-103,,TYPE 2,TYPE 2,7.5,Yes,No,No,No,No,No,Yes,Yes,No,,,Yes,Fe; Sp?
SHELTER,VB06-1705,,TYPE 2,TYPE 2,2.9,Yes,No,No,No,No,No,Yes,Yes,Yes,Medium,Rounded,Yes,Fe; ND; Sp
SHELTER,VB06-1559,,TYPE 2,TYPE 2,1.3,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,Fe; Sp
SHELTER,VB05-1658,,TYPE 2,TYPE 2,4.4,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Sp
SHELTER,VB09-882,,TYPE 2,TYPE 2,1.4,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Rd?; ND
SHELTER,VB08-5162,,TYPE 2,TYPE 2,0.7,No,,,,,,,,No,,,Yes,Fe; ND
SHELTER,VB07-498,,TYPE 2,TYPE 2,1.2,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; Rd?
SHELTER,VB07-1155,,TYPE 2,TYPE 2,1.2,Yes,No,No,No,No,Yes,Yes,No,No,Thin,,Yes,Fe; Rd?
SHELTER,VB07-696,,TYPE 2,TYPE 2,1.8,Yes,No,No,No,No,No,Yes,No,No,,,Yes,Fe; ND
SHELTER,VB06-1981,,TYPE 2,TYPE 2,1.3,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Rounded,Yes,ND
SHELTER,VB05-1660,,TYPE 2,TYPE 2,5.2,Yes,No,No,No,No,No,Yes,No,Yes,Medium,Outcrop,Yes,Fe; ND
SHELTER,VB08-5766,,TYPE 2,TYPE 2,7.3,Yes,No,No,No,No,No,No,Yes,No,,,No,Fe; ND
SHELTER,VB08-5271,,TYPE 2,TYPE 2,8.7,Yes,No,No,No,No,No,No,Yes,Yes,Thick,Rounded,Yes,Fe; ND; Sp
