AREA,ID,LAYER,RMTYPE,SUBTYPE,WEIGHT,ALTERATIONS,CRACKS,POTLIDS,REDDENING,GLOSS,WHITEPATINA,PATINA,OTHER,CORTEX,CORTEXTHICKNESS,CORTEXAPPEARANCE,INCLUSIONS,INCLUSIONTYPE
TERRACE,H21-4129,LEVEL 5,TYPE 13,TYPE 13,0.5,YES,NO,NO,NO,YES,NO,NO,NO,NO,,,YES,01a
TERRACE,H20-3152,LEVEL 5,TYPE 13,TYPE 13,3,YES,NO,NO,NO,NO,YES,NO,YES,YES,THIN,ROUNDED,YES,01a; 03
TERRACE,I20-3344,LEVEL 5,TYPE 13,TYPE 13,1.4,YES,NO,NO,NO,NO,YES,NO,YES,YES,THIN,ROUNDED,YES,03;
TERRACE,J18-790,LEVEL 5,TYPE 13,TYPE 13,0.8,YES,NO,NO,NO,YES,NO,YES,NO,NO,,,YES,ND
TERRACE,H18-2499,LEVEL 5,INDET,ND_A,2.8,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,NO,
TERRACE,H18-3336,LEVEL 5,TYPE 13,TYPE 13,6.3,YES,NO,NO,NO,NO,YES,NO,NO,YES,MEDIUM,INDETERMINATE,YES,01a; 03
TERRACE,L19-47,LEVEL 5,TYPE 13,TYPE 13,1.3,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,YES,01a; SP
TERRACE,H20-2913,LEVEL 5,TYPE 13,TYPE 13,3.8,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,YES,01a
TERRACE,H21-4300,LEVEL 5,TYPE 13,TYPE 13,2.2,YES,NO,YES,NO,YES,NO,YES,YES,YES,THIN,INDETERMINATE,YES,ND
TERRACE,H20-3386,LEVEL 5,TYPE 13,TYPE 13,2.7,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,YES,04; 03
TERRACE,J18-772,LEVEL 5,TYPE 13,TYPE 13,2,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,YES,01a
TERRACE,H21-4216,LEVEL 5,TYPE 13,TYPE 13,5.3,YES,NO,YES,NO,YES,YES,NO,NO,YES,MEDIUM,ROUNDED,YES,01a; ND
TERRACE,H21-4131,LEVEL 5,TYPE 13,TYPE 13,3.2,YES,NO,NO,NO,NO,YES,NO,YES,YES,MEDIUM,INDETERMINATE,YES,01a; 01b
TERRACE,L19-28,LEVEL 5,TYPE 13,TYPE 13,3.9,YES,NO,NO,NO,NO,YES,NO,YES,YES,MEDIUM,ROUNDED,YES,01c; SP
TERRACE,H19-3817,LEVEL 5,TYPE 13,TYPE 13,1.6,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,INDETERMINATE,YES,01a; 03; SP
TERRACE,I18-2882,LEVEL 5,TYPE 13,TYPE 13A,0.9,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,YES,01b
TERRACE,L19-35,LEVEL 5,TYPE 13,TYPE 13,4.7,YES,YES,YES,YES,YES,NO,NO,YES,YES,MEDIUM,ROUNDED,YES,01a; 01b; FR?
TERRACE,H19-3855,LEVEL 5,TYPE 13,TYPE 13,5.1,YES,NO,NO,YES,YES,NO,YES,YES,YES,THIN,ROUNDED,YES,02; SP
TERRACE,H20-3658,LEVEL 5,TYPE 13,TYPE 13,9.7,YES,YES,NO,NO,NO,YES,NO,YES,YES,THICK,ROUNDED,YES,03; 01; SP
TERRACE,H18-2910,LEVEL 5,TYPE 13,TYPE 13,1.7,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,YES,01a; 01b
TERRACE,H19-3040,LEVEL 5,INDET,ND_A,2.3,YES,NO,NO,NO,NO,YES,NO,YES,YES,MEDIUM,OUTCROP,NO,
TERRACE,K18-183,LEVEL 5,TYPE 13,TYPE 13A,1.5,YES,YES,YES,NO,YES,YES,NO,NO,NO,,,YES,ND
TERRACE,H20-3459,LEVEL 5,TYPE 13B,TYPE 13B,1.1,YES,NO,NO,NO,YES,NO,NO,NO,NO,,,NO,
TERRACE,I19-2712,LEVEL 5,TYPE 13,TYPE 13,4.8,YES,NO,NO,NO,NO,NO,NO,YES,YES,THIN,INDETERMINATE,YES,01a; 03
TERRACE,I18-3108,LEVEL 5,TYPE 13,TYPE 13,6.5,YES,NO,NO,NO,YES,YES,NO,NO,NO,,,YES,SP; ND; FE
TERRACE,H21-4301,LEVEL 5,TYPE 13,TYPE 13,53,YES,NO,NO,NO,NO,YES,YES,YES,YES,MEDIUM,OUTCROP,YES,01a; ND
TERRACE,I21-2702,LEVEL 4D,TYPE 13,TYPE 13,8.9,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,YES,04;
TERRACE,H19-2517,LEVEL 4D,TYPE 13,TYPE 13,3.9,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,INDETERMINATE,YES,01a; 03?
TERRACE,H19-2309,LEVEL 4D,TYPE 13,TYPE 13A,0.6,YES,NO,NO,NO,YES,NO,YES,YES,NO,,,YES,01a
TERRACE,I18-1646,LEVEL 4D,TYPE 13,TYPE 13,1.4,YES,NO,NO,NO,YES,YES,YES,NO,NO,,,YES,01a
TERRACE,I19-1683,LEVEL 4D,TYPE 13,TYPE 13,1.5,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,YES,ND
TERRACE,H18-1863,LEVEL 4D,TYPE 13,TYPE 13,2.1,YES,NO,NO,NO,NO,YES,YES,YES,NO,,,YES,03;
TERRACE,H18-2026,LEVEL 4D,INDET,ND_A,1.6,YES,YES,NO,NO,YES,NO,YES,YES,NO,,,NO,
TERRACE,H18-2039,LEVEL 4D,TYPE 13,TYPE 13,2,NO,NO,NO,NO,NO,NO,NO,NO,YES,MEDIUM,INDETERMINATE,YES,01a
TERRACE,I19-1685,LEVEL 4D,TYPE 13,TYPE 13A,0.7,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,YES,01a
TERRACE,H18-1770,LEVEL 4D,TYPE 13,TYPE 13,5,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,YES,01a
TERRACE,H18-2036,LEVEL 4D,INDET,ND_A,2.5,YES,YES,NO,NO,YES,YES,NO,NO,NO,,,NO,
TERRACE,H18-1558,LEVEL 4D,INDET,ND_A,1.7,YES,NO,NO,NO,NO,YES,NO,NO,YES,THIN,INDETERMINATE,NO,
TERRACE,H18-1969,LEVEL 4D,INDET,ND_A,1,YES,YES,NO,YES,YES,YES,NO,NO,NO,,,NO,
TERRACE,H18-1523,LEVEL 4D,INDET,ND_A,1.4,YES,NO,NO,NO,YES,YES,NO,YES,NO,,,YES,SP?
TERRACE,H19-2189,LEVEL 4D,TYPE 13,TYPE 13,3.1,YES,NO,NO,NO,NO,YES,NO,YES,YES,THIN,ROUNDED,YES,01a
TERRACE,I20-2127,LEVEL 4D,TYPE 13,TYPE 13,2.3,YES,NO,NO,NO,NO,YES,NO,YES,YES,MEDIUM,INDETERMINATE,YES,01a
TERRACE,I19-1854,LEVEL 4D,TYPE 13,TYPE 13,1.6,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,YES,04; OOIDS?
TERRACE,H19-2619,LEVEL 4D,TYPE 13,TYPE 13,2.8,YES,NO,NO,NO,NO,YES,NO,YES,YES,MEDIUM,INDETERMINATE,YES,01a
TERRACE,I19-1572,LEVEL 4D,INDET,ND,1.7,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,H18-2185,LEVEL 4D,TYPE 13,TYPE 13,2.4,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,INDETERMINATE,YES,01a
TERRACE,H18-1746,LEVEL 4D,TYPE 13,TYPE 13,3.5,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,YES,01a; 03
TERRACE,I20-2129,LEVEL 4D,INDET,ND_A,5.6,YES,NO,NO,NO,NO,YES,YES,YES,YES,THIN,ROUNDED,NO,DOUBTS ABOUT CORTEX.
TERRACE,H19-2470,LEVEL 4D,TYPE 13,TYPE 13,10,YES,NO,NO,NO,NO,YES,NO,YES,YES,THICK,OUTCROP,YES,01a
TERRACE,I21-2692,LEVEL 4D,TYPE 13,TYPE 13,0.7,YES,NO,NO,NO,YES,YES,NO,NO,NO,,,YES,01a
TERRACE,I19-1701,LEVEL 4D,TYPE 13,TYPE 13,0.8,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,YES,01a
TERRACE,J18-633,LEVEL 4D,TYPE 13,TYPE 13A,1.9,YES,NO,NO,NO,NO,YES,NO,YES,YES,MEDIUM,ROUNDED,YES,01a
TERRACE,H18-2112,LEVEL 4D,INDET,ND_A,1.2,YES,NO,NO,NO,NO,NO,YES,YES,YES,THIN,ROUNDED,NO,
TERRACE,I19-1764,LEVEL 4D,TYPE 13,TYPE 13,7.3,YES,NO,NO,NO,YES,YES,NO,YES,NO,,,YES,01a
TERRACE,H19-2012,LEVEL 4D,INDET,ND_A,0.8,YES,YES,NO,NO,YES,YES,NO,NO,NO,,,NO,
TERRACE,I18-1522,LEVEL 4C,TYPE 13,TYPE 13,1.1,YES,NO,NO,NO,NO,NO,NO,YES,YES,THIN,ROUNDED,NO,
TERRACE,H20-2232,LEVEL 4C,INDET,ND_A,4.7,YES,NO,NO,NO,NO,YES,NO,YES,YES,THIN,ROUNDED,NO,
TERRACE,H21-3499,LEVEL 4C,TYPE 13,TYPE 13,7,YES,NO,NO,NO,NO,YES,NO,YES,YES,THIN,ROUNDED,YES,03;
TERRACE,H20-1964,LEVEL 4C,TYPE 13,TYPE 13A,2.9,YES,NO,NO,NO,NO,YES,YES,NO,NO,,,YES,ND
TERRACE,H21-3426,LEVEL 4C,INDET,ND_A,3,YES,NO,NO,NO,YES,YES,NO,YES,NO,,,YES,ND
TERRACE,H21-3273,LEVEL 4C,INDET,ND_A,0.9,YES,YES,YES,NO,YES,YES,YES,NO,NO,,,NO,
TERRACE,H21-3434,LEVEL 4C,TYPE 11F,TYPE 11F,2.7,YES,NO,NO,NO,NO,YES,YES,YES,YES,THIN,INDETERMINATE,YES,ND
TERRACE,H21-3447,LEVEL 4C,INDET,ND_A,2.5,YES,NO,NO,NO,YES,YES,YES,NO,NO,,,NO,
TERRACE,H20-1832,LEVEL 4C,TYPE 13,TYPE 13,0.3,YES,NO,NO,NO,YES,YES,NO,NO,NO,,,YES,ND
TERRACE,H21-2959,LEVEL 4C,TYPE 13,TYPE 13,11.8,YES,NO,YES,NO,YES,YES,NO,YES,YES,THIN,INDETERMINATE,YES,01a; 01b
TERRACE,H21-3078,LEVEL 4C,TYPE 13,TYPE 13,1.4,YES,NO,NO,NO,YES,YES,NO,NO,NO,,,YES,01a
TERRACE,H21-3200,LEVEL 4C,INDET,ND_A,3.1,YES,NO,NO,NO,YES,YES,YES,YES,NO,,,YES,RD?; SP; ND
TERRACE,H21-2689,LEVEL 4C,TYPE 13,TYPE 13,13.9,YES,NO,NO,NO,NO,YES,NO,YES,YES,THICK,OUTCROP,YES,03;
TERRACE,H21-3530,LEVEL 4C,TYPE 13,TYPE 13,7.5,YES,NO,NO,NO,YES,YES,NO,YES,NO,,,YES,01a; 01b; SP
TERRACE,J18-557,LEVEL 4C,INDET,ND_A,4,YES,YES,NO,NO,YES,YES,NO,YES,YES,THIN,ROUNDED,YES,ND
TERRACE,H18-1472,LEVEL 4C,TYPE 11,TYPE 11W,1.5,YES,NO,NO,NO,YES,YES,YES,NO,NO,,,NO,
TERRACE,I20-1882,LEVEL 4C,TYPE 11F,TYPE 11F,3.7,YES,NO,NO,NO,YES,YES,NO,YES,NO,,,YES,SP?; ND
TERRACE,H21-3423,LEVEL 4C,TYPE 13,TYPE 13,6.3,YES,NO,NO,NO,YES,NO,NO,NO,YES,MEDIUM,ROUNDED,YES,ND
TERRACE,H18-3344,LEVEL 5,TYPE 11,CPT_LLB,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,NO,
TERRACE,H18-2458,LEVEL 5,TYPE 2,TYPE 2A,0.9,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,NO,
TERRACE,I19-2550,LEVEL 5,INDET,ND_A,1.2,YES,NO,NO,YES,NO,NO,YES,YES,NO,,,NO,
TERRACE,I20-3286,LEVEL 5,TYPE 12,TYPE 12,0.6,NO,NO,NO,NO,NO,NO,NO,NO,YES,THIN,ROUNDED,YES,SP
TERRACE,I20-3237,LEVEL 5,TYPE 15,TYPE 15A,1.7,YES,NO,NO,YES,YES,NO,YES,YES,YES,THIN,INDETERMINATE,YES,RD; SP
TERRACE,I20-3329,LEVEL 5,INDET,ND,0.1,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,NO,
TERRACE,I20-3358,LEVEL 5,INDET,ND_A,0.9,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,I19-2795,LEVEL 5,INDET,ND_A,2.6,YES,NO,NO,NO,NO,YES,YES,YES,YES,MEDIUM,ROUNDED,NO,
TERRACE,H20-2961,LEVEL 5,INDET,TYPE 8,8.4,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,H18-2973,LEVEL 5,TYPE 12,TYPE 12,0.7,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,NO,
TERRACE,K18-304,LEVEL 5,INDET,ND_A,3.2,YES,NO,NO,YES,NO,YES,YES,YES,NO,,,NO,
TERRACE,I19-2759,LEVEL 5,TYPE 12,TYPE 12,5,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,YES,SP
TERRACE,H21-4038,LEVEL 5,TYPE 11,TYPE 11A,0.8,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,YES,ND
TERRACE,H18-2714,LEVEL 5,INDET,ND_A,2.2,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,H18-3279,LEVEL 5,INDET,TYPE 8,25.9,YES,NO,NO,NO,NO,NO,YES,YES,YES,THIN,INDETERMINATE,NO,
TERRACE,H20-3839,LEVEL 5,INDET,ND_A,28.6,YES,NO,NO,NO,NO,YES,YES,YES,NO,,,NO,
TERRACE,H21-4003,LEVEL 5,INDET,ND_A,11.8,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,I18-2799,LEVEL 5,INDET,ND_A,4.7,YES,NO,YES,NO,NO,YES,NO,YES,YES,MEDIUM,ROUNDED,YES,SP?
TERRACE,I20-3325,LEVEL 5,INDET,ND_A,7.1,YES,NO,NO,YES,NO,NO,YES,YES,NO,,,NO,
TERRACE,H18-2575,LEVEL 5,TYPE 7,TYPE 7A,1.6,YES,NO,NO,NO,NO,YES,YES,NO,NO,,,NO,
TERRACE,I20-3100,LEVEL 5,INDET,ND_A,7.4,YES,NO,NO,NO,NO,NO,YES,YES,YES,THIN,ROUNDED,NO,
TERRACE,H21-4197,LEVEL 5,INDET,ND_A,0.9,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,I18-3218,LEVEL 5,TYPE 11,TYPE 11W,0.8,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,NO,
TERRACE,H20-2844,LEVEL 5,INDET,ND_A,1.2,YES,YES,NO,YES,YES,YES,NO,NO,NO,,,NO,
TERRACE,L19-72,LEVEL 5,TYPE 15,TYPE 15A,5.8,YES,NO,NO,YES,YES,NO,YES,YES,YES,THIN,OUTCROP,YES,RD; SP
TERRACE,H19-3761,LEVEL 5,TYPE 15,TYPE 15A,3.2,YES,YES,NO,NO,NO,NO,YES,YES,YES,MEDIUM,OUTCROP,YES,RD; SP; FE?
TERRACE,H21-3963,LEVEL 5,INDET,ND_A,2.4,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,H21-3929,LEVEL 5,INDET,ND_A,0.9,YES,NO,NO,NO,NO,NO,YES,YES,YES,THIN,INDETERMINATE,NO,
TERRACE,H18-2614,LEVEL 5,INDET,ND_A,1.5,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,H20-3734,LEVEL 5,TYPE 2,TYPE 2A,1.9,YES,NO,NO,NO,NO,NO,YES,YES,YES,MEDIUM,INDETERMINATE,YES,SP?
TERRACE,H19-3221,LEVEL 5,TYPE 13,TYPE 13A,2.7,YES,NO,NO,NO,YES,NO,YES,YES,NO,,,YES,01a; 01b
TERRACE,H18-3419,LEVEL 5,INDET,ND_A,9.4,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,H18-2943,LEVEL 5,INDET,ND_A,3.3,YES,NO,NO,NO,YES,YES,YES,YES,YES,MEDIUM,ROUNDED,NO,
TERRACE,I20-3334,LEVEL 5,INDET,ND,5.4,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,NO,
TERRACE,H19-3318,LEVEL 5,INDET,ND_A,1.3,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,YES,SP?
TERRACE,H20-3316,LEVEL 5,INDET,ND_A,2.8,YES,NO,NO,NO,NO,NO,YES,YES,YES,THIN,ROUNDED,NO,
TERRACE,H19-3386,LEVEL 5,INDET,ND_A,1.4,YES,NO,NO,NO,YES,NO,YES,NO,NO,,,NO,
TERRACE,H18-2676,LEVEL 5,TYPE 7,TYPE 7A,8.6,YES,NO,NO,NO,NO,NO,YES,YES,YES,MEDIUM,ROUNDED,NO,
TERRACE,H19-3747,LEVEL 5,INDET,ND,0.1,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,NO,
TERRACE,H18-2806,LEVEL 5,INDET,ND_A,4,YES,NO,NO,NO,NO,YES,YES,YES,YES,THIN,INDETERMINATE,NO,
TERRACE,I20-3116,LEVEL 5,TYPE 7,TYPE 7A,6.7,YES,NO,NO,NO,NO,YES,YES,NO,YES,MEDIUM,INDETERMINATE,NO,
TERRACE,I19-2505,LEVEL 5,INDET,ND_A,1.1,YES,NO,NO,NO,NO,NO,YES,YES,YES,THIN,ROUNDED,NO,
TERRACE,H21-4255,LEVEL 5,INDET,ND_A,1.4,YES,NO,NO,YES,YES,NO,NO,YES,YES,THIN,ROUNDED,NO,
TERRACE,I19-2506,LEVEL 5,INDET,ND_A,7,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,NO,
TERRACE,H18-2811,LEVEL 5,INDET,ND_A,0.6,YES,NO,NO,YES,NO,NO,YES,NO,NO,,,NO,
TERRACE,H18-2920,LEVEL 5,INDET,ND_A,1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,H19-2956,LEVEL 5,INDET,ND_A,3.6,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,NO,
TERRACE,I20-3254,LEVEL 5,TYPE 15,TYPE 15A,6.3,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,INDETERMINATE,YES,SP?
TERRACE,H19-3888,LEVEL 5,TYPE 2,TYPE 2A,1.3,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,OUTCROP,YES,SP?
TERRACE,I21-3690,LEVEL 5,INDET,ND_A,3,YES,YES,YES,YES,NO,YES,NO,NO,NO,,,NO,
TERRACE,J21-50,LEVEL 5,INDET,ND_A,1.2,YES,NO,NO,NO,YES,NO,YES,NO,NO,,,NO,
TERRACE,I20-3049,LEVEL 5,INDET,ND_A,11.3,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,H21-4074,LEVEL 5,TYPE 12,TYPE 12,16.3,YES,NO,NO,NO,NO,NO,NO,YES,YES,THIN,ROUNDED,NO,
TERRACE,H20-2868,LEVEL 5,INDET,ND_A,15.7,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,H20-2828,LEVEL 5,TYPE 13,TYPE 13,1.7,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,YES,03;
TERRACE,H19-3786,LEVEL 5,TYPE 2,TYPE 2A,8.1,YES,NO,NO,YES,NO,NO,YES,YES,NO,,,YES,SP?; FE?
TERRACE,H18-2504,LEVEL 5,INDET,ND_A,1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,H18-2464,LEVEL 5,TYPE 2,TYPE 2A,0.3,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,YES,SP?
TERRACE,K18-212,LEVEL 5,INDET,ND_A,2.6,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,YES,ND
TERRACE,H20-3006,LEVEL 5,INDET,ND_A,0.2,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,I19-2375,LEVEL 5,TYPE 2,TYPE 2A,1.8,YES,NO,NO,NO,NO,YES,YES,NO,NO,,,YES,SP?
TERRACE,I18-3088,LEVEL 5,TYPE 12,TYPE 12A,13.4,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,YES,SP; ND
TERRACE,H21-4072,LEVEL 5,INDET,ND_A,1.7,YES,NO,NO,NO,NO,NO,YES,NO,YES,MEDIUM,INDETERMINATE,NO,
TERRACE,H19-3628,LEVEL 5,TYPE 11,TYPE 11E,2,YES,NO,NO,NO,YES,YES,YES,NO,YES,THIN,ROUNDED,NO,
TERRACE,H21-3999,LEVEL 5,TYPE 2,TYPE 2R,0.4,YES,NO,NO,YES,NO,NO,NO,YES,YES,THIN,ROUNDED,NO,
TERRACE,I20-3308,LEVEL 5,INDET,ND_A,2.3,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,NO,
TERRACE,L19-1,LEVEL 5,INDET,ND_A,2.3,YES,NO,NO,NO,NO,NO,YES,YES,YES,THIN,ROUNDED,NO,
TERRACE,I20-3154,LEVEL 5,INDET,ND_A,15.1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,L18-44,LEVEL 5,INDET,TYPE 13W,2.3,YES,NO,NO,NO,NO,NO,YES,YES,YES,THIN,INDETERMINATE,YES,ND
TERRACE,I20-3251,LEVEL 5,INDET,ND_A,5,YES,NO,NO,NO,YES,NO,YES,YES,YES,THIN,ROUNDED,NO,
TERRACE,K18-57,LEVEL 5,TYPE 12,TYPE 12,3.2,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,L19-40,LEVEL 5,TYPE 13,TYPE 13,3.2,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,YES,SP; ND
TERRACE,I19-2478,LEVEL 5,INDET,ND_A,6.7,YES,NO,NO,NO,YES,YES,NO,YES,YES,THIN,ROUNDED,NO,
TERRACE,I18-3073,LEVEL 5,INDET,ND_A,8.1,YES,NO,NO,NO,NO,YES,YES,YES,YES,MEDIUM,ROUNDED,NO,
TERRACE,I19-2631,LEVEL 5,TYPE 13,TYPE 13,1,YES,NO,NO,NO,NO,YES,NO,YES,YES,MEDIUM,OUTCROP,YES,03;
TERRACE,H21-3972,LEVEL 5,TYPE 2,TYPE 2A,1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,I18-3247,LEVEL 5,TYPE 15,TYPE 15A,0.6,YES,NO,NO,NO,NO,NO,YES,YES,YES,THIN,INDETERMINATE,YES,SP; RD?
TERRACE,L18-84,LEVEL 5,INDET,ND_A,3.1,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,YES,ND
TERRACE,H20-3244,LEVEL 5,INDET,ND_A,2.4,YES,YES,NO,NO,NO,YES,NO,NO,NO,,,NO,
TERRACE,H18-2582,LEVEL 5,INDET,ND_A,0.8,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,YES,SP?
TERRACE,H21-4227,LEVEL 5,INDET,ND_A,0.6,YES,NO,NO,NO,NO,YES,NO,YES,YES,THIN,INDETERMINATE,NO,
TERRACE,H19-3575,LEVEL 5,INDET,ND_A,1.7,YES,NO,NO,YES,YES,NO,NO,NO,NO,,,NO,
TERRACE,H18-2870,LEVEL 5,TYPE 12,TYPE 12,3.7,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,NO,
TERRACE,H21-4008,LEVEL 5,INDET,ND_A,0.3,YES,NO,YES,NO,YES,YES,NO,YES,NO,,,NO,
TERRACE,H19-3874,LEVEL 5,TYPE 2,TYPE 2A,2.1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,YES,SP?
TERRACE,H21-4047,LEVEL 5,INDET,ND_A,1.8,YES,NO,NO,NO,YES,YES,NO,NO,NO,,,NO,
TERRACE,I20-3243,LEVEL 5,TYPE 12,TYPE 12,1.3,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,YES,SP
TERRACE,I18-2825,LEVEL 5,TYPE 15,TYPE 15,0.6,YES,NO,NO,YES,NO,NO,NO,YES,NO,,,YES,SP; RD?; FE?
TERRACE,H18-3239,LEVEL 5,INDET,ND,41.6,YES,NO,NO,NO,NO,YES,NO,YES,YES,MEDIUM,INDETERMINATE,NO,
TERRACE,H20-1602,LEVEL 4,INDET,ND_A,1.1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,I21-2094,LEVEL 4,INDET,ND_A,0.9,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,I21-2462,LEVEL 4,TYPE 15,TYPE 15A,0.9,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,YES,RD?
TERRACE,I18-978,LEVEL 4,INDET,ND_A,3.1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,I18-920,LEVEL 4,TYPE 2,TYPE 2A,1.8,YES,NO,NO,YES,NO,NO,YES,YES,NO,,,YES,SP?
TERRACE,H21-1939,LEVEL 4,INDET,ND_A,1.1,YES,YES,YES,NO,NO,NO,NO,YES,YES,THIN,ROUNDED,NO,
TERRACE,H18-1239,LEVEL 4,INDET,ND_A,1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,H20-1437,LEVEL 4,TYPE 2,TYPE 2A,1.8,YES,YES,NO,NO,YES,YES,NO,YES,NO,,,YES,"SP, FE?"
TERRACE,H21-2129,LEVEL 4,INDET,ND_A,1.5,YES,NO,NO,NO,NO,YES,YES,NO,NO,,,NO,
TERRACE,H19-1812,LEVEL 4,INDET,ND_A,2,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,I20-1498,LEVEL 4,INDET,ND_A,2.6,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,I21-2495,LEVEL 4,TYPE 2,TYPE 2A,9,YES,NO,NO,NO,YES,NO,NO,YES,NO,,,YES,SP?
TERRACE,I20-1728,LEVEL 4,INDET,ND_A,1.2,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,YES,RD?
TERRACE,H19-1521,LEVEL 4,INDET,ND_A,0.8,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,H19-1550,LEVEL 4,TYPE 2,TYPE 2A,2.2,YES,NO,NO,YES,NO,YES,NO,YES,YES,MEDIUM,INDETERMINATE,YES,"SP?, RD?"
TERRACE,H19-1566,LEVEL 4,INDET,ND_A,8.9,YES,NO,NO,NO,NO,NO,YES,YES,YES,THIN,ROUNDED,YES,OOID?
TERRACE,I20-1639,LEVEL 4,INDET,ND_A,1.5,YES,YES,NO,YES,YES,NO,YES,NO,NO,,,NO,
TERRACE,J19-77,LEVEL 4,INDET,ND,1.8,YES,NO,NO,NO,YES,YES,NO,NO,NO,,,NO,
TERRACE,I21-1867,LEVEL 4,INDET,ND_A,1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,I20-1464,LEVEL 4,INDET,ND_A,1,YES,NO,NO,YES,YES,NO,YES,YES,NO,,,NO,
TERRACE,H18-899,LEVEL 4,INDET,ND_A,5.1,YES,YES,YES,YES,YES,YES,YES,NO,NO,,,YES,SP?
TERRACE,H21-2029,LEVEL 4,TYPE 7,TYPE 7A,3.9,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,NO,
TERRACE,H20-1428,LEVEL 4,TYPE 2,TYPE 2A,1.7,YES,NO,NO,YES,YES,NO,YES,NO,NO,,,YES,SP?
