Site,Level,Area,LOT,UNIT,ID,RawMaterial,QuartzQuality,Class,CorePreparProd,RetouchedPieceBlank,PieceCompleteness,Cortex,CortexLocation,CortexType,PlatformType,PlatformCortex,Lipping,BlankShape,CrossSection,BlankTip,Profile,ScarCount,ScarPattern,Thickness,MaxWidth,ProxWidth,MedWidth,DistWidth,Length,PlatformThickness,PlatformWidth,ExteriorPlatformAngle,Weight,CoreType,CoreCrossSection,NumberCoreFaces,CorePlatform,CoreDistalTreatment,CoreLeftTreatment,CoreRightTreatment,CoreBackTreatment,MainFaceCortex,MainFaceScarCount,MainFaceScarDirection,MainFaceArisOrientation,MainFaceScarLength,MainFaceScarMaxWidth,MainFaceScarProxWidth,MainFaceScarMedWidth,MainFaceScarDistWidth,MainFacePlatformAngle,MainFaceCoreUse,DistalFaceCortex,DistalFaceScarCount,DistalFaceScarDirection,DistalFaceArisOrientation,DistalFaceCoreUse,LeftFaceCortex,LeftFaceScarCount,LeftFaceScarDirection,LeftFaceArisOrientation,LeftFaceCoreUse,RightFaceCortex,RightFaceScarCount,RightFaceScarDirection,RightFaceArisOrientation,RightFaceCoreUse,BackFaceCortex,BackFaceScarCount,BackFaceScarDirection,BackFaceArisOrientation,BackFaceCoreUse,CoreAbandon,Alteration,Fire,EdgeDamage,RetouchedPieceTypology,ChipQuantity,OtherNotes
VB,,T,LOT-181,I18,2357,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-181,I18,2357,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,62,
VB,,T,LOT-238,I18,2175,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2175,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2175,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2175,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,37,
VB,,T,LOT-238,I18,2623,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2623,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2623,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2623,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2623,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,11,
VB,,T,LOT-238,I18,2310,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2310,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2310,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2310,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2310,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2310,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2310,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2310,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2310,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,38,
VB,,T,LOT-238,I18,2366,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2366,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,12,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2347,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,47,
VB,,T,LOT-238,I18,2347,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2212,Quartz,,BlankFrag,,,Distal,0%,,,,,,,,,,,,2.28,14.81,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2212,Quartz,,BlankFrag,,,Distal,0%,,,,,,,,,,,,3.61,8.42,,,,0,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2212,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2212,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2212,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2212,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2212,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2212,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2212,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2212,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2212,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2212,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2212,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2212,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2212,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,31,
VB,,T,LOT-238,I18,2212,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2048,Quartz,,CoreFrag,,,,0%,,,,,,,,,,,,9.98,16.42,,,,0,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2048,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2048,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2048,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2048,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2048,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2048,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2048,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2048,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2048,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2048,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2048,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2048,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2048,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,59,
VB,,T,LOT-238,I18,2633,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2633,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2633,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2633,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2633,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2633,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,6,
VB,,T,LOT-238,I18,2331,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2331,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2331,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2331,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2331,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2331,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-238,I18,2331,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,39,
VB,,T,LOT-83,I19,1875,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1875,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1875,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1875,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1875,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1875,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1875,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1875,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1875,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1875,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1875,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1875,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,42,
VB,,T,LOT-83,I19,1941,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1941,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1941,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1941,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1941,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1941,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1941,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1941,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1941,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1941,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1941,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1941,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1941,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1941,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1941,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1941,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,55,
VB,,T,LOT-83,I19,1960,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1960,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1960,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1960,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1960,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1960,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1960,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1960,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,39,
VB,,T,LOT-83,I19,2099,Quartz,,BlankFrag,,,Distal,0%,,,,,,,,,,,,4.87,13.95,,,,0,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
