Angle,Observed,Calculated,Background,Quartz_nb,Quartz
63.3652,303,317.67,296.59,21.09,317.68
63.4154,303,319.7,296.42,23.28,319.7
63.4655,309,322.35,296.25,26.09,322.34
63.5156,340,325.83,296.09,29.74,325.83
63.5658,321,330.5,295.92,34.58,330.5
63.6159,319,336.85,295.76,41.09,336.85
63.666,335,345.5,295.59,49.9,345.49
63.7162,312,357.15,295.43,61.72,357.15
63.7663,356,372.8,295.27,77.54,372.81
63.8165,407,395.4,295.11,100.3,395.41
63.8666,435,432.77,294.95,137.83,432.78
63.9167,507,500.84,294.79,206.05,500.84
63.9669,637,624.23,294.63,329.6,624.23
64.017,766,786.6,294.47,492.14,786.61
64.0671,827,821.2,294.31,526.9,821.21
64.1173,753,719.73,294.15,425.58,719.73
64.1674,707,668.02,293.99,374.03,668.02
64.2175,641,655.66,293.84,361.83,655.67
64.2677,575,578.91,293.68,285.23,578.91
64.3178,501,481.33,293.53,187.8,481.33
64.368,411,417.22,293.38,123.84,417.22
64.4181,372,380.31,293.23,87.09,380.32
64.4682,354,358.34,293.07,65.26,358.33
64.5184,351,344.43,292.92,51.5,344.42
64.5685,318,335.12,292.77,42.34,335.11
64.6186,335,328.6,292.63,35.98,328.61
64.6688,356,323.88,292.48,31.4,323.88
64.7189,318,320.37,292.33,28.04,320.37
64.7691,328,317.71,292.19,25.52,317.71
64.8192,334,315.66,292.04,23.62,315.66
64.8693,353,314.08,291.9,22.19,314.09
64.9195,319,312.88,291.75,21.12,312.87
64.9696,290,311.98,291.61,20.37,311.98
65.0197,310,311.34,291.47,19.87,311.34
65.0699,312,310.94,291.33,19.61,310.94
65.12,321,310.77,291.19,19.58,310.77
65.1702,316,310.85,291.05,19.8,310.85
65.2203,348,311.23,290.91,20.31,311.22
65.2704,321,311.97,290.78,21.2,311.98
65.3206,333,313.26,290.64,22.62,313.26
65.3707,353,315.4,290.51,24.89,315.4
65.4208,347,318.84,290.38,28.47,318.85
65.471,334,322.54,290.24,32.3,322.54
65.5211,321,325.88,290.11,35.77,325.88
65.5713,353,331.65,289.98,41.66,331.64
65.6214,392,343.38,289.85,53.53,343.38
65.6715,407,369.19,289.73,79.47,369.2
65.7217,426,428.97,289.6,139.37,428.97
65.7718,443,518.77,289.47,229.3,518.77
65.8219,481,491.77,289.35,202.42,491.77
65.8721,403,426.93,289.22,137.7,426.92
65.9222,456,423.96,289.1,134.86,423.96
65.9723,422,438.23,288.98,149.25,438.23
66.0225,418,395.04,288.86,106.17,395.03
66.0726,388,355.54,288.74,66.8,355.54
66.1228,336,337.05,288.62,48.43,337.05
66.1729,345,328.35,288.51,39.85,328.36
66.223,324,323.96,288.39,35.57,323.96
66.2732,334,321.71,288.28,33.43,321.71
66.3233,329,320.68,288.17,32.51,320.68
66.3734,377,320.43,288.05,32.38,320.43
66.4236,339,320.74,287.94,32.8,320.74
66.4737,312,321.49,287.83,33.66,321.49
66.5239,315,322.62,287.73,34.89,322.62
66.574,344,324.12,287.62,36.5,324.12
66.6241,357,325.98,287.51,38.46,325.97
66.6743,355,328.23,287.41,40.82,328.23
66.7244,322,330.9,287.31,43.59,330.9
66.7745,419,334.06,287.21,46.85,334.06
66.8247,380,337.78,287.11,50.67,337.78
66.8748,344,342.18,287.01,55.17,342.18
66.925,353,347.4,286.91,60.49,347.4
66.9751,370,353.63,286.81,66.82,353.63
67.0252,382,361.14,286.72,74.43,361.15
67.0754,369,370.3,286.62,83.68,370.3
67.1255,378,381.62,286.53,95.09,381.62
67.1756,414,395.81,286.44,109.37,395.81
67.2258,398,413.93,286.35,127.58,413.93
67.2759,423,437.42,286.26,151.16,437.42
67.3261,463,468.19,286.18,182.01,468.19
67.3762,516,508.34,286.09,222.25,508.34
67.4263,552,560.18,286.01,274.18,560.19
67.4765,624,629.03,285.92,343.1,629.02
67.5266,712,730.33,285.84,444.48,730.32
67.5767,856,898.19,285.76,612.42,898.18
67.6269,1121,1196.27,285.69,910.59,1196.28
67.677,1536,1708.55,285.61,1422.94,1708.55
67.7272,1873,2299.24,285.53,2013.71,2299.24
67.7773,1937,2348.87,285.46,2063.41,2348.87
67.8274,1790,2010.54,285.39,1725.15,2010.54
67.8776,1703,1902.69,285.32,1617.38,1902.7
67.9277,1792,1982.75,285.25,1697.5,1982.75
67.9778,1798,1908.81,285.18,1623.63,1908.81
68.028,1926,1865.59,285.11,1580.48,1865.59
68.0781,2329,2298.25,285.05,2013.2,2298.25
68.1282,2706,3365.93,284.98,3080.95,3365.93
68.1784,3041,3488.9,284.93,3203.97,3488.9
68.2285,2802,2872.63,284.86,2587.77,2872.63
68.2787,2845,3312.62,284.81,3027.81,3312.62
68.3288,2899,3860.37,284.75,3575.62,3860.37
68.3789,2420,2939.52,284.69,2654.82,2939.51
68.4291,2054,2033.8,284.64,1749.16,2033.8
68.4792,1749,1842.6,284.59,1558.01,1842.6
68.5293,1311,1623.11,284.54,1338.57,1623.11
68.5795,1086,1111.42,284.49,826.93,1111.42
68.6296,813,793.41,284.44,508.97,793.41
68.6798,693,631.75,284.4,347.36,631.76
68.7299,638,541.05,284.35,256.7,541.05
68.78,549,484.43,284.31,200.12,484.43
68.8302,519,446.14,284.27,161.88,446.15
68.8803,488,418.74,284.23,134.51,418.74
68.9304,419,398.27,284.2,114.07,398.27
68.9806,397,382.46,284.16,98.3,382.46
69.0307,395,369.95,284.13,85.82,369.95
69.0809,384,359.83,284.09,75.74,359.83
69.131,356,351.51,284.06,67.45,351.51
69.1811,346,344.57,284.03,60.54,344.57
69.2313,374,338.71,284.01,54.71,338.72
69.2814,348,333.72,283.99,49.73,333.72
69.3315,327,329.41,283.96,45.45,329.41
69.3817,322,325.67,283.94,41.73,325.67
69.4318,348,322.4,283.92,38.48,322.4
69.4819,360,319.52,283.9,35.62,319.52
69.5321,351,316.97,283.89,33.09,316.98
69.5822,338,314.71,283.87,30.83,314.7
69.6324,314,312.68,283.86,28.82,312.68
69.6825,296,310.86,283.85,27.01,310.86
69.7326,303,309.23,283.84,25.39,309.23
69.7828,294,307.74,283.83,23.91,307.74
69.8329,325,306.4,283.83,22.57,306.4
69.8831,311,305.18,283.83,21.36,305.19
69.9332,307,304.07,283.83,20.24,304.07
69.9833,343,303.05,283.83,19.22,303.05
70.0335,288,302.12,283.83,18.29,302.12
70.0836,321,301.27,283.84,17.43,301.27
70.1337,302,300.48,283.84,16.64,300.48
70.1839,313,299.75,283.85,15.9,299.75
70.234,304,299.09,283.86,15.23,299.09
70.2841,289,298.47,283.87,14.6,298.47
70.3343,316,297.91,283.89,14.02,297.91
70.3844,309,297.38,283.91,13.48,297.39
70.4346,314,296.89,283.92,12.97,296.89
70.4847,273,296.44,283.94,12.5,296.44
70.5348,317,296.03,283.96,12.06,296.02
70.585,291,295.65,283.99,11.66,295.65
70.6351,308,295.29,284.02,11.27,295.29
70.6852,295,294.96,284.04,10.92,294.96
70.7354,283,294.66,284.07,10.58,294.65
70.7855,312,294.38,284.11,10.27,294.38
70.8357,293,294.13,284.14,9.98,294.12
70.8858,335,293.89,284.18,9.71,293.89
70.9359,317,293.68,284.22,9.46,293.68
70.9861,310,293.48,284.26,9.22,293.48
71.0362,289,293.3,284.3,9,293.3
71.0863,303,293.15,284.35,8.8,293.15
71.1365,299,293,284.4,8.61,293.01
71.1866,312,292.88,284.44,8.43,292.87
71.2367,308,292.77,284.5,8.27,292.77
71.2869,296,292.67,284.55,8.12,292.67
71.337,277,292.59,284.6,7.99,292.59
71.3872,291,292.53,284.66,7.87,292.53
71.4373,297,292.47,284.72,7.76,292.48
71.4874,309,292.45,284.79,7.66,292.45
71.5376,260,292.43,284.85,7.58,292.43
71.5877,273,292.42,284.91,7.51,292.42
71.6378,306,292.44,284.98,7.45,292.43
71.688,269,292.46,285.05,7.41,292.46
71.7381,317,292.51,285.13,7.38,292.51
71.7883,275,292.57,285.2,7.37,292.57
71.8384,272,292.65,285.28,7.37,292.65
71.8885,287,292.76,285.36,7.39,292.75
71.9387,305,292.87,285.44,7.43,292.87
71.9888,321,293.01,285.53,7.49,293.02
72.0389,266,293.18,285.61,7.57,293.18
72.0891,293,293.38,285.71,7.67,293.38
72.1392,285,293.59,285.79,7.81,293.6
72.1894,284,293.86,285.89,7.97,293.86
72.2395,309,294.15,285.98,8.17,294.15
72.2896,308,294.49,286.08,8.41,294.49
72.3398,283,294.88,286.18,8.7,294.88
72.3899,307,295.33,286.28,9.05,295.33
72.44,298,295.84,286.38,9.46,295.84
72.4902,298,296.44,286.49,9.95,296.44
72.5403,293,297.15,286.61,10.54,297.15
72.5905,280,297.97,286.71,11.26,297.97
72.6406,335,298.95,286.83,12.12,298.95
72.6907,307,300.13,286.95,13.18,300.13
72.7409,305,301.56,287.06,14.5,301.56
72.791,304,303.34,287.19,16.14,303.33
72.8411,299,305.56,287.31,18.25,305.56
72.8913,305,308.42,287.44,20.98,308.42
72.9414,324,312.17,287.56,24.61,312.17
72.9916,327,317.18,287.7,29.48,317.18
73.0417,302,323.83,287.82,36.01,323.83
73.0918,338,332.41,287.97,44.44,332.41
73.142,319,342.66,288.1,54.56,342.66
73.1921,331,355.08,288.24,66.84,355.08
73.2422,367,373.46,288.38,85.08,373.46
73.2924,406,406.53,288.53,118,406.53
73.3425,512,472.66,288.69,183.97,472.66
73.3926,585,616.86,288.83,328.03,616.86
73.4428,850,903.89,288.98,614.91,903.89
73.4929,828,1061.82,289.14,772.68,1061.82
73.5431,790,817.07,289.29,527.78,817.07
73.5932,727,657.71,289.46,368.25,657.71
73.6433,712,679.2,289.62,389.59,679.21
73.6935,639,746.49,289.79,456.7,746.49
73.7436,579,620.69,289.95,330.74,620.69
73.7937,457,476.05,290.12,185.93,476.05
73.8439,456,401.53,290.31,111.22,401.53
73.894,411,364.23,290.47,73.76,364.23
73.9442,352,343.59,290.66,52.93,343.59
73.9943,344,331.07,290.85,40.23,331.08
74.0444,336,322.86,291.03,31.84,322.87
74.0946,323,317.2,291.21,25.99,317.2
74.1447,331,313.15,291.4,21.75,313.15
74.1948,340,310.15,291.59,18.56,310.15
74.245,309,307.87,291.78,16.09,307.87
74.2951,285,306.12,291.98,14.15,306.13
74.3453,307,304.75,292.17,12.57,304.74
74.3954,332,303.66,292.37,11.29,303.66
74.4455,295,302.81,292.59,10.22,302.81
74.4957,287,302.11,292.78,9.32,302.1
74.5458,313,301.55,293,8.56,301.56
74.5959,292,301.1,293.2,7.9,301.1
74.6461,278,300.75,293.42,7.34,300.76
74.6962,310,300.48,293.64,6.84,300.48
74.7464,303,300.26,293.85,6.41,300.26
74.7965,289,300.11,294.08,6.02,300.1
74.8466,310,299.99,294.31,5.68,299.99
74.8968,277,299.91,294.53,5.38,299.91
74.9469,307,299.87,294.77,5.1,299.87
74.997,301,299.87,295.01,4.86,299.87
75.0472,310,299.86,295.23,4.63,299.86
