Angle,Observed,Calculated,Background,Dolomite_nb,Quartz_nb,Dolomite,Quartz
25.9203,1354,1255.29,628.45,0.34,626.5,628.79,1254.95
25.9714,1424,1351.09,628.01,0.34,722.75,628.35,1350.76
26.0226,1465,1471.09,627.56,0.34,843.19,627.9,1470.75
26.0737,1569,1624.09,627.1,0.34,996.66,627.44,1623.76
26.1249,1837,1823.36,626.64,0.34,1196.38,626.98,1823.02
26.1761,1894,2089.48,626.16,0.34,1462.97,626.5,2089.13
26.2272,2183,2455.84,625.68,0.34,1829.81,626.02,2455.49
26.2784,2593,2974.09,625.2,0.34,2348.55,625.54,2973.75
26.3295,3167,3754.74,624.7,0.35,3129.69,625.05,3754.39
26.3807,4305,4991.49,624.2,0.35,4366.94,624.55,4991.14
26.4319,6313,7088.79,623.69,0.35,6464.74,624.04,7088.43
26.483,10421,10901.86,623.18,0.36,10278.33,623.54,10901.51
26.5342,18023,18271.04,622.65,0.36,17648.02,623.01,18270.67
26.5853,32170,32486.05,622.12,0.37,31863.56,622.49,32485.68
26.6365,49414,48132.01,621.58,0.37,47510.06,621.95,48131.64
26.6877,46937,45193.88,621.04,0.38,44572.46,621.42,45193.5
26.7388,31676,30881.3,620.49,0.38,30260.44,620.87,30880.93
26.79,16470,17313.8,619.93,0.39,16693.48,620.32,17313.41
26.8412,8819,10133.8,619.36,0.4,9514.04,619.76,10133.4
26.8923,5508,6598.7,618.79,0.4,5979.51,619.19,6598.3
26.9435,3644,4692.21,618.21,0.41,4073.59,618.62,4691.8
26.9946,2802,3563.38,617.62,0.42,2945.33,618.04,3562.95
27.0458,2290,2843.72,617.03,0.43,2226.26,617.46,2843.29
27.097,1857,2357.8,616.43,0.44,1740.93,616.87,2357.36
27.1481,1669,2016.19,615.83,0.44,1399.92,616.27,2015.75
27.1993,1552,1764.55,615.21,0.45,1148.89,615.66,1764.1
27.2504,1400,1574.83,614.6,0.46,959.77,615.06,1574.37
27.3016,1328,1428.24,613.97,0.47,813.79,614.44,1427.76
27.3528,1237,1312.61,613.34,0.49,698.78,613.83,1312.12
27.4039,1246,1219.77,612.7,0.5,606.56,613.2,1219.26
27.4551,1071,1144.07,612.06,0.51,531.5,612.57,1143.56
27.5062,1064,1081.52,611.41,0.52,469.58,611.93,1080.99
27.5574,1014,1029.21,610.76,0.54,417.92,611.3,1028.68
27.6086,1011,985,610.1,0.55,374.36,610.65,984.46
27.6597,962,947.29,609.43,0.57,337.3,610,946.73
27.7109,960,914.86,608.76,0.6,305.5,609.36,914.26
27.7621,900,886.77,608.08,0.68,278.02,608.76,886.1
27.8132,934,862.35,607.39,0.85,254.1,608.24,861.49
27.8644,943,841.1,606.71,1.23,233.17,607.94,839.88
27.9155,917,822.43,606.01,1.69,214.73,607.7,820.74
27.9667,861,805.4,605.31,1.67,198.42,606.98,803.73
28.0179,795,789.87,604.61,1.36,183.91,605.97,788.52
28.069,856,776.06,603.9,1.14,171.02,605.04,774.92
28.1202,764,763.6,603.18,1.02,159.39,604.2,762.57
28.1713,828,752.34,602.46,0.96,148.93,603.42,751.39
28.2225,780,742.13,601.73,0.93,139.47,602.66,741.2
28.2737,819,732.82,601,0.92,130.9,601.92,731.9
28.3248,819,724.29,600.27,0.92,123.1,601.19,723.37
28.376,784,716.45,599.53,0.93,116,600.46,715.53
28.4271,715,709.23,598.78,0.94,109.5,599.72,708.28
28.4783,819,702.54,598.03,0.97,103.55,599,701.58
28.5295,814,696.35,597.28,0.99,98.08,598.27,695.36
28.5806,825,690.58,596.52,1.02,93.04,597.54,689.56
28.6318,796,685.2,595.76,1.05,88.39,596.81,684.15
28.6829,813,680.17,594.99,1.09,84.09,596.08,679.08
28.7341,818,675.46,594.22,1.13,80.11,595.35,674.33
28.7853,793,671.03,593.44,1.18,76.41,594.62,669.85
28.8364,764,666.86,592.66,1.23,72.98,593.89,665.64
28.8876,816,662.93,591.88,1.28,69.78,593.16,661.66
28.9388,831,659.22,591.09,1.34,66.8,592.43,657.89
28.9899,828,655.72,590.29,1.4,64.03,591.69,654.32
29.0411,837,652.39,589.5,1.47,61.42,590.97,650.92
29.0922,860,649.22,588.7,1.54,58.98,590.24,647.68
29.1434,796,646.21,587.9,1.62,56.7,589.52,644.6
29.1946,741,643.35,587.09,1.71,54.55,588.8,641.64
29.2457,752,640.62,586.28,1.8,52.54,588.08,638.82
29.2969,735,638.02,585.46,1.91,50.65,587.37,636.11
29.348,676,635.53,584.65,2.02,48.86,586.67,633.51
29.3992,687,633.16,583.82,2.15,47.19,585.97,631.01
29.4504,706,630.89,583,2.29,45.6,585.29,628.6
29.5015,644,628.72,582.17,2.44,44.11,584.61,626.28
29.5527,682,626.65,581.34,2.61,42.7,583.95,624.04
29.6038,662,624.68,580.51,2.8,41.37,583.31,621.88
29.655,652,622.79,579.67,3.01,40.1,582.68,619.77
29.7062,668,620.99,578.83,3.25,38.91,582.08,617.74
29.7573,689,619.29,577.99,3.52,37.78,581.51,615.77
29.8085,684,617.67,577.15,3.82,36.7,580.97,613.85
29.8597,657,616.15,576.3,4.17,35.68,580.47,611.98
29.9108,694,614.72,575.45,4.57,34.71,580.02,610.16
29.962,682,613.4,574.59,5.02,33.78,579.61,608.37
30.0131,649,612.18,573.74,5.55,32.89,579.29,606.63
30.0643,604,611.09,572.88,6.17,32.04,579.05,604.92
30.1155,636,610.14,572.02,6.91,31.22,578.93,603.24
30.1666,669,609.36,571.16,7.78,30.42,578.94,601.58
30.2178,633,608.79,570.29,8.85,29.64,579.14,599.93
30.2689,640,608.45,569.43,10.14,28.88,579.57,598.31
30.3201,654,608.42,568.56,11.72,28.14,580.28,596.7
30.3713,645,608.82,567.69,13.7,27.43,581.39,595.12
30.4224,664,609.8,566.81,16.24,26.75,583.05,593.56
30.4736,676,611.6,565.94,19.56,26.1,585.5,592.04
30.5247,616,614.57,565.06,24.03,25.48,589.09,590.54
30.5759,644,619.28,564.18,30.21,24.89,594.39,589.07
30.6271,671,626.71,563.3,39.09,24.32,602.39,587.62
30.6782,677,638.57,562.42,52.38,23.77,614.8,586.19
30.7294,653,658.04,561.54,73.26,23.24,634.8,584.78
30.7806,703,690.96,560.65,107.57,22.74,668.22,583.39
30.8317,750,748.15,559.77,166.12,22.26,725.89,582.03
30.8829,844,847.78,558.88,267.1,21.8,825.98,580.68
30.934,996,985.76,557.99,406.42,21.35,964.41,579.34
30.9852,1147,1050.84,557.1,472.81,20.93,1029.91,578.03
31.0364,1054,988.03,556.21,411.31,20.52,967.52,576.73
31.0875,855,866.12,555.32,290.68,20.12,846,575.44
31.1387,739,754.78,554.43,180.61,19.74,735.04,574.17
31.1898,709,686.41,553.53,113.5,19.38,667.03,572.91
31.241,635,647.46,552.64,75.8,19.03,628.44,571.67
31.2922,621,624.1,551.74,53.67,18.69,605.41,570.43
31.3433,615,609.06,550.84,39.84,18.37,590.68,569.21
31.3945,581,598.7,549.95,30.7,18.06,580.65,568.01
31.4456,558,591.17,549.05,24.36,17.76,573.41,566.81
31.4968,581,585.42,548.15,19.8,17.48,567.95,565.63
31.548,562,580.86,547.25,16.41,17.2,563.66,564.45
31.5991,580,577.11,546.35,13.82,16.94,560.17,563.29
31.6503,570,573.94,545.45,11.81,16.68,557.26,562.13
31.7015,642,571.21,544.55,10.22,16.44,554.77,560.99
31.7526,671,568.79,543.65,8.94,16.21,552.59,559.86
31.8038,637,566.63,542.75,7.9,15.98,550.65,558.73
31.8549,601,564.66,541.85,7.04,15.77,548.89,557.62
31.9061,546,562.81,540.95,6.3,15.56,547.25,556.51
31.9573,584,561.07,540.04,5.67,15.36,545.71,555.4
32.0084,572,559.45,539.14,5.13,15.18,544.27,554.32
32.0596,599,557.91,538.24,4.67,15,542.91,553.24
32.1107,541,556.44,537.34,4.28,14.82,541.62,552.16
32.1619,521,555.04,536.44,3.94,14.66,540.38,551.1
32.2131,548,553.68,535.54,3.64,14.5,539.18,550.04
32.2642,567,552.37,534.64,3.38,14.35,538.02,548.99
32.3154,542,551.1,533.74,3.15,14.21,536.89,547.95
32.3665,558,549.87,532.84,2.95,14.08,535.79,546.92
32.4177,527,548.66,531.94,2.78,13.95,534.72,545.89
32.4689,507,547.49,531.04,2.62,13.83,533.66,544.87
32.52,518,546.34,530.14,2.48,13.72,532.62,543.86
32.5712,491,545.22,529.24,2.36,13.61,531.6,542.85
32.6224,517,544.13,528.34,2.26,13.53,530.6,541.87
32.6735,526,543.13,527.44,2.17,13.51,529.61,540.95
32.7247,564,542.28,526.55,2.1,13.63,528.65,540.18
32.7758,524,541.71,525.65,2.04,14.02,527.69,539.67
32.827,545,541.7,524.76,1.99,14.94,526.75,539.7
32.8782,532,542.4,523.86,1.97,16.57,525.83,540.43
32.9293,467,542.72,522.97,1.96,17.79,524.93,540.76
32.9805,484,541.25,522.08,1.97,17.2,524.05,539.28
33.0316,495,539.14,521.19,2,15.95,523.19,537.14
33.0828,504,537.35,520.3,2.08,14.98,522.38,535.28
33.134,467,535.95,519.41,2.2,14.35,521.61,533.76
33.1851,511,534.84,518.52,2.38,13.94,520.9,532.46
33.2363,534,533.97,517.63,2.68,13.66,520.31,531.29
33.2874,545,533.34,516.75,3.13,13.46,519.88,530.21
33.3386,496,533.06,515.87,3.87,13.32,519.74,529.19
33.3898,492,533.3,514.98,5.1,13.22,520.08,528.2
33.4409,536,534.43,514.1,7.18,13.16,521.28,527.26
33.4921,514,537.13,513.22,10.8,13.11,524.02,526.33
33.5433,520,541.51,512.34,16.08,13.09,528.42,525.43
33.5944,553,543.76,511.46,19.2,13.09,530.66,524.55
33.6456,546,541.15,510.59,17.46,13.1,528.05,523.69
33.6967,500,536.14,509.71,13.3,13.13,523.01,522.84
33.7479,492,530.82,508.84,8.81,13.17,517.65,522.01
33.7991,482,527.03,507.97,5.84,13.23,513.81,521.2
33.8502,491,524.54,507.1,4.14,13.3,511.24,520.4
33.9014,488,522.77,506.23,3.15,13.38,509.38,519.61
33.9525,521,521.39,505.37,2.54,13.48,507.91,518.85
34.0037,497,520.24,504.5,2.14,13.6,506.64,518.1
34.0549,487,519.23,503.64,1.86,13.73,505.5,517.37
34.106,506,518.32,502.78,1.67,13.87,504.45,516.65
34.1572,492,517.49,501.92,1.53,14.04,503.45,515.96
34.2083,455,516.71,501.06,1.42,14.22,502.48,515.28
34.2595,450,515.98,500.21,1.35,14.42,501.56,514.63
34.3107,495,515.29,499.36,1.29,14.65,500.65,514.01
34.3618,535,514.65,498.51,1.25,14.89,499.76,513.4
34.413,459,514.05,497.66,1.23,15.16,498.89,512.82
34.4641,449,513.49,496.81,1.22,15.46,498.03,512.27
34.5153,473,512.98,495.97,1.23,15.78,497.2,511.75
34.5665,471,512.51,495.12,1.25,16.14,496.37,511.26
34.6176,438,512.09,494.28,1.28,16.53,495.56,510.81
34.6688,512,511.74,493.45,1.34,16.95,494.79,510.4
34.72,502,511.45,492.61,1.41,17.42,494.02,510.03
34.7711,459,511.23,491.78,1.52,17.94,493.3,509.72
34.8223,451,511.11,490.95,1.66,18.5,492.61,509.45
34.8734,481,511.1,490.12,1.86,19.13,491.98,509.25
34.9246,473,511.24,489.29,2.14,19.81,491.43,509.1
34.9758,469,511.57,488.47,2.53,20.57,491,509.04
35.0269,508,512.17,487.64,3.12,21.41,490.76,509.05
35.0781,503,513.18,486.82,4.02,22.34,490.84,509.16
35.1292,503,514.83,486.01,5.45,23.37,491.46,509.38
35.1804,511,517.54,485.19,7.81,24.53,493,509.72
35.2316,478,522.09,484.38,11.87,25.83,496.25,510.21
35.2827,441,529.31,483.57,18.41,27.33,501.98,510.9
35.3339,483,536.46,482.76,24.58,29.12,507.34,511.88
35.385,487,537.59,481.96,24.31,31.32,506.27,513.28
35.4362,525,535.39,481.16,19.92,34.31,501.08,515.47
35.4874,497,533.07,480.36,13.81,38.91,494.17,519.27
35.5385,517,532.91,479.56,8.86,44.49,488.42,524.05
35.5897,520,531.32,478.77,5.93,46.62,484.7,525.39
35.6409,479,530.4,477.98,4.26,48.16,482.24,526.14
35.692,514,531.83,477.19,3.25,51.38,480.44,528.57
35.7432,491,535.06,476.4,2.62,56.04,479.02,532.44
35.7943,488,539.86,475.62,2.19,62.04,477.81,537.66
35.8455,520,546.3,474.84,1.9,69.56,476.74,544.4
35.8967,501,554.7,474.07,1.69,78.95,475.76,553.02
35.9478,580,565.62,473.29,1.54,90.79,474.83,564.08
35.999,563,579.9,472.52,1.44,105.95,473.96,578.47
36.0501,573,598.84,471.75,1.36,125.73,473.11,597.48
36.1013,585,624.46,470.98,1.31,152.17,472.29,623.15
36.1525,611,659.98,470.22,1.27,188.48,471.49,658.7
36.2036,633,710.65,469.46,1.26,239.93,470.72,709.39
36.2548,697,784.85,468.7,1.26,314.89,469.96,783.59
36.3059,796,896.07,467.95,1.27,426.85,469.22,894.8
36.3571,985,1068.12,467.2,1.3,599.62,468.5,1066.82
36.4083,1201,1339.85,466.45,1.35,872.05,467.8,1338.5
36.4594,1591,1765.18,465.71,1.41,1298.07,467.12,1763.78
36.5106,2181,2280.97,464.96,1.49,1814.52,466.45,2279.48
36.5618,2692,2532.14,464.22,1.59,2066.33,465.81,2530.55
36.6129,2483,2361.77,463.49,1.72,1896.56,465.21,2360.05
36.6641,2052,1963.54,462.76,1.88,1498.9,464.64,1961.66
36.7152,1579,1507.06,462.03,2.09,1042.94,464.12,1504.97
36.7664,1178,1161.18,461.3,2.37,697.52,463.67,1158.82
36.8176,1054,943.19,460.57,2.73,479.89,463.3,940.46
36.8687,906,808.65,459.85,3.22,345.58,463.07,805.43
36.9199,745,722.85,459.14,3.91,259.81,463.05,718.95
36.971,637,665.89,458.42,4.9,202.56,463.32,660.98
37.0222,615,626.75,457.71,6.28,162.76,463.99,620.47
37.0734,611,599.25,457,8.16,134.09,465.16,591.09
37.1245,545,580.17,456.3,11.04,112.83,467.34,569.13
37.1757,570,568.03,455.6,15.76,96.67,471.36,552.27
37.2268,540,562.84,454.9,23.81,84.14,478.71,539.04
37.278,559,565.96,454.2,37.51,74.24,491.71,528.44
37.3292,504,574.15,453.51,54.32,66.32,507.83,519.83
37.3803,551,571.77,452.82,59.04,59.91,511.86,512.73
37.4315,524,558.09,452.13,51.3,54.66,503.43,506.79
37.4827,505,540.1,451.45,38.31,50.34,489.76,501.79
37.5338,499,522.28,450.77,24.76,46.76,475.53,497.53
37.585,515,509.75,450.09,15.86,43.79,465.95,493.88
37.6361,531,501.45,449.42,10.72,41.31,460.14,490.73
37.6873,515,495.7,448.75,7.69,39.26,456.44,488.01
37.7385,499,491.44,448.08,5.8,37.56,453.88,485.64
37.7896,494,488.15,447.42,4.55,36.17,451.97,483.59
37.8408,489,485.51,446.76,3.69,35.06,450.45,481.82
37.8919,470,483.39,446.1,3.07,34.21,449.17,480.31
37.9431,467,481.68,445.45,2.61,33.62,448.06,479.07
37.9943,433,480.36,444.8,2.26,33.31,447.06,478.11
38.0454,466,479.48,444.15,1.99,33.34,446.14,477.49
38.0966,465,479.25,443.51,1.77,33.98,445.28,477.49
38.1477,498,480.18,442.87,1.6,35.72,444.47,478.59
38.1989,486,481.43,442.23,1.46,37.74,443.69,479.97
38.2501,483,480.23,441.6,1.34,37.29,442.94,478.89
38.3012,469,478.85,440.97,1.25,36.64,442.22,477.61
38.3524,502,478.4,440.34,1.17,36.89,441.51,477.23
38.4035,477,478.6,439.71,1.1,37.78,440.81,477.49
38.4547,482,479.29,439.09,1.05,39.15,440.14,478.24
38.5059,475,480.44,438.48,1,40.96,439.48,479.44
38.557,495,482.06,437.86,0.96,43.24,438.82,481.1
38.6082,532,484.23,437.25,0.93,46.05,438.18,483.3
38.6594,504,487.05,436.64,0.9,49.5,437.54,486.14
38.7105,475,490.65,436.04,0.88,53.73,436.92,489.77
38.7617,503,495.25,435.44,0.86,58.95,436.3,494.39
38.8128,541,501.08,434.84,0.85,65.4,435.69,500.24
38.864,498,508.64,434.24,0.84,73.55,435.08,507.79
38.9152,505,518.47,433.65,0.83,83.98,434.48,517.63
38.9663,525,531.48,433.07,0.83,97.59,433.9,530.66
39.0175,519,549.08,432.48,0.83,115.77,433.31,548.25
39.0686,559,573.56,431.9,0.83,140.83,432.73,572.73
39.1198,606,608.8,431.32,0.84,176.64,432.16,607.96
39.171,650,661.67,430.75,0.85,230.08,431.6,660.83
39.2221,792,744.43,430.17,0.86,313.4,431.03,743.57
39.2733,834,878.24,429.61,0.88,447.75,430.49,877.36
39.3245,1117,1104.74,429.04,0.92,674.78,429.96,1103.82
39.3756,1549,1537.43,428.48,0.96,1107.99,429.44,1536.47
39.4268,2394,2357.98,427.92,0.98,1929.08,428.9,2357
39.4779,3310,3077.49,427.36,0.99,2649.14,428.35,3076.5
39.5291,3131,2819.38,426.81,1.01,2391.55,427.82,2818.36
39.5803,2641,2390.72,426.26,1.04,1963.41,427.3,2389.67
39.6314,1881,1721.12,425.72,1.08,1294.32,426.8,1720.04
39.6826,1303,1192.02,425.18,1.12,765.72,426.3,1190.9
39.7337,901,918.49,424.64,1.17,492.68,425.81,917.32
39.7849,769,779.54,424.1,1.23,354.2,425.33,778.3
39.8361,672,706.16,423.57,1.3,281.29,424.87,704.86
39.8872,671,668.93,423.04,1.38,244.51,424.42,667.55
39.9384,617,655.73,422.51,1.46,231.75,423.97,654.26
39.9895,628,662.84,421.99,1.56,239.29,423.55,661.28
40.0407,677,691.95,421.47,1.68,268.8,423.15,690.27
40.0919,768,749.51,420.95,1.81,326.75,422.76,747.7
40.143,848,850.6,420.44,1.97,428.18,422.41,848.62
40.1942,976,1018.14,419.93,2.16,596.05,422.09,1015.98
40.2453,1259,1246.61,419.42,2.39,824.8,421.81,1244.22
40.2965,1467,1404.03,418.92,2.67,982.44,421.59,1401.36
40.3477,1340,1369.4,418.42,3.03,947.95,421.45,1366.37
40.3988,1178,1224.69,417.92,3.45,803.32,421.37,1221.24
40.45,997,1023.44,417.42,3.89,602.13,421.31,1019.55
40.5012,799,838.37,416.93,4.39,417.04,421.32,833.97
40.5523,618,712.27,416.44,5.06,290.76,421.5,707.2
40.6035,618,633.58,415.96,5.95,211.67,421.91,627.63
40.6546,582,584.01,415.47,7.13,161.4,422.6,576.87
40.7058,555,551.83,415,8.74,128.09,423.74,543.09
40.757,521,530.59,414.52,10.99,105.08,425.51,519.6
40.8081,551,516.87,414.05,14.24,88.58,428.29,502.63
40.8593,490,509.08,413.58,19.1,76.41,432.68,489.99
40.9104,516,506.89,413.11,26.56,67.22,439.67,480.33
40.9616,501,511.26,412.65,38.44,60.18,451.09,472.83
41.0128,542,525.5,412.18,58.52,54.8,470.7,466.98
41.0639,553,554.68,411.73,92.12,50.83,503.85,462.56
41.1151,567,589.24,411.27,129.58,48.39,540.85,459.66
41.1662,602,593.51,410.82,135.59,47.1,546.41,457.92
41.2174,566,572.85,410.37,117.86,44.62,528.23,454.99
41.2686,546,542.53,409.92,90.79,41.81,500.71,451.73
41.3197,503,509.27,409.48,59.83,39.95,469.31,449.43
41.3709,502,486.21,409.04,38.33,38.84,447.37,447.88
41.4221,497,472.58,408.6,25.7,38.28,434.3,446.88
41.4732,491,464.59,408.17,18.23,38.18,426.4,446.35
41.5244,454,459.85,407.74,13.58,38.54,421.32,446.28
41.5755,460,457.17,407.31,10.51,39.35,417.82,446.66
41.6267,499,455.94,406.88,8.39,40.67,415.27,447.55
41.6779,474,455.9,406.46,6.86,42.58,413.32,449.04
41.729,501,456.96,406.04,5.73,45.19,411.77,451.23
41.7802,492,459.18,405.62,4.87,48.68,410.49,454.3
41.8313,504,462.72,405.21,4.21,53.31,409.42,458.52
41.8825,476,467.93,404.8,3.68,59.45,408.48,464.25
41.9337,534,475.33,404.39,3.25,67.68,407.64,472.07
41.9848,551,485.81,403.98,2.91,78.92,406.89,482.9
42.036,539,500.82,403.58,2.62,94.61,406.2,498.19
42.0871,608,522.81,403.18,2.38,117.24,405.56,520.42
42.1383,617,556.07,402.78,2.19,151.1,404.97,553.88
42.1895,686,607.93,402.39,2.02,203.53,404.41,605.92
42.2406,760,690.46,402,1.88,286.59,403.88,688.59
42.2918,969,827.6,401.61,1.76,424.23,403.37,825.84
42.343,1211,1087.51,401.22,1.66,684.63,402.88,1085.85
42.3941,1615,1593.14,400.84,1.57,1190.73,402.41,1591.57
42.4453,2054,2124.96,400.46,1.5,1723.01,401.96,2123.47
42.4964,2005,2005.52,400.08,1.44,1604.01,401.52,2004.09
42.5476,1818,1754.22,399.7,1.38,1353.13,401.08,1752.83
42.5988,1519,1380.39,399.33,1.34,979.71,400.67,1379.04
42.6499,1129,978.9,398.96,1.31,578.63,400.27,977.59
42.7011,872,751.08,398.59,1.29,351.2,399.88,749.79
42.7522,706,631.53,398.22,1.28,232.03,399.5,630.25
42.8034,603,564.27,397.86,1.27,165.14,399.13,563
42.8546,535,523.09,397.5,1.28,124.32,398.78,521.82
42.9057,543,496.09,397.14,1.29,97.66,398.43,494.8
42.9569,464,477.4,396.79,1.31,79.3,398.1,476.09
43.008,447,463.91,396.43,1.35,66.13,397.78,462.56
43.0592,495,453.83,396.08,1.4,56.35,397.48,452.43
43.1104,428,446.09,395.74,1.47,48.89,397.21,444.63
43.1615,455,440.02,395.39,1.56,43.07,396.95,438.46
43.2127,428,435.18,395.05,1.69,38.45,396.74,433.5
43.2639,440,431.27,394.71,1.85,34.72,396.56,429.43
43.315,440,428.09,394.37,2.06,31.66,396.43,426.03
43.3662,453,425.53,394.03,2.36,29.14,396.39,423.17
43.4173,428,423.5,393.7,2.78,27.03,396.48,420.73
43.4685,438,422,393.37,3.37,25.25,396.74,418.62
43.5197,451,421.05,393.04,4.26,23.75,397.3,416.79
43.5708,416,420.79,392.71,5.61,22.47,398.32,415.18
43.622,442,421.51,392.39,7.74,21.38,400.13,413.77
43.6731,412,423.87,392.07,11.36,20.44,403.43,412.51
43.7243,418,428.65,391.75,17.26,19.64,409.01,411.39
43.7755,437,433.54,391.43,23.15,18.96,414.58,410.39
43.8266,421,432.9,391.12,23.4,18.38,414.52,409.5
43.8778,419,429.21,390.8,20.52,17.89,411.32,408.69
43.9289,431,424.38,390.49,16.41,17.48,406.9,407.97
43.9801,423,418.79,390.18,11.46,17.14,401.64,407.32
44.0313,441,414.72,389.88,7.96,16.88,397.84,406.76
44.0824,430,412.19,389.57,5.94,16.68,395.51,406.25
44.1336,409,410.64,389.27,4.83,16.53,394.1,405.8
44.1848,414,409.66,388.97,4.23,16.45,393.2,405.42
44.2359,386,409.06,388.68,3.96,16.43,392.64,405.11
44.2871,403,408.74,388.38,3.89,16.47,392.27,404.85
44.3382,395,408.63,388.09,3.98,16.56,392.07,404.65
44.3894,389,408.76,387.8,4.24,16.72,392.04,404.52
44.4406,385,409.16,387.51,4.7,16.95,392.21,404.46
44.4917,436,409.88,387.22,5.41,17.25,392.63,404.47
44.5429,407,411.03,386.94,6.46,17.63,393.4,404.57
44.594,414,412.78,386.65,8.03,18.1,394.68,404.75
44.6452,432,415.45,386.37,10.38,18.69,396.75,405.06
44.6964,405,419.52,386.09,13.97,19.45,400.06,405.54
44.7475,443,425.84,385.82,19.59,20.43,405.41,406.25
44.7987,408,436.31,385.54,29.04,21.73,414.58,407.27
44.8498,395,453.85,385.27,45.09,23.5,430.36,408.77
44.901,482,475.95,385,64.87,26.09,449.87,411.09
44.9522,466,485.63,384.73,70.9,30,455.63,414.73
45.0033,498,482.78,384.46,63.06,35.26,447.52,419.72
45.0545,494,476.03,384.19,52.35,39.48,436.54,423.67
45.1056,502,462.21,383.93,37.25,41.03,421.18,424.96
45.1568,469,450.76,383.67,24.62,42.46,408.29,426.13
45.208,492,445.89,383.41,16.94,45.54,400.35,428.95
45.2591,514,446.05,383.15,12.23,50.67,395.38,433.82
45.3103,497,450.34,382.89,9.22,58.23,392.11,441.12
45.3615,498,458.86,382.64,7.17,69.05,389.81,451.69
45.4126,519,472.66,382.39,5.7,84.57,388.09,466.96
45.4638,642,494.29,382.14,4.61,107.55,386.75,489.69
45.5149,604,527.86,381.89,3.78,142.2,385.67,524.09
45.5661,612,580.22,381.64,3.17,195.41,384.81,577.05
45.6173,810,663.94,381.39,2.72,279.83,384.11,661.22
45.6684,848,815.14,381.15,2.37,431.62,383.52,812.77
45.7196,1108,1117.38,380.91,2.11,734.36,383.02,1115.27
45.7707,1375,1572.73,380.66,1.92,1190.14,382.58,1570.8
45.8219,1476,1673.96,380.42,1.81,1291.72,382.23,1672.14
45.8731,1294,1463.77,380.19,1.73,1081.85,381.92,1462.04
45.9242,1112,1295.19,379.95,1.59,913.65,381.54,1293.6
45.9754,942,984.02,379.72,1.42,602.89,381.14,982.61
46.0265,711,738.28,379.48,1.28,357.52,380.76,737
46.0777,631,606.69,379.25,1.17,226.27,380.42,605.52
46.1289,549,535.74,379.02,1.09,155.63,380.11,534.65
46.18,480,494.2,378.79,1.01,114.4,379.8,493.19
46.2312,448,467.95,378.57,0.95,88.44,379.52,467.01
46.2824,475,450.31,378.34,0.89,71.08,379.23,449.42
46.3335,455,437.88,378.12,0.85,58.92,378.97,437.04
46.3847,413,428.78,377.89,0.81,50.08,378.7,427.97
46.4358,445,421.91,377.67,0.77,43.47,378.44,421.14
46.487,434,416.59,377.45,0.74,38.4,378.19,415.85
46.5382,425,412.39,377.23,0.71,34.44,377.94,411.67
46.5893,392,409,377.02,0.69,31.3,377.71,408.32
46.6405,396,406.24,376.8,0.67,28.77,377.47,405.57
46.6916,387,403.95,376.59,0.65,26.71,377.24,403.3
46.7428,379,402.04,376.37,0.63,25.03,377,401.4
46.794,386,400.43,376.16,0.62,23.65,376.78,399.81
46.8451,397,399.06,375.95,0.6,22.51,376.55,398.46
46.8963,401,397.89,375.74,0.59,21.56,376.33,397.3
46.9474,404,396.89,375.53,0.58,20.78,376.11,396.31
46.9986,452,396.03,375.33,0.58,20.13,375.91,395.46
47.0498,405,395.29,375.12,0.57,19.6,375.69,394.72
47.1009,422,394.66,374.92,0.56,19.18,375.48,394.1
47.1521,413,394.12,374.72,0.56,18.84,375.28,393.56
47.2033,373,393.65,374.51,0.55,18.59,375.06,393.1
47.2544,377,393.27,374.31,0.55,18.4,374.86,392.71
47.3056,396,392.94,374.11,0.55,18.28,374.66,392.39
47.3567,400,392.68,373.92,0.55,18.22,374.47,392.14
47.4079,378,392.48,373.72,0.55,18.21,374.27,391.93
47.4591,382,392.33,373.52,0.55,18.26,374.07,391.78
47.5102,383,392.24,373.33,0.56,18.36,373.89,391.69
47.5614,338,392.19,373.13,0.56,18.5,373.69,391.63
47.6125,404,392.2,372.94,0.57,18.69,373.51,391.63
47.6637,400,392.25,372.75,0.57,18.93,373.32,391.68
47.7149,390,392.36,372.56,0.58,19.22,373.14,391.78
47.766,389,392.51,372.37,0.59,19.55,372.96,391.92
47.8172,398,392.72,372.18,0.6,19.94,372.78,392.12
47.8683,377,392.98,371.99,0.62,20.37,372.61,392.36
47.9195,375,393.3,371.81,0.63,20.86,372.44,392.67
47.9707,384,393.67,371.62,0.65,21.4,372.27,393.02
48.0218,413,394.11,371.44,0.67,22.01,372.11,393.45
48.073,424,394.61,371.25,0.69,22.67,371.94,393.92
48.1242,367,395.19,371.07,0.71,23.41,371.78,394.48
48.1753,419,395.84,370.89,0.74,24.21,371.63,395.1
48.2265,413,396.58,370.71,0.77,25.1,371.48,395.81
48.2776,412,397.41,370.53,0.81,26.07,371.34,396.6
48.3288,433,398.33,370.35,0.85,27.14,371.2,397.49
48.38,410,399.38,370.17,0.9,28.31,371.07,398.48
48.4311,451,400.54,369.99,0.95,29.6,370.94,399.59
48.4823,439,401.85,369.82,1.02,31.02,370.84,400.84
48.5334,402,403.32,369.64,1.09,32.59,370.73,402.23
48.5846,426,404.96,369.47,1.18,34.31,370.65,403.78
48.6358,441,406.82,369.29,1.3,36.23,370.59,405.52
