Angle,Observed,Calculated,Background,Quartz_nb,Quartz
33.2328,492,514.94,502.54,12.4,514.94
33.2829,499,513.95,501.74,12.21,513.95
33.3331,498,513.01,500.93,12.08,513.01
33.3832,474,512.11,500.13,11.98,512.11
33.4333,462,511.24,499.33,11.91,511.24
33.4835,456,510.4,498.53,11.87,510.4
33.5336,463,509.58,497.73,11.84,509.57
33.5838,491,508.77,496.94,11.84,508.78
33.6339,434,507.98,496.14,11.84,507.98
33.684,466,507.21,495.35,11.86,507.21
33.7342,439,506.45,494.56,11.89,506.45
33.7843,503,505.71,493.77,11.94,505.71
33.8344,494,504.98,492.98,11.99,504.97
33.8846,436,504.26,492.2,12.06,504.26
33.9347,462,503.56,491.41,12.15,503.56
33.9849,439,502.87,490.63,12.24,502.87
34.035,464,502.2,489.85,12.35,502.2
34.0851,504,501.55,489.07,12.47,501.54
34.1353,461,500.91,488.3,12.61,500.91
34.1854,465,500.29,487.52,12.76,500.28
34.2355,463,499.68,486.75,12.93,499.68
34.2857,487,499.1,485.98,13.12,499.1
34.3358,433,498.54,485.21,13.32,498.53
34.386,455,498,484.45,13.55,498
34.4361,492,497.48,483.68,13.8,497.48
34.4862,404,496.99,482.92,14.07,496.99
34.5364,463,496.53,482.16,14.37,496.53
34.5865,464,496.1,481.41,14.69,496.1
34.6366,452,495.7,480.65,15.05,495.7
34.6868,401,495.33,479.9,15.44,495.34
34.7369,459,495.01,479.15,15.86,495.01
34.787,426,494.73,478.4,16.33,494.73
34.8372,481,494.5,477.65,16.84,494.49
34.8873,450,494.32,476.91,17.41,494.32
34.9375,429,494.2,476.17,18.03,494.2
34.9876,488,494.14,475.43,18.71,494.14
35.0377,480,494.16,474.69,19.47,494.16
35.0879,480,494.26,473.96,20.31,494.27
35.138,455,494.46,473.22,21.24,494.46
35.1881,487,494.77,472.49,22.28,494.77
35.2383,474,495.21,471.77,23.44,495.21
35.2884,481,495.83,471.04,24.79,495.83
35.3386,514,496.7,470.32,26.38,496.7
35.3887,496,497.92,469.6,28.32,497.92
35.4388,472,499.83,468.88,30.95,499.83
35.489,523,503.2,468.17,35.03,503.2
35.5391,534,507.8,467.45,40.34,507.79
35.5892,469,509.09,466.74,42.34,509.08
35.6394,453,509.47,466.03,43.43,509.46
35.6895,458,511.46,465.33,46.13,511.46
35.7397,440,514.77,464.63,50.14,514.77
35.7898,508,519.26,463.93,55.33,519.26
35.8399,521,525.04,463.23,61.81,525.04
35.8901,472,532.41,462.53,69.87,532.4
35.9402,533,541.81,461.84,79.97,541.81
35.9903,479,553.96,461.15,92.81,553.96
36.0405,517,569.88,460.46,109.41,569.87
36.0906,589,591.17,459.78,131.39,591.17
36.1408,575,620.34,459.1,161.25,620.35
36.1909,562,661.51,458.42,203.09,661.51
36.241,590,721.3,457.74,263.56,721.3
36.2912,757,810.22,457.07,353.15,810.22
36.3413,834,946.55,456.4,490.15,946.55
36.3914,1068,1161.79,455.73,706.06,1161.79
36.4416,1462,1514.4,455.06,1059.34,1514.4
36.4917,1952,2037.13,454.4,1582.73,2037.13
36.5418,2592,2496.8,453.74,2043.06,2496.8
36.592,2578,2501.39,453.08,2048.31,2501.39
36.6421,2250,2180.87,452.42,1728.44,2180.86
36.6923,1809,1710.83,451.77,1259.06,1710.83
36.7424,1341,1285.57,451.12,834.45,1285.57
36.7925,1058,1006.62,450.47,556.15,1006.62
36.8427,878,837.94,449.83,388.11,837.94
36.8928,772,733.46,449.19,284.27,733.46
36.9429,697,665.56,448.55,217.02,665.57
36.9931,599,619.31,447.91,171.4,619.31
37.0432,561,586.49,447.28,139.21,586.49
37.0934,498,562.36,446.65,115.71,562.36
37.1435,548,544.1,446.02,98.09,544.11
37.1936,513,529.95,445.39,84.55,529.94
37.2438,478,518.73,444.77,73.96,518.73
37.2939,531,509.69,444.15,65.54,509.69
37.344,496,502.28,443.53,58.75,502.28
37.3942,475,496.13,442.92,53.21,496.13
37.4443,501,490.96,442.31,48.66,490.97
37.4945,514,486.58,441.7,44.88,486.58
37.5446,408,482.83,441.09,41.74,482.83
37.5947,476,479.61,440.49,39.13,479.62
37.6449,476,476.81,439.89,36.93,476.82
37.695,451,474.38,439.29,35.09,474.38
37.7451,454,472.25,438.69,33.56,472.25
37.7953,443,470.4,438.1,32.3,470.4
37.8454,454,468.79,437.51,31.28,468.79
37.8956,460,467.41,436.92,30.49,467.41
37.9457,437,466.26,436.34,29.92,466.26
37.9958,417,465.34,435.76,29.58,465.34
38.046,480,464.74,435.18,29.56,464.74
38.0961,479,464.66,434.6,30.06,464.66
38.1462,462,465.66,434.03,31.63,465.66
38.1964,480,467.23,433.46,33.77,467.23
38.2465,455,466.2,432.89,33.31,466.2
38.2966,476,464.65,432.32,32.33,464.65
38.3468,483,464.05,431.76,32.28,464.04
38.3969,475,464.07,431.2,32.86,464.06
38.4471,434,464.52,430.65,33.87,464.52
38.4972,459,465.34,430.09,35.25,465.34
38.5473,468,466.55,429.54,37.01,466.55
38.5975,475,468.18,428.99,39.19,468.18
38.6476,466,470.31,428.44,41.87,470.31
38.6977,478,473.04,427.9,45.14,473.04
38.7479,442,476.52,427.36,49.16,476.52
38.798,504,480.92,426.82,54.09,480.91
38.8482,521,486.57,426.28,60.28,486.56
38.8983,460,493.87,425.75,68.12,493.87
38.9484,529,503.42,425.22,78.2,503.42
38.9986,507,516.16,424.69,91.47,516.16
39.0487,533,533.57,424.17,109.4,533.57
39.0988,559,558.11,423.65,134.46,558.11
39.149,568,594.02,423.13,170.9,594.03
39.1991,636,648.92,422.61,226.32,648.93
39.2493,759,736.22,422.09,314.12,736.21
39.2994,900,878.79,421.58,457.2,878.78
39.3495,1112,1129.98,421.07,708.91,1129.98
39.3997,1792,1641.28,420.57,1220.72,1641.29
39.4498,2767,2532.57,420.06,2112.51,2532.57
39.4999,3464,2899.53,419.56,2479.97,2899.53
39.5501,2928,2508.33,419.06,2089.27,2508.33
39.6002,2359,2068.66,418.56,1650.1,2068.66
39.6503,1751,1420.98,418.07,1002.91,1420.98
39.7005,1053,1010.23,417.58,592.65,1010.23
39.7506,847,808.47,417.09,391.38,808.47
39.8008,710,705.74,416.6,289.14,705.74
39.8509,651,651.57,416.12,235.46,651.58
39.901,628,625.14,415.64,209.5,625.14
39.9512,599,618.15,415.16,202.99,618.15
40.0013,630,628.68,414.68,214,628.68
40.0514,650,659.04,414.21,244.84,659.05
40.1016,710,716.93,413.73,303.19,716.92
40.1517,833,817.66,413.27,404.4,817.67
40.2019,916,987.64,412.8,574.84,987.64
40.252,1252,1224.03,412.33,811.69,1224.02
40.3021,1444,1381.32,411.87,969.44,1381.31
40.3523,1345,1335.81,411.41,924.4,1335.81
40.4024,1131,1190.35,410.96,779.39,1190.35
40.4525,946,988.43,410.5,577.93,988.43
40.5027,806,803.68,410.05,393.63,803.68
40.5528,664,680.47,409.6,270.87,680.47
40.603,603,604.68,409.15,195.53,604.68
40.6531,579,556.97,408.71,148.27,556.98
40.7032,531,525.48,408.26,117.22,525.48
40.7534,496,503.71,407.82,95.89,503.71
40.8035,503,488.04,407.38,80.65,488.03
40.8536,423,476.39,406.95,69.44,476.39
40.9038,477,467.5,406.51,60.99,467.5
40.9539,456,460.59,406.08,54.51,460.59
41.0041,462,455.18,405.65,49.53,455.18
41.0542,485,451.03,405.22,45.81,451.03
41.1043,480,448.19,404.8,43.39,448.19
41.1545,464,446.72,404.38,42.34,446.72
41.2046,471,444.6,403.96,40.65,444.61
41.2547,416,441.45,403.54,37.91,441.45
41.3049,477,439.12,403.12,36,439.12
41.355,495,437.56,402.71,34.85,437.56
41.4052,454,436.53,402.3,34.23,436.53
41.4553,423,435.92,401.89,34.03,435.92
41.5054,433,435.71,401.48,34.23,435.71
41.5556,443,435.89,401.07,34.81,435.88
41.6057,462,436.49,400.67,35.82,436.49
41.6558,457,437.56,400.27,37.29,437.56
41.706,489,439.2,399.87,39.33,439.2
41.7561,470,441.53,399.47,42.06,441.53
41.8062,476,444.73,399.08,45.65,444.73
41.8564,474,449.06,398.68,50.38,449.06
41.9065,464,454.93,398.29,56.63,454.92
41.9567,531,462.93,397.9,65.03,462.93
42.0068,492,474.03,397.52,76.51,474.03
42.0569,543,489.79,397.13,92.66,489.79
42.1071,569,512.89,396.75,116.14,512.89
42.1572,591,548,396.37,151.63,548
42.2073,647,602.98,395.99,207,602.99
42.2575,785,690.49,395.61,294.88,690.49
42.3076,992,839.05,395.24,443.81,839.05
42.3578,1247,1134.59,394.86,739.73,1134.59
42.4079,1664,1708.12,394.49,1313.63,1708.12
42.458,2058,2171.92,394.12,1777.8,2171.92
42.5082,1950,1935.44,393.75,1541.69,1935.44
42.5583,1776,1700.47,393.39,1307.09,1700.48
42.6084,1330,1294.01,393.02,900.99,1294.01
42.6586,1033,911.1,392.66,518.44,911.1
42.7087,791,706.23,392.3,313.93,706.23
42.7589,625,600.54,391.94,208.6,600.54
42.809,583,540.85,391.58,149.27,540.85
42.8591,509,504.08,391.23,112.85,504.08
42.9093,483,479.81,390.87,88.93,479.8
42.9594,504,462.9,390.52,72.38,462.9
43.0095,433,450.62,390.17,60.45,450.62
43.0597,442,441.38,389.82,51.56,441.38
43.1098,430,434.23,389.48,44.76,434.24
43.16,467,428.57,389.13,39.44,428.57
43.2101,686,423.99,388.79,35.2,423.99
43.2602,453,420.22,388.44,31.77,420.21
43.3104,487,417.06,388.1,28.96,417.06
43.3605,443,414.39,387.77,26.63,414.4
43.4106,413,412.11,387.43,24.68,412.11
43.4608,419,410.12,387.09,23.03,410.12
43.5109,402,408.39,386.76,21.63,408.39
43.561,389,406.87,386.43,20.44,406.87
43.6112,430,405.52,386.09,19.42,405.51
43.6613,411,404.31,385.77,18.54,404.31
43.7115,379,403.23,385.44,17.79,403.23
43.7616,414,402.25,385.11,17.14,402.25
43.8117,425,401.37,384.79,16.59,401.38
43.8619,416,400.57,384.46,16.11,400.57
43.912,417,399.85,384.14,15.71,399.85
43.9621,400,399.2,383.82,15.38,399.2
44.0123,380,398.61,383.5,15.11,398.61
44.0624,425,398.08,383.18,14.89,398.07
44.1126,387,397.6,382.87,14.73,397.6
44.1627,431,397.17,382.55,14.62,397.17
44.2128,440,396.8,382.24,14.56,396.8
44.263,390,396.48,381.92,14.55,396.47
44.3131,401,396.21,381.61,14.6,396.21
44.3632,390,395.99,381.3,14.69,395.99
44.4134,402,395.83,381,14.84,395.84
44.4635,419,395.73,380.69,15.04,395.73
44.5137,386,395.7,380.38,15.31,395.69
44.5638,385,395.73,380.08,15.65,395.73
44.6139,396,395.85,379.77,16.08,395.85
44.6641,371,396.09,379.47,16.62,396.09
44.7142,381,396.48,379.17,17.31,396.48
44.7643,413,397.07,378.87,18.2,397.07
44.8145,368,397.96,378.57,19.39,397.96
44.8646,432,399.33,378.28,21.06,399.34
44.9147,410,401.53,377.98,23.55,401.53
44.9649,409,405.1,377.68,27.41,405.09
45.015,438,409.83,377.39,32.44,409.83
45.0652,419,412.84,377.1,35.74,412.84
45.1153,421,413.24,376.81,36.44,413.25
45.1654,452,413.98,376.52,37.46,413.98
45.2156,459,416.34,376.23,40.12,416.35
45.2657,427,420.53,375.94,44.59,420.53
45.3158,460,426.84,375.65,51.19,426.84
45.366,494,435.96,375.36,60.6,435.96
45.4161,484,449.15,375.08,74.08,449.16
45.4663,464,468.8,374.79,94,468.79
45.5164,572,498.5,374.51,123.99,498.5
45.5665,581,544.11,374.23,169.88,544.11
45.6167,646,615.78,373.95,241.83,615.78
45.6668,794,743.56,373.67,369.9,743.57
45.7169,1041,1006.03,373.39,632.65,1006.04
45.7671,1259,1455.04,373.11,1081.94,1455.05
45.8172,1385,1631.65,372.83,1258.82,1631.65
45.8674,1233,1410.63,372.55,1038.08,1410.63
45.9175,1131,1274.81,372.28,902.54,1274.82
45.9676,943,991.84,372,619.84,991.84
46.0178,729,732.14,371.73,360.41,732.14
46.0679,603,593.41,371.46,221.95,593.41
46.118,548,520.83,371.18,149.65,520.83
46.1682,481,479.38,370.91,108.47,479.38
46.2183,471,453.64,370.64,83,453.64
46.2685,466,436.56,370.37,66.18,436.55
46.3186,420,424.62,370.1,54.52,424.62
46.3687,406,415.93,369.83,46.1,415.93
46.4189,372,409.39,369.57,39.83,409.4
46.469,392,404.34,369.3,35.04,404.34
46.5191,395,400.35,369.03,31.32,400.35
46.5693,396,397.13,368.77,28.36,397.13
46.6194,370,394.49,368.5,25.99,394.49
46.6696,394,392.31,368.24,24.07,392.31
46.7197,412,390.47,367.98,22.49,390.47
46.7698,345,388.9,367.71,21.19,388.9
46.82,411,387.56,367.45,20.11,387.56
46.8701,351,386.41,367.19,19.22,386.41
46.9202,376,385.41,366.93,18.48,385.41
46.9704,380,384.53,366.67,17.86,384.53
47.0205,392,383.76,366.41,17.35,383.76
47.0706,386,383.09,366.15,16.94,383.09
47.1208,388,382.5,365.89,16.6,382.49
47.1709,397,381.98,365.64,16.34,381.98
47.2211,394,381.52,365.38,16.14,381.52
47.2712,350,381.12,365.12,16,381.12
47.3213,379,380.78,364.87,15.91,380.78
47.3715,373,380.48,364.61,15.87,380.48
47.4216,371,380.23,364.36,15.87,380.23
47.4717,340,380.02,364.1,15.92,380.02
47.5219,396,379.86,363.85,16.01,379.86
47.572,397,379.73,363.6,16.14,379.74
47.6222,365,379.65,363.34,16.31,379.65
47.6723,332,379.61,363.09,16.51,379.6
47.7224,378,379.6,362.84,16.76,379.6
47.7726,339,379.64,362.59,17.05,379.64
47.8227,384,379.71,362.34,17.37,379.71
47.8728,360,379.83,362.09,17.74,379.83
47.923,342,380,361.84,18.16,380
47.9731,337,380.21,361.59,18.62,380.21
48.0233,348,380.47,361.34,19.13,380.47
48.0734,370,380.78,361.09,19.69,380.78
48.1235,363,381.15,360.84,20.31,381.15
48.1737,403,381.59,360.6,20.99,381.59
48.2238,398,382.08,360.35,21.73,382.08
48.2739,404,382.65,360.1,22.55,382.65
48.3241,404,383.29,359.86,23.44,383.3
48.3742,403,384.03,359.61,24.42,384.03
48.4244,404,384.86,359.36,25.5,384.86
48.4745,453,385.79,359.12,26.68,385.8
48.5246,436,386.85,358.87,27.98,386.85
48.5748,395,388.04,358.63,29.41,388.04
48.6249,421,389.37,358.38,30.99,389.37
48.675,449,390.88,358.14,32.74,390.88
48.7252,416,392.57,357.9,34.68,392.58
48.7753,423,394.49,357.65,36.84,394.49
48.8254,389,396.67,357.41,39.26,396.67
48.8756,412,399.14,357.17,41.97,399.14
48.9257,394,401.96,356.92,45.04,401.96
48.9759,420,405.21,356.68,48.53,405.21
49.026,391,408.99,356.44,52.55,408.99
49.0761,406,413.45,356.2,57.25,413.45
49.1263,423,418.91,355.95,62.96,418.91
49.1764,390,425.94,355.71,70.23,425.94
49.2265,437,433.98,355.47,78.51,433.98
49.2767,459,440.84,355.23,85.61,440.84
49.3268,477,448.72,354.99,93.73,448.72
49.377,433,459.03,354.75,104.29,459.04
49.4271,469,472.03,354.51,117.52,472.03
49.4772,491,488.24,354.27,133.97,488.24
49.5274,518,508.58,354.03,154.55,508.58
49.5775,508,534.51,353.79,180.72,534.51
49.6276,541,567.86,353.55,214.31,567.86
49.6778,540,610.61,353.31,257.3,610.61
49.7279,569,667.69,353.07,314.62,667.69
49.7781,650,745.96,352.83,393.14,745.97
49.8282,772,856.17,352.59,503.58,856.17
49.8783,908,1013.1,352.35,660.75,1013.1
49.9285,1090,1241.32,352.11,889.21,1241.32
49.9786,1566,1589.83,351.87,1237.96,1589.83
50.0287,2188,2151.1,351.63,1799.47,2151.1
50.0789,3083,3005.33,351.4,2653.94,3005.34
50.129,4200,3895.74,351.16,3544.58,3895.74
50.1792,4304,4112.61,350.92,3761.69,4112.61
50.2293,3735,3750.39,350.68,3399.71,3750.39
50.2794,3251,3294.17,350.44,2943.73,3294.17
50.3296,2543,2633.22,350.2,2283.02,2633.22
50.3797,1808,1938.78,349.97,1588.81,1938.78
50.4298,1376,1440.26,349.73,1090.54,1440.27
50.48,1076,1127.98,349.49,778.49,1127.98
50.5301,859,937.65,349.25,588.39,937.64
50.5802,778,827.51,349.01,478.49,827.5
50.6304,656,764.45,348.78,415.67,764.45
50.6805,689,696.09,348.54,347.55,696.09
50.7307,593,634.51,348.3,286.21,634.51
50.7808,533,591.99,348.06,243.93,591.99
50.8309,540,546.3,347.83,198.47,546.3
50.8811,542,508.17,347.59,160.58,508.17
50.9312,470,481.67,347.35,134.31,481.66
50.9813,491,462.46,347.11,115.35,462.46
51.0315,450,447.71,346.88,100.83,447.71
51.0816,444,435.91,346.64,89.27,435.91
51.1318,443,426.22,346.4,79.82,426.22
51.1819,384,418.12,346.17,71.96,418.13
51.232,418,411.26,345.93,65.33,411.26
51.2822,410,405.36,345.69,59.67,405.36
51.3323,361,400.23,345.45,54.78,400.23
51.3824,405,395.7,345.22,50.48,395.7
51.4326,394,391.7,344.98,46.72,391.7
51.4827,398,388.16,344.74,43.42,388.16
51.5329,381,385,344.5,40.5,385
51.583,346,382.18,344.27,37.91,382.18
51.6331,385,379.63,344.03,35.6,379.63
51.6833,395,377.33,343.79,33.54,377.33
51.7334,369,375.24,343.56,31.68,375.24
51.7835,367,373.33,343.32,30.01,373.33
51.8337,350,371.58,343.08,28.5,371.58
51.8838,353,369.98,342.84,27.14,369.98
51.9339,367,368.5,342.61,25.9,368.51
51.9841,349,367.14,342.37,24.77,367.14
52.0342,354,365.88,342.13,23.75,365.88
52.0844,307,364.71,341.89,22.82,364.71
52.1345,331,363.62,341.66,21.97,363.63
52.1846,342,362.61,341.42,21.19,362.61
52.2348,361,361.67,341.18,20.49,361.67
52.2849,357,360.79,340.94,19.84,360.78
52.335,348,359.96,340.7,19.26,359.96
52.3852,381,359.19,340.47,18.73,359.2
52.4353,370,358.47,340.23,18.24,358.47
52.4855,369,357.8,339.99,17.81,357.8
52.5356,358,357.17,339.75,17.41,357.16
52.5857,318,356.58,339.52,17.06,356.58
52.6359,348,356.03,339.28,16.75,356.03
52.686,342,355.52,339.04,16.48,355.52
52.7361,370,355.04,338.8,16.24,355.04
52.7863,360,354.6,338.56,16.04,354.6
52.8364,363,354.2,338.32,15.87,354.19
52.8866,328,353.82,338.09,15.74,353.83
52.9367,340,353.49,337.85,15.64,353.49
52.9868,365,353.18,337.61,15.57,353.18
53.037,359,352.92,337.37,15.54,352.91
53.0871,382,352.68,337.13,15.55,352.68
53.1372,361,352.49,336.89,15.59,352.48
53.1874,393,352.34,336.66,15.68,352.34
53.2375,356,352.23,336.42,15.82,352.24
53.2877,326,352.19,336.18,16.01,352.19
53.3378,387,352.22,335.94,16.28,352.22
53.3879,390,352.35,335.7,16.65,352.35
53.4381,385,352.6,335.46,17.14,352.6
53.4882,353,353.06,335.22,17.84,353.06
53.5383,371,353.85,334.98,18.86,353.84
53.5885,355,355.21,334.75,20.47,355.22
53.6386,379,357.34,334.51,22.83,357.34
53.6888,345,359.38,334.27,25.11,359.38
53.7389,328,359.68,334.03,25.65,359.68
53.789,340,358.96,333.79,25.17,358.96
53.8392,340,358.61,333.55,25.06,358.61
53.8893,395,358.87,333.31,25.55,358.86
53.9394,373,359.64,333.07,26.57,359.64
53.9896,373,360.86,332.83,28.03,360.86
54.0397,368,362.53,332.59,29.93,362.52
54.0898,366,364.68,332.35,32.32,364.67
54.14,420,367.4,332.11,35.28,367.39
54.1901,380,370.84,331.88,38.96,370.84
54.2403,397,375.19,331.64,43.56,375.2
54.2904,378,380.77,331.4,49.37,380.77
54.3405,373,388.02,331.16,56.87,388.03
54.3907,427,397.64,330.92,66.72,397.64
54.4408,435,410.7,330.68,80.02,410.7
54.4909,474,428.81,330.44,98.37,428.81
54.5411,485,454.65,330.2,124.45,454.65
54.5912,503,491.54,329.96,161.58,491.54
54.6414,602,543.83,329.72,214.11,543.83
54.6915,694,623.03,329.48,293.55,623.03
54.7416,785,764.88,329.24,435.64,764.88
54.7918,969,1049,329,720,1049
54.8419,1176,1548.64,328.76,1219.88,1548.64
54.892,1292,1852.47,328.52,1523.95,1852.47
54.9422,1296,1583.53,328.28,1255.25,1583.53
54.9923,1241,1429.55,328.04,1101.51,1429.55
55.0425,1062,1335.77,327.8,1007.97,1335.77
55.0926,941,1033.84,327.56,706.28,1033.84
55.1427,827,801.12,327.32,473.8,801.12
55.1929,723,704.57,327.08,377.49,704.57
55.243,778,713.69,326.85,386.84,713.69
55.2931,808,829.76,326.61,503.16,829.77
55.3433,832,951.41,326.37,625.04,951.41
55.3934,818,864.54,326.13,538.41,864.54
55.4436,776,769.54,325.89,443.65,769.54
55.4937,698,735.6,325.65,409.95,735.6
55.5438,618,628.79,325.41,303.38,628.79
55.594,553,518.91,325.17,193.74,518.91
55.6441,453,455.17,324.93,130.24,455.17
55.6942,431,419.66,324.69,94.97,419.66
55.7444,365,398.22,324.45,73.77,398.22
55.7945,363,384.16,324.21,59.95,384.16
55.8446,385,374.33,323.97,50.36,374.33
55.8948,401,367.11,323.74,43.38,367.12
55.9449,367,361.6,323.5,38.1,361.6
55.9951,362,357.26,323.26,34.01,357.27
56.0452,351,353.77,323.02,30.75,353.77
56.0953,360,350.92,322.78,28.14,350.92
56.1455,321,348.53,322.54,25.99,348.53
56.1956,320,346.52,322.3,24.21,346.51
56.2457,371,344.8,322.07,22.74,344.81
56.2959,363,343.34,321.83,21.51,343.34
56.346,315,342.08,321.59,20.49,342.08
56.3962,341,340.99,321.35,19.64,340.99
56.4463,345,340.06,321.11,18.95,340.06
56.4964,340,339.28,320.88,18.4,339.28
56.5466,354,338.63,320.64,17.99,338.63
56.5967,368,338.12,320.4,17.71,338.11
56.6468,351,337.75,320.16,17.58,337.74
56.697,316,337.53,319.93,17.61,337.54
56.7471,318,337.51,319.69,17.82,337.51
56.7973,328,337.73,319.45,18.28,337.73
56.8474,319,338.26,319.22,19.04,338.26
56.8975,339,339.21,318.98,20.23,339.21
56.9477,310,340.73,318.74,21.99,340.73
56.9978,364,343.11,318.51,24.6,343.11
57.0479,364,346.93,318.27,28.65,346.92
57.0981,353,353.28,318.04,35.24,353.28
57.1482,365,363.27,317.8,45.47,363.27
57.1983,390,374.96,317.57,57.4,374.97
57.2485,349,379.96,317.33,62.63,379.96
57.2986,356,375.86,317.1,58.76,375.86
57.3488,347,370.58,316.86,53.72,370.58
57.3989,352,364.8,316.63,48.17,364.8
57.449,334,356.25,316.39,39.86,356.25
57.4992,373,348.1,316.16,31.94,348.1
57.5493,332,342.37,315.92,26.45,342.37
57.5994,322,338.69,315.69,23,338.69
57.6496,341,336.3,315.46,20.85,336.31
57.6997,360,334.72,315.22,19.49,334.71
57.7499,358,333.64,314.99,18.65,333.64
57.8,335,332.9,314.76,18.15,332.91
57.8501,329,332.4,314.53,17.88,332.41
57.9003,366,332.08,314.3,17.79,332.09
57.9504,294,331.9,314.06,17.84,331.9
58.0005,322,331.83,313.83,18,331.83
58.0507,314,331.87,313.6,18.27,331.87
58.1008,317,332,313.37,18.63,332
58.151,337,332.21,313.14,19.07,332.21
58.2011,341,332.52,312.91,19.61,332.52
58.2512,333,332.91,312.68,20.23,332.91
58.3014,333,333.39,312.45,20.94,333.39
58.3515,319,333.97,312.22,21.75,333.97
58.4016,307,334.66,311.99,22.67,334.66
58.4518,332,335.47,311.76,23.71,335.47
58.5019,323,336.41,311.53,24.87,336.4
58.5521,361,337.49,311.31,26.18,337.49
58.6022,311,338.75,311.08,27.67,338.75
58.6523,317,340.21,310.85,29.36,340.21
58.7025,362,341.94,310.63,31.31,341.94
58.7526,348,343.99,310.4,33.59,343.99
58.8027,371,346.21,310.17,36.04,346.21
58.8529,329,348.58,309.95,38.63,348.58
58.903,327,351.36,309.72,41.63,351.35
58.9532,382,354.66,309.5,45.17,354.67
59.0033,390,358.58,309.27,49.3,358.57
59.0534,391,363.2,309.05,54.15,363.2
59.1036,347,368.69,308.82,59.86,368.68
59.1537,387,375.26,308.6,66.65,375.25
59.2038,414,383.18,308.38,74.8,383.18
59.254,412,392.84,308.16,84.68,392.84
59.3041,420,404.76,307.94,96.82,404.76
59.3542,414,419.66,307.71,111.95,419.66
59.4044,439,438.6,307.49,131.11,438.6
59.4545,485,462.95,307.27,155.68,462.95
59.5047,498,495.06,307.05,188,495.05
59.5548,545,537.87,306.83,231.04,537.87
59.6049,648,595.57,306.62,288.95,595.57
59.6551,705,673.91,306.4,367.51,673.91
59.7052,858,782.62,306.18,476.44,782.62
59.7553,969,942.33,305.96,636.36,942.32
59.8055,1252,1193.25,305.75,887.5,1193.25
59.8556,1624,1589.69,305.53,1284.16,1589.69
59.9058,1975,2122.98,305.31,1817.67,2122.98
59.9559,2265,2520.13,305.1,2215.03,2520.13
60.006,2308,2465.98,304.88,2161.09,2465.97
60.0562,2136,2222.56,304.67,1917.89,2222.56
60.1063,1845,2031.26,304.46,1726.81,2031.27
60.1564,1788,1746.37,304.24,1442.13,1746.37
60.2066,1385,1364.38,304.03,1060.35,1364.38
60.2567,1089,1045.03,303.82,741.21,1045.03
60.3069,884,830.05,303.61,526.44,830.05
60.357,826,691.44,303.4,388.04,691.44
60.4071,681,600.42,303.19,297.23,600.42
60.4573,566,538.62,302.98,235.64,538.62
60.5074,511,494.43,302.77,191.66,494.43
60.5575,436,460.98,302.56,158.42,460.98
60.6077,471,435.28,302.35,132.93,435.28
60.6578,420,415.57,302.15,113.42,415.57
60.708,439,400.43,301.94,98.48,400.42
60.7581,398,389.07,301.73,87.33,389.06
60.8082,397,381.18,301.53,79.65,381.18
60.8584,402,374.6,301.32,73.28,374.6
60.9085,368,366.94,301.12,65.82,366.94
60.9586,358,360.75,300.92,59.83,360.75
61.0088,336,354.93,300.72,54.22,354.94
61.0589,321,348.76,300.51,48.24,348.75
61.109,320,343.68,300.31,43.37,343.68
61.1592,355,339.65,300.11,39.54,339.65
61.2093,314,336.3,299.91,36.39,336.3
61.2595,317,333.44,299.72,33.72,333.44
61.3096,320,330.94,299.52,31.42,330.94
61.3597,296,328.73,299.32,29.41,328.73
61.4099,336,326.77,299.12,27.65,326.77
61.46,327,325.01,298.93,26.08,325.01
61.5101,346,323.43,298.73,24.69,323.42
61.5603,333,321.99,298.54,23.45,321.99
61.6104,293,320.68,298.35,22.34,320.69
61.6606,319,319.49,298.15,21.34,319.49
61.7107,329,318.4,297.96,20.44,318.4
61.7608,301,317.4,297.77,19.63,317.4
61.811,330,316.48,297.58,18.9,316.48
61.8611,326,315.64,297.39,18.25,315.64
61.9112,298,314.86,297.2,17.66,314.86
61.9614,335,314.14,297.02,17.13,314.15
62.0115,324,313.48,296.83,16.65,313.48
62.0617,335,312.87,296.64,16.23,312.87
62.1118,314,312.31,296.46,15.86,312.32
62.1619,311,311.8,296.27,15.53,311.8
62.2121,321,311.33,296.09,15.24,311.33
62.2622,364,310.9,295.91,14.99,310.9
62.3123,293,310.51,295.72,14.78,310.5
62.3625,299,310.16,295.54,14.62,310.16
62.4126,329,309.85,295.36,14.49,309.85
62.4627,312,309.58,295.18,14.39,309.57
62.5129,320,309.34,295.01,14.34,309.35
62.563,329,309.15,294.83,14.32,309.15
62.6132,309,309,294.65,14.35,309
62.6633,352,308.9,294.48,14.42,308.9
62.7134,316,308.84,294.3,14.54,308.84
62.7636,315,308.83,294.13,14.7,308.83
62.8137,350,308.88,293.95,14.92,308.87
62.8639,317,308.99,293.78,15.21,308.99
62.914,289,309.17,293.61,15.56,309.17
62.9641,297,309.43,293.44,15.99,309.43
63.0143,326,309.78,293.27,16.51,309.78
63.0644,312,310.24,293.1,17.13,310.23
63.1145,309,310.82,292.94,17.89,310.83
63.1647,321,311.56,292.77,18.79,311.56
63.2148,299,312.49,292.61,19.88,312.49
63.2649,298,313.65,292.44,21.21,313.65
63.3151,309,315.1,292.28,22.82,315.1
63.3652,299,316.93,292.12,24.81,316.93
