Angle,Observed,Calculated,Background,Dolomite_nb,Quartz_nb,Dolomite,Quartz
47.8227,376,390.53,374.44,0.41,15.67,374.85,390.11
47.8728,393,390.63,374.2,0.42,16.01,374.62,390.21
47.923,369,390.77,373.95,0.43,16.39,374.38,390.34
47.9731,347,390.96,373.71,0.45,16.81,374.16,390.52
48.0233,377,391.2,373.47,0.46,17.27,373.93,390.74
48.0734,338,391.49,373.23,0.47,17.78,373.7,391.01
48.1235,392,391.83,372.99,0.49,18.35,373.48,391.34
48.1737,404,392.22,372.75,0.51,18.97,373.26,391.72
48.2238,366,392.69,372.51,0.53,19.64,373.04,392.15
48.2739,432,393.22,372.27,0.56,20.39,372.83,392.66
48.3241,404,393.82,372.03,0.58,21.2,372.61,393.23
48.3742,398,394.51,371.8,0.62,22.09,372.42,393.89
48.4244,418,395.29,371.56,0.65,23.08,372.21,394.64
48.4745,378,396.17,371.32,0.69,24.15,372.01,395.47
48.5246,424,397.17,371.09,0.74,25.34,371.83,396.43
48.5748,408,398.3,370.85,0.8,26.65,371.65,397.5
48.6249,391,399.59,370.62,0.87,28.1,371.49,398.72
48.675,419,401.04,370.38,0.95,29.7,371.33,400.08
48.7252,405,402.69,370.15,1.06,31.48,371.21,401.63
48.7753,419,404.57,369.92,1.19,33.46,371.11,403.38
48.8254,408,406.73,369.69,1.37,35.68,371.06,405.37
48.8756,441,409.23,369.45,1.6,38.17,371.05,407.62
48.9257,435,412.15,369.22,1.92,41,371.14,410.22
48.9759,413,415.6,368.99,2.39,44.22,371.38,413.21
49.026,438,419.76,368.76,3.07,47.93,371.83,416.69
49.0761,402,424.92,368.53,4.07,52.31,372.6,420.84
49.1263,411,431.75,368.3,5.72,57.72,374.02,426.02
49.1764,433,441.75,368.08,8.86,64.82,376.94,432.9
49.2265,463,455.01,367.85,14.67,72.5,382.52,440.35
49.2767,449,466.44,367.62,20.29,78.53,387.91,446.15
49.3268,434,472.04,367.39,18.62,86.03,386.01,453.42
49.377,489,479.14,367.16,16.02,95.95,383.18,463.11
49.4271,465,489.11,366.94,13.76,108.42,380.7,475.36
49.4772,522,500.05,366.71,9.39,123.95,376.1,490.66
49.5274,542,516.14,366.49,6.14,143.51,372.63,510
49.5775,516,539.28,366.26,4.43,168.59,370.69,534.85
49.6276,543,570.42,366.04,3.54,200.84,369.58,566.88
49.6778,572,611.15,365.81,3.08,242.27,368.89,608.08
49.7279,699,666.86,365.59,2.85,298.43,368.44,664.02
49.7781,659,744.56,365.36,2.77,376.43,368.13,741.79
49.8282,795,855.61,365.14,2.8,487.67,367.94,852.81
49.8783,968,1015.83,364.91,2.92,647.99,367.83,1012.9
49.9285,1156,1252.4,364.69,3.13,884.59,367.82,1249.28
49.9786,1536,1625.83,364.47,3.44,1257.92,367.91,1622.39
50.0287,2225,2260.22,364.25,3.87,1892.11,368.12,2256.36
50.0789,3307,3267.44,364.02,4.46,2898.95,368.48,3262.97
50.129,4410,4242.97,363.8,5.29,3873.88,369.09,4237.68
50.1792,4400,4263.02,363.58,6.44,3893,370.02,4256.58
50.2293,3804,3787.06,363.36,8.11,3415.59,371.47,3778.95
50.2794,3174,3298.28,363.14,10.54,2924.61,373.68,3287.75
50.3296,2453,2532.9,362.92,14.09,2155.89,377.01,2518.81
50.3797,1764,1812.81,362.7,19.7,1430.41,382.4,1793.11
50.4298,1262,1352.59,362.48,30.02,960.09,392.5,1322.57
50.48,980,1093.25,362.26,49.81,681.19,412.07,1043.45
50.5301,866,955.05,362.04,75.49,517.52,437.53,879.56
50.5802,779,868.36,361.82,76.96,429.58,438.78,791.4
50.6304,727,804.38,361.6,65.01,377.78,426.61,739.38
50.6805,744,728.44,361.38,59.48,307.58,420.86,668.96
50.7307,598,662.24,361.16,45.76,255.32,406.92,616.48
50.7808,598,610.57,360.94,32.58,217.05,393.52,577.99
50.8309,552,560.03,360.73,26.9,172.41,387.63,533.14
50.8811,541,526.62,360.51,26.85,139.27,387.36,499.78
50.9312,515,509.34,360.29,32.07,116.98,392.36,477.27
50.9813,509,506.66,360.07,45.77,100.82,405.84,460.89
51.0315,469,520.85,359.85,72.64,88.36,432.49,448.21
51.0816,497,534.35,359.64,96.33,78.38,455.97,438.02
51.1318,517,515.58,359.42,85.97,70.19,445.39,429.61
51.1819,487,496.78,359.2,74.22,63.36,433.42,422.56
51.232,478,482.27,358.98,65.68,57.6,424.66,416.58
51.2822,453,458.57,358.77,47.13,52.68,405.9,411.45
51.3323,447,438.34,358.55,31.4,48.39,389.95,406.94
51.3824,400,424.38,358.33,21.43,44.62,379.76,402.95
51.4326,419,415.39,358.12,15.95,41.32,374.07,399.44
51.4827,397,408.24,357.9,11.92,38.42,369.82,396.32
51.5329,397,402.28,357.68,8.73,35.86,366.41,393.54
51.583,393,397.7,357.47,6.64,33.59,364.11,391.06
51.6331,383,394.09,357.25,5.28,31.56,362.53,388.81
51.6833,404,391.11,357.04,4.34,29.74,361.38,386.78
51.7334,413,388.58,356.82,3.65,28.11,360.47,384.93
51.7835,373,386.37,356.6,3.13,26.64,359.73,383.24
51.8337,371,384.42,356.39,2.72,25.31,359.11,381.7
51.8838,374,382.68,356.17,2.4,24.11,358.57,380.28
51.9339,386,381.11,355.96,2.14,23.02,358.1,378.98
51.9841,398,379.69,355.74,1.93,22.03,357.67,377.77
52.0342,329,378.41,355.53,1.76,21.12,357.29,376.65
52.0844,377,377.23,355.31,1.62,20.3,356.93,375.61
52.1345,363,376.17,355.1,1.52,19.55,356.62,374.65
52.1846,338,375.2,354.88,1.45,18.87,356.33,373.75
52.2348,327,374.35,354.66,1.44,18.25,356.1,372.91
52.2849,387,373.67,354.45,1.54,17.68,355.99,372.13
52.335,355,373.11,354.23,1.72,17.16,355.95,371.39
52.3852,414,372.4,354.02,1.69,16.69,355.71,370.71
52.4353,387,371.57,353.8,1.49,16.27,355.29,370.07
52.4855,397,370.85,353.59,1.38,15.88,354.97,369.47
52.5356,369,370.12,353.37,1.21,15.54,354.58,368.91
52.5857,370,369.39,353.16,1,15.23,354.16,368.39
52.6359,366,368.76,352.94,0.86,14.96,353.8,367.9
52.686,361,368.22,352.73,0.78,14.71,353.51,367.44
52.7361,359,367.74,352.51,0.72,14.51,353.23,367.02
52.7863,418,367.31,352.3,0.68,14.33,352.98,366.63
52.8364,348,366.89,352.08,0.62,14.19,352.7,366.27
52.8866,394,366.52,351.87,0.58,14.07,352.45,365.94
52.9367,373,366.18,351.65,0.54,13.99,352.19,365.64
52.9868,413,365.88,351.44,0.51,13.93,351.95,365.37
53.037,368,365.62,351.22,0.49,13.91,351.71,365.13
53.0871,408,365.39,351.01,0.46,13.92,351.47,364.93
53.1372,353,365.2,350.79,0.44,13.96,351.23,364.75
53.1874,390,365.05,350.58,0.42,14.05,351,364.63
53.2375,378,364.95,350.36,0.41,14.18,350.77,364.54
53.2877,404,364.9,350.15,0.39,14.36,350.54,364.51
53.3378,407,364.93,349.93,0.38,14.62,350.31,364.55
53.3879,396,365.05,349.72,0.37,14.96,350.09,364.68
53.4381,311,365.3,349.5,0.37,15.43,349.87,364.93
53.4882,370,365.76,349.29,0.37,16.1,349.66,365.39
53.5383,396,366.61,349.07,0.4,17.14,349.47,366.21
53.5885,358,368.1,348.86,0.4,18.84,349.26,367.7
53.6386,361,370.45,348.64,0.37,21.45,349.01,370.09
53.6888,375,372.51,348.43,0.33,23.75,348.76,372.18
53.7389,381,372.26,348.21,0.31,23.74,348.52,371.95
53.789,375,371.18,347.99,0.29,22.89,348.28,370.88
53.8392,400,370.72,347.78,0.28,22.66,348.06,370.44
53.8893,414,370.92,347.56,0.27,23.09,347.83,370.65
53.9394,369,371.64,347.35,0.26,24.02,347.61,371.37
53.9896,349,372.77,347.13,0.26,25.38,347.39,372.51
54.0397,347,374.31,346.92,0.25,27.15,347.17,374.07
54.0898,396,376.31,346.7,0.24,29.37,346.94,376.07
54.14,392,378.85,346.49,0.24,32.13,346.73,378.62
54.1901,413,382.06,346.27,0.23,35.56,346.5,381.83
54.2403,354,386.15,346.05,0.22,39.87,346.27,385.92
54.2904,445,391.41,345.84,0.22,45.35,346.06,391.19
54.3405,387,398.3,345.62,0.21,52.46,345.83,398.08
54.3907,424,407.51,345.41,0.21,61.89,345.62,407.3
54.4408,422,420.15,345.19,0.21,74.75,345.4,419.94
54.4909,473,437.89,344.97,0.2,92.71,345.17,437.68
54.5411,481,463.52,344.76,0.2,118.57,344.96,463.33
54.5912,540,500.3,344.54,0.19,155.56,344.73,500.1
54.6414,610,552.22,344.33,0.19,207.7,344.52,552.03
54.6915,652,632.59,344.11,0.19,288.29,344.3,632.4
54.7416,829,785.29,343.89,0.18,441.21,344.07,785.1
54.7918,1016,1112.3,343.68,0.18,768.44,343.86,1112.12
54.8419,1257,1696.15,343.46,0.18,1352.51,343.64,1695.97
54.892,1391,1901.98,343.24,0.18,1558.56,343.42,1901.8
54.9422,1363,1530.52,343.03,0.17,1187.32,343.2,1530.35
54.9923,1169,1436.79,342.81,0.17,1093.81,342.98,1436.62
55.0425,1009,1315.06,342.6,0.17,972.3,342.77,1314.9
55.0926,947,970.29,342.38,0.17,627.74,342.55,970.12
55.1427,847,758.19,342.16,0.17,415.86,342.33,758.02
55.1929,718,685.84,341.94,0.16,343.73,342.1,685.67
55.243,718,721.82,341.73,0.16,379.93,341.89,721.66
55.2931,806,877.25,341.51,0.16,535.58,341.67,877.09
55.3433,853,975.57,341.29,0.16,634.12,341.45,975.41
55.3934,857,834.53,341.08,0.16,493.29,341.24,834.37
55.4436,768,764.62,340.86,0.16,423.6,341.02,764.46
55.4937,693,731.39,340.64,0.16,390.58,340.8,731.22
55.5438,664,602.23,340.43,0.16,261.64,340.59,602.07
55.594,455,501.39,340.21,0.16,161.02,340.37,501.23
55.6441,500,448.65,339.99,0.16,108.5,340.15,448.49
55.6942,471,419.8,339.78,0.15,79.87,339.93,419.65
55.7444,422,402.29,339.56,0.15,62.58,339.71,402.14
55.7945,407,390.72,339.34,0.15,51.22,339.49,390.56
55.8446,384,382.56,339.12,0.15,43.28,339.27,382.4
55.8948,371,376.51,338.91,0.15,37.46,339.06,376.37
55.9449,407,371.87,338.69,0.15,33.03,338.84,371.72
55.9951,379,368.2,338.47,0.15,29.58,338.62,368.05
56.0452,402,365.23,338.26,0.15,26.83,338.41,365.09
56.0953,353,362.8,338.04,0.15,24.61,338.19,362.65
56.1455,342,360.75,337.82,0.15,22.78,337.97,360.6
56.1956,392,359.03,337.6,0.15,21.27,337.75,358.87
56.2457,398,357.55,337.39,0.15,20.02,337.54,357.41
56.2959,378,356.29,337.17,0.15,18.97,337.32,356.14
56.346,338,355.2,336.95,0.15,18.1,337.1,355.05
56.3962,330,354.27,336.73,0.15,17.38,336.88,354.11
56.4463,374,353.47,336.52,0.16,16.8,336.68,353.32
56.4964,318,352.8,336.3,0.16,16.34,336.46,352.64
56.5466,350,352.25,336.08,0.16,16.01,336.24,352.09
56.5967,351,351.83,335.86,0.17,15.8,336.03,351.66
56.6468,359,351.54,335.65,0.18,15.71,335.83,351.36
56.697,344,351.42,335.43,0.21,15.78,335.64,351.21
56.7471,391,351.47,335.21,0.23,16.03,335.44,351.24
56.7973,375,351.71,335,0.21,16.5,335.21,351.5
56.8474,303,352.27,334.78,0.2,17.29,334.98,352.07
56.8975,329,353.26,334.56,0.19,18.51,334.75,353.07
56.9477,350,354.83,334.34,0.19,20.3,334.53,354.64
56.9978,372,357.28,334.13,0.19,22.97,334.32,357.1
57.0479,387,361.32,333.91,0.19,27.23,334.1,361.14
57.0981,374,368.36,333.69,0.19,34.48,333.88,368.17
57.1482,386,379.99,333.47,0.19,46.32,333.66,379.79
57.1983,377,393.58,333.26,0.19,60.13,333.45,393.39
57.2485,365,397.4,333.04,0.2,64.16,333.24,397.2
57.2986,347,391.04,332.82,0.2,58.01,333.02,390.83
57.3488,356,385.68,332.61,0.21,52.87,332.82,385.48
57.3989,345,379.47,332.39,0.22,46.87,332.61,379.26
57.449,392,369.73,332.17,0.22,37.33,332.39,369.5
57.4992,377,361.26,331.96,0.23,29.07,332.19,361.03
57.5493,354,355.77,331.74,0.24,23.78,331.98,355.52
57.5994,384,352.39,331.52,0.26,20.61,331.78,352.13
57.6496,393,350.26,331.31,0.28,18.67,331.59,349.98
57.6997,319,348.86,331.09,0.3,17.48,331.39,348.57
57.7499,371,347.91,330.87,0.3,16.74,331.17,347.61
57.8,362,347.27,330.66,0.31,16.3,330.97,346.96
57.8501,345,346.84,330.44,0.32,16.08,330.76,346.52
57.9003,322,346.57,330.23,0.33,16.01,330.56,346.24
57.9504,357,346.43,330.01,0.35,16.07,330.36,346.08
58.0005,319,346.4,329.79,0.38,16.23,330.17,346.02
58.0507,356,346.47,329.58,0.4,16.48,329.98,346.06
58.1008,368,346.62,329.36,0.44,16.82,329.8,346.18
58.151,377,346.86,329.15,0.48,17.23,329.63,346.38
58.2011,338,347.2,328.93,0.54,17.73,329.47,346.66
58.2512,374,347.63,328.72,0.61,18.3,329.33,347.02
58.3014,339,348.13,328.5,0.67,18.96,329.17,347.46
58.3515,360,348.74,328.29,0.74,19.71,329.03,348
58.4016,390,349.47,328.07,0.84,20.55,328.91,348.62
58.4518,373,350.35,327.86,0.98,21.51,328.84,349.37
58.5019,345,351.4,327.64,1.18,22.58,328.82,350.22
58.5521,375,352.66,327.43,1.45,23.79,328.88,351.22
58.6022,403,354.19,327.21,1.81,25.16,329.02,352.37
58.6523,346,356.04,327,2.32,26.72,329.32,353.72
58.7025,394,358.42,326.79,3.09,28.54,329.88,355.33
58.7526,360,361.69,326.57,4.44,30.68,331.01,357.25
58.8027,346,366.29,326.36,7,32.93,333.36,359.29
58.8529,348,372.68,326.15,11.26,35.27,337.41,361.42
58.903,393,378.06,325.93,14.08,38.05,340.01,363.98
58.9532,373,379.11,325.72,12.06,41.33,337.78,367.05
59.0033,377,380.99,325.51,10.32,45.17,335.83,370.68
59.0534,401,384.85,325.3,9.87,49.68,335.17,374.98
59.1036,398,387.85,325.08,7.75,55.01,332.83,380.09
59.1537,388,391.47,324.87,5.25,61.36,330.12,386.23
59.2038,395,397.42,324.66,3.76,69,328.42,393.66
59.254,423,405.78,324.45,3.03,78.3,327.48,402.75
59.3041,465,416.74,324.24,2.72,89.78,326.96,414.02
59.3542,434,430.87,324.03,2.68,104.17,326.71,428.2
59.4044,417,449.17,323.81,2.85,122.51,326.66,446.32
59.4545,426,473.06,323.6,3.23,146.22,326.83,469.82
59.5047,516,504.98,323.39,3.87,177.72,327.26,501.11
59.5548,546,548.08,323.18,4.81,220.09,327.99,543.27
59.6049,610,606.84,322.97,6.23,277.64,329.2,600.61
59.6551,726,687.58,322.76,8.67,356.15,331.43,678.91
59.7052,819,801.73,322.55,13.3,465.87,335.85,788.42
59.7553,939,975.27,322.35,21.89,631.03,344.24,953.38
59.8055,1250,1256.39,322.14,32.01,902.24,354.15,1224.38
59.8556,1686,1707.3,321.93,31.45,1353.93,353.38,1675.86
59.9058,2049,2326.51,321.72,25.15,1979.63,346.87,2301.35
59.9559,2374,2729.53,321.51,23.38,2384.64,344.89,2706.15
60.006,2439,2552.41,321.31,20.67,2210.44,341.98,2531.75
60.0562,2092,2261.33,321.1,14.04,1926.2,335.14,2247.3
60.1063,1942,2079.39,320.89,8.83,1749.67,329.72,2070.56
60.1564,1618,1745.47,320.69,5.9,1418.88,326.59,1739.57
60.2066,1317,1317.93,320.48,4.22,993.23,324.7,1313.71
60.2567,1005,995.69,320.27,3.14,672.28,323.41,992.55
60.3069,914,792.78,320.07,2.43,470.28,322.5,790.35
60.357,674,666.34,319.86,1.95,344.53,321.81,664.39
60.4071,642,584.81,319.66,1.61,263.55,321.27,583.21
60.4573,564,530.02,319.45,1.36,209.21,320.81,528.66
60.5074,505,490.68,319.25,1.17,170.26,320.42,489.51
60.5575,504,460.61,319.05,1.02,140.55,320.07,459.6
60.6077,486,437.63,318.84,0.9,117.89,319.74,436.73
60.6578,434,420.11,318.64,0.81,100.66,319.45,419.3
60.708,440,406.77,318.44,0.73,87.6,319.17,406.04
60.7581,390,397.02,318.24,0.67,78.11,318.91,396.35
60.8082,389,390.67,318.04,0.62,72.01,318.66,390.05
60.8584,409,384.56,317.83,0.57,66.15,318.4,383.98
60.9085,355,377.16,317.63,0.54,58.99,318.17,376.62
60.9586,411,371.86,317.43,0.51,53.91,317.94,371.34
61.0088,370,366.35,317.23,0.48,48.64,317.71,365.87
61.0589,365,360.5,317.03,0.46,43.01,317.49,360.04
61.109,375,355.91,316.83,0.44,38.63,317.27,355.46
61.1592,363,352.31,316.64,0.43,35.24,317.07,351.88
61.2093,337,349.31,316.44,0.42,32.45,316.86,348.89
61.2595,367,346.74,316.24,0.41,30.09,316.65,346.33
61.3096,340,344.5,316.04,0.41,28.05,316.45,344.09
61.3597,382,342.53,315.85,0.41,26.27,316.26,342.12
61.4099,364,340.77,315.65,0.41,24.7,316.06,340.35
61.46,333,339.19,315.46,0.42,23.31,315.88,338.77
61.5101,371,337.78,315.26,0.44,22.08,315.7,337.34
61.5603,308,336.5,315.07,0.46,20.97,315.53,336.04
61.6104,339,335.35,314.87,0.49,19.98,315.36,334.85
61.6606,354,334.31,314.68,0.54,19.1,315.22,333.78
61.7107,331,333.39,314.49,0.6,18.3,315.09,332.79
61.7608,316,332.57,314.29,0.69,17.58,314.98,331.87
61.811,355,331.86,314.1,0.82,16.93,314.92,331.03
61.8611,334,331.29,313.91,1.03,16.35,314.94,330.26
61.9112,334,330.96,313.72,1.41,15.83,315.13,329.55
61.9614,344,331.02,313.53,2.13,15.36,315.66,328.89
62.0115,323,331.42,313.34,3.14,14.93,316.48,328.27
62.0617,314,331.13,313.15,3.42,14.56,316.57,327.71
62.1118,385,330,312.96,2.81,14.23,315.77,327.19
62.1619,315,329.23,312.78,2.52,13.94,315.3,326.72
62.2121,351,328.71,312.59,2.44,13.68,315.03,326.27
62.2622,337,327.8,312.4,1.93,13.46,314.33,325.86
62.3123,305,326.87,312.22,1.37,13.28,313.59,325.5
62.3625,335,326.2,312.03,1.04,13.13,313.07,325.16
62.4126,353,325.73,311.85,0.86,13.02,312.71,324.87
62.4627,308,325.37,311.66,0.77,12.94,312.43,324.6
62.5129,301,325.1,311.48,0.72,12.9,312.2,324.38
62.563,344,324.9,311.3,0.71,12.89,312.01,324.19
62.6132,321,324.76,311.11,0.72,12.92,311.83,324.03
62.6633,305,324.67,310.93,0.75,12.99,311.68,323.92
62.7134,305,324.65,310.75,0.79,13.1,311.54,323.85
62.7636,306,324.7,310.57,0.86,13.26,311.43,323.83
62.8137,334,324.82,310.39,0.96,13.47,311.35,323.86
62.8639,361,325.04,310.21,1.09,13.73,311.3,323.94
62.914,325,325.35,310.04,1.25,14.06,311.29,324.1
62.9641,365,325.77,309.86,1.45,14.46,311.31,324.32
63.0143,307,326.35,309.68,1.72,14.95,311.4,324.63
63.0644,343,327.15,309.51,2.1,15.53,311.61,325.04
63.1145,310,328.2,309.33,2.62,16.24,311.95,325.57
63.1647,325,329.58,309.16,3.33,17.09,312.49,326.25
63.2148,331,331.45,308.98,4.34,18.12,313.32,327.1
63.2649,356,334.23,308.81,6.05,19.37,314.86,328.18
63.3151,307,338.75,308.64,9.2,20.9,317.84,329.54
63.3652,330,346.26,308.47,15,22.8,323.47,331.27
63.4154,334,355.86,308.3,22.39,25.17,330.69,333.47
63.4655,345,359.44,308.13,23.13,28.18,331.26,336.31
63.5156,365,358.37,307.96,18.35,32.06,326.31,340.02
63.5658,345,361.39,307.79,16.46,37.15,324.25,344.94
63.6159,371,367.35,307.62,15.83,43.89,323.45,351.51
63.666,358,372.31,307.46,11.97,52.89,319.43,360.35
63.7162,365,379.91,307.29,7.73,64.89,315.02,372.18
63.7663,387,393.45,307.13,5.13,81.19,312.26,388.32
63.8165,395,415.5,306.96,3.68,104.86,310.64,411.82
63.8666,453,452.1,306.8,2.83,142.47,309.63,449.27
63.9167,524,513.98,306.64,2.33,205.02,308.97,511.66
63.9669,576,610.31,306.47,2.02,301.82,308.49,608.29
64.017,744,711.01,306.31,1.84,402.85,308.15,709.16
64.0671,684,727.37,306.15,1.77,419.44,307.92,725.59
64.1173,694,672.39,305.99,1.79,364.61,307.78,670.6
64.1674,635,634.88,305.84,1.89,327.15,307.73,632.99
64.2175,640,607.86,305.68,2.09,300.09,307.77,605.77
64.2677,493,547.71,305.52,2.41,239.78,307.93,545.3
64.3178,438,478.28,305.37,2.95,169.96,308.32,475.33
64.368,382,428.39,305.21,3.96,119.22,309.17,424.43
64.4181,358,398.06,305.06,5.88,87.12,310.94,392.18
64.4682,393,380.8,304.9,9.08,66.82,313.98,371.72
64.5184,355,369.72,304.75,11.46,53.5,316.21,358.25
64.5685,332,359.07,304.6,10.06,44.41,314.66,349.01
64.6186,341,350.77,304.45,8.34,37.98,312.79,342.43
64.6688,332,345.78,304.3,8.18,33.3,312.48,337.6
64.7189,337,341.52,304.15,7.54,29.83,311.69,333.98
64.7691,336,336.92,304.01,5.7,27.21,309.71,331.22
64.8192,317,333.42,303.86,4.33,25.22,308.19,329.08
64.8693,301,331.17,303.72,3.74,23.72,307.46,327.44
64.9195,350,329.84,303.57,3.67,22.6,307.24,326.17
64.9696,323,329.31,303.43,4.09,21.8,307.52,325.23
65.0197,301,329.76,303.29,5.21,21.26,308.5,324.55
65.0699,278,331.69,303.14,7.56,20.98,310.7,324.12
65.12,316,335.49,303,11.54,20.95,314.54,323.95
65.1702,328,338.34,302.86,14.31,21.17,317.17,324.03
65.2203,356,336.72,302.73,12.31,21.69,315.04,324.42
65.2704,334,335.21,302.59,10.04,22.59,312.63,325.18
65.3206,318,336.2,302.45,9.73,24.02,312.18,326.47
65.3707,356,337.34,302.32,8.79,26.23,311.11,328.55
65.4208,372,337.9,302.18,6.25,29.47,308.43,331.65
65.471,376,339.28,302.05,4.2,33.03,306.25,335.08
65.5211,384,341.96,301.92,3.03,37.02,304.95,338.94
65.5713,381,347.86,301.79,2.39,43.69,304.18,345.48
65.6214,450,360.19,301.66,2.04,56.49,303.7,358.15
65.6715,402,385.94,301.53,1.88,82.53,303.41,384.06
65.7217,427,436.14,301.4,1.85,132.9,303.25,434.3
65.7718,433,484.99,301.27,1.92,181.79,303.19,483.06
65.8219,450,459.59,301.15,2.11,156.33,303.26,457.48
65.8721,419,424.66,301.02,2.49,121.15,303.51,422.17
65.9222,403,424.62,300.9,3.24,120.48,304.14,421.38
65.9723,433,424.2,300.78,4.7,118.72,305.48,419.5
66.0225,391,395.15,300.66,7.21,87.28,307.87,387.94
66.0726,387,370.8,300.54,9.32,60.94,309.86,361.48
66.1228,410,355.98,300.42,8.35,47.21,308.77,347.63
66.1729,355,347.33,300.3,6.72,40.31,307.02,340.61
66.223,380,343.35,300.18,6.4,36.77,306.58,336.95
66.2732,339,341.16,300.07,6.06,35.03,306.13,335.1
66.3233,377,338.86,299.95,4.53,34.38,304.48,334.33
66.3734,366,337.38,299.84,3.09,34.45,302.93,334.29
66.4236,374,337.03,299.73,2.24,35.06,301.97,334.79
66.4737,339,337.49,299.61,1.78,36.1,301.39,335.71
66.5239,346,338.55,299.5,1.51,37.53,301.01,337.03
66.574,385,340.09,299.4,1.35,39.34,300.75,338.74
66.6241,359,342.09,299.29,1.26,41.53,300.55,340.82
66.6743,362,344.55,299.18,1.24,44.14,300.42,343.32
66.7244,346,347.52,299.08,1.25,47.19,300.33,346.27
66.7745,397,351.06,298.97,1.31,50.78,300.28,349.75
66.8247,367,355.26,298.87,1.42,54.97,300.29,353.84
66.8748,379,360.24,298.77,1.59,59.89,300.36,358.66
66.925,394,366.19,298.67,1.82,65.7,300.49,364.37
66.9751,421,373.34,298.57,2.16,72.61,300.73,371.18
67.0252,392,381.98,298.47,2.61,80.9,301.08,379.37
67.0754,431,392.54,298.37,3.21,90.95,301.58,389.32
67.1255,372,405.61,298.28,4.03,103.3,302.31,401.58
67.1756,431,422.15,298.18,5.28,118.68,303.46,416.86
67.2258,483,443.66,298.09,7.43,138.14,305.52,436.23
67.2759,516,472.46,298,11.42,163.05,309.42,461.05
67.3261,554,511.59,297.91,18.46,195.22,316.37,493.13
67.3762,559,560.96,297.82,26.32,236.82,324.14,534.64
67.4263,605,614.46,297.73,25.76,290.97,323.49,588.7
67.4765,674,682.18,297.65,20.13,364.41,317.78,662.06
67.5266,824,787.88,297.56,18.06,472.26,315.62,769.82
67.5767,917,958.24,297.48,17.94,642.82,315.42,940.3
67.6269,1218,1229.49,297.39,14.33,917.77,311.72,1215.16
67.677,1508,1620.39,297.31,9.38,1313.7,306.69,1611.01
67.7272,1599,1967.8,297.23,6.08,1664.49,303.31,1961.72
67.7773,1685,1981.1,297.15,4.19,1679.76,301.34,1976.91
67.8274,1655,1817.36,297.08,3.06,1517.23,300.14,1814.31
67.8776,1613,1766.29,297,2.35,1466.94,299.35,1763.94
67.9277,1665,1788.48,296.92,1.87,1489.68,298.79,1786.6
67.9778,1751,1758.8,296.85,1.55,1460.4,298.4,1757.25
68.028,1878,1829.51,296.78,1.31,1531.42,298.09,1828.2
68.0781,2264,2261.33,296.71,1.15,1963.46,297.86,2260.17
68.1282,2589,2979.08,296.64,1.05,2681.39,297.69,2978.03
68.1784,2649,2998.22,296.57,0.97,2700.68,297.54,2997.25
68.2285,2531,2714.38,296.51,0.87,2417.01,297.38,2713.52
68.2787,2381,3018.55,296.44,0.76,2721.35,297.2,3017.79
68.3288,2391,3145,296.37,0.7,2847.92,297.07,3144.29
68.3789,2078,2475.7,296.31,0.64,2178.75,296.95,2475.06
68.4291,1696,1877.39,296.25,0.58,1580.57,296.83,1876.82
68.4792,1402,1664.8,296.19,0.52,1368.09,296.71,1664.28
68.5293,1252,1387.81,296.13,0.47,1091.21,296.6,1387.34
68.5795,984,1014.64,296.07,0.44,718.12,296.51,1014.19
68.6296,865,771.77,296.02,0.41,475.34,296.43,771.36
68.6798,663,634.59,295.96,0.39,338.24,296.35,634.2
68.7299,621,552.21,295.91,0.37,255.93,296.28,551.84
68.78,540,498.65,295.86,0.35,202.44,296.21,498.3
68.8302,513,461.49,295.8,0.34,165.34,296.14,461.14
68.8803,450,434.43,295.76,0.33,138.34,296.09,434.1
68.9304,455,413.96,295.71,0.32,117.92,296.03,413.63
68.9806,397,398.01,295.67,0.31,102.03,295.98,397.7
69.0307,475,385.29,295.62,0.31,89.36,295.93,384.98
69.0809,356,374.95,295.58,0.31,79.07,295.89,374.65
69.131,380,366.4,295.53,0.3,70.57,295.83,366.1
69.1811,407,359.25,295.49,0.31,63.45,295.8,358.94
69.2313,376,353.19,295.45,0.31,57.43,295.76,352.88
69.2814,367,348.01,295.42,0.31,52.28,295.73,347.7
69.3315,338,343.53,295.38,0.32,47.83,295.7,343.21
69.3817,355,339.63,295.34,0.33,43.96,295.67,339.3
69.4318,396,336.23,295.31,0.34,40.57,295.65,335.88
69.4819,323,333.23,295.28,0.36,37.59,295.64,332.87
69.5321,318,330.57,295.25,0.38,34.94,295.63,330.19
69.5822,311,328.22,295.22,0.41,32.59,295.63,327.81
69.6324,368,326.11,295.19,0.44,30.48,295.63,325.67
69.6825,358,324.23,295.16,0.49,28.58,295.65,323.74
69.7326,362,322.56,295.14,0.55,26.87,295.69,322.01
69.7828,356,321.08,295.11,0.64,25.32,295.75,320.43
69.8329,328,319.79,295.09,0.78,23.91,295.87,319
69.8831,351,318.72,295.08,1.01,22.63,296.09,317.71
69.9332,327,317.8,295.06,1.28,21.46,296.34,316.52
69.9833,336,316.82,295.04,1.4,20.39,296.44,315.43
70.0335,311,315.82,295.02,1.4,19.4,296.42,314.42
70.0836,351,315.02,295.01,1.52,18.49,296.53,313.5
70.1337,320,314.41,295,1.76,17.65,296.76,312.65
70.1839,340,313.88,294.98,2.02,16.88,297,311.86
