Angle,Observed,Calculated,Background,Quartz_nb,Quartz
33.1827,490,522.11,509.09,13.03,522.12
33.2328,525,521,508.26,12.74,521
33.2829,515,519.97,507.43,12.54,519.97
33.3331,505,518.99,506.6,12.39,518.99
33.3832,512,518.07,505.78,12.29,518.07
33.4333,467,517.17,504.95,12.22,517.17
33.4835,493,516.3,504.13,12.17,516.3
33.5336,482,515.45,503.31,12.14,515.45
33.5838,464,514.62,502.49,12.13,514.62
33.6339,521,513.81,501.68,12.13,513.81
33.684,471,513.01,500.86,12.15,513.01
33.7342,499,512.23,500.05,12.18,512.23
33.7843,454,511.46,499.24,12.22,511.46
33.8344,486,510.71,498.43,12.27,510.7
33.8846,481,509.97,497.63,12.34,509.97
33.9347,485,509.25,496.83,12.42,509.25
33.9849,488,508.54,496.02,12.52,508.54
34.035,465,507.85,495.22,12.63,507.85
34.0851,448,507.18,494.43,12.75,507.18
34.1353,483,506.52,493.63,12.89,506.52
34.1854,487,505.88,492.84,13.04,505.88
34.2355,445,505.25,492.05,13.21,505.26
34.2857,472,504.65,491.26,13.39,504.65
34.3358,427,504.07,490.47,13.6,504.07
34.386,490,503.51,489.69,13.83,503.52
34.4361,440,502.98,488.91,14.08,502.99
34.4862,458,502.47,488.13,14.35,502.48
34.5364,449,501.99,487.35,14.65,502
34.5865,462,501.55,486.57,14.97,501.54
34.6366,416,501.13,485.8,15.33,501.13
34.6868,457,500.75,485.03,15.72,500.75
34.7369,488,500.41,484.26,16.15,500.41
34.787,436,500.11,483.5,16.61,500.11
34.8372,461,499.87,482.74,17.13,499.87
34.8873,435,499.67,481.98,17.69,499.67
34.9375,487,499.54,481.22,18.32,499.54
34.9876,472,499.47,480.46,19,499.46
35.0377,466,499.47,479.71,19.76,499.47
35.0879,461,499.56,478.96,20.6,499.56
35.138,448,499.74,478.21,21.53,499.74
35.1881,481,500.03,477.47,22.57,500.04
35.2383,469,500.45,476.73,23.73,500.46
35.2884,462,501.05,475.99,25.06,501.05
35.3386,425,501.87,475.25,26.62,501.87
35.3887,459,503.04,474.52,28.52,503.04
35.4388,499,504.79,473.78,31,504.78
35.489,502,507.73,473.06,34.68,507.74
35.5391,505,512.09,472.33,39.76,512.09
35.5892,483,514.23,471.61,42.62,514.23
35.6394,470,514.72,470.89,43.84,514.73
35.6895,536,516.55,470.17,46.38,516.55
35.7397,519,519.72,469.45,50.26,519.71
35.7898,496,524.06,468.74,55.32,524.06
35.8399,451,529.67,468.03,61.64,529.67
35.8901,557,536.81,467.32,69.49,536.81
35.9402,534,545.91,466.62,79.29,545.91
35.9903,544,557.61,465.92,91.69,557.61
36.0405,549,572.88,465.22,107.66,572.88
36.0906,522,593.16,464.52,128.64,593.16
36.1408,527,620.74,463.83,156.9,620.73
36.1909,596,659.24,463.14,196.1,659.24
36.241,617,714.52,462.45,252.06,714.51
36.2912,701,795.74,461.77,333.97,795.74
36.3413,814,918.26,461.09,457.17,918.26
36.3914,1009,1107.72,460.41,647.31,1107.72
36.4416,1297,1410.26,459.74,950.53,1410.27
36.4917,1750,1858.09,459.06,1399.03,1858.09
36.5418,2294,2302.01,458.39,1843.61,2302
36.592,2448,2394.53,457.73,1936.8,2394.53
36.6421,2269,2151.48,457.06,1694.42,2151.48
36.6923,1869,1744.79,456.4,1288.39,1744.79
36.7424,1396,1337.08,455.74,881.34,1337.08
36.7925,1112,1049.08,455.09,593.99,1049.08
36.8427,909,869.33,454.44,414.89,869.33
36.8928,803,756.89,453.79,303.1,756.89
36.9429,728,683.74,453.14,230.6,683.74
36.9931,623,634,452.5,181.5,634
37.0432,670,598.79,451.86,146.94,598.8
37.0934,544,573,451.22,121.78,573
37.1435,521,553.55,450.58,102.97,553.55
37.1936,572,538.51,449.95,88.56,538.51
37.2438,491,526.62,449.32,77.3,526.62
37.2939,520,517.06,448.7,68.37,517.07
37.344,510,509.25,448.07,61.17,509.24
37.3942,456,502.78,447.45,55.32,502.77
37.4443,516,497.35,446.84,50.51,497.35
37.4945,448,492.75,446.22,46.53,492.75
37.5446,460,488.82,445.61,43.21,488.82
37.5947,503,485.46,445.01,40.45,485.46
37.6449,472,482.53,444.4,38.13,482.53
37.695,472,479.99,443.8,36.19,479.99
37.7451,479,477.78,443.2,34.58,477.78
37.7953,464,475.85,442.6,33.24,475.84
37.8454,493,474.17,442.01,32.16,474.17
37.8956,506,472.72,441.42,31.3,472.72
37.9457,520,471.51,440.83,30.68,471.51
37.9958,459,470.54,440.25,30.29,470.54
38.046,487,469.86,439.67,30.19,469.86
38.0961,508,469.64,439.09,30.56,469.65
38.1462,502,470.33,438.51,31.82,470.33
38.1964,454,471.79,437.94,33.85,471.79
38.2465,517,471.3,437.37,33.93,471.3
38.2966,432,469.82,436.8,33.02,469.82
38.3468,481,469.13,436.24,32.89,469.13
38.3969,439,469.08,435.68,33.4,469.08
38.4471,439,469.48,435.12,34.36,469.48
38.4972,482,470.26,434.57,35.7,470.27
38.5473,479,471.42,434.01,37.41,471.42
38.5975,492,473.01,433.46,39.54,473
38.6476,546,475.07,432.92,42.16,475.08
38.6977,457,477.73,432.37,45.35,477.72
38.7479,488,481.1,431.83,49.27,481.1
38.798,514,485.37,431.3,54.07,485.37
38.8482,456,490.84,430.76,60.08,490.84
38.8983,487,497.87,430.23,67.64,497.87
38.9484,544,507.04,429.7,77.34,507.04
38.9986,561,519.19,429.17,90.02,519.19
39.0487,553,535.68,428.65,107.03,535.68
39.0988,550,558.69,428.13,130.56,558.69
39.149,580,591.96,427.61,164.35,591.96
39.1991,679,642.1,427.1,215,642.1
39.2493,719,720.68,426.58,294.09,720.67
39.2994,882,847.45,426.07,421.37,847.44
39.3495,1088,1063.92,425.57,638.35,1063.92
39.3997,1611,1483.07,425.06,1058,1483.06
39.4498,2464,2239.83,424.56,1815.26,2239.82
39.4999,3127,2761.34,424.07,2337.28,2761.35
39.5501,2989,2478.19,423.57,2054.62,2478.19
39.6002,2519,2100.58,423.08,1677.5,2100.58
39.6503,1794,1514.48,422.59,1091.89,1514.48
39.7005,1193,1074.22,422.1,652.12,1074.22
39.7506,931,847.02,421.62,425.4,847.02
39.8008,771,730.6,421.13,309.47,730.6
39.8509,674,668.83,420.65,248.18,668.83
39.901,606,637.61,420.18,217.43,637.61
39.9512,631,626.97,419.7,207.27,626.97
40.0013,568,633.91,419.23,214.68,633.91
40.0514,657,659.72,418.77,240.95,659.72
40.1016,711,710.56,418.3,292.26,710.56
40.1517,772,798.58,417.84,380.74,798.58
40.2019,971,944.51,417.38,527.14,944.52
40.252,1168,1151.74,416.92,734.82,1151.74
40.3021,1308,1318.57,416.46,902.11,1318.57
40.3523,1395,1312.38,416.01,896.37,1312.38
40.4024,1156,1192.39,415.56,776.83,1192.39
40.4525,1017,1013.98,415.11,598.87,1013.98
40.5027,733,834.54,414.67,419.87,834.54
40.5528,689,705.91,414.23,291.69,705.92
40.603,602,624.3,413.79,210.52,624.31
40.6531,530,572.43,413.35,159.08,572.43
40.7032,544,538.16,412.91,125.24,538.15
40.7534,494,514.51,412.48,102.03,514.51
40.8035,498,497.54,412.05,85.49,497.54
40.8536,511,484.97,411.62,73.34,484.96
40.9038,467,475.4,411.2,64.2,475.4
40.9539,473,467.98,410.78,57.21,467.99
41.0041,451,462.18,410.36,51.82,462.18
41.0542,477,457.68,409.94,47.74,457.68
41.1043,470,454.47,409.53,44.95,454.48
41.1545,469,452.63,409.11,43.52,452.63
41.2046,434,450.68,408.7,41.98,450.68
41.2547,465,447.6,408.29,39.31,447.6
41.3049,487,445.11,407.89,37.22,445.11
41.355,458,443.42,407.49,35.93,443.42
41.4052,489,442.28,407.09,35.2,442.29
41.4553,389,441.59,406.69,34.91,441.6
41.5054,470,441.31,406.29,35.02,441.31
41.5556,495,441.42,405.9,35.52,441.42
41.6057,477,441.95,405.5,36.44,441.94
41.6558,486,442.96,405.12,37.84,442.96
41.706,475,444.52,404.73,39.79,444.52
41.7561,485,446.75,404.34,42.41,446.75
41.8062,459,449.82,403.96,45.86,449.82
41.8564,477,453.99,403.58,50.41,453.99
41.9065,497,459.62,403.2,56.42,459.62
41.9567,547,467.28,402.83,64.45,467.28
42.0068,512,477.83,402.45,75.38,477.83
42.0569,513,492.71,402.08,90.63,492.71
42.1071,579,514.29,401.71,112.58,514.29
42.1572,640,546.7,401.34,145.36,546.7
42.2073,623,596.9,400.98,195.92,596.9
42.2575,765,676.12,400.61,275.5,676.11
42.3076,962,807.36,400.25,407.11,807.36
42.3578,1272,1056.02,399.89,656.13,1056.02
42.4079,1634,1534.7,399.54,1135.16,1534.7
42.458,1821,2028.5,399.18,1629.32,2028.5
42.5082,1988,1913.93,398.83,1515.1,1913.93
42.5583,1852,1680.79,398.48,1282.31,1680.79
42.6084,1441,1342.94,398.13,944.81,1342.94
42.6586,1043,962.62,397.78,564.84,962.62
42.7087,908,739.5,397.44,342.06,739.5
42.7589,765,622.57,397.09,225.48,622.57
42.809,622,556.83,396.75,160.08,556.83
42.8591,527,516.64,396.41,120.23,516.64
42.9093,526,490.32,396.08,94.25,490.33
42.9594,509,472.12,395.74,76.38,472.12
43.0095,440,458.97,395.41,63.56,458.97
43.0597,433,449.13,395.07,54.06,449.13
43.1098,421,441.55,394.74,46.81,441.55
43.16,435,435.58,394.42,41.16,435.58
43.2101,416,430.76,394.09,36.67,430.76
43.2602,424,426.81,393.77,33.05,426.82
43.3104,429,423.53,393.44,30.08,423.52
43.3605,398,420.75,393.12,27.63,420.75
43.4106,433,418.38,392.8,25.58,418.38
43.4608,395,416.34,392.49,23.85,416.34
43.5109,408,414.55,392.17,22.39,414.56
43.561,398,412.99,391.86,21.14,413
43.6112,382,411.61,391.54,20.07,411.61
43.6613,437,410.38,391.23,19.15,410.38
43.7115,424,409.28,390.92,18.36,409.28
43.7616,442,408.3,390.62,17.68,408.3
43.8117,433,407.41,390.31,17.1,407.41
43.8619,417,406.61,390.01,16.61,406.62
43.912,378,405.89,389.7,16.19,405.89
43.9621,411,405.24,389.4,15.84,405.24
44.0123,399,404.66,389.1,15.56,404.66
44.0624,383,404.14,388.8,15.33,404.13
44.1126,387,403.67,388.51,15.16,403.67
44.1627,379,403.26,388.21,15.04,403.25
44.2128,386,402.9,387.92,14.98,402.9
44.263,392,402.59,387.63,14.96,402.59
44.3131,418,402.34,387.34,15,402.34
44.3632,389,402.14,387.05,15.09,402.14
44.4134,422,402,386.76,15.24,402
44.4635,360,401.92,386.48,15.45,401.93
44.5137,410,401.91,386.19,15.72,401.91
44.5638,396,401.97,385.91,16.06,401.97
44.6139,423,402.11,385.63,16.48,402.11
44.6641,433,402.36,385.35,17.02,402.37
44.7142,411,402.77,385.07,17.7,402.77
44.7643,437,403.38,384.79,18.59,403.38
44.8145,399,404.27,384.51,19.75,404.26
44.8646,434,405.59,384.24,21.36,405.6
44.9147,421,407.65,383.96,23.69,407.65
44.9649,449,410.91,383.69,27.22,410.91
45.015,440,415.34,383.42,31.92,415.34
45.0652,441,418.8,383.15,35.65,418.8
45.1153,455,419.84,382.88,36.96,419.84
45.1654,417,420.73,382.61,38.11,420.72
45.2156,486,423.03,382.35,40.68,423.03
45.2657,460,427.09,382.08,45,427.08
45.3158,483,433.2,381.82,51.38,433.2
45.366,494,442.01,381.56,60.46,442.02
45.4161,474,454.65,381.29,73.35,454.64
45.4663,462,473.27,381.03,92.23,473.26
45.5164,536,501.17,380.77,120.4,501.17
45.5665,622,543.7,380.52,163.18,543.7
45.6167,657,609.82,380.26,229.56,609.82
45.6668,850,723.22,380,343.22,723.22
45.7169,937,945.96,379.75,566.21,945.96
45.7671,1240,1338.35,379.49,958.85,1338.34
45.8172,1372,1589.66,379.24,1210.41,1589.65
45.8674,1263,1420.59,378.99,1041.6,1420.59
45.9175,1128,1279.12,378.74,900.38,1279.12
45.9676,921,1040.9,378.49,662.41,1040.9
46.0178,775,777.02,378.24,398.78,777.02
46.0679,634,623.42,377.99,245.43,623.42
46.118,562,541.89,377.75,164.15,541.9
46.1682,488,495.52,377.5,118.02,495.52
46.2183,452,466.95,377.25,89.7,466.95
46.2685,436,448.13,377.01,71.12,448.13
46.3186,465,435.08,376.77,58.31,435.08
46.3687,427,425.63,376.52,49.1,425.62
46.4189,446,418.56,376.28,42.28,418.56
46.469,450,413.13,376.04,37.09,413.13
46.5191,418,408.86,375.8,33.05,408.85
46.5693,383,405.43,375.56,29.87,405.43
46.6194,427,402.64,375.33,27.31,402.64
46.6696,383,400.33,375.09,25.24,400.33
46.7197,379,398.4,374.85,23.55,398.4
46.7698,403,396.77,374.62,22.15,396.77
46.82,349,395.38,374.38,21,395.38
46.8701,419,394.19,374.15,20.04,394.19
46.9202,411,393.16,373.92,19.24,393.16
46.9704,364,392.26,373.68,18.58,392.26
47.0205,366,391.49,373.45,18.03,391.48
47.0706,383,390.81,373.22,17.59,390.81
47.1208,377,390.22,372.99,17.23,390.22
47.1709,364,389.7,372.76,16.94,389.7
47.2211,408,389.25,372.53,16.72,389.25
47.2712,420,388.87,372.3,16.56,388.86
47.3213,393,388.54,372.08,16.46,388.54
47.3715,378,388.26,371.85,16.41,388.26
47.4216,365,388.03,371.62,16.4,388.02
47.4717,400,387.84,371.4,16.44,387.84
47.5219,367,387.7,371.17,16.53,387.7
47.572,388,387.6,370.95,16.65,387.6
47.6222,403,387.54,370.72,16.82,387.54
47.6723,362,387.53,370.5,17.03,387.53
47.7224,370,387.55,370.28,17.27,387.55
47.7726,367,387.62,370.05,17.56,387.61
47.8227,347,387.73,369.83,17.89,387.72
47.8728,370,387.88,369.61,18.27,387.88
47.923,440,388.08,369.39,18.69,388.08
47.9731,375,388.33,369.17,19.16,388.33
48.0233,381,388.63,368.95,19.67,388.62
48.0734,400,388.98,368.73,20.25,388.98
48.1235,390,389.39,368.51,20.87,389.38
48.1737,364,389.86,368.3,21.56,389.86
48.2238,417,390.4,368.08,22.32,390.4
48.2739,393,391.01,367.86,23.15,391.01
48.3241,410,391.7,367.64,24.06,391.7
48.3742,388,392.48,367.43,25.05,392.48
48.4244,410,393.36,367.21,26.15,393.36
48.4745,411,394.35,367,27.35,394.35
48.5246,386,395.45,366.78,28.67,395.45
48.5748,448,396.69,366.57,30.13,396.7
48.6249,429,398.08,366.35,31.73,398.08
48.675,421,399.64,366.14,33.51,399.65
48.7252,401,401.4,365.92,35.47,401.39
48.7753,386,403.38,365.71,37.66,403.37
48.8254,375,405.61,365.5,40.11,405.61
48.8756,413,408.15,365.29,42.86,408.15
48.9257,423,411.03,365.07,45.96,411.03
48.9759,403,414.34,364.86,49.48,414.34
49.026,427,418.16,364.65,53.51,418.16
49.0761,439,422.66,364.44,58.22,422.66
49.1263,466,428.09,364.23,63.86,428.09
49.1764,403,434.94,364.02,70.92,434.94
49.2265,452,443.02,363.81,79.21,443.02
49.2767,415,450.37,363.6,86.77,450.37
49.3268,449,458.34,363.39,94.95,458.34
49.377,452,468.6,363.18,105.42,468.6
49.4271,454,481.5,362.97,118.54,481.51
49.4772,480,497.55,362.76,134.79,497.55
49.5274,490,517.59,362.55,155.04,517.59
49.5775,507,542.98,362.34,180.64,542.98
49.6276,525,575.51,362.13,213.38,575.51
49.6778,546,617.16,361.93,255.23,617.16
49.7279,580,672.11,361.72,310.4,672.12
49.7781,680,746.73,361.51,385.22,746.73
49.8282,710,850.8,361.3,489.5,850.8
49.8783,843,997.65,361.1,636.55,997.65
49.9285,1162,1208.8,360.89,847.91,1208.8
49.9786,1439,1524.41,360.68,1163.73,1524.41
50.0287,2049,2018.06,360.47,1657.59,2018.06
50.0789,2837,2760.71,360.27,2400.44,2760.71
50.129,3766,3592.22,360.06,3232.16,3592.22
50.1792,4185,3938.22,359.85,3578.36,3938.21
50.2293,3852,3686.38,359.65,3326.73,3686.38
50.2794,3123,3273.95,359.44,2914.51,3273.95
50.3296,2609,2696.46,359.24,2337.22,2696.46
50.3797,1903,2039.3,359.03,1680.27,2039.3
50.4298,1453,1528.3,358.82,1169.47,1528.29
50.48,1116,1194.43,358.62,835.82,1194.44
50.5301,890,985.53,358.41,627.12,985.53
50.5802,836,859.04,358.21,500.84,859.05
50.6304,736,784.89,358,426.89,784.89
50.6805,637,718.61,357.8,360.81,718.61
50.7307,573,654.48,357.59,296.88,654.47
50.7808,662,609.41,357.39,252.02,609.41
50.8309,560,565.78,357.18,208.6,565.78
50.8811,526,526.83,356.98,169.86,526.84
50.9312,522,498.76,356.77,141.99,498.76
50.9813,481,478.33,356.57,121.76,478.33
51.0315,431,462.66,356.36,106.3,462.66
51.0816,479,450.17,356.16,94.01,450.17
51.1318,416,439.92,355.95,83.97,439.92
51.1819,407,431.37,355.75,75.63,431.38
51.232,438,424.14,355.54,68.59,424.13
51.2822,375,417.94,355.34,62.6,417.94
51.3323,434,412.56,355.13,57.43,412.56
51.3824,421,407.82,354.93,52.89,407.82
51.4326,390,403.64,354.72,48.92,403.64
51.4827,417,399.95,354.52,45.43,399.95
51.5329,433,396.66,354.31,42.35,396.66
51.583,364,393.73,354.11,39.62,393.73
51.6331,390,391.09,353.9,37.18,391.08
51.6833,339,388.71,353.7,35.01,388.71
51.7334,379,386.55,353.49,33.05,386.54
51.7835,409,384.58,353.29,31.29,384.58
51.8337,400,382.79,353.08,29.7,382.78
51.8838,326,381.14,352.88,28.26,381.14
51.9339,380,379.63,352.68,26.96,379.64
51.9841,370,378.24,352.47,25.77,378.24
52.0342,367,376.96,352.27,24.69,376.96
52.0844,381,375.77,352.06,23.71,375.77
52.1345,388,374.67,351.86,22.81,374.67
52.1846,357,373.65,351.65,22,373.65
52.2348,383,372.7,351.45,21.25,372.7
52.2849,362,371.81,351.24,20.57,371.81
52.335,360,370.99,351.04,19.95,370.99
52.3852,350,370.22,350.83,19.39,370.22
52.4353,343,369.5,350.62,18.88,369.5
52.4855,391,368.83,350.42,18.42,368.84
52.5356,391,368.21,350.21,18,368.21
52.5857,365,367.63,350.01,17.62,367.63
52.6359,336,367.09,349.8,17.29,367.09
52.686,348,366.59,349.6,17,366.6
52.7361,352,366.13,349.39,16.74,366.13
52.7863,367,365.71,349.19,16.52,365.71
52.8364,327,365.32,348.98,16.34,365.32
52.8866,362,364.96,348.78,16.19,364.97
52.9367,386,364.64,348.57,16.07,364.64
52.9868,390,364.36,348.36,15.99,364.35
53.037,418,364.11,348.16,15.95,364.11
53.0871,371,363.89,347.95,15.94,363.89
53.1372,351,363.72,347.75,15.97,363.72
53.1874,382,363.59,347.54,16.05,363.59
53.2375,351,363.5,347.33,16.17,363.5
53.2877,338,363.48,347.13,16.36,363.49
53.3378,360,363.53,346.92,16.61,363.53
53.3879,369,363.67,346.71,16.96,363.67
53.4381,383,363.93,346.51,17.43,363.94
53.4882,359,364.38,346.3,18.08,364.38
53.5383,366,365.13,346.09,19.04,365.13
53.5885,401,366.38,345.89,20.49,366.38
53.6386,369,368.29,345.68,22.61,368.29
53.6888,369,370.29,345.47,24.82,370.29
53.7389,342,370.94,345.27,25.67,370.94
53.789,381,370.49,345.06,25.43,370.49
53.8392,366,370.2,344.85,25.35,370.2
53.8893,379,370.46,344.64,25.81,370.45
53.9394,359,371.21,344.44,26.78,371.22
53.9896,350,372.42,344.23,28.19,372.42
54.0397,371,374.06,344.02,30.04,374.06
54.0898,363,376.17,343.81,32.36,376.17
54.14,409,378.84,343.61,35.24,378.85
54.1901,415,382.21,343.4,38.81,382.21
54.2403,371,386.45,343.19,43.26,386.45
54.2904,415,391.86,342.98,48.88,391.86
54.3405,417,398.85,342.77,56.08,398.85
54.3907,444,408.06,342.57,65.5,408.07
54.4408,438,420.47,342.36,78.11,420.47
54.4909,447,437.52,342.15,95.37,437.52
54.5411,471,461.64,341.94,119.7,461.64
54.5912,541,495.94,341.73,154.21,495.94
54.6414,655,544.55,341.53,203.03,544.56
54.6915,631,616.84,341.32,275.52,616.84
54.7416,753,741,341.11,399.9,741.01
54.7918,894,980.2,340.9,639.3,980.2
54.8419,1113,1404.73,340.69,1064.04,1404.73
54.892,1250,1755.22,340.48,1414.73,1755.21
54.9422,1241,1587.43,340.27,1247.16,1587.43
54.9923,1130,1404.58,340.06,1064.52,1404.58
55.0425,1088,1326.15,339.86,986.29,1326.15
55.0926,912,1072.9,339.65,733.25,1072.9
55.1427,819,834.73,339.44,495.29,834.73
55.1929,736,720.66,339.23,381.43,720.66
55.243,727,706.94,339.02,367.92,706.94
55.2931,771,787.96,338.81,449.15,787.96
55.3433,853,904.28,338.6,565.68,904.28
55.3934,854,863.32,338.39,524.93,863.32
55.4436,703,766.29,338.18,428.1,766.28
55.4937,728,728.8,337.97,390.83,728.8
55.5438,608,645.82,337.76,308.06,645.82
55.594,602,541.02,337.56,203.47,541.03
55.6441,506,474.28,337.35,136.93,474.28
55.6942,448,436.42,337.14,99.28,436.42
55.7444,417,413.62,336.93,76.69,413.62
55.7945,425,398.78,336.72,62.06,398.78
55.8446,399,388.48,336.51,51.97,388.48
55.8948,395,380.96,336.3,44.66,380.96
55.9449,365,375.25,336.09,39.16,375.25
55.9951,395,370.78,335.88,34.9,370.78
56.0452,422,367.19,335.67,31.52,367.19
56.0953,383,364.28,335.46,28.81,364.27
56.1455,371,361.85,335.25,26.59,361.84
56.1956,386,359.8,335.04,24.76,359.8
56.2457,362,358.07,334.83,23.24,358.07
56.2959,339,356.59,334.62,21.97,356.59
56.346,348,355.33,334.42,20.91,355.33
56.3962,322,354.25,334.21,20.04,354.25
56.4463,354,353.32,334,19.33,353.33
56.4964,379,352.54,333.79,18.76,352.55
56.5466,378,351.9,333.58,18.33,351.91
56.5967,343,351.4,333.37,18.03,351.4
56.6468,335,351.03,333.16,17.87,351.03
56.697,348,350.82,332.95,17.87,350.82
56.7471,338,350.8,332.74,18.06,350.8
56.7973,359,351,332.53,18.47,351
56.8474,307,351.5,332.32,19.17,351.49
56.8975,339,352.38,332.11,20.27,352.38
56.9477,337,353.8,331.91,21.9,353.81
56.9978,342,356,331.7,24.3,356
57.0479,342,359.45,331.49,27.96,359.45
57.0981,366,365.03,331.28,33.75,365.03
57.1482,384,373.66,331.07,42.59,373.66
57.1983,344,384.1,330.86,53.23,384.09
57.2485,353,389.96,330.65,59.31,389.96
57.2986,395,387.6,330.45,57.15,387.6
57.3488,361,382.79,330.24,52.55,382.79
57.3989,369,377.6,330.03,47.57,377.6
57.449,391,370.14,329.82,40.32,370.14
57.4992,351,362.46,329.62,32.84,362.46
57.5493,410,356.73,329.41,27.32,356.73
57.5994,364,352.94,329.2,23.74,352.94
57.6496,385,350.47,328.99,21.48,350.47
57.6997,350,348.83,328.79,20.04,348.83
57.7499,366,347.72,328.58,19.14,347.72
57.8,365,346.96,328.37,18.59,346.96
57.8501,373,346.46,328.16,18.3,346.46
57.9003,342,346.14,327.96,18.19,346.15
57.9504,343,345.97,327.75,18.22,345.97
58.0005,374,345.92,327.54,18.38,345.92
58.0507,356,345.98,327.34,18.64,345.98
58.1008,355,346.13,327.13,19,346.13
58.151,370,346.37,326.93,19.44,346.37
58.2011,400,346.7,326.72,19.98,346.7
58.2512,349,347.12,326.52,20.6,347.12
58.3014,354,347.63,326.31,21.32,347.63
58.3515,345,348.24,326.11,22.14,348.25
58.4016,361,348.96,325.9,23.06,348.96
58.4518,364,349.8,325.7,24.1,349.8
58.5019,360,350.76,325.49,25.27,350.76
58.5521,360,351.88,325.29,26.59,351.88
58.6022,326,353.17,325.08,28.08,353.16
58.6523,326,354.66,324.88,29.77,354.65
58.7025,350,356.4,324.68,31.72,356.4
58.7526,371,358.46,324.47,33.98,358.45
58.8027,361,360.73,324.27,36.46,360.73
58.8529,344,363.15,324.07,39.08,363.15
58.903,383,365.96,323.87,42.09,365.96
58.9532,383,369.28,323.66,45.62,369.28
59.0033,387,373.2,323.46,49.74,373.2
59.0534,344,377.83,323.26,54.57,377.83
59.1036,388,383.3,323.06,60.25,383.31
59.1537,418,389.84,322.86,66.98,389.84
59.2038,406,397.69,322.66,75.04,397.7
59.254,388,407.24,322.46,84.78,407.24
59.3041,407,418.96,322.26,96.71,418.97
59.3542,483,433.57,322.06,111.51,433.57
59.4044,429,452.02,321.86,130.17,452.03
59.4545,503,475.62,321.66,153.96,475.62
59.5047,509,506.51,321.46,185.05,506.51
59.5548,517,547.42,321.26,226.16,547.42
59.6049,624,602.23,321.06,281.16,602.22
59.6551,680,676.26,320.87,355.39,676.26
59.7052,792,778.18,320.67,457.51,778.18
59.7553,1006,925.25,320.47,604.78,925.25
59.8055,1168,1150.21,320.27,829.94,1150.21
59.8556,1463,1497.09,320.08,1177.01,1497.09
59.9058,1895,1965.35,319.88,1645.47,1965.35
59.9559,2147,2358.06,319.69,2038.38,2358.07
60.006,2249,2385.09,319.49,2065.59,2385.08
60.0562,2003,2182.41,319.3,1863.12,2182.42
60.1063,1812,1994.23,319.1,1675.12,1994.22
60.1564,1689,1746.68,318.91,1427.78,1746.69
60.2066,1435,1403.14,318.72,1084.43,1403.15
60.2567,1105,1092.36,318.52,773.84,1092.36
60.3069,939,872.54,318.33,554.21,872.54
60.357,795,727.45,318.14,409.31,727.45
60.4071,692,631.17,317.94,313.23,631.17
60.4573,596,565.49,317.75,247.74,565.49
60.5074,609,518.68,317.56,201.12,518.68
60.5575,496,483.5,317.37,166.13,483.5
60.6077,468,456.47,317.18,139.29,456.47
60.6578,446,435.67,316.99,118.68,435.67
60.708,448,419.63,316.8,102.83,419.63
60.7581,440,407.46,316.61,90.85,407.46
60.8082,410,398.75,316.43,82.33,398.76
60.8584,395,391.87,316.24,75.63,391.87
60.9085,378,384.23,316.05,68.18,384.23
60.9586,353,377.63,315.87,61.76,377.63
61.0088,347,371.75,315.68,56.07,371.75
61.0589,350,365.58,315.49,50.09,365.58
61.109,347,360.35,315.31,45.04,360.35
61.1592,345,356.16,315.12,41.04,356.16
61.2093,340,352.68,314.94,37.74,352.68
61.2595,325,349.7,314.76,34.95,349.71
61.3096,380,347.12,314.57,32.54,347.11
61.3597,362,344.84,314.39,30.45,344.84
61.4099,357,342.81,314.21,28.6,342.81
61.46,328,341,314.03,26.97,341
61.5101,349,339.37,313.85,25.52,339.37
61.5603,331,337.89,313.67,24.22,337.89
61.6104,320,336.55,313.49,23.06,336.55
61.6606,357,335.33,313.31,22.02,335.33
61.7107,370,334.22,313.13,21.08,334.21
61.7608,335,333.2,312.95,20.24,333.19
61.811,337,332.26,312.78,19.48,332.26
61.8611,362,331.4,312.6,18.8,331.4
61.9112,348,330.61,312.43,18.18,330.61
61.9614,342,329.88,312.25,17.63,329.88
62.0115,359,329.21,312.08,17.13,329.21
62.0617,374,328.59,311.9,16.69,328.59
62.1118,312,328.03,311.73,16.3,328.03
62.1619,356,327.51,311.56,15.95,327.51
62.2121,301,327.03,311.38,15.65,327.03
62.2622,345,326.6,311.21,15.39,326.6
62.3123,320,326.21,311.04,15.17,326.21
62.3625,341,325.86,310.87,14.99,325.86
62.4126,340,325.55,310.7,14.85,325.55
62.4627,334,325.28,310.53,14.75,325.28
62.5129,334,325.05,310.37,14.68,325.05
62.563,311,324.86,310.2,14.66,324.86
62.6132,334,324.71,310.03,14.68,324.71
62.6633,347,324.61,309.87,14.74,324.61
62.7134,330,324.55,309.7,14.85,324.55
62.7636,330,324.54,309.54,15.01,324.55
62.8137,329,324.59,309.37,15.22,324.59
62.8639,309,324.71,309.21,15.49,324.7
62.914,313,324.89,309.05,15.84,324.89
62.9641,346,325.14,308.89,16.26,325.15
63.0143,344,325.49,308.73,16.77,325.5
63.0644,315,325.95,308.57,17.38,325.95
63.1145,311,326.53,308.41,18.12,326.53
63.1647,305,327.26,308.25,19.01,327.26
63.2148,315,328.17,308.09,20.08,328.17
63.2649,300,329.31,307.94,21.38,329.32
63.3151,296,330.73,307.78,22.95,330.73
63.3652,331,332.51,307.63,24.89,332.52
