Angle,Observed,Calculated,Background,Dolomite_nb,Quartz_nb,Dolomite,Quartz
24.5089,624,665.51,636.42,2.63,26.46,639.05,662.88
24.5591,549,665.87,636.32,2.24,27.3,638.56,663.62
24.6092,637,666.47,636.22,1.95,28.31,638.17,664.53
24.6593,619,667.29,636.11,1.73,29.46,637.84,665.57
24.7095,607,668.29,635.98,1.55,30.76,637.53,666.74
24.7596,632,669.47,635.85,1.41,32.21,637.26,668.06
24.8098,578,670.83,635.72,1.3,33.81,637.02,669.53
24.8599,586,672.36,635.57,1.2,35.59,636.77,671.16
24.91,626,674.09,635.42,1.13,37.55,636.55,672.97
24.9602,626,676.03,635.26,1.06,39.71,636.32,674.97
25.0103,603,678.18,635.09,1.01,42.09,636.1,677.18
25.0604,575,680.58,634.91,0.97,44.71,635.88,679.62
25.1106,581,683.26,634.72,0.93,47.61,635.65,682.33
25.1607,634,686.25,634.53,0.9,50.82,635.43,685.35
25.2109,605,689.59,634.32,0.87,54.39,635.19,688.71
25.261,644,693.33,634.11,0.85,58.36,634.96,692.47
25.3111,673,697.54,633.9,0.83,62.81,634.73,696.71
25.3613,728,702.28,633.67,0.82,67.79,634.49,701.46
25.4114,729,707.6,633.44,0.81,73.36,634.25,706.8
25.4615,746,713.7,633.19,0.8,79.71,633.99,712.9
25.5117,720,720.66,632.94,0.79,86.93,633.73,719.87
25.5618,800,728.66,632.69,0.78,95.19,633.47,727.88
25.612,841,737.89,632.42,0.78,104.68,633.2,737.1
25.6621,957,748.61,632.15,0.78,115.68,632.93,747.83
25.7122,1172,761.17,631.87,0.78,128.52,632.65,760.39
25.7624,1253,775.98,631.58,0.78,143.62,632.36,775.2
25.8125,1177,793.6,631.28,0.78,161.54,632.06,792.82
25.8626,1159,814.79,630.98,0.78,183.02,631.76,814
25.9128,1194,840.55,630.67,0.79,209.1,631.46,839.77
25.9629,1232,872.31,630.35,0.79,241.16,631.14,871.51
26.013,1262,912.04,630.02,0.8,281.22,630.82,911.24
26.0632,1375,962.64,629.69,0.8,332.15,630.49,961.84
26.1133,1417,1028.45,629.35,0.81,398.29,630.16,1027.64
26.1635,1663,1116.23,629,0.82,486.41,629.82,1115.41
26.2136,1673,1236.95,628.64,0.83,607.47,629.47,1236.11
26.2637,1902,1407.69,628.28,0.84,778.56,629.12,1406.84
26.3139,2199,1665.8,627.91,0.85,1037.04,628.76,1664.95
26.364,2793,2079.53,627.53,0.86,1451.13,628.39,2078.66
26.4141,3869,2804.41,627.15,0.88,2176.39,628.03,2803.54
26.4643,6018,4225.51,626.76,0.89,3597.86,627.65,4224.62
26.5144,11366,7338.91,626.36,0.91,6711.64,627.27,7338
26.5646,23991,15677.48,625.96,0.92,15050.6,626.88,15676.56
26.6147,48257,38157.65,625.54,0.94,37531.17,626.48,38156.71
26.6648,55637,39705.17,625.12,0.95,39079.09,626.07,39704.21
26.715,38418,27409.36,624.7,0.97,26783.69,625.67,27408.39
26.7651,17996,11297.44,624.27,0.99,10672.18,625.26,11296.45
26.8152,8185,5444.92,623.83,1.01,4820.09,624.84,5443.92
26.8654,4674,3341.27,623.38,1.03,2716.86,624.41,3340.24
26.9155,3131,2370.48,622.93,1.05,1746.5,623.98,2369.43
26.9657,2361,1842.97,622.47,1.08,1219.43,623.55,1841.9
27.0158,1941,1523.95,622,1.1,900.84,623.1,1522.84
27.0659,1653,1315.98,621.53,1.13,693.32,622.66,1314.85
27.1161,1455,1172.71,621.05,1.15,550.5,622.2,1171.55
27.1662,1288,1070.16,620.57,1.18,448.41,621.75,1068.98
27.2163,1171,993.42,620.08,1.21,372.13,621.29,992.21
27.2665,1220,934.74,619.58,1.24,313.92,620.82,933.5
27.3166,1105,888.83,619.08,1.27,268.47,620.35,887.55
27.3668,1075,852.18,618.57,1.31,232.3,619.88,850.87
27.4169,1005,822.43,618.05,1.34,203.04,619.39,821.09
27.467,947,797.94,617.53,1.38,179.02,618.91,796.55
27.5172,940,777.5,617.01,1.42,159.07,618.43,776.08
27.5673,926,760.25,616.48,1.46,142.31,617.94,758.79
27.6174,919,745.55,615.94,1.52,128.09,617.46,744.03
27.6676,903,732.96,615.39,1.66,115.92,617.05,731.31
27.7177,809,722.21,614.84,1.94,105.42,616.78,720.26
27.7678,824,713.18,614.29,2.58,96.31,616.87,710.6
27.818,814,705.86,613.73,3.78,88.34,617.51,702.07
27.8681,782,699.23,613.16,4.73,81.34,617.89,694.5
27.9183,791,691.99,612.59,4.24,75.15,616.83,687.74
27.9684,810,685.13,612.02,3.46,69.66,615.48,681.68
28.0185,807,679.15,611.43,2.96,64.76,614.39,676.19
28.0687,798,673.93,610.85,2.7,60.39,613.55,671.24
28.1188,742,669.25,610.26,2.56,56.43,612.82,666.69
28.1689,759,665.02,609.66,2.5,52.86,612.16,662.52
28.2191,758,661.16,609.06,2.48,49.63,611.54,658.69
28.2692,697,657.63,608.45,2.49,46.69,610.94,655.14
28.3194,761,654.37,607.84,2.52,44.01,610.36,651.85
28.3695,682,651.35,607.22,2.57,41.56,609.79,648.78
28.4196,743,648.55,606.6,2.63,39.32,609.23,645.92
28.4698,687,645.94,605.98,2.7,37.26,608.68,643.24
28.5199,736,643.49,605.35,2.79,35.36,608.14,640.71
28.57,665,641.2,604.71,2.88,33.61,607.59,638.32
28.6202,751,639.05,604.08,2.99,31.99,607.07,636.07
28.6703,716,637.02,603.43,3.1,30.48,606.53,633.91
28.7205,671,635.1,602.79,3.23,29.09,606.02,631.88
28.7706,728,633.3,602.13,3.36,27.8,605.49,629.93
28.8207,659,631.58,601.48,3.51,26.59,604.99,628.07
28.8709,658,629.96,600.82,3.67,25.47,604.49,626.29
28.921,722,628.43,600.16,3.85,24.42,604.01,624.58
28.9711,727,626.97,599.49,4.04,23.45,603.53,622.94
29.0213,748,625.59,598.82,4.24,22.53,603.06,621.35
29.0714,792,624.28,598.14,4.46,21.67,602.6,619.81
29.1216,764,623.04,597.46,4.71,20.86,602.17,618.32
29.1717,728,621.86,596.78,4.97,20.11,601.75,616.89
29.2218,677,620.75,596.09,5.26,19.4,601.35,615.49
29.272,645,619.71,595.4,5.58,18.73,600.98,614.13
29.3221,612,618.74,594.71,5.93,18.1,600.64,612.81
29.3722,710,617.83,594.01,6.31,17.5,600.32,611.51
29.4224,671,616.99,593.32,6.73,16.94,600.05,610.26
29.4725,737,616.23,592.61,7.2,16.42,599.81,609.03
29.5226,729,615.56,591.91,7.72,15.93,599.63,607.84
29.5728,662,614.97,591.2,8.31,15.46,599.51,606.66
29.6229,673,614.47,590.48,8.96,15.02,599.44,605.5
29.6731,659,614.07,589.77,9.69,14.61,599.46,604.38
29.7232,618,613.78,589.05,10.52,14.21,599.57,603.26
29.7733,647,613.62,588.33,11.45,13.84,599.78,602.17
29.8235,645,613.61,587.61,12.52,13.48,600.13,601.09
29.8736,678,613.77,586.88,13.75,13.14,600.63,600.02
29.9237,688,614.14,586.15,15.17,12.82,601.32,598.97
29.9739,637,614.74,585.42,16.81,12.51,602.23,597.93
30.024,623,615.66,584.68,18.76,12.21,603.44,596.89
30.0742,633,616.95,583.95,21.08,11.92,605.03,595.87
30.1243,610,618.73,583.21,23.88,11.64,607.09,594.85
30.1744,624,621.09,582.47,27.26,11.37,609.73,593.84
30.2246,594,624.1,581.72,31.28,11.1,613,592.82
30.2747,673,628.04,580.98,36.24,10.82,617.22,591.8
30.3248,642,633.31,580.23,42.53,10.56,622.76,590.79
30.375,625,640.42,579.48,50.65,10.3,630.13,589.78
30.4251,663,650.12,578.72,61.34,10.05,640.06,588.77
30.4753,635,663.62,577.97,75.83,9.82,653.8,587.79
30.5254,723,682.85,577.21,96.04,9.6,673.25,586.81
30.5755,709,711.13,576.46,125.29,9.39,701.75,585.85
30.6257,762,754.41,575.7,169.54,9.18,745.24,584.88
30.6758,918,823.64,574.93,239.72,8.99,814.65,583.92
30.7259,1026,939.28,574.17,356.32,8.8,930.49,582.97
30.7761,1461,1139.46,573.41,557.43,8.62,1130.84,582.03
30.8262,1769,1475.81,572.64,894.73,8.44,1467.37,581.08
30.8764,2029,1867.16,571.87,1287.01,8.27,1858.88,580.14
30.9265,2282,1954.38,571.1,1375.17,8.11,1946.27,579.21
30.9766,2220,1720.85,570.33,1142.55,7.96,1712.88,578.29
31.0268,1635,1360.18,569.56,782.81,7.81,1352.37,577.37
31.0769,1236,1065.22,568.79,488.77,7.67,1057.56,576.46
31.127,916,889.27,568.01,313.73,7.53,881.74,575.54
31.1772,694,788.4,567.24,213.77,7.4,781.01,574.64
31.2273,662,727.56,566.46,153.83,7.27,720.29,573.73
31.2774,660,688.49,565.68,115.67,7.14,681.35,572.82
31.3276,634,661.98,564.9,90.05,7.02,654.95,571.92
31.3777,639,643.11,564.12,72.08,6.91,636.2,571.03
31.4279,549,629.15,563.34,59.01,6.8,622.35,570.14
31.478,584,618.48,562.56,49.22,6.69,611.78,569.25
31.5281,565,610.08,561.78,41.71,6.59,603.49,568.37
31.5783,566,603.31,561,35.83,6.49,596.83,567.49
31.6284,584,597.75,560.21,31.14,6.39,591.35,566.6
31.6785,608,593.11,559.43,27.37,6.3,586.8,565.73
31.7287,635,589.18,558.64,24.32,6.21,582.96,564.85
31.7788,585,585.76,557.86,21.77,6.13,579.63,563.99
31.829,515,582.67,557.07,19.55,6.05,576.62,563.12
31.8791,553,579.9,556.29,17.65,5.97,573.94,562.26
31.9292,559,577.43,555.5,16.04,5.89,571.54,561.39
31.9794,566,575.21,554.72,14.68,5.82,569.4,560.54
32.0295,571,573.17,553.93,13.49,5.75,567.42,559.68
32.0796,503,571.29,553.14,12.47,5.68,565.61,558.82
32.1298,515,569.55,552.35,11.58,5.61,563.93,557.96
32.1799,522,567.93,551.57,10.81,5.55,562.38,557.12
32.2301,501,566.4,550.78,10.13,5.49,560.91,556.27
32.2802,447,564.97,549.99,9.54,5.44,559.53,555.43
32.3303,533,563.61,549.21,9.02,5.38,558.23,554.59
32.3805,511,562.32,548.42,8.57,5.33,556.99,553.75
32.4306,489,561.09,547.63,8.18,5.28,555.81,552.91
32.4807,513,559.93,546.85,7.85,5.23,554.7,552.08
32.5309,498,558.82,546.06,7.57,5.19,553.63,551.25
32.581,499,557.76,545.27,7.34,5.14,552.61,550.41
32.6312,461,556.77,544.49,7.17,5.11,551.66,549.6
32.6813,498,555.86,543.7,7.05,5.11,550.75,548.81
32.7314,504,555.07,542.92,6.99,5.17,549.91,548.09
32.7816,524,554.51,542.13,7,5.38,549.13,547.51
32.8317,486,554.49,541.35,7.09,6.06,548.44,547.41
32.8818,514,555.73,540.56,7.27,7.9,547.83,548.46
32.932,510,556.26,539.78,7.57,8.91,547.35,548.69
32.9821,524,554.18,539,8.03,7.15,547.03,546.15
33.0322,468,552.98,538.22,8.71,6.05,546.93,544.27
33.0824,490,552.7,537.43,9.72,5.55,547.15,542.98
33.1325,518,553.16,536.65,11.22,5.29,547.87,541.94
33.1827,541,554.51,535.87,13.5,5.13,549.37,541
33.2328,514,557.2,535.1,17.08,5.03,552.18,540.13
33.2829,516,562.18,534.32,22.91,4.96,557.23,539.28
33.3331,574,571.19,533.54,32.75,4.9,566.29,538.44
33.3832,532,587.44,532.76,49.81,4.86,582.57,537.62
33.4333,540,612.83,531.99,76,4.83,607.99,536.82
33.4835,534,632.31,531.22,96.28,4.81,627.5,536.03
33.5336,556,626.84,530.44,91.6,4.8,622.04,535.24
33.5838,516,607.1,529.67,72.64,4.79,602.31,534.46
33.6339,498,582.83,528.9,49.15,4.78,578.05,533.68
33.684,484,564.85,528.13,31.94,4.78,560.07,532.91
33.7342,514,554.01,527.36,21.87,4.79,549.23,532.15
33.7843,488,547.4,526.59,16.01,4.79,542.6,531.38
33.8344,510,543.05,525.83,12.42,4.81,538.25,530.64
33.8846,451,539.97,525.06,10.08,4.82,535.14,529.88
33.9347,504,537.63,524.3,8.49,4.85,532.79,529.15
33.9849,479,535.77,523.54,7.36,4.87,530.9,528.41
34.035,499,534.22,522.77,6.54,4.9,529.31,527.67
34.0851,467,532.89,522.01,5.93,4.94,527.94,526.95
34.1353,475,531.71,521.26,5.48,4.98,526.74,526.24
34.1854,500,530.66,520.5,5.13,5.03,525.63,525.53
34.2355,486,529.7,519.74,4.88,5.08,524.62,524.82
34.2857,473,528.82,518.99,4.69,5.14,523.68,524.13
34.3358,433,528.01,518.24,4.57,5.2,522.81,523.44
34.386,502,527.27,517.49,4.51,5.27,522,522.76
34.4361,504,526.59,516.74,4.5,5.35,521.24,522.09
34.4862,427,525.98,515.99,4.55,5.44,520.54,521.43
34.5364,444,525.44,515.24,4.65,5.54,519.89,520.78
34.5865,487,524.98,514.5,4.83,5.65,519.33,520.15
34.6366,453,524.61,513.76,5.09,5.77,518.85,519.53
34.6868,498,524.37,513.02,5.46,5.9,518.48,518.92
34.7369,441,524.28,512.28,5.97,6.04,518.25,518.32
34.787,495,524.41,511.54,6.67,6.2,518.21,517.74
34.8372,511,524.83,510.8,7.66,6.37,518.46,517.17
34.8873,504,525.7,510.07,9.07,6.56,519.14,516.63
34.9375,468,527.26,509.34,11.15,6.77,520.49,516.11
34.9876,489,529.93,508.61,14.31,7.01,522.92,515.62
35.0377,485,534.47,507.88,19.32,7.27,527.2,515.15
35.0879,558,542.28,507.15,27.57,7.56,534.72,514.71
35.138,514,556.01,506.43,41.71,7.88,548.14,514.31
35.1881,530,578.97,505.71,65.03,8.24,570.74,513.95
35.2383,538,603.59,504.99,89.96,8.65,594.95,513.64
35.2884,572,606.85,504.27,93.46,9.12,597.73,513.39
35.3386,532,592.46,503.55,79.22,9.69,582.77,513.24
35.3887,516,570.34,502.83,57.09,10.41,559.92,513.24
35.4388,516,550.59,502.12,36.97,11.5,539.09,513.62
35.489,482,539.72,501.41,24.4,13.91,525.81,515.32
35.5391,480,535.2,500.7,17.15,17.36,517.85,518.06
35.5892,492,528.63,500,12.81,15.83,512.81,515.83
35.6394,459,525.03,499.29,10.05,15.69,509.34,514.98
35.6895,521,523.46,498.59,8.22,16.65,506.81,515.24
35.7397,499,522.96,497.89,6.94,18.13,504.83,516.02
35.7898,484,523.26,497.19,6.02,20.04,503.21,517.23
35.8399,472,524.28,496.5,5.35,22.43,501.85,518.93
35.8901,495,526.07,495.8,4.84,25.43,500.64,521.23
35.9402,485,528.78,495.11,4.46,29.21,499.57,524.32
35.9903,536,532.66,494.42,4.16,34.08,498.58,528.5
36.0405,550,538.15,493.73,3.94,40.47,497.67,534.2
36.0906,509,545.94,493.05,3.78,49.11,496.83,542.16
36.1408,587,557.22,492.37,3.67,61.18,496.04,553.55
36.1909,577,574.18,491.68,3.59,78.9,495.27,570.58
36.241,658,600.78,491.01,3.56,106.21,494.57,597.22
36.2912,679,642.56,490.33,3.56,148.66,493.89,638.99
36.3413,819,712.83,489.66,3.6,219.57,493.26,709.23
36.3914,958,839.62,488.98,3.68,346.96,492.66,835.94
36.4416,1462,1107.18,488.32,3.8,615.06,492.12,1103.38
36.4917,2264,1709.14,487.65,3.97,1217.52,491.62,1705.17
36.5418,2925,2276.21,486.98,4.19,1785.03,491.17,2272.01
36.592,2960,1990.34,486.32,4.49,1499.53,490.81,1985.85
36.6421,2340,1678.27,485.66,4.87,1187.74,490.53,1673.4
36.6923,1718,1157.78,485,5.37,667.4,490.37,1152.4
36.7424,1152,844.74,484.35,6.04,354.35,490.39,838.7
36.7925,898,703.38,483.69,6.95,212.74,490.64,696.43
36.8427,776,632.99,483.04,8.21,141.74,491.25,624.78
36.8928,680,594.06,482.4,10.04,101.62,492.44,584.02
36.9429,580,571.15,481.75,12.58,76.82,494.33,558.57
36.9931,559,557.38,481.11,15.86,60.42,496.97,541.53
37.0432,568,550.09,480.46,20.61,49.02,501.07,529.48
37.0934,550,548.92,479.83,28.32,40.77,508.15,520.6
37.1435,561,555.07,479.19,41.26,34.62,520.45,513.81
37.1936,534,572.08,478.55,63.61,29.92,542.16,508.47
37.2438,551,602.39,477.92,98.22,26.24,576.14,504.16
37.2939,618,626.98,477.29,126.37,23.33,603.66,500.62
37.344,648,619.61,476.67,121.97,20.97,598.64,497.64
37.3942,590,595.8,476.04,100.7,19.06,576.74,495.1
37.4443,593,563.75,475.42,70.85,17.48,546.27,492.9
37.4945,556,536.53,474.8,45.56,16.17,520.36,490.97
37.5446,508,519.34,474.18,30.07,15.08,504.25,489.26
37.5947,523,508.83,473.57,21.09,14.18,494.66,487.75
37.6449,491,501.97,472.95,15.61,13.41,488.56,486.36
37.695,454,497.2,472.34,12.08,12.78,484.42,485.12
37.7451,486,493.69,471.74,9.7,12.25,481.44,483.99
37.7953,468,490.96,471.13,8.02,11.81,479.15,482.94
37.8454,433,488.78,470.53,6.8,11.45,477.33,481.98
37.8956,426,486.98,469.93,5.88,11.18,475.81,481.11
37.9457,458,485.48,469.33,5.17,10.99,474.5,480.32
37.9958,498,484.23,468.73,4.61,10.88,473.34,479.61
38.046,458,483.23,468.14,4.17,10.92,472.31,479.06
38.0961,466,482.65,467.55,3.82,11.28,471.37,478.83
38.1462,505,483.28,466.96,3.52,12.8,470.48,479.76
38.1964,478,484.66,466.37,3.28,15.01,469.65,481.38
38.2465,528,481.78,465.79,3.08,12.91,468.87,478.7
38.2966,445,480.09,465.21,2.92,11.97,468.13,477.18
38.3468,484,479.26,464.63,2.78,11.85,467.41,476.48
38.3969,481,478.74,464.05,2.66,12.03,466.71,476.08
38.4471,447,478.41,463.48,2.56,12.37,466.04,475.85
38.4972,443,478.24,462.9,2.48,12.86,465.38,475.76
38.5473,432,478.22,462.34,2.41,13.48,464.75,475.82
38.5975,457,478.37,461.77,2.36,14.25,464.13,476.02
38.6476,428,478.71,461.2,2.31,15.2,463.51,476.4
38.6977,421,479.28,460.64,2.28,16.36,462.92,477
38.7479,474,480.13,460.08,2.25,17.8,462.33,477.88
38.798,481,481.34,459.52,2.24,19.58,461.76,479.1
38.8482,446,483.01,458.97,2.23,21.82,461.2,480.79
38.8983,460,485.31,458.41,2.23,24.67,460.64,483.08
38.9484,495,488.48,457.86,2.23,28.39,460.09,486.25
38.9986,508,492.89,457.31,2.24,33.34,459.55,490.65
39.0487,522,499.17,456.77,2.26,40.14,459.03,496.91
39.0988,539,508.41,456.22,2.29,49.9,458.51,506.12
39.149,565,522.64,455.68,2.33,64.63,458.01,520.31
39.1991,620,545.91,455.14,2.39,88.38,457.53,543.52
39.2493,672,586.06,454.6,2.47,128.98,457.07,583.58
39.2994,807,655.39,454.07,2.58,198.74,456.65,652.81
39.3495,1135,791.71,453.54,2.66,335.52,456.2,789.06
39.3997,1865,1188.66,453.01,2.7,732.95,455.71,1185.96
39.4498,3190,2222.99,452.48,2.75,1767.76,455.23,2220.24
39.4999,3378,2032.7,451.95,2.83,1577.92,454.78,2029.87
39.5501,2699,1730.43,451.43,2.92,1276.08,454.35,1727.51
39.6002,2134,1342.76,450.91,3.04,888.82,453.95,1339.73
39.6503,1243,831.56,450.39,3.17,378,453.56,828.39
39.7005,859,654.27,449.87,3.32,201.07,453.19,650.94
39.7506,696,584.32,449.35,3.5,131.47,452.85,580.82
39.8008,627,551.58,448.84,3.7,99.04,452.54,547.88
39.8509,599,535.64,448.33,3.92,83.38,452.25,531.71
39.901,556,529.46,447.82,4.18,77.46,452,525.28
39.9512,552,530.92,447.32,4.47,79.13,451.79,526.45
40.0013,581,540.63,446.81,4.81,89,451.62,535.81
40.0514,644,561.71,446.31,5.2,110.2,451.51,556.51
40.1016,687,601.32,445.81,5.67,149.84,451.48,595.65
40.1517,789,677.15,445.31,6.22,225.62,451.53,670.93
40.2019,1021,848.64,444.82,6.89,396.93,451.71,841.75
40.252,1389,1204.06,444.32,7.73,752,452.05,1196.32
40.3021,1512,1368.53,443.83,8.78,915.92,452.61,1359.75
40.3523,1436,1187.69,443.34,9.94,734.4,453.28,1177.74
40.4024,1231,1055.16,442.85,11.18,601.13,454.03,1043.98
40.4525,992,800.02,442.37,12.72,344.93,455.09,787.3
40.5027,695,645.94,441.89,14.74,189.31,456.63,631.2
40.5528,634,576.38,441.4,17.41,117.56,458.81,558.96
40.603,554,542.88,440.92,20.97,80.99,461.89,521.91
40.6531,555,526.3,440.45,25.82,60.03,466.27,500.48
40.7032,520,519.52,439.97,32.65,46.9,472.62,486.87
40.7534,529,520.18,439.5,42.56,38.12,482.06,477.62
40.8035,551,528.46,439.03,57.47,31.96,496.5,470.99
40.8536,552,546.69,438.56,80.65,27.48,519.21,466.04
40.9038,572,580.57,438.09,118.35,24.13,556.44,462.22
40.9539,633,642.06,437.62,182.85,21.59,620.47,459.21
41.0041,717,740.48,437.16,283.67,19.66,720.83,456.82
41.0542,759,825.76,436.7,370.78,18.29,807.48,454.99
41.1043,799,817.13,436.24,363.14,17.75,799.38,453.99
41.1545,845,764.74,435.78,310.17,18.79,745.95,454.57
41.2046,769,684.33,435.32,231.67,17.34,666.99,452.66
41.2547,620,601.79,434.87,151.57,15.35,586.44,450.22
41.3049,576,547.35,434.41,98.47,14.46,532.88,448.87
41.355,552,515.31,433.96,67.34,14.01,501.3,447.97
41.4052,508,495.81,433.51,48.51,13.78,482.02,447.29
41.4553,458,483.36,433.07,36.56,13.73,469.63,446.8
41.5054,462,475.03,432.62,28.56,13.85,461.18,446.47
41.5556,511,469.26,432.18,22.97,14.12,455.15,446.3
41.6057,484,465.22,431.73,18.92,14.56,450.65,446.29
41.6558,442,462.39,431.29,15.89,15.21,447.18,446.5
41.706,435,460.52,430.85,13.57,16.09,444.42,446.94
41.7561,456,459.44,430.42,11.76,17.27,442.18,447.69
41.8062,451,459.12,429.98,10.32,18.82,440.3,448.8
41.8564,445,459.56,429.55,9.15,20.86,438.7,450.41
41.9065,447,460.9,429.12,8.2,23.58,437.32,452.7
41.9567,441,463.37,428.68,7.41,27.27,436.09,455.95
42.0068,485,467.41,428.26,6.76,32.4,435.02,460.66
42.0569,464,473.81,427.83,6.21,39.77,434.04,467.6
42.1071,513,484.01,427.4,5.74,50.87,433.14,478.27
42.1572,569,500.84,426.98,5.34,68.52,432.32,495.5
42.2073,632,529.58,426.55,5.01,98.02,431.56,524.57
42.2575,769,577.68,426.13,4.72,146.83,430.85,572.96
42.3076,887,664.08,425.71,4.47,233.89,430.18,659.6
42.3578,1313,890.62,425.3,4.26,461.06,429.56,886.36
42.4079,1969,1593.5,424.88,4.09,1164.53,428.97,1589.41
42.458,2371,2040.19,424.46,3.94,1611.79,428.4,2036.25
42.5082,2020,1463.17,424.05,3.81,1035.31,427.86,1459.36
42.5583,1659,1457.91,423.64,3.71,1030.56,427.35,1454.2
42.6084,1227,930.54,423.23,3.64,503.68,426.87,926.91
42.6586,878,655.2,422.82,3.58,228.8,426.4,651.62
42.7087,666,555.09,422.41,3.55,129.13,425.96,551.54
42.7589,616,509.64,422,3.54,84.1,425.54,506.1
42.809,501,485.05,421.6,3.55,59.9,425.15,481.5
42.8591,478,470.1,421.19,3.59,45.32,424.78,466.51
42.9093,455,460.26,420.79,3.66,35.82,424.45,456.61
42.9594,448,453.41,420.39,3.75,29.27,424.14,449.66
43.0095,442,448.42,419.99,3.89,24.55,423.88,444.54
43.0597,448,444.69,419.59,4.08,21.03,423.67,440.62
43.1098,426,441.85,419.19,4.32,18.34,423.51,437.53
43.16,442,439.67,418.79,4.64,16.24,423.43,435.03
43.2101,414,438.02,418.4,5.06,14.56,423.46,432.96
43.2602,413,436.83,418,5.63,13.2,423.63,431.2
43.3104,456,436.11,417.61,6.41,12.08,424.02,429.69
43.3605,418,435.88,417.22,7.5,11.16,424.72,428.38
43.4106,402,436.29,416.83,9.08,10.39,425.91,427.22
43.4608,406,437.58,416.44,11.41,9.73,427.85,426.17
43.5109,391,440.22,416.05,14.99,9.18,431.04,425.23
43.561,452,445.11,415.66,20.74,8.71,436.4,424.37
43.6112,413,454.11,415.28,30.53,8.31,445.81,423.59
43.6613,429,468.68,414.89,45.82,7.96,460.71,422.85
43.7115,476,481.61,414.51,59.44,7.67,473.95,422.18
43.7616,448,480.31,414.12,58.77,7.41,472.89,421.53
43.8117,480,472.51,413.74,51.57,7.2,465.31,420.94
43.8619,430,461.56,413.36,41.18,7.02,454.54,420.38
43.912,418,448.9,412.98,29.05,6.87,442.03,419.85
43.9621,445,439.83,412.6,20.49,6.74,433.09,419.34
44.0123,419,434.43,412.22,15.56,6.64,427.78,418.86
44.0624,427,431.22,411.85,12.81,6.57,424.66,418.42
44.1126,409,429.33,411.47,11.34,6.52,422.81,417.99
44.1627,391,428.26,411.1,10.67,6.49,421.77,417.59
44.2128,416,427.71,410.72,10.52,6.48,421.24,417.2
44.263,406,427.59,410.35,10.75,6.49,421.1,416.84
44.3131,376,427.92,409.97,11.42,6.53,421.39,416.5
44.3632,410,428.77,409.6,12.58,6.58,422.18,416.18
44.4134,427,430.28,409.23,14.38,6.67,423.61,415.9
44.4635,432,432.66,408.86,17.02,6.78,425.88,415.64
44.5137,405,436.31,408.49,20.9,6.91,429.39,415.4
44.5638,410,441.9,408.12,26.69,7.08,434.81,415.2
44.6139,421,450.53,407.76,35.48,7.29,443.24,415.05
44.6641,415,464.18,407.39,49.23,7.56,456.62,414.95
44.7142,422,486.97,407.02,72.04,7.9,479.06,414.92
44.7643,497,525.92,406.66,110.91,8.35,517.57,415.01
44.8145,548,579.82,406.29,164.56,8.97,570.85,415.26
44.8646,552,609.76,405.93,193.91,9.92,599.84,415.85
44.9147,650,595.99,405.57,178.8,11.62,584.37,417.19
44.9649,615,574.27,405.2,153.76,15.3,558.96,420.5
45.015,575,543.58,404.84,117.07,21.67,521.91,426.51
45.0652,542,506.94,404.48,80.62,21.85,485.1,426.33
45.1153,516,478.7,404.12,55.96,18.62,460.08,422.74
45.1654,464,462.02,403.76,40.33,17.93,444.09,421.69
45.2156,421,452.74,403.4,30.43,18.91,433.83,422.31
45.2657,416,447.58,403.04,23.52,21.02,426.56,424.06
45.3158,468,445.48,402.68,18.52,24.28,421.2,426.96
45.366,493,446.14,402.32,14.77,29.04,417.09,431.36
45.4161,449,450.1,401.97,12.04,36.1,414.01,438.07
45.4663,509,458.66,401.61,10.06,47,411.67,448.61
45.5164,597,474.14,401.25,8.61,64.29,409.86,465.54
45.5665,558,500.69,400.9,7.52,92.27,408.42,493.17
45.6167,680,543.58,400.54,6.71,136.33,407.25,536.87
45.6668,805,631.99,400.19,6.16,225.65,406.35,625.84
45.7169,1118,888.89,399.83,5.86,483.19,405.69,883.02
45.7671,1520,1578.4,399.48,5.71,1173.21,405.19,1572.69
45.8172,1587,1524.77,399.13,5.3,1120.34,404.43,1519.47
45.8674,1404,1176.85,398.77,4.73,773.35,403.5,1172.12
45.9175,1097,1194.34,398.42,4.26,791.66,402.68,1190.08
45.9676,857,779.33,398.07,3.92,377.35,401.99,775.42
46.0178,690,577.58,397.71,3.62,176.24,401.33,573.95
46.0679,555,502.45,397.36,3.37,101.71,400.73,499.07
46.118,468,467.5,397.01,3.17,67.32,400.18,464.33
46.1682,458,448.26,396.66,3,48.6,399.66,445.26
46.2183,432,436.39,396.31,2.85,37.23,399.16,433.54
46.2685,411,428.47,395.96,2.73,29.78,398.69,425.74
46.3186,458,422.87,395.61,2.63,24.63,398.24,420.24
46.3687,419,418.71,395.26,2.54,20.92,397.8,416.18
46.4189,406,415.52,394.91,2.46,18.15,397.37,413.06
46.469,390,412.99,394.56,2.39,16.05,396.95,410.61
46.5191,416,410.94,394.21,2.33,14.4,396.54,408.61
46.5693,409,409.24,393.86,2.28,13.1,396.14,406.96
46.6194,369,407.8,393.51,2.23,12.06,395.74,405.57
46.6696,385,406.57,393.17,2.19,11.21,395.36,404.38
46.7197,381,405.49,392.82,2.16,10.52,394.98,403.34
46.7698,378,404.55,392.47,2.13,9.95,394.6,402.42
46.82,385,403.71,392.12,2.11,9.47,394.23,401.59
