Angle,Observed,Calculated,Background,Quartz_nb,Quartz
33.3331,444,467.07,457.13,9.94,467.07
33.3832,455,466.29,456.45,9.85,466.3
33.4333,423,465.54,455.76,9.78,465.54
33.4835,445,464.81,455.07,9.74,464.81
33.5336,425,464.1,454.39,9.71,464.1
33.5838,419,463.41,453.7,9.7,463.4
33.6339,421,462.72,453.02,9.71,462.73
33.684,464,462.06,452.33,9.72,462.05
33.7342,472,461.4,451.65,9.75,461.4
33.7843,403,460.75,450.97,9.78,460.75
33.8344,429,460.12,450.29,9.83,460.12
33.8846,426,459.5,449.61,9.89,459.5
33.9347,433,458.89,448.93,9.95,458.88
33.9849,447,458.29,448.26,10.03,458.29
34.035,441,457.7,447.58,10.12,457.7
34.0851,394,457.13,446.91,10.22,457.13
34.1353,446,456.57,446.23,10.33,456.56
34.1854,441,456.02,445.56,10.46,456.02
34.2355,435,455.49,444.89,10.6,455.49
34.2857,426,454.97,444.22,10.75,454.97
34.3358,409,454.47,443.55,10.92,454.47
34.386,378,453.99,442.88,11.11,453.99
34.4361,446,453.52,442.21,11.31,453.52
34.4862,428,453.08,441.55,11.53,453.08
34.5364,418,452.66,440.88,11.78,452.66
34.5865,441,452.26,440.22,12.04,452.26
34.6366,440,451.89,439.56,12.33,451.89
34.6868,394,451.55,438.9,12.65,451.55
34.7369,423,451.24,438.24,13,451.24
34.787,406,450.97,437.58,13.38,450.96
34.8372,432,450.73,436.93,13.8,450.73
34.8873,419,450.54,436.27,14.26,450.53
34.9375,449,450.39,435.62,14.77,450.39
34.9876,422,450.3,434.97,15.33,450.3
35.0377,414,450.26,434.32,15.94,450.26
35.0879,419,450.29,433.67,16.62,450.29
35.138,454,450.4,433.02,17.38,450.4
35.1881,424,450.6,432.38,18.22,450.6
35.2383,435,450.89,431.73,19.16,450.89
35.2884,477,451.33,431.09,20.24,451.33
35.3386,423,451.95,430.45,21.5,451.95
35.3887,406,452.84,429.81,23.03,452.84
35.4388,416,454.24,429.17,25.06,454.23
35.489,439,456.91,428.54,28.37,456.91
35.5391,465,462.35,427.9,34.45,462.35
35.5892,411,464.55,427.27,37.27,464.54
35.6394,406,463,426.64,36.36,463
35.6895,432,463.81,426.01,37.79,463.8
35.7397,405,466.14,425.39,40.76,466.15
35.7898,419,469.54,424.76,44.78,469.54
35.8399,452,474.01,424.14,49.87,474.01
35.8901,453,479.72,423.51,56.21,479.72
35.9402,482,487.04,422.89,64.14,487.03
35.9903,479,496.48,422.28,74.21,496.49
36.0405,430,508.85,421.66,87.19,508.85
36.0906,473,525.38,421.04,104.34,525.38
36.1408,480,548.05,420.43,127.62,548.05
36.1909,525,580.16,419.82,160.34,580.16
36.241,532,627.44,419.21,208.23,627.44
36.2912,640,699.13,418.6,280.53,699.13
36.3413,745,810.88,418,392.88,810.88
36.3914,852,993.3,417.39,575.9,993.29
36.4416,1228,1314.59,416.79,897.79,1314.58
36.4917,1903,1917.62,416.19,1501.43,1917.62
36.5418,2855,2801.08,415.59,2385.49,2801.08
36.592,3313,3100.9,415,2685.9,3100.9
36.6421,2811,2717.24,414.4,2302.84,2717.24
36.6923,2312,2110.72,413.81,1696.91,2110.72
36.7424,1548,1445.88,413.22,1032.66,1445.88
36.7925,1082,1037.58,412.63,624.94,1037.57
36.8427,896,819.38,412.05,407.33,819.38
36.8928,664,696.43,411.46,284.97,696.43
36.9429,618,621.6,410.88,210.72,621.6
36.9931,577,572.9,410.3,162.6,572.9
37.0432,551,539.46,409.72,129.74,539.46
37.0934,500,515.49,409.15,106.35,515.5
37.1435,438,497.7,408.57,89.13,497.7
37.1936,450,484.1,408,76.11,484.11
37.2438,422,473.46,407.43,66.04,473.47
37.2939,446,464.96,406.86,58.1,464.96
37.344,425,458.05,406.29,51.76,458.05
37.3942,470,452.35,405.73,46.62,452.35
37.4443,432,447.58,405.17,42.41,447.58
37.4945,446,443.55,404.61,38.94,443.55
37.5446,433,440.1,404.05,36.05,440.1
37.5947,455,437.15,403.49,33.66,437.15
37.6449,419,434.58,402.94,31.64,434.58
37.695,455,432.35,402.39,29.96,432.35
37.7451,455,430.39,401.84,28.55,430.39
37.7953,419,428.68,401.29,27.39,428.68
37.8454,439,427.18,400.74,26.44,427.18
37.8956,416,425.88,400.2,25.68,425.88
37.9457,420,424.77,399.66,25.11,424.77
37.9958,423,423.86,399.12,24.74,423.86
38.046,439,423.18,398.58,24.6,423.18
38.0961,474,422.91,398.05,24.86,422.91
38.1462,445,423.58,397.51,26.07,423.58
38.1964,448,426.24,396.98,29.25,426.23
38.2465,433,426.25,396.45,29.8,426.25
38.2966,478,423.48,395.93,27.56,423.49
38.3468,447,422.28,395.4,26.88,422.28
38.3969,400,421.96,394.88,27.08,421.96
38.4471,416,422.11,394.36,27.75,422.11
38.4972,438,422.6,393.84,28.76,422.6
38.5473,431,423.4,393.32,30.08,423.4
38.5975,425,424.55,392.81,31.74,424.55
38.6476,398,426.08,392.3,33.79,426.09
38.6977,443,428.09,391.79,36.3,428.09
38.7479,419,430.66,391.28,39.39,430.67
38.798,420,433.95,390.77,43.17,433.94
38.8482,468,438.19,390.27,47.92,438.19
38.8983,447,443.67,389.77,53.91,443.68
38.9484,492,450.86,389.27,61.59,450.86
38.9986,473,460.43,388.77,71.66,460.43
39.0487,456,473.49,388.27,85.22,473.49
39.0988,507,491.87,387.78,104.08,491.86
39.149,516,518.75,387.29,131.46,518.75
39.1991,575,560.1,386.8,173.3,560.1
39.2493,633,627.06,386.31,240.75,627.06
39.2994,676,738.51,385.83,352.68,738.51
39.3495,952,928.36,385.35,543.02,928.37
39.3997,1420,1328.46,384.87,943.6,1328.47
39.4498,2566,2326.34,384.39,1941.95,2326.34
39.4999,3839,3455.09,383.91,3071.18,3455.09
39.5501,3460,2847.97,383.44,2464.53,2847.97
39.6002,2769,2486.34,382.96,2103.38,2486.34
39.6503,1852,1638.86,382.49,1256.36,1638.85
39.7005,1178,1026.7,382.03,644.68,1026.71
39.7506,791,768.55,381.56,386.99,768.55
39.8008,674,650.24,381.09,269.14,650.23
39.8509,531,590.57,380.63,209.94,590.57
39.901,555,560.72,380.17,180.55,560.72
39.9512,560,549.82,379.71,170.11,549.82
40.0013,522,554.71,379.26,175.45,554.71
40.0514,562,576.89,378.8,198.08,576.88
40.1016,601,622.97,378.35,244.62,622.97
40.1517,681,706.68,377.9,328.77,706.67
40.2019,840,863.84,377.46,486.38,863.84
40.252,1147,1161.64,377.01,784.63,1161.64
40.3021,1575,1522.5,376.57,1145.94,1522.51
40.3523,1627,1538.65,376.12,1162.53,1538.65
40.4024,1408,1364.09,375.68,988.41,1364.09
40.4525,1210,1118.65,375.25,743.4,1118.65
40.5027,882,840.04,374.81,465.22,840.03
40.5528,683,665.52,374.38,291.15,665.53
40.603,578,570.5,373.94,196.56,570.5
40.6531,486,516.05,373.52,142.54,516.06
40.7032,478,482.37,373.09,109.28,482.37
40.7534,451,460.11,372.66,87.45,460.11
40.8035,492,444.59,372.24,72.36,444.6
40.8536,439,433.32,371.82,61.51,433.33
40.9038,407,424.87,371.4,53.47,424.87
40.9539,442,418.37,370.98,47.39,418.37
41.0041,430,413.3,370.56,42.74,413.3
41.0542,411,409.39,370.15,39.24,409.39
41.1043,456,406.62,369.73,36.89,406.62
41.1545,422,405.55,369.32,36.22,405.54
41.2046,440,405.04,368.92,36.12,405.04
41.2547,430,401.52,368.51,33.01,401.52
41.3049,409,398.78,368.1,30.67,398.77
41.355,421,397.12,367.7,29.42,397.12
41.4052,429,396.04,367.3,28.74,396.04
41.4553,389,395.36,366.9,28.46,395.36
41.5054,388,395.03,366.5,28.52,395.02
41.5556,460,395.02,366.11,28.91,395.02
41.6057,423,395.37,365.71,29.65,395.36
41.6558,424,396.09,365.32,30.77,396.09
41.706,385,397.27,364.93,32.34,397.27
41.7561,406,398.99,364.54,34.44,398.98
41.8062,427,401.39,364.16,37.23,401.39
41.8564,405,404.66,363.77,40.89,404.66
41.9065,415,409.11,363.39,45.72,409.11
41.9567,400,415.19,363.01,52.18,415.19
42.0068,444,423.61,362.63,60.98,423.61
42.0569,439,435.55,362.25,73.3,435.55
42.1071,450,453.02,361.88,91.15,453.03
42.1572,548,479.7,361.5,118.19,479.69
42.2073,525,522.22,361.13,161.09,522.22
42.2575,651,591.24,360.76,230.48,591.24
42.3076,797,703.21,360.39,342.82,703.21
42.3578,998,919.85,360.03,559.82,919.85
42.4079,1644,1456.84,359.66,1097.18,1456.84
42.458,2259,2453.12,359.3,2093.82,2453.12
42.5082,2322,2371.53,358.93,2012.59,2371.52
42.5583,2104,1970.18,358.57,1611.61,1970.18
42.6084,1620,1642.3,358.22,1284.09,1642.31
42.6586,1129,1025.63,357.86,667.77,1025.63
42.7087,804,714.4,357.5,356.89,714.39
42.7589,616,576.8,357.15,219.65,576.8
42.809,495,506.69,356.8,149.89,506.69
42.8591,440,466.22,356.45,109.77,466.22
42.9093,422,440.65,356.1,84.55,440.65
42.9594,434,423.39,355.75,67.64,423.39
43.0095,436,411.13,355.41,55.73,411.14
43.0597,409,402.07,355.06,47.01,402.07
43.1098,405,395.15,354.72,40.43,395.15
43.16,401,389.73,354.38,35.35,389.73
43.2101,392,385.38,354.04,31.34,385.38
43.2602,386,381.82,353.7,28.12,381.82
43.3104,398,378.86,353.37,25.49,378.86
43.3605,393,376.36,353.03,23.33,376.36
43.4106,358,374.23,352.7,21.53,374.23
43.4608,378,372.38,352.37,20.01,372.38
43.5109,352,370.77,352.04,18.73,370.77
43.561,378,369.35,351.71,17.64,369.35
43.6112,395,368.09,351.38,16.71,368.09
43.6613,358,366.96,351.06,15.91,366.97
43.7115,397,365.95,350.73,15.22,365.95
43.7616,359,365.04,350.41,14.63,365.04
43.8117,412,364.21,350.09,14.12,364.21
43.8619,360,363.45,349.77,13.69,363.46
43.912,346,362.77,349.45,13.32,362.77
43.9621,371,362.14,349.13,13.01,362.14
44.0123,348,361.57,348.82,12.76,361.58
44.0624,345,361.05,348.5,12.55,361.05
44.1126,353,360.58,348.19,12.39,360.58
44.1627,336,360.15,347.88,12.28,360.16
44.2128,359,359.77,347.57,12.21,359.78
44.263,364,359.44,347.26,12.18,359.44
44.3131,363,359.14,346.95,12.19,359.14
44.3632,376,358.9,346.64,12.25,358.89
44.4134,370,358.69,346.34,12.36,358.7
44.4635,358,358.54,346.03,12.51,358.54
44.5137,355,358.44,345.73,12.71,358.44
44.5638,342,358.4,345.43,12.97,358.4
44.6139,364,358.42,345.13,13.29,358.42
44.6641,379,358.54,344.83,13.7,358.53
44.7142,335,358.76,344.53,14.23,358.76
44.7643,385,359.15,344.24,14.91,359.15
44.8145,339,359.76,343.94,15.81,359.75
44.8646,334,360.72,343.65,17.07,360.72
44.9147,361,362.37,343.36,19.01,362.37
44.9649,387,365.41,343.07,22.35,365.42
45.015,379,370.89,342.78,28.11,370.89
45.0652,412,375.92,342.49,33.43,375.92
45.1153,379,375.15,342.2,32.95,375.15
45.1654,393,373.78,341.91,31.87,373.78
45.2156,378,374.59,341.63,32.96,374.59
45.2657,381,377.31,341.34,35.97,377.31
45.3158,381,381.85,341.06,40.79,381.85
45.366,408,388.6,340.78,47.82,388.6
45.4161,408,398.46,340.5,57.97,398.47
45.4663,459,413.31,340.22,73.09,413.31
45.5164,495,436.06,339.94,96.13,436.07
45.5665,490,471.79,339.66,132.13,471.79
45.6167,565,527.3,339.38,187.92,527.3
45.6668,650,618.69,339.11,279.59,618.7
45.7169,876,815.63,338.83,476.79,815.62
45.7671,1265,1303.75,338.56,965.19,1303.75
45.8172,1584,1933.12,338.29,1594.83,1933.12
45.8674,1544,1618.91,338.02,1280.89,1618.91
45.9175,1309,1432.43,337.75,1094.68,1432.43
45.9676,1035,1204.38,337.48,866.9,1204.38
46.0178,794,789.37,337.21,452.16,789.37
46.0679,550,583.8,336.94,246.86,583.8
46.118,479,491.21,336.67,154.54,491.21
46.1682,440,443.33,336.41,106.92,443.33
46.2183,400,415.43,336.14,79.28,415.42
46.2685,364,397.68,335.88,61.8,397.68
46.3186,377,385.65,335.62,50.03,385.65
46.3687,415,377.08,335.35,41.72,377.07
46.4189,363,370.73,335.09,35.64,370.73
46.469,348,365.89,334.83,31.06,365.89
46.5191,398,362.1,334.57,27.53,362.1
46.5693,322,359.07,334.32,24.75,359.07
46.6194,336,356.6,334.06,22.54,356.6
46.6696,334,354.55,333.8,20.75,354.55
46.7197,345,352.84,333.55,19.29,352.84
46.7698,319,351.38,333.29,18.09,351.38
46.82,394,350.14,333.04,17.1,350.14
46.8701,347,349.06,332.78,16.28,349.06
46.9202,309,348.12,332.53,15.59,348.12
46.9704,307,347.3,332.28,15.02,347.3
47.0205,336,346.58,332.03,14.55,346.58
47.0706,357,345.94,331.78,14.16,345.94
47.1208,356,345.37,331.53,13.84,345.37
47.1709,317,344.87,331.28,13.59,344.87
47.2211,360,344.42,331.03,13.39,344.42
47.2712,376,344.03,330.78,13.24,344.02
47.3213,348,343.68,330.54,13.14,343.68
47.3715,337,343.37,330.29,13.08,343.37
47.4216,362,343.11,330.05,13.06,343.11
47.4717,341,342.88,329.8,13.07,342.87
47.5219,344,342.68,329.56,13.12,342.68
47.572,352,342.52,329.32,13.21,342.53
47.6222,318,342.4,329.07,13.32,342.39
47.6723,315,342.3,328.83,13.47,342.3
47.7224,351,342.24,328.59,13.65,342.24
47.7726,351,342.22,328.35,13.87,342.22
47.8227,316,342.23,328.11,14.11,342.22
47.8728,335,342.27,327.87,14.4,342.27
47.923,355,342.35,327.63,14.71,342.34
47.9731,343,342.46,327.4,15.07,342.47
48.0233,345,342.62,327.16,15.46,342.62
48.0734,341,342.82,326.92,15.9,342.82
48.1235,349,343.06,326.69,16.38,343.07
48.1737,328,343.35,326.45,16.9,343.35
48.2238,374,343.7,326.22,17.48,343.7
48.2739,352,344.1,325.98,18.12,344.1
48.3241,325,344.56,325.75,18.81,344.56
48.3742,358,345.09,325.51,19.58,345.09
48.4244,392,345.7,325.28,20.42,345.7
48.4745,354,346.39,325.05,21.34,346.39
48.5246,391,347.17,324.82,22.35,347.17
48.5748,382,348.06,324.59,23.47,348.06
48.6249,426,349.06,324.36,24.71,349.07
48.675,353,350.2,324.13,26.07,350.2
48.7252,330,351.48,323.9,27.58,351.48
48.7753,344,352.93,323.67,29.26,352.93
48.8254,358,354.58,323.44,31.14,354.58
48.8756,371,356.47,323.21,33.25,356.46
48.9257,388,358.62,322.98,35.63,358.61
48.9759,373,361.09,322.76,38.34,361.1
49.026,378,363.96,322.53,41.43,363.96
49.0761,394,367.34,322.3,45.04,367.34
49.1263,365,371.47,322.08,49.4,371.48
49.1764,372,376.95,321.85,55.1,376.95
49.2265,391,384.48,321.63,62.85,384.48
49.2767,404,390.27,321.4,68.87,390.27
49.3268,375,395.19,321.18,74.01,395.19
49.377,384,402.58,320.95,81.62,402.57
49.4271,406,412.31,320.73,91.58,412.31
49.4772,429,424.56,320.51,104.05,424.56
49.5274,404,439.98,320.29,119.7,439.99
49.5775,421,459.71,320.06,139.65,459.71
49.6276,457,485.47,319.84,165.63,485.47
49.6778,502,518.24,319.62,198.62,518.24
49.7279,519,561.41,319.4,242.01,561.41
49.7781,576,621.52,319.18,302.34,621.52
49.8282,622,707.71,318.96,388.75,707.71
49.8783,735,832.96,318.74,514.22,832.96
49.9285,894,1016.55,318.52,698.04,1016.56
49.9786,1153,1295.37,318.3,977.07,1295.37
50.0287,1656,1769.72,318.08,1451.64,1769.72
50.0789,2722,2655.03,317.86,2337.17,2655.03
50.129,4247,4078.77,317.64,3761.13,4078.77
50.1792,5084,4969.95,317.42,4652.53,4969.95
50.2293,4589,4410.84,317.21,4093.63,4410.84
50.2794,3894,3886.3,316.99,3569.31,3886.3
50.3296,3186,3223.04,316.77,2906.27,3223.04
50.3797,2132,2220.31,316.55,1903.76,2220.31
50.4298,1436,1507.14,316.34,1190.81,1507.15
50.48,918,1107.17,316.12,791.05,1107.17
50.5301,789,883.46,315.9,567.56,883.46
50.5802,646,761.3,315.69,445.62,761.31
50.6304,643,711.37,315.47,395.9,711.37
50.6805,618,661.4,315.26,346.15,661.41
50.7307,580,586.03,315.04,270.99,586.03
50.7808,508,549.42,314.83,234.59,549.42
50.8309,478,506.12,314.61,191.51,506.12
50.8811,430,461.22,314.4,146.82,461.22
50.9312,405,433.2,314.18,119.02,433.2
50.9813,378,414.59,313.97,100.62,414.59
51.0315,384,400.89,313.75,87.14,400.89
51.0816,366,390.2,313.54,76.66,390.2
51.1318,357,381.53,313.33,68.21,381.54
51.1819,371,374.36,313.11,61.25,374.36
51.232,352,368.33,312.9,55.43,368.33
51.2822,354,363.2,312.69,50.52,363.21
51.3323,346,358.77,312.47,46.3,358.77
51.3824,346,354.82,312.26,42.56,354.82
51.4326,347,351.34,312.05,39.29,351.34
51.4827,350,348.27,311.83,36.44,348.27
51.5329,354,345.55,311.62,33.93,345.55
51.583,311,343.12,311.41,31.71,343.12
51.6331,364,340.94,311.2,29.74,340.94
51.6833,327,338.97,310.99,27.98,338.97
51.7334,345,337.18,310.78,26.4,337.18
51.7835,313,335.54,310.56,24.98,335.54
51.8337,363,334.05,310.35,23.7,334.05
51.8838,334,332.68,310.14,22.54,332.68
51.9339,324,331.42,309.93,21.49,331.42
51.9841,347,330.26,309.72,20.54,330.26
52.0342,320,329.19,309.51,19.68,329.19
52.0844,299,328.19,309.3,18.89,328.19
52.1345,305,327.26,309.09,18.17,327.26
52.1846,319,326.4,308.88,17.52,326.4
52.2348,365,325.59,308.67,16.92,325.59
52.2849,342,324.84,308.46,16.38,324.84
52.335,316,324.13,308.25,15.88,324.13
52.3852,326,323.47,308.04,15.43,323.47
52.4353,335,322.85,307.83,15.03,322.86
52.4855,289,322.27,307.62,14.66,322.28
52.5356,329,321.73,307.41,14.32,321.73
52.5857,322,321.22,307.2,14.03,321.23
52.6359,291,320.75,306.99,13.76,320.75
52.686,338,320.31,306.78,13.53,320.31
52.7361,280,319.89,306.57,13.32,319.89
52.7863,325,319.51,306.36,13.15,319.51
52.8364,320,319.15,306.15,13,319.15
52.8866,330,318.82,305.94,12.88,318.82
52.9367,310,318.52,305.73,12.79,318.52
52.9868,293,318.25,305.53,12.73,318.26
53.037,294,318.01,305.32,12.69,318.01
53.0871,316,317.79,305.11,12.69,317.8
53.1372,342,317.61,304.9,12.71,317.61
53.1874,362,317.46,304.69,12.76,317.45
53.2375,320,317.34,304.48,12.86,317.34
53.2877,328,317.28,304.27,13,317.27
53.3378,351,317.26,304.07,13.2,317.27
53.3879,346,317.32,303.86,13.46,317.32
53.4381,369,317.48,303.65,13.83,317.48
53.4882,352,317.78,303.44,14.34,317.78
53.5383,334,318.35,303.23,15.12,318.35
53.5885,335,319.43,303.02,16.41,319.43
53.6386,347,321.56,302.82,18.75,321.57
53.6888,314,324.84,302.61,22.23,324.84
53.7389,282,326.13,302.4,23.73,326.13
53.789,351,324.43,302.19,22.23,324.42
53.8392,357,323.08,301.99,21.1,323.09
53.8893,321,322.73,301.78,20.95,322.73
53.9394,311,323.04,301.57,21.47,323.04
53.9896,313,323.81,301.36,22.45,323.81
54.0397,360,324.98,301.16,23.83,324.99
54.0898,337,326.54,300.95,25.59,326.54
54.14,318,328.55,300.74,27.81,328.55
54.1901,331,331.1,300.53,30.57,331.1
54.2403,328,334.34,300.33,34.01,334.34
54.2904,353,338.48,300.12,38.37,338.49
54.3405,308,343.87,299.91,43.96,343.87
54.3907,359,351,299.7,51.3,351
54.4408,372,360.69,299.5,61.19,360.69
54.4909,393,374.17,299.29,74.88,374.17
54.5411,406,393.7,299.08,94.62,393.7
54.5912,420,422.31,298.88,123.44,422.32
54.6414,505,463.13,298.67,164.46,463.13
54.6915,531,520.21,298.46,221.75,520.21
54.7416,667,615.49,298.25,317.24,615.49
54.7918,949,819.75,298.05,521.7,819.75
54.8419,1155,1305.77,297.84,1007.93,1305.77
54.892,1506,2063.19,297.63,1765.56,2063.19
54.9422,1441,1859.46,297.43,1562.03,1859.46
54.9923,1372,1446.06,297.22,1148.84,1446.06
55.0425,1267,1493.42,297.02,1196.4,1493.42
55.0926,981,1197.19,296.81,900.39,1197.2
55.1427,853,818.35,296.6,521.74,818.34
55.1929,708,656.44,296.4,360.05,656.45
55.243,692,628.89,296.19,332.7,628.89
55.2931,769,731.65,295.98,435.67,731.65
55.3433,900,981.17,295.78,685.39,981.17
55.3934,911,963.34,295.57,667.77,963.34
55.4436,746,766.82,295.37,471.45,766.82
55.4937,752,758,295.16,462.84,758
55.5438,643,677.32,294.95,382.36,677.31
55.594,509,514.27,294.75,219.53,514.28
55.6441,446,427.23,294.54,132.69,427.23
55.6942,412,385.22,294.34,90.88,385.22
55.7444,356,362.15,294.13,68.02,362.15
55.7945,334,347.91,293.93,53.99,347.92
55.8446,335,338.34,293.72,44.62,338.34
55.8948,318,331.5,293.51,37.99,331.5
55.9449,385,326.38,293.31,33.07,326.38
55.9951,317,322.41,293.1,29.31,322.41
56.0452,300,319.26,292.9,26.36,319.26
56.0953,288,316.69,292.69,24,316.69
56.1455,312,314.57,292.49,22.08,314.57
56.1956,311,312.78,292.28,20.5,312.78
56.2457,347,311.27,292.08,19.19,311.27
56.2959,295,309.98,291.87,18.11,309.98
56.346,296,308.88,291.67,17.21,308.88
56.3962,323,307.92,291.47,16.46,307.93
56.4463,327,307.11,291.26,15.85,307.11
56.4964,313,306.41,291.06,15.36,306.42
56.5466,287,305.84,290.85,14.98,305.83
56.5967,317,305.37,290.65,14.72,305.37
56.6468,320,305.03,290.44,14.58,305.02
56.697,319,304.81,290.24,14.57,304.81
56.7471,321,304.75,290.04,14.71,304.75
56.7973,305,304.88,289.83,15.05,304.88
56.8474,346,305.27,289.63,15.64,305.27
56.8975,327,306.02,289.43,16.6,306.03
56.9477,280,307.26,289.22,18.04,307.26
56.9978,283,309.17,289.02,20.15,309.17
57.0479,333,312.17,288.82,23.35,312.17
57.0981,297,317.41,288.61,28.8,317.41
57.1482,319,327.28,288.41,38.87,327.28
57.1983,344,344.42,288.21,56.21,344.42
57.2485,320,361.14,288.01,73.13,361.14
57.2986,394,358.01,287.8,70.2,358
57.3488,320,347.96,287.6,60.36,347.96
57.3989,329,343.53,287.4,56.13,343.53
57.449,326,334.24,287.2,47.04,334.24
57.4992,318,321.65,287,34.65,321.65
57.5493,308,313.01,286.79,26.22,313.01
57.5994,291,308.02,286.59,21.43,308.02
57.6496,342,305.07,286.39,18.68,305.07
57.6997,292,303.23,286.19,17.04,303.23
57.7499,297,302.03,285.99,16.04,302.03
57.8,319,301.21,285.79,15.42,301.21
57.8501,291,300.66,285.59,15.07,300.66
57.9003,270,300.3,285.39,14.91,300.3
57.9504,310,300.07,285.19,14.88,300.07
58.0005,268,299.96,284.99,14.97,299.96
58.0507,311,299.94,284.79,15.15,299.94
58.1008,284,300,284.59,15.41,300
58.151,328,300.14,284.39,15.74,300.13
58.2011,320,300.35,284.19,16.16,300.35
58.2512,332,300.64,283.99,16.64,300.63
58.3014,315,301,283.8,17.2,301
58.3515,301,301.44,283.6,17.85,301.45
58.4016,309,301.97,283.4,18.58,301.98
58.4518,330,302.6,283.2,19.4,302.6
58.5019,308,303.33,283,20.33,303.33
58.5521,325,304.18,282.81,21.37,304.18
58.6022,318,305.16,282.61,22.55,305.16
58.6523,306,306.3,282.41,23.89,306.3
58.7025,321,307.66,282.22,25.44,307.66
58.7526,326,309.31,282.02,27.29,309.31
58.8027,315,311.26,281.82,29.44,311.26
58.8529,310,313.1,281.63,31.47,313.1
58.903,273,315.17,281.43,33.74,315.17
58.9532,292,317.72,281.24,36.49,317.73
59.0033,331,320.77,281.04,39.73,320.77
59.0534,330,324.39,280.85,43.54,324.39
59.1036,326,328.69,280.65,48.03,328.68
59.1537,337,333.82,280.46,53.36,333.82
59.2038,329,340,280.26,59.74,340
59.254,338,347.53,280.07,67.46,347.53
59.3041,343,356.81,279.88,76.93,356.81
59.3542,354,368.4,279.69,88.72,368.41
59.4044,377,383.13,279.49,103.64,383.13
59.4545,403,402.13,279.3,122.83,402.13
59.5047,417,427.31,279.11,148.2,427.31
59.5548,453,461.29,278.92,182.38,461.3
59.6049,482,507.88,278.73,229.15,507.88
59.6551,507,571.95,278.54,293.42,571.96
59.7052,660,659.78,278.34,381.44,659.78
59.7553,799,784.69,278.15,506.53,784.68
59.8055,1027,984.05,277.97,706.09,984.06
59.8556,1386,1339.64,277.78,1061.87,1339.65
59.9058,1900,1978.47,277.59,1700.88,1978.47
59.9559,2516,2835.08,277.4,2557.68,2835.08
60.006,2782,3089.62,277.21,2812.41,3089.62
60.0562,2482,2618.34,277.02,2341.32,2618.34
60.1063,2213,2349.52,276.84,2072.68,2349.52
60.1564,2029,2172.59,276.65,1895.94,2172.59
60.2066,1623,1671.53,276.46,1395.07,1671.53
60.2567,1189,1174.02,276.28,897.74,1174.02
60.3069,906,863.95,276.09,587.86,863.95
60.357,757,684.16,275.9,408.26,684.16
60.4071,570,575.57,275.72,299.85,575.57
60.4573,539,506.57,275.53,231.03,506.56
60.5074,498,460.26,275.35,184.91,460.26
60.5575,411,425.83,275.17,150.67,425.84
60.6077,436,399.32,274.98,124.33,399.31
60.6578,393,379.38,274.8,104.58,379.38
60.708,337,364.34,274.62,89.72,364.34
60.7581,352,353.1,274.44,78.66,353.1
60.8082,332,345.57,274.26,71.32,345.58
60.8584,321,341.23,274.08,67.16,341.24
60.9085,316,334.25,273.9,60.35,334.25
60.9586,358,327.63,273.72,53.91,327.63
61.0088,322,323.4,273.54,49.87,323.41
61.0589,344,317.25,273.36,43.89,317.25
61.109,294,311.81,273.18,38.63,311.81
61.1592,320,307.84,273,34.83,307.83
61.2093,318,304.68,272.83,31.86,304.69
61.2595,306,302.05,272.65,29.4,302.05
61.3096,325,299.77,272.47,27.3,299.77
61.3597,301,297.78,272.3,25.49,297.79
61.4099,294,296.02,272.12,23.9,296.02
61.46,290,294.44,271.95,22.49,294.44
61.5101,319,293.02,271.77,21.25,293.02
61.5603,323,291.74,271.6,20.14,291.74
61.6104,289,290.58,271.43,19.15,290.58
61.6606,309,289.52,271.26,18.26,289.52
61.7107,295,288.55,271.08,17.46,288.54
61.7608,288,287.66,270.91,16.74,287.65
61.811,323,286.84,270.74,16.1,286.84
61.8611,297,286.09,270.57,15.51,286.08
61.9112,296,285.39,270.4,14.99,285.39
61.9614,295,284.75,270.23,14.52,284.75
62.0115,291,284.16,270.07,14.1,284.17
62.0617,287,283.62,269.9,13.72,283.62
62.1118,284,283.11,269.73,13.38,283.11
62.1619,270,282.65,269.57,13.08,282.65
62.2121,303,282.22,269.4,12.82,282.22
62.2622,284,281.83,269.24,12.59,281.83
62.3123,310,281.47,269.07,12.4,281.47
62.3625,272,281.15,268.91,12.24,281.15
62.4126,286,280.86,268.75,12.11,280.86
62.4627,263,280.6,268.58,12.01,280.59
62.5129,283,280.37,268.42,11.95,280.37
62.563,269,280.18,268.26,11.92,280.18
62.6132,304,280.02,268.1,11.92,280.02
62.6633,288,279.9,267.94,11.96,279.9
62.7134,297,279.81,267.78,12.03,279.81
62.7636,254,279.77,267.63,12.14,279.77
62.8137,289,279.77,267.47,12.3,279.77
62.8639,274,279.82,267.31,12.51,279.82
62.914,260,279.93,267.16,12.77,279.93
62.9641,296,280.09,267,13.09,280.09
63.0143,293,280.33,266.85,13.48,280.33
63.0644,283,280.66,266.69,13.96,280.65
63.1145,259,281.08,266.54,14.54,281.08
63.1647,287,281.62,266.39,15.23,281.62
63.2148,294,282.31,266.24,16.07,282.31
63.2649,271,283.17,266.09,17.08,283.17
63.3151,288,284.27,265.94,18.33,284.27
63.3652,289,285.65,265.79,19.86,285.65
63.4154,301,287.41,265.64,21.77,287.41
63.4655,306,289.67,265.5,24.18,289.68
