Angle,Observed,Calculated,Background,Dolomite_nb,Quartz_nb,Dolomite,Quartz
25.5618,844,866.3,628.49,0.18,237.63,628.67,866.12
25.612,912,888.91,628.15,0.18,260.58,628.33,888.73
25.6621,1014,915.09,627.81,0.18,287.1,627.99,914.91
25.7122,1237,945.61,627.45,0.18,317.98,627.63,945.43
25.7624,1371,981.48,627.09,0.18,354.21,627.27,981.3
25.8125,1359,1024.01,626.73,0.18,397.11,626.91,1023.84
25.8626,1317,1074.94,626.35,0.18,448.42,626.53,1074.77
25.9128,1277,1136.62,625.97,0.18,510.47,626.15,1136.44
25.9629,1355,1212.26,625.58,0.18,586.5,625.76,1212.08
26.013,1449,1306.4,625.19,0.18,681.04,625.37,1306.23
26.0632,1522,1425.58,624.79,0.18,800.62,624.97,1425.41
26.1133,1529,1579.49,624.38,0.18,954.94,624.56,1579.32
26.1635,1658,1783.04,623.96,0.18,1158.9,624.14,1782.86
26.2136,1922,2060.02,623.54,0.18,1436.3,623.72,2059.84
26.2637,2231,2446.37,623.11,0.18,1823.08,623.29,2446.19
26.3139,2637,3019.07,622.67,0.19,2396.21,622.86,3018.88
26.364,3483,3909.78,622.23,0.19,3287.36,622.42,3909.59
26.4141,4914,5394.1,621.78,0.19,4772.13,621.97,5393.91
26.4643,7578,8067.86,621.33,0.19,7446.35,621.52,8067.68
26.5144,13454,13251.12,620.86,0.19,12630.06,621.05,13250.92
26.5646,25300,24136.21,620.4,0.2,23515.61,620.6,24136.01
26.6147,44693,43697.11,619.92,0.2,43076.99,620.12,43696.91
26.6648,54181,50690.22,619.44,0.2,50070.58,619.64,50690.02
26.715,40015,38653.38,618.95,0.21,38034.22,619.16,38653.17
26.7651,22169,21823.44,618.46,0.21,21204.77,618.67,21823.23
26.8152,10627,11715.54,617.96,0.21,11097.37,618.17,11715.33
26.8654,6003,7131.74,617.45,0.22,6514.07,617.67,7131.52
26.9155,3794,4857.3,616.94,0.22,4240.14,617.16,4857.08
26.9657,2864,3588.25,616.42,0.23,2971.6,616.65,3588.02
27.0158,2204,2812.38,615.89,0.23,2196.25,616.12,2812.14
27.0659,1888,2304.38,615.36,0.24,1688.78,615.6,2304.14
27.1161,1679,1953.92,614.82,0.24,1338.85,615.06,1953.67
27.1662,1522,1703.16,614.28,0.25,1088.63,614.53,1702.91
27.2163,1421,1515.7,613.73,0.25,901.72,613.98,1515.45
27.2665,1339,1372.61,613.18,0.26,759.17,613.44,1372.35
27.3166,1192,1260.87,612.62,0.26,647.99,612.88,1260.61
27.3668,1176,1171.92,612.05,0.27,559.6,612.32,1171.65
27.4169,1069,1099.93,611.48,0.28,488.17,611.76,1099.65
27.467,1057,1040.82,610.9,0.29,429.63,611.19,1040.53
27.5172,1028,991.67,610.32,0.29,381.05,610.61,991.37
27.5673,978,950.33,609.73,0.3,340.3,610.03,950.03
27.6174,947,915.22,609.14,0.31,305.78,609.45,914.92
27.6676,972,885.13,608.54,0.32,276.27,608.86,884.81
27.7177,939,859.14,607.94,0.35,250.86,608.29,858.8
27.7678,947,836.56,607.33,0.41,228.82,607.74,836.15
27.818,922,816.88,606.71,0.59,209.58,607.3,816.29
27.8681,902,799.99,606.09,1.22,192.68,607.31,798.77
27.9183,898,785.5,605.47,2.27,177.76,607.74,783.23
27.9684,886,770.91,604.84,1.54,164.53,606.38,769.37
28.0185,902,757.85,604.2,0.92,152.73,605.12,756.93
28.0687,795,746.48,603.56,0.69,142.23,604.25,745.79
28.1188,867,736.24,602.92,0.59,132.73,603.51,735.65
28.1689,874,726.98,602.27,0.55,124.16,602.82,726.43
28.2191,856,718.55,601.62,0.53,116.41,602.15,718.03
28.2692,854,710.85,600.96,0.52,109.37,601.48,710.33
28.3194,798,703.78,600.3,0.52,102.96,600.82,703.26
28.3695,798,697.26,599.63,0.52,97.11,600.15,696.74
28.4196,873,691.24,598.96,0.53,91.75,599.49,690.71
28.4698,813,685.66,598.28,0.54,86.84,598.82,685.12
28.5199,787,680.46,597.6,0.55,82.31,598.15,679.91
28.57,840,675.62,596.91,0.57,78.14,597.48,675.05
28.6202,787,671.1,596.22,0.59,74.29,596.81,670.51
28.6703,755,666.86,595.53,0.61,70.72,596.14,666.25
28.7205,804,662.88,594.83,0.63,67.42,595.46,662.25
28.7706,790,659.13,594.13,0.65,64.35,594.78,658.48
28.8207,781,655.59,593.43,0.68,61.49,594.11,654.92
28.8709,742,652.25,592.72,0.71,58.82,593.43,651.54
28.921,750,649.08,592,0.74,56.34,592.74,648.34
28.9711,782,646.09,591.29,0.77,54.03,592.06,645.32
29.0213,846,643.23,590.57,0.81,51.86,591.38,642.43
29.0714,826,640.51,589.84,0.85,49.82,590.69,639.66
29.1216,860,637.91,589.11,0.89,47.91,590,637.02
29.1717,818,635.44,588.38,0.94,46.12,589.32,634.5
29.2218,769,633.07,587.65,0.99,44.43,588.64,632.08
29.272,688,630.8,586.91,1.05,42.84,587.96,629.75
29.3221,705,628.62,586.17,1.11,41.35,587.28,627.52
29.3722,679,626.54,585.42,1.17,39.94,586.59,625.36
29.4224,663,624.54,584.67,1.25,38.62,585.92,623.29
29.4725,670,622.61,583.92,1.33,37.36,585.25,621.28
29.5226,673,620.77,583.17,1.42,36.18,584.59,619.35
29.5728,673,618.99,582.41,1.52,35.06,583.93,617.47
29.6229,701,617.28,581.65,1.63,34,583.28,615.65
29.6731,631,615.64,580.89,1.75,33,582.64,613.89
29.7232,676,614.06,580.12,1.89,32.05,582.01,612.17
29.7733,673,612.54,579.35,2.05,31.14,581.4,610.49
29.8235,573,611.09,578.58,2.23,30.28,580.81,608.86
29.8736,670,609.7,577.8,2.43,29.47,580.23,607.27
29.9237,647,608.38,577.03,2.66,28.69,579.69,605.72
29.9739,644,607.12,576.25,2.93,27.95,579.18,604.2
30.024,658,605.93,575.46,3.24,27.23,578.7,602.69
30.0742,611,604.83,574.68,3.61,26.54,578.29,601.22
30.1243,658,603.81,573.89,4.04,25.88,577.93,599.77
30.1744,613,602.91,573.1,4.58,25.23,577.68,598.33
30.2246,610,602.17,572.31,5.25,24.6,577.56,596.91
30.2747,634,601.52,571.52,6.02,23.98,577.54,595.5
30.3248,587,601,570.72,6.91,23.38,577.63,594.1
30.375,644,600.79,569.92,8.07,22.8,577.99,592.72
30.4251,628,600.96,569.12,9.59,22.24,578.71,591.36
30.4753,600,601.63,568.32,11.6,21.71,579.92,590.03
30.5254,624,603.05,567.52,14.34,21.2,581.86,588.72
30.5755,628,605.61,566.71,18.18,20.71,584.89,587.42
30.6257,629,609.99,565.9,23.85,20.25,589.75,586.15
30.6758,596,617.58,565.09,32.69,19.8,597.78,584.89
30.7259,659,631.19,564.28,47.55,19.37,611.83,583.65
30.7761,641,656.98,563.47,74.56,18.95,638.03,582.42
30.8262,715,707.66,562.65,126.45,18.56,689.1,581.21
30.8764,802,823,561.84,242.99,18.17,804.83,580.01
30.9265,1189,1121.38,561.02,542.55,17.81,1103.57,578.83
30.9766,1395,1321.86,560.2,744.2,17.46,1304.4,577.66
31.0268,1168,1156.25,559.38,579.75,17.12,1139.13,576.5
31.0769,949,927.75,558.56,352.4,16.79,910.96,575.35
31.127,699,733.48,557.74,159.26,16.48,717,574.22
31.1772,668,657.24,556.91,84.15,16.18,641.06,573.09
31.2273,673,623.66,556.09,51.68,15.89,607.77,571.98
31.2774,582,605.86,555.26,34.98,15.61,590.24,570.87
31.3276,597,595.07,554.44,25.29,15.35,579.73,569.79
31.3777,586,587.84,553.61,19.15,15.09,572.76,568.7
31.4279,591,582.64,552.78,15.02,14.84,567.8,567.62
31.478,548,578.65,551.95,12.1,14.6,564.05,566.55
31.5281,544,575.46,551.12,9.97,14.37,561.09,565.49
31.5783,584,572.8,550.29,8.36,14.15,558.65,564.44
31.6284,574,570.51,549.46,7.11,13.94,556.57,563.4
31.6785,530,568.5,548.62,6.13,13.74,554.75,562.36
31.7287,528,566.69,547.79,5.36,13.54,553.15,561.33
31.7788,553,565.06,546.96,4.75,13.36,551.71,560.32
31.829,549,563.58,546.12,4.28,13.18,550.4,559.3
31.8791,527,562.09,545.29,3.8,13,549.09,558.29
31.9292,523,560.68,544.45,3.39,12.84,547.84,557.29
31.9794,561,559.36,543.62,3.06,12.68,546.68,556.3
32.0295,555,558.09,542.78,2.79,12.53,545.57,555.31
32.0796,528,556.88,541.94,2.55,12.38,544.49,554.32
32.1298,490,555.7,541.11,2.35,12.24,543.46,553.35
32.1799,548,554.55,540.27,2.17,12.11,542.44,552.38
32.2301,503,553.44,539.43,2.01,11.99,541.44,551.42
32.2802,547,552.34,538.6,1.88,11.87,540.48,550.47
32.3303,513,551.28,537.76,1.76,11.75,539.52,549.51
32.3805,527,550.23,536.93,1.66,11.64,538.59,548.57
32.4306,515,549.2,536.09,1.57,11.54,537.66,547.63
32.4807,514,548.19,535.25,1.49,11.44,536.74,546.69
32.5309,481,547.19,534.42,1.42,11.35,535.84,545.77
32.581,501,546.21,533.58,1.36,11.27,534.94,544.85
32.6312,486,545.27,532.74,1.32,11.21,534.06,543.95
32.6813,535,544.4,531.91,1.28,11.22,533.19,543.13
32.7314,501,543.68,531.07,1.25,11.36,532.32,542.43
32.7816,550,543.25,530.24,1.23,11.79,531.47,542.03
32.8317,499,543.45,529.41,1.22,12.83,530.63,542.24
32.8818,538,544.52,528.57,1.22,14.73,529.79,543.3
32.932,448,544.89,527.74,1.24,15.92,528.98,543.66
32.9821,501,543.05,526.91,1.27,14.87,528.18,541.78
33.0322,555,540.85,526.07,1.33,13.45,527.4,539.52
33.0824,529,539.17,525.24,1.42,12.5,526.66,537.74
33.1325,520,537.91,524.41,1.56,11.93,525.97,536.34
33.1827,511,536.92,523.58,1.78,11.57,525.36,535.15
33.2328,520,536.19,522.75,2.11,11.32,524.86,534.07
33.2829,548,535.73,521.92,2.65,11.15,524.57,533.07
33.3331,500,535.73,521.1,3.59,11.03,524.69,532.13
33.3832,520,536.53,520.27,5.31,10.95,525.58,531.22
33.4333,554,538.92,519.44,8.59,10.89,528.03,530.33
33.4835,519,545.97,518.62,16.5,10.85,535.12,529.47
33.5336,524,563.88,517.8,35.25,10.83,553.05,528.63
33.5838,550,567.05,516.97,39.25,10.82,556.22,527.79
33.6339,514,557.96,516.15,30.98,10.83,547.13,526.98
33.684,505,544.99,515.33,18.82,10.85,534.15,526.18
33.7342,512,534.29,514.51,8.9,10.88,523.41,525.39
33.7843,468,529.63,513.69,5.02,10.92,518.71,524.61
33.8344,452,527.15,512.88,3.3,10.97,516.18,523.85
33.8846,471,525.5,512.06,2.4,11.04,514.46,523.1
33.9347,479,524.23,511.25,1.87,11.11,513.12,522.36
33.9849,497,523.17,510.43,1.53,11.2,511.96,521.63
34.035,488,522.23,509.62,1.3,11.3,510.92,520.92
34.0851,482,521.37,508.81,1.14,11.41,509.95,520.22
34.1353,472,520.57,508,1.03,11.54,509.03,519.54
34.1854,468,519.82,507.2,0.94,11.68,508.14,518.88
34.2355,460,519.1,506.39,0.87,11.84,507.26,518.23
34.2857,484,518.42,505.59,0.83,12.01,506.42,517.6
34.3358,532,517.78,504.78,0.79,12.2,505.57,516.98
34.386,506,517.16,503.98,0.77,12.41,504.75,516.39
34.4361,464,516.57,503.18,0.75,12.64,503.93,515.82
34.4862,473,516.02,502.38,0.75,12.89,503.13,515.27
34.5364,516,515.5,501.59,0.75,13.16,502.34,514.75
34.5865,459,515.02,500.79,0.77,13.46,501.56,514.25
34.6366,473,514.59,500,0.79,13.79,500.79,513.79
34.6868,450,514.19,499.21,0.83,14.15,500.04,513.36
34.7369,517,513.85,498.42,0.89,14.55,499.31,512.97
34.787,484,513.57,497.63,0.96,14.98,498.59,512.61
34.8372,444,513.37,496.85,1.07,15.45,497.92,512.3
34.8873,496,513.26,496.06,1.22,15.97,497.28,512.03
34.9375,487,513.26,495.28,1.43,16.55,496.71,511.83
34.9876,474,513.44,494.5,1.75,17.18,496.25,511.68
35.0377,537,513.87,493.72,2.26,17.88,495.98,511.6
35.0879,541,514.72,492.95,3.11,18.66,496.06,511.61
35.138,552,516.3,492.17,4.6,19.53,496.77,511.7
35.1881,536,519.18,491.4,7.29,20.49,498.69,511.89
35.2383,505,525.38,490.63,13.18,21.57,503.81,512.2
35.2884,546,541.56,489.86,28.86,22.83,518.72,512.69
35.3386,560,556.16,489.1,42.74,24.32,531.84,513.42
35.3887,536,547.51,488.33,33.01,26.17,521.34,514.5
35.4388,519,541.45,487.57,25.13,28.75,512.7,516.32
35.489,490,531.89,486.81,12.12,32.96,498.93,519.77
35.5391,516,530.35,486.06,6.23,38.06,492.29,524.12
35.5892,482,528.2,485.3,3.81,39.09,489.11,524.39
35.6394,529,527.19,484.55,2.62,40.02,487.17,524.57
35.6895,496,528.38,483.8,1.95,42.63,485.75,526.43
35.7397,478,531.05,483.05,1.54,46.45,484.59,529.5
35.7898,508,534.95,482.31,1.27,51.37,483.58,533.68
35.8399,444,540.15,481.56,1.08,57.51,482.64,539.07
35.8901,530,546.92,480.82,0.95,65.15,481.77,545.97
35.9402,521,555.69,480.08,0.85,74.76,480.93,554.84
35.9903,536,567.14,479.35,0.78,87.02,480.13,566.37
36.0405,531,582.29,478.61,0.72,102.96,479.33,581.57
36.0906,563,602.75,477.88,0.68,124.19,478.56,602.07
36.1408,563,631.08,477.15,0.65,153.28,477.8,630.43
36.1909,629,671.54,476.42,0.63,194.49,477.05,670.91
36.241,686,731.11,475.7,0.62,254.79,476.32,730.49
36.2912,760,820.87,474.98,0.61,345.28,475.59,820.26
36.3413,848,961.04,474.26,0.61,486.17,474.87,960.43
36.3914,1019,1187.9,473.54,0.62,713.74,474.16,1187.28
36.4416,1479,1573.14,472.83,0.63,1099.68,473.46,1572.51
36.4917,2121,2155.56,472.12,0.65,1682.79,472.77,2154.91
36.5418,2713,2613.88,471.41,0.68,2141.8,472.09,2613.21
36.592,2678,2532.77,470.7,0.72,2061.35,471.42,2532.05
36.6421,2381,2156.59,470,0.77,1685.82,470.77,2155.82
36.6923,1766,1644.61,469.29,0.84,1174.48,470.13,1643.77
36.7424,1333,1222.77,468.6,0.92,753.25,469.52,1221.85
36.7925,963,964.4,467.9,1.03,495.46,468.93,963.36
36.8427,860,812.95,467.21,1.19,344.56,468.4,811.77
36.8928,750,720.33,466.51,1.41,252.4,467.92,718.91
36.9429,691,660.53,465.83,1.74,192.96,467.57,658.79
36.9931,635,620.14,465.14,2.33,152.67,467.47,617.81
37.0432,618,591.73,464.46,3.06,124.22,467.52,588.68
37.0934,587,571,463.78,3.79,103.43,467.57,567.21
37.1435,527,556.19,463.1,5.28,87.82,468.38,550.92
37.1936,544,546.23,462.43,7.99,75.81,470.42,538.24
37.2438,517,541.25,461.75,13.09,66.41,474.84,528.16
37.2939,515,545.88,461.08,25.88,58.92,486.96,520
37.344,550,568.37,460.42,55.08,52.88,515.5,513.3
37.3942,530,565.8,459.75,58.1,47.95,517.85,507.7
37.4443,552,548.89,459.09,45.91,43.89,505,502.98
37.4945,552,530.59,458.43,31.63,40.52,490.06,498.95
37.5446,559,510.35,457.78,14.85,37.72,472.63,495.5
37.5947,485,500.44,457.13,7.93,35.38,465.06,492.51
37.6449,498,494.83,456.48,4.93,33.42,461.41,489.9
37.695,507,491.01,455.83,3.4,31.78,459.23,487.61
37.7451,487,488.11,455.18,2.51,30.42,457.69,485.6
37.7953,476,485.79,454.54,1.95,29.3,456.49,483.84
37.8454,448,483.87,453.9,1.57,28.4,455.47,482.3
37.8956,439,482.27,453.27,1.3,27.7,454.57,480.97
37.9457,505,480.94,452.64,1.11,27.2,453.75,479.84
37.9958,510,479.9,452,0.96,26.93,452.96,478.93
38.046,455,479.19,451.38,0.85,26.96,452.23,478.34
38.0961,493,479.07,450.75,0.76,27.56,451.51,478.31
38.1462,513,480.19,450.13,0.69,29.38,450.82,479.51
38.1964,455,481.58,449.51,0.63,31.44,450.14,480.95
38.2465,470,479.89,448.9,0.58,30.41,449.48,479.31
38.2966,496,478.27,448.28,0.54,29.44,448.82,477.72
38.3468,510,477.63,447.67,0.51,29.44,448.18,477.11
38.3969,455,477.56,447.07,0.48,30.01,447.55,477.08
38.4471,470,477.89,446.46,0.46,30.97,446.92,477.43
38.4972,486,478.57,445.86,0.44,32.27,446.3,478.13
38.5473,465,479.6,445.26,0.42,33.91,445.68,479.17
38.5975,485,481.02,444.66,0.41,35.95,445.07,480.61
38.6476,486,482.92,444.07,0.4,38.45,444.47,482.52
38.6977,484,485.38,443.48,0.39,41.51,443.87,484.99
38.7479,502,488.54,442.89,0.38,45.27,443.27,488.16
38.798,515,492.58,442.31,0.38,49.9,442.69,492.21
38.8482,522,497.82,441.73,0.37,55.72,442.1,497.45
38.8983,526,504.63,441.15,0.37,63.11,441.52,504.26
38.9484,532,513.61,440.57,0.37,72.67,440.94,513.24
38.9986,524,525.68,440,0.37,85.31,440.37,525.31
39.0487,562,542.32,439.43,0.37,102.52,439.8,541.95
39.0988,624,566.03,438.86,0.37,126.79,439.23,565.65
39.149,564,601.18,438.3,0.37,162.51,438.67,600.81
39.1991,653,655.76,437.74,0.38,217.64,438.12,655.38
39.2493,725,743.84,437.18,0.39,306.27,437.57,743.45
39.2994,915,889.41,436.63,0.4,452.38,437.03,889.01
39.3495,1176,1154.93,436.07,0.43,718.42,436.5,1154.49
39.3997,1858,1727.62,435.52,0.48,1291.62,436,1727.14
39.4498,3017,2698.31,434.98,0.46,2262.87,435.44,2697.85
39.4999,3390,2865.77,434.43,0.45,2430.89,434.88,2865.32
39.5501,2852,2439.99,433.89,0.46,2005.64,434.35,2439.53
39.6002,2253,1952.01,433.35,0.47,1518.18,433.82,1951.53
39.6503,1499,1299.37,432.82,0.49,866.07,433.31,1298.89
39.7005,1055,940.29,432.28,0.51,507.5,432.79,939.78
39.7506,793,770.79,431.75,0.53,338.51,432.28,770.26
39.8008,669,685.32,431.23,0.56,253.54,431.79,684.77
39.8509,666,640.88,430.7,0.59,209.6,431.29,640.3
39.901,599,620.38,430.18,0.62,189.58,430.8,619.76
39.9512,628,617.39,429.66,0.66,187.07,430.32,616.73
40.0013,615,631.1,429.15,0.7,201.25,429.85,630.4
40.0514,650,664.77,428.64,0.75,235.38,429.39,664.02
40.1016,701,727.44,428.13,0.81,298.5,428.94,726.63
40.1517,799,837.86,427.62,0.88,409.36,428.5,836.98
40.2019,1035,1029.9,427.11,0.96,601.82,428.07,1028.93
40.252,1313,1294.8,426.61,1.06,867.13,427.67,1293.74
40.3021,1496,1435.5,426.11,1.19,1008.19,427.3,1434.3
40.3523,1328,1352.75,425.62,1.38,925.75,427,1351.37
40.4024,1188,1187.39,425.12,1.66,760.61,426.78,1185.73
40.4525,904,966.36,424.63,1.82,539.91,426.45,964.54
40.5027,785,782.55,424.15,1.97,356.43,426.12,780.58
40.5528,632,668.32,423.66,2.25,242.41,425.91,666.07
40.603,618,600.37,423.18,2.63,174.55,425.81,597.73
40.6531,527,558.32,422.7,3.16,132.46,425.86,555.16
40.7032,567,531.01,422.22,3.87,104.91,426.09,527.13
40.7534,492,512.63,421.75,4.89,85.99,426.64,507.74
40.8035,507,500.15,421.28,6.4,72.48,427.68,493.76
40.8536,482,492.1,420.81,8.77,62.52,429.58,483.33
40.9038,494,488.02,420.35,12.67,55,433.02,475.35
40.9539,524,488.19,419.88,19.06,49.25,438.94,469.13
41.0041,527,494.46,419.42,30.19,44.85,449.61,464.27
41.0542,559,517.25,418.97,56.69,41.6,475.66,460.57
41.1043,595,582.76,418.51,124.58,39.67,543.09,458.18
41.1545,596,621.7,418.06,164.57,39.07,582.63,457.13
41.2046,592,575.04,417.61,120.26,37.17,537.87,454.78
41.2547,570,557.54,417.16,105.88,34.5,523.04,451.66
41.3049,591,505.67,416.72,56.15,32.8,472.87,449.52
41.355,509,475.77,416.28,27.68,31.81,443.96,448.09
41.4052,465,463.16,415.84,16.02,31.3,431.86,447.14
41.4553,453,457.04,415.4,10.47,31.17,425.87,446.57
41.5054,446,453.78,414.97,7.41,31.4,422.38,446.37
41.5556,492,452.08,414.54,5.55,32,420.09,446.54
41.6057,483,451.42,414.11,4.32,32.99,418.43,447.1
41.6558,501,451.58,413.68,3.48,34.42,417.16,448.1
41.706,476,452.51,413.26,2.87,36.39,416.13,449.65
41.7561,468,454.25,412.84,2.41,39.01,415.25,451.85
41.8062,483,456.94,412.42,2.06,42.46,414.48,454.88
41.8564,501,460.8,412,1.79,47.01,413.79,459.01
41.9065,486,466.21,411.59,1.57,53.05,413.16,464.64
41.9567,466,473.76,411.18,1.4,61.19,412.58,472.37
42.0068,495,484.42,410.77,1.25,72.39,412.02,483.16
42.0569,520,499.78,410.37,1.13,88.28,411.5,498.65
42.1071,574,522.63,409.96,1.03,111.64,410.99,521.6
42.1572,646,557.92,409.56,0.95,147.41,410.51,556.97
42.2073,683,613.95,409.16,0.88,203.9,410.04,613.06
42.2575,754,703.87,408.77,0.82,294.29,409.59,703.06
42.3076,1049,860.95,408.37,0.77,451.81,409.14,860.18
42.3578,1325,1192.2,407.98,0.72,783.49,408.7,1191.47
42.4079,1920,1844.8,407.59,0.69,1436.52,408.28,1844.11
42.458,2126,2225.63,407.21,0.66,1817.76,407.87,2224.97
42.5082,2070,1898.02,406.82,0.63,1490.57,407.45,1897.39
42.5583,1711,1673.55,406.44,0.61,1266.51,407.05,1672.95
42.6084,1365,1215.1,406.06,0.59,808.45,406.65,1214.51
42.6586,972,855.67,405.69,0.57,449.41,406.26,855.1
42.7087,747,677.87,405.31,0.56,271.99,405.87,677.3
42.7589,644,587.35,404.94,0.56,181.85,405.5,586.79
42.809,596,536.08,404.57,0.55,130.96,405.12,535.53
42.8591,537,504.29,404.2,0.55,99.54,404.75,503.74
42.9093,508,483.19,403.84,0.55,78.79,404.39,482.63
42.9594,508,468.41,403.47,0.56,64.37,404.03,467.84
43.0095,448,457.62,403.11,0.57,53.93,403.68,457.04
43.0597,449,449.47,402.76,0.59,46.12,403.35,448.88
43.1098,488,443.15,402.4,0.62,40.13,403.02,442.53
43.16,424,438.13,402.05,0.65,35.43,402.7,437.48
43.2101,422,434.07,401.69,0.7,31.68,402.39,433.37
43.2602,443,430.74,401.34,0.76,28.64,402.1,429.98
43.3104,442,427.98,401,0.84,26.15,401.84,427.15
43.3605,445,425.67,400.65,0.95,24.07,401.6,424.72
43.4106,418,423.75,400.31,1.1,22.34,401.41,422.65
43.4608,445,422.18,399.97,1.34,20.87,401.31,420.84
43.5109,457,420.96,399.63,1.7,19.63,401.33,419.26
43.561,405,420.14,399.29,2.28,18.56,401.57,417.85
43.6112,422,419.8,398.96,3.19,17.65,402.15,416.61
43.6613,426,420.25,398.62,4.75,16.87,403.37,415.49
43.7115,405,422.91,398.29,8.42,16.2,406.71,414.49
43.7616,403,431.5,397.96,17.91,15.62,415.87,413.58
43.8117,440,438.15,397.64,25.38,15.13,423.02,412.77
43.8619,414,430.28,397.31,18.26,14.71,415.57,412.02
43.912,423,428.36,396.99,17.01,14.36,414,411.35
43.9621,399,421.4,396.67,10.67,14.06,407.34,410.73
44.0123,443,415.66,396.35,5.48,13.83,401.83,410.18
44.0624,411,413.04,396.04,3.37,13.64,399.41,409.68
44.1126,410,411.66,395.72,2.44,13.5,398.16,409.22
44.1627,376,410.8,395.41,1.98,13.41,397.39,408.82
44.2128,399,410.24,395.1,1.77,13.37,396.87,408.47
44.263,417,409.87,394.79,1.71,13.37,396.5,408.16
44.3131,400,409.59,394.48,1.68,13.42,396.16,407.9
44.3632,383,409.41,394.18,1.72,13.52,395.9,407.7
44.4134,422,409.39,393.87,1.84,13.67,395.71,407.54
44.4635,409,409.51,393.57,2.07,13.87,395.64,407.44
44.5137,418,409.82,393.27,2.41,14.14,395.68,407.41
44.5638,462,410.39,392.97,2.95,14.47,395.92,407.44
44.6139,403,411.32,392.68,3.77,14.88,396.45,407.56
44.6641,412,412.87,392.38,5.09,15.4,397.47,407.78
44.7142,438,415.36,392.09,7.2,16.07,399.29,408.16
44.7643,393,419.23,391.8,10.49,16.94,402.29,408.74
44.8145,434,426.34,391.51,16.71,18.12,408.22,409.63
44.8646,433,443.65,391.23,32.62,19.8,423.85,411.03
44.9147,449,482.09,390.94,68.75,22.4,459.69,413.34
44.9649,475,490.82,390.66,73.6,26.56,464.26,417.22
45.015,473,475.96,390.37,53.82,31.76,444.19,422.13
45.0652,479,474.62,390.09,50.25,34.28,440.34,424.37
45.1153,469,452.23,389.82,28.14,34.27,417.96,424.09
45.1654,462,440.22,389.54,15.51,35.17,405.05,424.71
45.2156,436,437.12,389.26,10.04,37.82,399.3,427.08
45.2657,461,438.05,388.99,6.78,42.28,395.77,431.27
45.3158,462,442.8,388.72,5.25,48.83,393.97,437.55
45.366,500,450.52,388.45,3.85,58.22,392.3,446.67
45.4161,460,462.92,388.18,2.96,71.78,391.14,459.96
45.4663,552,482.17,387.91,2.22,92.04,390.13,479.95
45.5164,617,512.27,387.64,1.75,122.87,389.39,510.51
45.5665,556,559.23,387.38,1.45,170.41,388.83,557.79
45.6167,747,634.12,387.12,1.23,245.77,388.35,632.89
45.6668,872,774.36,386.85,1.08,386.43,387.93,773.28
45.7169,1132,1078.77,386.59,0.96,691.21,387.55,1077.8
45.7671,1365,1580.15,386.34,0.9,1192.92,387.24,1579.26
45.8172,1402,1646.73,386.08,0.93,1259.73,387.01,1645.81
45.8674,1247,1401.35,385.82,1.06,1014.48,386.88,1400.3
45.9175,1121,1267.29,385.57,0.89,880.84,386.46,1266.41
45.9676,943,943.51,385.31,0.7,557.49,386.01,942.8
46.0178,761,699.93,385.06,0.62,314.25,385.68,699.31
46.0679,554,579.13,384.81,0.57,193.75,385.38,578.56
46.118,511,516.63,384.56,0.52,131.54,385.08,516.1
46.1682,452,480.79,384.32,0.48,95.99,384.8,480.31
46.2183,467,458.39,384.07,0.45,73.87,384.52,457.94
46.2685,436,443.43,383.83,0.42,59.19,384.25,443.02
46.3186,438,432.92,383.58,0.4,48.94,383.98,432.52
46.3687,436,425.24,383.34,0.38,41.52,383.72,424.86
46.4189,427,419.43,383.1,0.37,35.97,383.47,419.07
46.469,406,414.93,382.86,0.35,31.72,383.21,414.58
46.5191,449,411.36,382.62,0.34,28.4,382.96,411.02
46.5693,405,408.48,382.38,0.33,25.77,382.71,408.15
46.6194,446,406.11,382.15,0.32,23.65,382.47,405.8
46.6696,393,404.15,381.91,0.31,21.93,382.22,403.84
46.7197,403,402.5,381.68,0.31,20.51,381.99,402.19
46.7698,396,401.09,381.44,0.3,19.35,381.74,400.79
46.82,391,399.89,381.21,0.3,18.38,381.51,399.59
46.8701,416,398.85,380.98,0.29,17.58,381.27,398.56
46.9202,405,397.95,380.75,0.29,16.91,381.04,397.66
46.9704,389,397.17,380.52,0.29,16.36,380.81,396.88
47.0205,369,396.49,380.3,0.28,15.9,380.58,396.2
47.0706,404,395.88,380.07,0.28,15.53,380.35,395.6
47.1208,346,395.36,379.85,0.28,15.23,380.13,395.08
47.1709,399,394.9,379.62,0.28,15,379.9,394.62
47.2211,386,394.5,379.4,0.28,14.82,379.68,394.22
47.2712,378,394.15,379.18,0.28,14.7,379.46,393.88
47.3213,386,393.86,378.96,0.28,14.62,379.24,393.58
47.3715,421,393.61,378.74,0.28,14.59,379.02,393.33
47.4216,365,393.4,378.52,0.28,14.6,378.8,393.12
47.4717,390,393.23,378.3,0.28,14.65,378.58,392.95
47.5219,373,393.1,378.08,0.29,14.74,378.37,392.82
47.572,395,393.02,377.86,0.29,14.86,378.15,392.72
47.6222,374,392.96,377.65,0.3,15.02,377.95,392.67
47.6723,344,392.95,377.44,0.3,15.21,377.74,392.65
47.7224,403,392.97,377.22,0.31,15.45,377.53,392.67
47.7726,397,393.04,377.01,0.31,15.72,377.32,392.73
47.8227,339,393.14,376.8,0.32,16.02,377.12,392.82
