Angle,Observed,Calculated,Background,Calcite_nb,Quartz_nb,Calcite,Quartz
25.9128,1216,1032.72,558.22,2.34,472.16,560.56,1098.97
25.9629,1213,1100.82,557.68,2.4,540.75,560.08,1183.26
26.013,1313,1185.17,557.13,2.46,625.58,559.59,1289.34
26.0632,1412,1291.3,556.58,2.52,732.21,559.1,1425.36
26.1133,1453,1427.38,556.02,2.58,868.78,558.6,1603.67
26.1635,1512,1605.76,555.46,2.65,1047.65,558.11,1843.66
26.2136,1725,1845.81,554.89,2.72,1288.2,557.61,2173.84
26.2637,2019,2176.06,554.31,2.8,1618.95,557.11,2654.4
26.3139,2524,2656.72,553.73,2.89,2100.09,556.62,3383.84
26.364,3406,3386.37,553.15,3.1,2830.11,556.25,4560.36
26.4141,4377,4563.35,552.56,3.58,4007.21,556.14,6594.34
26.4643,6742,6598.44,551.97,4.69,6041.78,556.66,10354.51
26.5144,10753,10360.93,551.37,7.02,9802.54,558.39,17738.78
26.5646,18442,17747.38,550.76,9.21,17187.41,559.97,31338.95
26.6147,31616,31346.68,550.15,8.34,30788.19,558.49,41681.44
26.6648,43959,41687.49,549.54,6.67,41131.29,556.21,35688.34
26.715,37769,35693.38,548.92,5.66,35138.8,554.58,22874.35
26.7651,24182,22878.86,548.29,5.13,22325.43,553.42,12704.58
26.8152,12185,12708.82,547.67,4.87,12156.29,552.54,7613.97
26.8654,6455,7618.09,547.03,4.75,7066.3,551.78,5075.62
26.9155,4077,5079.7,546.4,4.72,4528.59,551.12,3677.83
26.9657,2997,3681.93,545.75,4.75,3131.43,550.5,2835.36
27.0158,2265,2839.53,545.11,4.81,2289.61,549.92,2290.6
27.0659,1810,2294.86,544.46,4.91,1745.49,549.37,1918.66
27.1161,1601,1923.04,543.8,5.04,1374.2,548.84,1654.81
27.1662,1409,1659.34,543.15,5.19,1111.01,548.34,1458.99
27.2163,1313,1463.69,542.48,5.36,915.84,547.84,1310.41
27.2665,1192,1315.3,541.82,5.56,767.93,547.38,1194.99
27.3166,1099,1200.09,541.15,5.77,653.17,546.92,1103.52
27.3668,1061,1108.85,540.47,6.01,562.37,546.48,1029.76
27.4169,1012,1035.35,539.8,6.27,489.29,546.07,969.4
27.467,941,975.27,539.11,6.55,429.6,545.66,919.34
27.5172,944,925.52,538.43,6.86,380.23,545.29,877.36
27.5673,875,883.87,537.74,7.2,338.93,544.94,841.77
27.6174,875,848.65,537.05,7.56,304.03,544.61,811.33
27.6676,858,818.59,536.35,7.96,274.28,544.31,785.05
27.7177,823,792.76,535.66,8.4,248.7,544.06,762.22
27.7678,862,770.39,534.95,8.88,226.56,543.83,742.21
27.818,841,750.92,534.25,9.4,207.26,543.65,724.6
27.8681,767,733.86,533.54,9.98,190.35,543.52,708.97
27.9183,819,718.87,532.83,10.61,175.43,543.44,695.05
27.9684,736,705.64,532.12,11.3,162.22,543.42,682.57
28.0185,826,693.93,531.4,12.08,150.45,543.48,671.39
28.0687,739,683.6,530.68,12.93,139.99,543.61,661.22
28.1188,769,674.38,529.96,13.88,130.54,543.84,651.99
28.1689,712,666.21,529.23,14.95,122.03,544.18,643.56
28.2191,792,658.99,528.51,16.15,114.33,544.66,635.86
28.2692,738,652.64,527.78,17.51,107.35,545.29,628.78
28.3194,751,647.11,527.05,19.06,101,546.11,622.25
28.3695,755,642.35,526.31,20.84,95.2,547.15,616.21
28.4196,787,638.32,525.57,22.84,89.9,548.41,610.61
28.4698,738,635,524.83,25.13,85.04,549.96,605.39
28.5199,743,632.46,524.09,27.8,80.56,551.89,600.53
28.57,817,630.73,523.35,30.94,76.44,554.29,595.99
28.6202,805,629.9,522.6,34.65,72.64,557.25,591.72
28.6703,721,630.07,521.86,39.09,69.12,560.95,587.72
28.7205,729,631.41,521.11,44.45,65.86,565.56,583.94
28.7706,797,634.18,520.36,50.99,62.83,571.35,580.37
28.8207,796,638.73,519.6,59.11,60.01,578.71,576.99
28.8709,822,645.58,518.85,69.34,57.39,588.19,573.79
28.921,777,655.52,518.09,82.48,54.94,600.57,570.76
28.9711,796,669.6,517.34,99.59,52.67,616.93,567.87
29.0213,852,689.93,516.58,122.82,50.53,639.4,565.11
29.0714,789,719.5,515.82,155.16,48.53,670.98,562.47
29.1216,843,763.65,515.05,201.94,46.65,716.99,559.93
29.1717,945,831.92,514.29,272.75,44.88,787.04,557.52
29.2218,992,942.25,513.53,385.5,43.23,899.03,555.2
29.272,1050,1128.48,512.76,574.05,41.67,1086.81,552.96
29.3221,1310,1454.92,511.99,902.72,40.2,1414.71,550.8
29.3722,1835,2030.03,511.23,1479.99,38.81,1991.22,548.74
29.4224,2827,2802.24,510.46,2254.27,37.51,2764.73,546.74
29.4725,3276,3078.12,509.69,2532.15,36.28,3041.84,544.8
29.5226,2703,2657.3,508.92,2113.27,35.11,2622.19,542.93
29.5728,1847,1963.4,508.15,1421.24,34.01,1929.39,541.12
29.6229,1221,1400.34,507.37,860,32.97,1367.37,539.35
29.6731,1049,1076.92,506.6,538.34,31.98,1044.94,537.65
29.7232,918,897.46,505.83,360.58,31.05,866.41,535.99
29.7733,810,791.56,505.05,256.35,30.16,761.4,534.37
29.8235,686,724.59,504.28,190.99,29.32,695.27,532.79
29.8736,722,679.6,503.5,147.58,28.51,651.08,531.25
29.9237,667,647.86,502.73,117.39,27.75,620.12,529.75
29.9739,630,624.65,501.95,95.67,27.02,597.62,528.27
30.024,608,606.89,501.18,79.39,26.32,580.57,526.83
30.0742,593,592.99,500.4,66.94,25.65,567.34,525.4
30.1243,613,581.84,499.62,57.21,25,556.83,523.99
30.1744,592,572.7,498.85,49.48,24.37,548.33,522.61
30.2246,567,565.05,498.07,43.22,23.76,541.29,521.23
30.2747,583,558.55,497.3,38.09,23.16,535.39,519.88
30.3248,579,552.94,496.52,33.84,22.58,530.36,518.53
30.375,557,548.03,495.74,30.28,22.01,526.02,517.21
30.4251,565,543.7,494.97,27.27,21.47,522.24,515.92
30.4753,555,539.84,494.19,24.7,20.95,518.89,514.65
30.5254,548,536.37,493.41,22.49,20.46,515.9,513.39
30.5755,561,533.21,492.64,20.59,19.98,513.23,512.17
30.6257,592,530.33,491.86,18.94,19.53,510.8,510.95
30.6758,563,527.69,491.09,17.51,19.09,508.6,509.76
30.7259,546,525.24,490.32,16.26,18.67,506.58,508.59
30.7761,511,522.98,489.54,15.17,18.27,504.71,507.42
30.8262,580,520.87,488.77,14.22,17.88,502.99,506.28
30.8764,555,518.92,488,13.41,17.51,501.41,505.16
30.9265,546,517.1,487.22,12.72,17.16,499.94,504.03
30.9766,599,515.43,486.45,12.16,16.81,498.61,502.93
31.0268,530,513.9,485.68,11.73,16.48,497.41,501.85
31.0769,579,512.54,484.91,11.46,16.17,496.37,500.77
31.127,547,511.39,484.14,11.38,15.86,495.52,499.71
31.1772,571,510.53,483.38,11.59,15.57,494.97,498.67
31.2273,528,510.12,482.61,12.23,15.29,494.84,497.63
31.2774,513,510.46,481.84,13.6,15.02,495.44,496.59
31.3276,504,512.09,481.08,16.25,14.75,497.33,495.58
31.3777,564,516.08,480.31,21.26,14.5,501.57,494.57
31.4279,541,523.53,479.55,29.72,14.26,509.27,493.58
31.478,563,529.9,478.79,37.08,14.03,515.87,492.6
31.5281,542,527.24,478.03,35.41,13.81,513.44,491.62
31.5783,580,519.14,477.27,28.28,13.59,505.55,490.65
31.6284,497,509.76,476.51,19.87,13.38,496.38,489.7
31.6785,465,503,475.76,14.06,13.19,489.82,488.75
31.7287,516,498.73,475,10.74,12.99,485.74,487.81
31.7788,473,495.84,474.25,8.78,12.81,483.03,486.88
31.829,526,493.66,473.49,7.53,12.63,481.02,485.95
31.8791,497,491.88,472.74,6.67,12.46,479.41,485.04
31.9292,514,490.34,471.99,6.04,12.3,478.03,484.14
31.9794,470,488.95,471.24,5.56,12.15,476.8,483.24
32.0295,470,487.67,470.5,5.18,12,475.68,482.35
32.0796,503,486.46,469.75,4.86,11.85,474.61,481.47
32.1298,501,485.32,469.01,4.59,11.72,473.6,480.6
32.1799,468,484.21,468.27,4.36,11.59,472.63,479.73
32.2301,489,483.16,467.53,4.17,11.46,471.7,478.87
32.2802,456,482.14,466.79,4.01,11.34,470.8,478.02
32.3303,461,481.18,466.05,3.9,11.23,469.95,477.17
32.3805,463,480.32,465.32,3.88,11.12,469.2,476.34
32.4306,453,479.58,464.58,3.98,11.02,468.56,475.5
32.4807,459,478.77,463.85,4,10.92,467.85,474.68
32.5309,498,477.71,463.12,3.75,10.83,466.87,473.87
32.581,480,476.64,462.4,3.49,10.75,465.89,473.07
32.6312,455,475.65,461.67,3.3,10.67,464.97,472.32
32.6813,506,474.76,460.95,3.16,10.65,464.11,471.67
32.7314,425,473.99,460.23,3.05,10.72,463.28,471.2
32.7816,463,473.43,459.51,2.95,10.97,462.46,471.11
32.8317,462,473.26,458.79,2.87,11.6,461.66,471.6
32.8818,454,473.68,458.07,2.79,12.81,460.86,472.08
32.932,457,474.1,457.36,2.73,14.01,460.09,471.17
32.9821,439,473.12,456.65,2.66,13.81,459.31,469.44
33.0322,432,471.34,455.94,2.61,12.79,458.55,467.87
33.0824,455,469.72,455.23,2.56,11.93,457.79,466.6
33.1325,444,468.41,454.53,2.51,11.37,457.04,465.54
33.1827,465,467.3,453.83,2.46,11.01,456.29,464.59
33.2328,478,466.31,453.13,2.42,10.76,455.55,463.72
33.2829,456,465.4,452.43,2.38,10.59,454.81,462.9
33.3331,446,464.55,451.73,2.35,10.47,454.08,462.11
33.3832,453,463.73,451.04,2.32,10.38,453.36,461.35
33.4333,420,462.95,450.35,2.29,10.31,452.64,460.62
33.4835,447,462.19,449.66,2.26,10.27,451.92,459.9
33.5336,415,461.45,448.98,2.23,10.24,451.21,459.21
33.5838,487,460.73,448.29,2.21,10.23,450.5,458.52
33.6339,437,460.02,447.61,2.19,10.23,449.8,457.85
33.684,478,459.34,446.93,2.17,10.24,449.1,457.19
33.7342,403,458.67,446.25,2.16,10.26,448.41,456.54
33.7843,399,458.01,445.58,2.14,10.29,447.72,455.91
33.8344,443,457.38,444.91,2.13,10.33,447.04,455.3
33.8846,446,456.75,444.24,2.13,10.39,446.37,454.69
33.9347,397,456.15,443.57,2.13,10.45,445.7,454.09
33.9849,422,455.56,442.91,2.13,10.52,445.04,453.52
34.035,452,454.99,442.25,2.13,10.61,444.38,452.96
34.0851,420,454.43,441.59,2.14,10.71,443.73,452.41
34.1353,412,453.9,440.93,2.15,10.82,443.08,451.87
34.1854,387,453.38,440.28,2.16,10.94,442.44,451.36
34.2355,430,452.88,439.63,2.18,11.08,441.81,450.86
34.2857,414,452.41,438.98,2.2,11.23,441.18,450.37
34.3358,432,451.96,438.33,2.23,11.39,440.56,449.91
34.386,429,451.53,437.69,2.26,11.58,439.95,449.47
34.4361,412,451.13,437.05,2.3,11.78,439.35,449.05
34.4862,422,450.76,436.41,2.35,12,438.76,448.65
34.5364,421,450.42,435.78,2.4,12.24,438.18,448.29
34.5865,430,450.11,435.14,2.46,12.51,437.6,447.94
34.6366,448,449.84,434.51,2.53,12.8,437.04,447.63
34.6868,434,449.61,433.88,2.61,13.12,436.49,447.35
34.7369,462,449.43,433.26,2.7,13.47,435.96,447.11
34.787,449,449.29,432.64,2.81,13.85,435.45,446.91
34.8372,427,449.22,432.02,2.93,14.27,434.95,446.75
34.8873,421,449.2,431.4,3.06,14.73,434.46,446.64
34.9375,427,449.25,430.79,3.22,15.24,434.01,446.59
34.9876,392,449.39,430.18,3.41,15.8,433.59,446.6
35.0377,403,449.61,429.57,3.62,16.42,433.19,446.68
35.0879,404,449.95,428.96,3.87,17.11,432.83,446.83
35.138,469,450.4,428.36,4.17,17.87,432.53,447.08
35.1881,443,451,427.76,4.51,18.72,432.27,447.43
35.2383,426,451.77,427.16,4.93,19.67,432.09,447.93
35.2884,412,452.78,426.57,5.44,20.77,432.01,448.62
35.3386,453,454.1,425.98,6.08,22.05,432.06,449.58
35.3887,423,455.88,425.39,6.89,23.6,432.28,451.03
35.4388,465,458.4,424.8,7.96,25.64,432.76,453.49
35.489,453,462.34,424.22,9.43,28.69,433.65,457.24
35.5391,406,467.96,423.64,11.31,33.02,434.95,459.09
35.5892,462,471.85,423.06,13.34,35.45,436.4,459.37
35.6394,465,474.78,422.49,15.98,36.31,438.47,460.81
35.6895,455,480.15,421.91,19.92,38.32,441.83,463.38
35.7397,477,488.71,421.34,25.9,41.47,447.24,466.94
35.7898,482,501.58,420.78,35.21,45.6,455.99,471.56
35.8399,524,521.14,420.21,50.15,50.78,470.36,477.42
35.8901,531,551.93,419.65,75.07,57.21,494.72,484.89
35.9402,544,603.21,419.09,118.88,65.24,537.97,494.5
35.9903,680,682.05,418.54,188.1,75.41,606.64,507.04
36.0405,734,746.08,417.98,239.6,88.5,657.58,523.69
36.0906,717,746.94,417.43,223.8,105.71,641.23,546.33
36.1408,710,723.89,416.89,178.1,128.9,594.99,577.99
36.1909,620,695.88,416.34,118.44,161.1,534.78,623.49
36.241,650,696.51,415.8,73.56,207.15,489.36,690.5
36.2912,673,737.77,415.26,47.81,274.7,463.07,791.84
36.3413,758,824.49,414.73,33.18,376.58,447.91,949.26
36.3914,923,973.11,414.19,24.39,534.53,438.58,1202.91
36.4416,1076,1221.1,413.66,18.72,788.72,432.38,1585.93
36.4917,1436,1600.29,413.14,14.88,1172.27,428.02,1977.95
36.5418,1916,1989.6,412.61,12.18,1564.81,424.79,2066.46
36.592,2267,2076.13,412.09,10.2,1653.85,422.29,1859.75
36.6421,1925,1867.94,411.57,8.71,1447.66,420.28,1510.43
36.6923,1607,1517.48,411.05,7.57,1098.86,418.62,1157.75
36.7424,1222,1163.91,410.54,6.67,746.7,417.21,910.25
36.7925,979,915.69,410.03,5.95,499.71,415.98,757.28
36.8427,816,762.14,409.52,5.37,347.25,414.89,662.34
36.8928,699,666.73,409.01,4.9,252.82,413.91,600.91
36.9429,632,604.91,408.51,4.51,191.9,413.02,559.31
36.9931,593,562.99,408.01,4.18,150.8,412.19,529.96
37.0432,580,533.37,407.51,3.91,121.95,411.42,508.51
37.0934,512,511.69,407.02,3.68,101,410.7,492.37
37.1435,469,495.36,406.52,3.49,85.35,410.01,479.9
37.1936,511,482.73,406.03,3.33,73.38,409.36,470.07
37.2438,463,472.77,405.55,3.19,64.04,408.74,462.18
37.2939,448,464.76,405.06,3.07,56.63,408.13,455.73
37.344,471,458.23,404.58,2.98,50.67,407.56,450.4
37.3942,422,452.82,404.1,2.9,45.82,407,445.94
37.4443,459,448.3,403.62,2.84,41.84,406.46,442.17
37.4945,470,444.49,403.15,2.79,38.55,405.94,438.96
37.5446,446,441.24,402.68,2.75,35.81,405.43,436.21
37.5947,429,438.46,402.21,2.73,33.53,404.94,433.82
37.6449,410,436.07,401.75,2.71,31.61,404.46,431.76
37.695,414,434,401.28,2.71,30.01,403.99,429.96
37.7451,429,432.22,400.82,2.72,28.68,403.54,428.4
37.7953,417,430.68,400.36,2.74,27.58,403.1,427.05
37.8454,392,429.36,399.91,2.77,26.69,402.68,425.9
37.8956,406,428.25,399.45,2.81,25.99,402.26,424.92
37.9457,403,427.34,399,2.86,25.47,401.86,424.15
37.9958,442,426.64,398.55,2.93,25.15,401.48,423.62
38.046,431,426.19,398.11,3.01,25.07,401.12,423.47
38.0961,414,426.13,397.67,3.11,25.36,400.78,424.06
38.1462,455,426.84,397.23,3.22,26.39,400.45,425.41
38.1964,462,428.32,396.79,3.35,28.18,400.14,425.14
38.2465,436,428.2,396.35,3.5,28.35,399.85,423.88
38.2966,425,427.12,395.92,3.68,27.53,399.6,423.3
38.3468,443,426.76,395.49,3.88,27.38,399.37,423.29
38.3969,408,426.98,395.06,4.12,27.8,399.18,423.66
38.4471,455,427.63,394.63,4.4,28.6,399.03,424.34
38.4972,419,428.65,394.21,4.73,29.71,398.94,425.35
38.5473,421,430.04,393.79,5.11,31.14,398.9,426.7
38.5975,440,431.85,393.37,5.56,32.91,398.93,428.46
38.6476,442,434.15,392.95,6.11,35.09,399.06,430.71
38.6977,442,437.07,392.54,6.77,37.76,399.31,433.56
38.7479,400,440.75,392.13,7.6,41.02,399.73,437.14
38.798,448,445.4,391.72,8.67,45.01,400.39,441.73
38.8482,467,451.41,391.31,10.09,50.01,401.4,447.61
38.8983,480,459.01,390.91,11.8,56.3,402.71,455.28
38.9484,474,468.49,390.5,13.61,64.37,404.11,465.41
38.9986,481,480.93,390.1,15.92,74.91,406.02,479.15
39.0487,482,497.92,389.71,19.17,89.05,408.88,498.31
39.0988,570,521.71,389.31,23.8,108.6,413.11,526
39.149,579,556.12,388.92,30.52,136.69,419.44,567.73
39.1991,625,607.92,388.52,40.59,178.81,429.11,633.2
39.2493,714,688.97,388.14,56.15,244.68,444.29,739
39.2994,811,819.55,387.75,80.94,350.86,468.69,919.5
39.3495,1136,1041.94,387.36,122.83,531.75,510.19,1271.24
39.3997,1545,1467.26,386.98,196.39,883.88,583.37,1925.99
39.4498,2465,2220.62,386.6,295.01,1539.01,681.61,2409.88
39.4999,3056,2740.76,386.22,331.26,2023.28,717.48,2163.32
39.5501,2880,2455.17,385.85,292.23,1777.1,678.08,1842.65
39.6002,2372,2071.76,385.47,229.49,1456.8,614.96,1332.37
39.6503,1786,1483.25,385.1,151.25,946.9,536.35,944.56
39.7005,1239,1039.04,384.73,94.85,559.46,479.58,746.51
39.7506,850,808.58,384.36,62.44,361.78,446.8,645.9
39.8008,706,689.27,383.99,43.74,261.54,427.73,592.69
39.8509,650,624.62,383.63,32.28,208.7,415.91,565.68
39.901,583,590.16,383.27,24.84,182.05,408.11,556.14
39.9512,615,575.52,382.91,19.74,172.87,402.65,561.36
40.0013,566,577.12,382.55,16.12,178.45,398.67,582.35
40.0514,550,595.45,382.19,13.46,199.8,395.65,624.23
40.1016,609,635.31,381.84,11.43,242.04,393.27,697.26
40.1517,678,706.77,381.49,9.86,315.42,391.35,819.91
40.2019,785,828.18,381.14,8.62,438.42,389.76,999.16
40.252,1001,1006.44,380.79,7.63,618.02,388.42,1151.09
40.3021,1194,1157.56,380.44,6.82,770.3,387.26,1150.95
40.3523,1138,1156.75,380.1,6.15,770.51,386.25,1049.19
40.4024,970,1054.43,379.75,5.6,669.09,385.35,895.98
40.4525,832,900.76,379.41,5.13,516.23,384.54,739.37
40.5027,665,743.77,379.07,4.73,359.96,383.8,627.33
40.5528,574,631.39,378.73,4.4,248.26,383.13,556.87
40.603,544,560.64,378.4,4.11,178.14,382.51,512.46
40.6531,489,515.98,378.06,3.86,134.06,381.92,483.29
40.7032,491,486.61,377.73,3.65,105.23,381.38,463.27
40.7534,456,466.4,377.4,3.46,85.54,380.86,448.96
40.8035,445,451.93,377.07,3.3,71.56,380.37,438.38
40.8536,409,441.21,376.74,3.16,61.31,379.9,430.35
40.9038,398,433.07,376.42,3.04,53.61,379.46,424.15
40.9539,414,426.75,376.09,2.93,47.73,379.02,419.28
41.0041,428,421.8,375.77,2.84,43.19,378.61,415.52
41.0542,426,417.97,375.45,2.77,39.75,378.22,412.82
41.1043,418,415.2,375.13,2.7,37.37,377.83,411.28
41.1545,419,413.61,374.81,2.65,36.15,377.46,409.78
41.2046,441,412.08,374.49,2.61,34.97,377.1,407.22
41.2547,437,409.49,374.18,2.58,32.73,376.76,405.12
41.3049,446,407.36,373.87,2.55,30.94,376.42,403.7
41.355,393,405.92,373.55,2.54,29.83,376.09,402.74
41.4052,432,404.97,373.24,2.53,29.19,375.77,402.16
41.4553,428,404.39,372.93,2.53,28.92,375.46,401.92
41.5054,392,404.16,372.63,2.54,28.99,375.17,402.01
41.5556,431,404.26,372.32,2.56,29.38,374.88,402.44
41.6057,422,404.73,372.02,2.59,30.12,374.61,403.26
41.6558,381,405.58,371.71,2.63,31.24,374.34,404.52
41.706,421,406.9,371.41,2.68,32.81,374.09,406.34
41.7561,439,408.78,371.11,2.74,34.93,373.85,408.84
41.8062,466,411.36,370.81,2.82,37.73,373.63,412.23
41.8564,438,414.84,370.51,2.9,41.42,373.41,416.81
41.9065,461,419.52,370.22,3,46.3,373.22,423.03
41.9567,496,425.85,369.92,3.12,52.81,373.04,431.59
42.0068,485,434.55,369.63,3.26,61.67,372.89,443.65
42.0569,485,446.77,369.33,3.41,74.02,372.74,461.13
42.1071,496,464.44,369.04,3.6,91.8,372.64,487.37
42.1572,541,490.89,368.75,3.81,118.33,372.56,528.04
42.2073,599,531.82,368.46,4.07,159.29,372.53,592.29
42.2575,684,596.38,368.18,4.37,223.83,372.55,698.29
42.3076,847,702.75,367.89,4.75,330.11,372.64,898.98
42.3578,1023,903.91,367.6,5.22,531.09,372.82,1296.06
42.4079,1351,1301.56,367.32,5.79,928.46,373.11,1744.26
42.458,1714,1750.34,367.04,6.36,1376.94,373.4,1665.28
42.5082,1746,1671.99,366.75,6.99,1298.24,373.74,1463.23
42.5583,1514,1470.78,366.47,7.82,1096.48,374.29,1185.47
42.6084,1361,1194.11,366.19,8.91,819,375.1,853.39
42.6586,942,863.48,365.91,10.37,487.2,376.28,657.74
42.7087,755,669.8,365.64,12.34,291.83,377.98,556.47
42.7589,587,571,365.36,14.81,190.83,380.17,500.12
42.809,581,517.56,365.08,17.71,134.76,382.79,465.93
42.8591,477,487.36,364.81,21.7,100.85,386.51,443.67
42.9093,494,471,364.53,27.61,78.86,392.14,428.32
42.9594,466,464.55,364.26,36.5,63.79,400.76,417.27
43.0095,486,467.07,363.99,50.08,53.01,414.07,409.02
43.0597,448,480.19,363.72,71.44,45.03,435.16,402.68
43.1098,462,510.12,363.45,107.71,38.96,471.16,397.69
43.16,565,568.51,363.18,171.09,34.24,534.27,393.67
43.2101,730,645.79,362.91,252.39,30.49,615.3,390.37
43.2602,691,666.99,362.64,276.88,27.46,639.52,387.63
43.3104,651,631.23,362.38,243.86,24.99,606.24,385.32
43.3605,541,584.7,362.11,199.64,22.94,561.75,383.35
43.4106,526,520.35,361.85,137.27,21.24,499.12,381.65
43.4608,458,468.45,361.58,87.07,19.8,448.65,380.16
43.5109,448,437.22,361.32,57.32,18.58,418.64,378.86
43.561,404,418.85,361.06,40.26,17.54,401.32,377.71
43.6112,400,407.54,360.79,30.1,16.65,390.89,376.67
43.6613,417,399.95,360.53,23.53,15.88,384.06,375.76
43.7115,373,394.2,360.27,18.7,15.23,378.97,374.93
43.7616,403,389.82,360.01,15.15,14.66,375.16,374.19
43.8117,365,386.5,359.75,12.57,14.18,372.32,373.52
43.8619,349,383.91,359.5,10.65,13.77,370.15,372.92
43.912,388,381.84,359.24,9.18,13.42,368.42,372.37
43.9621,403,380.14,358.98,8.04,13.13,367.02,371.87
44.0123,352,378.74,358.72,7.13,12.89,365.85,371.42
44.0624,359,377.55,358.47,6.38,12.7,364.85,371.02
44.1126,376,376.54,358.21,5.78,12.55,363.99,370.66
44.1627,342,375.68,357.96,5.27,12.45,363.23,370.35
44.2128,381,374.95,357.71,4.85,12.39,362.56,370.09
44.263,394,374.32,357.45,4.49,12.38,361.94,369.85
44.3131,353,373.79,357.2,4.19,12.4,361.39,369.67
44.3632,377,373.35,356.95,3.93,12.47,360.88,369.54
44.4134,408,373,356.7,3.71,12.59,360.41,369.45
44.4635,375,372.72,356.44,3.52,12.75,359.96,369.41
44.5137,377,372.52,356.19,3.36,12.97,359.55,369.43
44.5638,335,372.4,355.94,3.22,13.24,359.16,369.52
44.6139,361,372.37,355.69,3.1,13.58,358.79,369.7
44.6641,366,372.45,355.44,2.99,14.01,358.43,370
44.7142,361,372.66,355.2,2.9,14.56,358.1,370.47
44.7643,376,373.05,354.95,2.83,15.27,357.78,371.16
44.8145,359,373.67,354.7,2.76,16.21,357.46,372.2
44.8646,388,374.66,354.45,2.71,17.5,357.16,373.83
44.9147,385,376.26,354.2,2.67,19.38,356.87,376.47
44.9649,374,378.86,353.96,2.63,22.27,356.59,380.22
45.015,393,382.58,353.71,2.61,26.26,356.32,383.3
45.0652,402,385.64,353.47,2.59,29.59,356.06,384.13
45.1153,382,386.45,353.22,2.58,30.66,355.8,384.61
45.1654,420,386.94,352.97,2.58,31.39,355.55,386.27
45.2156,420,388.61,352.73,2.58,33.3,355.31,389.41
45.2657,413,391.75,352.48,2.59,36.68,355.07,394.21
45.3158,429,396.58,352.24,2.61,41.73,354.85,401.19
45.366,400,403.59,352,2.64,48.95,354.64,411.23
45.4161,473,413.65,351.75,2.67,59.23,354.42,426.04
45.4663,484,428.51,351.51,2.71,74.29,354.22,448.27
45.5164,505,450.78,351.27,2.76,96.76,354.03,482.19
45.5665,510,484.76,351.02,2.81,130.92,353.83,534.82
45.6167,602,537.46,350.78,2.88,183.8,353.66,624.33
45.6668,677,627.04,350.54,2.95,273.55,353.49,801.04
45.7169,826,803.83,350.29,3.03,450.5,353.32,1127.14
45.7671,1006,1130.04,350.05,3.13,776.85,353.18,1371.94
45.8172,1211,1374.94,349.81,3.23,1021.89,353.04,1234.81
45.8674,1123,1237.93,349.57,3.35,885,352.92,1113.74
45.9175,950,1116.98,349.33,3.48,764.17,352.81,922.27
45.9676,826,925.66,349.09,3.63,572.94,352.72,692.56
46.0178,654,696.12,348.84,3.8,343.47,352.64,557.76
46.0679,594,561.51,348.6,3.99,208.92,352.59,487.09
46.118,528,491.04,348.36,4.2,138.49,352.56,447.34
46.1682,427,451.54,348.12,4.43,98.98,352.55,423.04
46.2183,412,427.51,347.88,4.7,74.92,352.58,407.13
46.2685,422,411.89,347.64,5.01,59.25,352.65,396.12
46.3186,389,401.23,347.4,5.35,48.48,352.75,388.17
46.3687,395,393.68,347.16,5.75,40.77,352.91,382.23
46.4189,376,388.21,346.92,6.21,35.07,353.13,377.67
46.469,433,384.18,346.68,6.75,30.75,353.43,374.07
46.5191,400,381.22,346.44,7.39,27.39,353.83,371.19
46.5693,372,379.09,346.2,8.14,24.75,354.34,368.83
46.6194,416,377.64,345.96,9.05,22.63,355.01,366.87
46.6696,391,376.8,345.72,10.17,20.91,355.89,365.23
46.7197,353,376.56,345.48,11.57,19.51,357.05,363.84
46.7698,388,376.94,345.24,13.35,18.36,358.59,362.65
46.82,372,378.09,345,15.69,17.41,360.69,361.62
46.8701,352,380.2,344.76,18.82,16.62,363.58,360.72
46.9202,390,383.67,344.52,23.19,15.96,367.71,359.94
46.9704,392,389.08,344.28,29.39,15.42,373.67,359.25
47.0205,390,397.61,344.04,38.6,14.97,382.64,358.64
47.0706,370,411.96,343.79,53.56,14.6,397.35,358.1
47.1208,447,436.28,343.55,78.42,14.31,421.97,357.63
47.1709,469,466.69,343.31,109.3,14.08,452.61,357.21
47.2211,462,478.79,343.07,121.82,13.9,464.89,356.84
47.2712,509,475.83,342.83,119.23,13.77,462.06,356.52
47.3213,477,476.26,342.59,119.97,13.69,462.56,356.24
47.3715,518,476.27,342.35,120.27,13.65,462.62,356
47.4216,481,489.46,342.11,133.7,13.65,475.81,355.8
47.4717,536,532.7,341.87,177.14,13.69,519.01,355.63
47.5219,623,611.91,341.63,256.52,13.76,598.15,355.5
47.572,654,675.8,341.39,320.54,13.87,661.93,355.4
47.6222,624,656.36,341.15,301.2,14.01,642.35,355.33
47.6723,631,616.96,340.91,261.87,14.18,602.78,355.3
47.7224,584,567.68,340.66,212.62,14.39,553.28,355.3
47.7726,511,502,340.42,146.94,14.64,487.36,355.33
47.8227,504,453.48,340.18,98.38,14.91,438.56,355.41
47.8728,451,425.25,339.94,70.09,15.23,410.03,355.52
47.923,427,409.27,339.7,53.99,15.58,393.69,355.67
47.9731,395,400.18,339.46,44.76,15.97,384.22,355.86
48.0233,385,395.28,339.21,39.67,16.4,378.88,356.09
48.0734,414,393.27,338.97,37.42,16.88,376.39,356.37
48.1235,412,393.61,338.73,37.47,17.4,376.2,356.71
48.1737,369,396.26,338.49,39.79,17.98,378.28,357.1
