Angle,Observed,Calculated,Background,Calcite_nb,Quartz_nb,Calcite,Quartz
26.483,3670,3895.26,403.4,17.27,3474.59,420.67,3877.99
26.5342,6294,6515.18,403.08,30.12,6081.97,433.2,6485.05
26.5853,12634,12351.33,402.76,42.56,11906.01,445.32,12308.77
26.6365,23356,23172.3,402.44,33,22736.86,435.44,23139.3
26.6877,25948,25159.91,402.12,23.7,24734.08,425.82,25136.2
26.7388,18154,18015.06,401.8,19.41,17593.85,421.21,17995.65
26.79,8940,9344.4,401.48,17.43,8925.5,418.91,9326.98
26.8412,4420,4965.5,401.15,16.49,4547.85,417.64,4949
26.8923,2579,3086.91,400.83,16.09,2670,416.92,3070.83
26.9435,1624,2161.99,400.5,15.99,1745.5,416.49,2146
26.9946,1291,1644.82,400.18,16.1,1228.54,416.28,1628.72
27.0458,1064,1327.54,399.85,16.35,911.33,416.2,1311.18
27.097,930,1119.14,399.53,16.71,702.9,416.24,1102.43
27.1481,857,975.67,399.2,17.16,559.31,416.36,958.51
27.1993,734,871.79,398.87,17.7,455.21,416.57,854.08
27.2504,700,794.6,398.54,18.31,377.74,416.85,776.28
27.3016,703,735.74,398.22,19,318.52,417.22,716.74
27.3528,628,689.89,397.89,19.76,272.24,417.65,670.13
27.4039,618,653.55,397.56,20.6,235.39,418.16,632.95
27.4551,626,624.31,397.23,21.53,205.56,418.76,602.79
27.5062,589,600.51,396.89,22.53,181.08,419.42,577.97
27.5574,579,580.94,396.56,23.63,160.75,420.19,557.31
27.6086,555,564.73,396.23,24.83,143.67,421.06,539.9
27.6597,522,551.23,395.9,26.15,129.18,422.05,525.08
27.7109,533,539.94,395.56,27.58,116.79,423.14,512.35
27.7621,573,530.5,395.23,29.15,106.12,424.38,501.35
27.8132,533,522.62,394.9,30.87,96.85,425.77,491.75
27.8644,548,516.08,394.56,32.76,88.75,427.32,483.31
27.9155,506,510.71,394.23,34.85,81.64,429.08,475.87
27.9667,542,506.39,393.89,37.15,75.35,431.04,469.24
28.0179,517,503.02,393.55,39.7,69.77,433.25,463.32
28.069,525,500.55,393.22,42.51,64.82,435.73,458.04
28.1202,515,498.92,392.88,45.67,60.36,438.55,453.24
28.1713,489,498.11,392.54,49.21,56.36,441.75,448.9
28.2225,489,498.14,392.2,53.2,52.74,445.4,444.94
28.2737,519,499.04,391.86,57.71,49.46,449.57,441.32
28.3248,560,500.91,391.52,62.89,46.49,454.41,438.01
28.376,557,503.88,391.18,68.91,43.78,460.09,434.96
28.4271,571,507.88,390.84,75.72,41.31,466.56,432.15
28.4783,594,512.85,390.5,83.3,39.04,473.8,429.54
28.5295,612,519.31,390.16,92.18,36.96,482.34,427.12
28.5806,615,527.58,389.82,102.71,35.05,492.53,424.87
28.6318,594,537.98,389.48,115.22,33.28,504.7,422.76
28.6829,625,551.01,389.14,130.22,31.65,519.36,420.79
28.7341,545,567.33,388.8,148.39,30.15,537.19,418.95
28.7853,655,587.91,388.45,170.71,28.75,559.16,417.2
28.8364,615,614.08,388.11,198.52,27.45,586.63,415.56
28.8876,718,647.79,387.77,233.79,26.24,621.56,414.01
28.9388,738,691.97,387.42,279.44,25.11,666.86,412.53
28.9899,730,750.6,387.08,339.46,24.06,726.54,411.14
29.0411,739,831.76,386.74,421.94,23.08,808.68,409.82
29.0922,911,947.25,386.39,538.7,22.16,925.09,408.55
29.1434,983,1118.87,386.05,711.53,21.3,1097.58,407.35
29.1946,1133,1388.18,385.7,981.99,20.49,1367.69,406.19
29.2457,1385,1839.25,385.36,1434.16,19.73,1819.52,405.09
29.2969,1888,2646.65,385.01,2242.62,19.02,2627.63,404.03
29.348,3069,4188.92,384.66,3785.91,18.35,4170.57,403.01
29.3992,6371,7383.32,384.32,6981.28,17.72,7365.6,402.04
29.4504,12747,12272.81,383.97,11871.72,17.12,12255.69,401.09
29.5015,13656,12854.5,383.63,12454.32,16.56,12837.95,400.19
29.5527,9905,9811.04,383.28,9411.72,16.04,9795,399.32
29.6038,5239,5769.21,382.93,5370.74,15.54,5753.67,398.47
29.655,2778,3299.61,382.59,2901.96,15.06,3284.55,397.65
29.7062,1825,2135.69,382.24,1738.83,14.62,2121.07,396.86
29.7573,1303,1542.59,381.89,1146.51,14.19,1528.4,396.08
29.8085,1033,1205.92,381.54,810.58,13.79,1192.12,395.33
29.8597,855,997.53,381.2,602.93,13.41,984.13,394.61
29.9108,717,859.81,380.85,465.91,13.05,846.76,393.9
29.962,737,764.5,380.5,371.29,12.7,751.79,393.2
30.0131,623,695.11,380.15,302.58,12.37,682.73,392.52
30.0643,587,643.25,379.81,251.39,12.06,631.2,391.87
30.1155,541,603.44,379.46,212.23,11.75,591.69,391.21
30.1666,517,572.19,379.11,181.62,11.45,560.73,390.56
30.2178,525,547.18,378.76,157.25,11.16,536.01,389.92
30.2689,562,526.83,378.41,137.54,10.88,515.95,389.29
30.3201,526,510.04,378.07,121.37,10.6,499.44,388.67
30.3713,527,496.01,377.72,107.95,10.33,485.67,388.05
30.4224,523,484.15,377.37,96.71,10.08,474.08,387.45
30.4736,534,474.05,377.02,87.2,9.83,464.22,386.85
30.5247,456,465.36,376.67,79.09,9.59,455.76,386.26
30.5759,489,457.83,376.33,72.14,9.37,448.47,385.7
30.6271,520,451.28,375.98,66.14,9.15,442.12,385.13
30.6782,486,445.53,375.63,60.96,8.95,436.59,384.58
30.7294,447,440.49,375.28,56.46,8.75,431.74,384.03
30.7806,460,436.05,374.94,52.55,8.56,427.49,383.5
30.8317,464,432.15,374.59,49.18,8.38,423.77,382.97
30.8829,512,428.73,374.24,46.29,8.2,420.53,382.44
30.934,452,425.78,373.89,43.86,8.03,417.75,381.92
30.9852,425,423.3,373.55,41.88,7.87,415.43,381.42
31.0364,428,421.29,373.2,40.37,7.72,413.57,380.92
31.0875,471,419.85,372.85,39.42,7.57,412.27,380.42
31.1387,476,419.11,372.51,39.18,7.43,411.69,379.94
31.1898,439,419.4,372.16,39.94,7.29,412.1,379.45
31.241,481,421.3,371.81,42.32,7.16,414.13,378.97
31.2922,462,426.03,371.47,47.53,7.03,419,378.5
31.3433,449,436.08,371.12,58.04,6.91,429.16,378.03
31.3945,453,456.88,370.78,79.3,6.8,450.08,377.58
31.4456,520,502.06,370.43,124.95,6.68,495.38,377.11
31.4968,636,568.22,370.08,191.56,6.58,561.64,376.66
31.548,639,569.2,369.74,192.99,6.47,562.73,376.21
31.5991,591,527.94,369.39,152.17,6.37,521.56,375.76
31.6503,565,471.52,369.05,96.19,6.28,465.24,375.33
31.7015,467,434.85,368.71,59.96,6.19,428.67,374.9
31.7526,412,416.82,368.36,42.36,6.1,410.72,374.46
31.8038,387,407.13,368.02,33.09,6.02,401.11,374.04
31.8549,420,401.2,367.67,27.59,5.94,395.26,373.61
31.9061,429,397.19,367.33,23.99,5.86,391.32,373.19
31.9573,407,394.23,366.99,21.46,5.79,388.45,372.78
32.0084,385,391.93,366.65,19.57,5.72,386.22,372.37
32.0596,451,390.04,366.3,18.09,5.65,384.39,371.95
32.1107,378,388.44,365.96,16.89,5.58,382.85,371.54
32.1619,442,387.04,365.62,15.9,5.52,381.52,371.14
32.2131,421,385.82,365.28,15.07,5.46,380.35,370.74
32.2642,394,384.74,364.94,14.39,5.41,379.33,370.35
32.3154,387,383.85,364.6,13.89,5.36,378.49,369.96
32.3665,393,383.27,364.26,13.7,5.31,377.96,369.57
32.4177,396,383.4,363.92,14.22,5.26,378.14,369.18
32.4689,372,384.13,363.58,15.33,5.22,378.91,368.8
32.52,390,382.81,363.24,14.39,5.18,377.63,368.42
32.5712,401,380.86,362.9,12.82,5.14,375.72,368.04
32.6224,404,379.53,362.57,11.86,5.1,374.43,367.67
32.6735,409,378.56,362.23,11.24,5.09,373.47,367.32
32.7247,422,377.79,361.89,10.78,5.13,372.67,367.02
32.7758,331,377.22,361.56,10.4,5.26,371.96,366.82
32.827,381,376.94,361.22,10.08,5.64,371.3,366.86
32.8782,393,377.21,360.88,9.8,6.52,370.68,367.4
32.9293,386,377.73,360.55,9.55,7.62,370.1,368.17
32.9805,341,376.97,360.22,9.33,7.43,369.55,367.65
33.0316,379,375.54,359.88,9.13,6.53,369.01,366.41
33.0828,395,374.41,359.55,8.94,5.92,368.49,365.47
33.134,363,373.55,359.22,8.77,5.57,367.99,364.79
33.1851,370,372.85,358.88,8.61,5.36,367.49,364.24
33.2363,365,372.24,358.55,8.47,5.22,367.02,363.77
33.2874,406,371.69,358.22,8.34,5.13,366.56,363.35
33.3386,333,371.17,357.89,8.21,5.07,366.1,362.96
33.3898,399,370.69,357.56,8.1,5.03,365.66,362.59
33.4409,307,370.22,357.23,8,5,365.23,362.23
33.4921,367,369.78,356.9,7.9,4.98,364.8,361.88
33.5433,375,369.35,356.57,7.81,4.97,364.38,361.54
33.5944,362,368.94,356.24,7.73,4.97,363.97,361.21
33.6456,375,368.55,355.92,7.66,4.97,363.58,360.89
33.6967,379,368.18,355.59,7.61,4.98,363.2,360.57
33.7479,379,367.82,355.26,7.56,5,362.82,360.26
33.7991,350,367.48,354.94,7.52,5.02,362.46,359.96
33.8502,361,367.16,354.61,7.5,5.05,362.11,359.66
33.9014,322,366.86,354.29,7.49,5.08,361.78,359.37
33.9525,392,366.57,353.96,7.48,5.12,361.44,359.08
34.0037,379,366.3,353.64,7.49,5.17,361.13,358.81
34.0549,295,366.05,353.32,7.52,5.22,360.84,358.54
34.106,342,365.82,353,7.55,5.27,360.55,358.27
34.1572,346,365.61,352.68,7.6,5.34,360.28,358.02
34.2083,352,365.43,352.36,7.67,5.41,360.03,357.77
34.2595,346,365.27,352.04,7.75,5.49,359.79,357.53
34.3107,360,365.13,351.72,7.84,5.57,359.56,357.29
34.3618,373,365.03,351.4,7.96,5.67,359.36,357.07
34.413,367,364.95,351.08,8.1,5.77,359.18,356.85
34.4641,373,364.91,350.76,8.26,5.89,359.02,356.65
34.5153,367,364.91,350.45,8.45,6.01,358.9,356.46
34.5665,329,364.94,350.13,8.66,6.15,358.79,356.28
34.6176,351,365.03,349.82,8.91,6.3,358.73,356.12
34.6688,380,365.16,349.5,9.19,6.46,358.69,355.96
34.72,364,365.35,349.19,9.52,6.64,358.71,355.83
34.7711,360,365.61,348.88,9.89,6.84,358.77,355.72
34.8223,341,365.94,348.56,10.32,7.06,358.88,355.62
34.8734,405,366.36,348.25,10.82,7.3,359.07,355.55
34.9246,400,366.89,347.94,11.39,7.56,359.33,355.5
34.9758,394,367.53,347.63,12.05,7.85,359.68,355.48
35.0269,390,368.3,347.32,12.81,8.17,360.13,355.49
35.0781,407,369.25,347.01,13.71,8.53,360.72,355.54
35.1292,379,370.39,346.71,14.77,8.92,361.48,355.63
35.1804,361,371.78,346.4,16.02,9.36,362.42,355.76
35.2316,399,373.46,346.09,17.52,9.86,363.61,355.95
35.2827,371,375.55,345.79,19.34,10.42,365.13,356.21
35.3339,353,378.18,345.48,21.61,11.09,367.09,356.57
35.385,361,381.57,345.18,24.5,11.9,369.68,357.08
35.4362,372,386.19,344.87,28.33,12.98,373.2,357.85
35.4874,399,393.12,344.57,33.82,14.73,378.39,359.3
35.5385,467,403.64,344.27,41.71,17.67,385.98,361.94
35.5897,401,412.42,343.97,49.57,18.88,393.54,362.85
35.6409,420,421.01,343.67,58.57,18.77,402.24,362.44
35.692,379,436.07,343.37,73.01,19.7,416.38,363.07
35.7432,406,460.29,343.07,95.87,21.35,438.94,364.42
35.7943,441,499.18,342.77,132.85,23.56,475.62,366.33
35.8455,521,563.77,342.48,194.95,26.35,537.43,368.83
35.8967,640,675.61,342.18,303.59,29.84,645.77,372.02
35.9478,774,893.07,341.88,516.94,34.24,858.82,376.12
35.999,1351,1329.68,341.59,948.22,39.87,1289.81,381.46
36.0501,1705,1723.17,341.3,1334.66,47.21,1675.96,388.51
36.1013,1589,1574.97,341,1176.95,57.01,1517.95,398.01
36.1525,1234,1321.36,340.71,910.15,70.5,1250.86,411.21
36.2036,916,964.49,340.42,534.33,89.74,874.75,430.16
36.2548,692,756.33,340.13,297.96,118.24,638.09,458.37
36.3059,656,684.86,339.84,183.42,161.6,523.26,501.44
36.3571,671,693.66,339.55,123.86,230.25,463.41,569.8
36.4083,706,772.82,339.26,89.67,343.89,428.93,683.15
36.4594,818,953.17,338.97,68.18,546.02,407.15,884.99
36.5106,1239,1273.14,338.69,53.88,880.58,392.57,1219.27
36.5618,1538,1547.46,338.4,43.89,1165.17,382.29,1503.57
36.6129,1500,1482.76,338.12,36.65,1108,374.77,1446.12
36.6641,1315,1259.74,337.83,31.23,890.68,369.06,1228.51
36.7152,995,959.27,337.55,27.08,594.65,364.63,932.2
36.7664,737,726.52,337.27,23.83,365.43,361.1,702.7
36.8176,650,592.77,336.98,21.24,234.54,358.22,571.52
36.8687,482,516.87,336.7,19.16,161.01,355.86,497.71
36.9199,493,470.99,336.42,17.46,117.11,353.88,453.53
36.971,410,441.36,336.14,16.05,89.16,352.19,425.3
37.0222,393,421.12,335.86,14.89,70.37,350.75,406.23
37.0734,405,406.67,335.59,13.91,57.17,349.5,392.76
37.1245,354,395.97,335.31,13.1,47.56,348.41,382.87
37.1757,353,387.81,335.03,12.41,40.37,347.44,375.4
37.2268,352,381.44,334.76,11.83,34.85,346.59,369.61
37.278,372,376.36,334.48,11.34,30.53,345.82,365.01
37.3292,377,372.25,334.21,10.94,27.11,345.15,361.32
37.3803,364,368.88,333.94,10.6,24.34,344.54,358.28
37.4315,326,366.09,333.67,10.33,22.1,344,355.77
37.4827,347,363.75,333.39,10.11,20.25,343.5,353.64
37.5338,332,361.79,333.12,9.94,18.72,343.06,351.84
37.585,368,360.14,332.85,9.82,17.46,342.67,350.31
37.6361,355,358.74,332.59,9.74,16.41,342.33,349
37.6873,317,357.56,332.32,9.71,15.53,342.03,347.85
37.7385,346,356.57,332.05,9.72,14.8,341.77,346.85
37.7896,364,355.75,331.78,9.76,14.2,341.54,345.98
37.8408,364,355.09,331.52,9.85,13.72,341.37,345.24
37.8919,358,354.57,331.25,9.98,13.33,341.23,344.58
37.9431,349,354.2,330.99,10.16,13.06,341.15,344.05
37.9943,333,353.99,330.73,10.38,12.88,341.11,343.61
38.0454,344,353.95,330.47,10.65,12.84,341.12,343.31
38.0966,413,354.19,330.2,10.98,13.01,341.18,343.21
38.1477,378,355.01,329.94,11.36,13.7,341.3,343.64
38.1989,346,356.62,329.68,11.82,15.12,341.5,344.8
38.2501,357,356.81,329.42,12.35,15.03,341.77,344.45
38.3012,346,356.39,329.17,12.97,14.25,342.14,343.42
38.3524,342,356.72,328.91,13.7,14.11,342.61,343.02
38.4035,347,357.52,328.65,14.54,14.33,343.19,342.98
38.4547,364,358.69,328.4,15.52,14.77,343.92,343.17
38.5059,342,360.21,328.14,16.68,15.39,344.82,343.53
38.557,329,362.11,327.89,18.04,16.18,345.93,344.07
38.6082,352,364.47,327.63,19.67,17.17,347.3,344.8
38.6594,343,367.4,327.38,21.63,18.38,349.01,345.76
38.7105,364,371.06,327.13,24.05,19.88,351.18,347.01
38.7617,317,375.7,326.88,27.1,21.72,353.98,348.6
38.8128,367,381.77,326.63,31.14,24,357.77,350.63
38.864,389,390.18,326.38,36.93,26.87,363.31,353.25
38.9152,392,400.52,326.13,43.86,30.53,369.99,356.66
38.9663,386,411.09,325.88,49.91,35.29,375.79,361.17
39.0175,411,425.5,325.64,58.23,41.63,383.87,367.27
39.0686,456,446.4,325.39,70.69,50.32,396.08,375.71
39.1198,467,476.79,325.15,88.94,62.7,414.09,387.85
39.171,550,522.36,324.9,116.29,81.17,441.19,406.07
39.2221,540,593.85,324.66,158.96,110.22,483.62,434.88
39.2733,652,710.41,324.41,228.06,157.94,552.47,482.35
39.3245,827,905.46,324.17,343.26,238.02,667.43,562.19
39.3756,1345,1270.32,323.93,556.71,389.67,880.64,713.6
39.4268,2226,2072.12,323.69,1005.32,743.12,1329.01,1066.81
39.4779,3549,3312.83,323.45,1654.85,1334.53,1978.3,1657.98
39.5291,3495,3283.73,323.21,1663.85,1296.67,1987.06,1619.88
39.5803,2937,2769.22,322.97,1379.72,1066.53,1702.69,1389.5
39.6314,2174,2043.1,322.73,979.17,741.19,1301.9,1063.92
39.6826,1377,1263.71,322.5,549.38,391.84,871.88,714.34
39.7337,946,870.26,322.26,319.81,228.19,642.07,550.45
39.7849,717,681.4,322.02,205.6,153.77,527.62,475.79
39.8361,622,581.63,321.79,143.15,116.69,464.94,438.48
39.8872,557,525.13,321.55,105.67,97.91,427.22,419.46
39.9384,474,492.95,321.32,81.48,90.16,402.8,411.48
39.9895,480,477.06,321.09,64.96,91,386.05,412.09
40.0407,444,474.82,320.86,53.2,100.77,374.06,421.63
40.0919,485,487.21,320.63,44.55,122.03,365.18,442.66
40.143,508,519.65,320.4,37.96,161.3,358.36,481.7
40.1942,599,586.54,320.17,32.84,233.53,353.01,553.7
40.2453,743,710.83,319.94,28.8,362.1,348.74,682.04
40.2965,905,851.23,319.71,25.55,505.97,345.26,825.68
40.3477,878,857.65,319.48,22.89,515.27,342.37,834.75
40.3988,833,780.93,319.25,20.7,440.97,339.95,760.22
40.45,659,668.72,319.03,18.88,330.82,337.91,649.85
40.5012,540,549.45,318.8,17.35,213.3,336.15,532.1
40.5523,459,472.13,318.58,16.05,137.5,334.63,456.08
40.6035,418,427.92,318.35,14.95,94.62,333.3,412.97
40.6546,378,401.59,318.13,14,69.46,332.13,387.59
40.7058,346,384.8,317.91,13.19,53.71,331.1,371.62
40.757,355,373.41,317.68,12.48,43.24,330.16,360.92
40.8081,385,365.3,317.46,11.88,35.96,329.34,353.42
40.8593,302,359.29,317.24,11.36,30.69,328.6,347.93
40.9104,364,354.71,317.02,10.9,26.78,327.92,343.8
40.9616,341,351.13,316.8,10.52,23.82,327.32,340.62
41.0128,366,348.32,316.58,10.18,21.56,326.76,338.14
41.0639,353,346.15,316.37,9.9,19.88,326.27,336.25
41.1151,344,344.65,316.15,9.66,18.84,325.81,334.99
41.1662,364,344.03,315.93,9.47,18.63,325.4,334.56
41.2174,363,342.98,315.72,9.31,17.95,325.03,333.67
41.2686,330,341.18,315.5,9.19,16.49,324.69,331.99
41.3197,308,339.96,315.28,9.1,15.57,324.38,330.85
41.3709,354,339.18,315.07,9.05,15.06,324.12,330.13
41.4221,319,338.68,314.86,9.03,14.79,323.89,329.65
41.4732,329,338.41,314.64,9.04,14.72,323.68,329.36
41.5244,360,338.35,314.43,9.09,14.83,323.52,329.26
41.5755,325,338.51,314.22,9.17,15.12,323.39,329.34
41.6267,311,338.89,314.01,9.28,15.6,323.29,329.61
41.6779,355,339.53,313.8,9.43,16.3,323.23,330.1
41.729,359,340.47,313.59,9.62,17.26,323.21,330.85
41.7802,355,341.78,313.38,9.85,18.55,323.23,331.93
41.8313,349,343.56,313.17,10.13,20.26,323.3,333.43
41.8825,361,345.94,312.96,10.45,22.52,323.41,335.48
41.9337,331,349.14,312.75,10.84,25.55,323.59,338.3
41.9848,392,353.5,312.55,11.29,29.66,323.84,342.21
42.036,366,359.54,312.34,11.81,35.39,324.15,347.73
42.0871,396,368.19,312.13,12.42,43.63,324.55,355.76
42.1383,371,381.05,311.93,13.14,55.98,325.07,367.91
42.1895,405,401.07,311.72,13.98,75.36,325.7,387.08
42.2406,504,433.13,311.52,14.99,106.63,326.51,418.15
42.2918,500,485.03,311.32,16.21,157.51,327.53,468.83
42.343,600,580.74,311.11,17.76,251.87,328.87,562.98
42.3941,817,801.02,310.91,19.87,470.24,330.78,781.15
42.4453,1180,1211.96,310.71,22.23,879.03,332.94,1189.74
42.4964,1220,1263.04,310.51,24.18,928.36,334.69,1238.87
42.5476,1130,1079.44,310.31,26.67,742.47,336.98,1052.78
42.5988,919,936.81,310.11,30.13,596.58,340.24,906.69
42.6499,719,672.5,309.91,34.78,327.81,344.69,637.72
42.7011,584,529.88,309.71,41.19,178.99,350.9,488.7
42.7522,518,470.47,309.51,50.45,110.52,359.96,420.03
42.8034,436,446.68,309.31,61.97,75.4,371.28,384.71
42.8546,419,439.1,309.11,74.82,55.18,383.93,364.29
42.9057,398,445.65,308.91,94.27,42.47,403.18,351.38
42.9569,462,467.79,308.72,125.12,33.96,433.84,342.68
43.008,482,510.59,308.52,174.11,27.97,482.63,336.49
43.0592,512,584.4,308.32,252.48,23.59,560.8,331.91
43.1104,662,717.25,308.13,388.83,20.3,696.96,328.43
43.1615,934,994.92,307.93,669.23,17.75,977.16,325.68
43.2127,1642,1517.9,307.74,1194.42,15.74,1502.16,323.48
43.2639,1954,1809.27,307.54,1487.59,14.13,1795.13,321.67
43.315,1675,1559.75,307.35,1239.58,12.82,1546.93,320.17
43.3662,1407,1364.48,307.16,1045.58,11.74,1352.74,318.9
43.4173,1010,993.83,306.96,676.02,10.85,982.98,317.81
43.4685,697,698.77,306.77,381.91,10.09,688.68,316.86
43.5197,560,549.01,306.58,232.97,9.46,539.55,316.04
43.5708,469,471.77,306.39,156.47,8.92,462.86,315.31
43.622,438,428.82,306.2,114.17,8.45,420.37,314.65
43.6731,398,403.15,306.01,89.08,8.06,395.09,314.07
43.7243,393,383.61,305.82,70.07,7.72,375.89,313.54
43.7755,366,368.78,305.63,55.72,7.43,361.35,313.06
43.8266,352,358.31,305.44,45.69,7.18,351.13,312.62
43.8778,341,350.65,305.25,38.43,6.97,343.68,312.22
43.9289,351,344.82,305.06,32.96,6.8,338.02,311.86
43.9801,334,340.26,304.87,28.73,6.65,333.6,311.52
44.0313,358,336.62,304.68,25.4,6.53,330.08,311.21
44.0824,321,333.64,304.5,22.7,6.44,327.2,310.94
44.1336,325,331.18,304.31,20.5,6.37,324.81,310.68
44.1848,324,329.13,304.12,18.68,6.32,322.8,310.44
44.2359,300,327.41,303.94,17.17,6.3,321.11,310.24
44.2871,323,325.95,303.75,15.89,6.3,319.64,310.05
44.3382,315,324.71,303.57,14.81,6.32,318.38,309.89
44.3894,335,323.65,303.38,13.9,6.37,317.28,309.75
44.4406,319,322.75,303.2,13.11,6.44,316.31,309.64
44.4917,318,321.99,303.01,12.44,6.54,315.45,309.55
44.5429,301,321.36,302.83,11.86,6.67,314.69,309.5
44.594,300,320.84,302.64,11.36,6.84,314,309.48
44.6452,333,320.44,302.46,10.94,7.04,313.4,309.5
44.6964,314,320.15,302.28,10.57,7.3,312.85,309.58
44.7475,336,320,302.09,10.26,7.64,312.35,309.73
44.7987,321,320,301.91,10,8.09,311.91,310
44.8498,336,320.21,301.73,9.78,8.7,311.51,310.43
44.901,295,320.76,301.55,9.59,9.62,311.14,311.17
44.9522,307,321.93,301.37,9.45,11.12,310.82,312.49
45.0033,354,324.13,301.19,9.33,13.61,310.52,314.8
45.0545,340,326.46,301,9.25,16.2,310.25,317.2
45.1056,312,326.62,300.82,9.2,16.6,310.02,317.42
45.1568,335,326.17,300.64,9.17,16.36,309.81,317
45.208,301,326.65,300.46,9.17,17.01,309.63,317.47
45.2591,329,328.09,300.28,9.2,18.6,309.48,318.88
45.3103,322,330.51,300.1,9.25,21.15,309.35,321.25
45.3615,366,334.13,299.93,9.33,24.87,309.26,324.8
45.4126,377,339.44,299.75,9.44,30.25,309.19,330
45.4638,357,347.43,299.57,9.57,38.29,309.14,337.86
45.5149,347,359.69,299.39,9.73,50.57,309.12,349.96
45.5661,369,378.86,299.21,9.92,69.73,309.13,368.94
45.6173,456,408.84,299.03,10.14,99.67,309.17,398.7
45.6684,501,460.39,298.86,10.4,151.14,309.26,450
45.7196,611,572.94,298.68,10.68,263.58,309.36,562.26
45.7707,775,823.74,298.5,11.01,514.23,309.51,812.73
45.8219,848,1022.74,298.32,11.38,713.04,309.7,1011.36
45.8731,773,868.85,298.15,11.79,558.91,309.94,857.06
45.9242,775,806.46,297.97,12.26,496.23,310.23,794.2
45.9754,634,656.1,297.79,12.78,345.53,310.57,643.32
46.0265,557,495.22,297.62,13.37,184.24,310.99,481.86
46.0777,456,418.03,297.44,14.03,106.56,311.47,404
46.1289,371,381.36,297.27,14.77,69.33,312.04,366.6
46.18,364,361.88,297.09,15.61,49.18,312.7,346.27
46.2312,380,350.58,296.92,16.56,37.1,313.48,334.02
46.2824,342,343.68,296.74,17.65,29.29,314.39,326.03
46.3335,349,339.4,296.56,18.89,23.95,315.45,320.51
46.3847,313,336.85,296.39,20.32,20.14,316.71,316.53
46.4358,331,335.52,296.22,21.98,17.32,318.2,313.54
46.487,405,335.15,296.04,23.92,15.19,319.96,311.23
46.5382,362,335.62,295.87,26.22,13.53,322.09,309.4
46.5893,364,336.89,295.69,28.97,12.23,324.66,307.92
46.6405,372,339.01,295.52,32.31,11.18,327.83,306.7
46.6916,374,342.13,295.34,36.44,10.34,331.78,305.68
46.7428,379,346.48,295.17,41.66,9.65,336.83,304.82
46.794,378,352.52,295,48.44,9.08,343.44,304.08
46.8451,400,360.92,294.82,57.48,8.61,352.3,303.43
46.8963,449,372.98,294.65,70.1,8.23,364.75,302.88
46.9474,419,390.59,294.48,88.21,7.9,382.69,302.38
46.9986,460,416.59,294.31,114.64,7.64,408.95,301.95
47.0498,527,457.06,294.13,155.51,7.42,449.64,301.55
47.1009,587,531.09,293.96,229.89,7.24,523.85,301.2
47.1521,766,678.68,293.79,377.8,7.1,671.59,300.89
47.2033,853,870.44,293.61,569.84,6.99,863.45,300.6
47.2544,871,869.53,293.44,569.19,6.9,862.63,300.34
47.3056,911,825.13,293.27,525.01,6.84,818.28,300.11
47.3567,872,812.82,293.1,512.91,6.81,806.01,299.91
47.4079,910,767.01,292.93,467.29,6.8,760.22,299.73
47.4591,873,811.18,292.75,511.62,6.8,804.37,299.55
47.5102,1107,1022,292.58,722.59,6.83,1015.17,299.41
47.5614,1514,1510.5,292.41,1211.22,6.87,1503.63,299.28
47.6125,1851,2019.83,292.24,1720.66,6.93,2012.9,299.17
47.6637,1705,1816.7,292.07,1517.62,7.01,1809.69,299.08
47.7149,1572,1593.65,291.9,1294.65,7.11,1586.55,299.01
47.766,1338,1344.59,291.72,1045.65,7.22,1337.37,298.94
47.8172,950,939.09,291.55,640.18,7.35,931.73,298.9
47.8683,758,688.86,291.38,389.97,7.5,681.35,298.88
47.9195,677,563.83,291.21,264.95,7.67,556.16,298.88
47.9707,531,498.56,291.04,199.66,7.86,490.7,298.9
48.0218,506,463.05,290.87,164.11,8.07,454.98,298.94
48.073,492,444.5,290.7,145.49,8.31,436.19,299.01
48.1242,492,437.4,290.53,138.31,8.57,428.84,299.1
48.1753,488,439.82,290.36,140.61,8.85,430.97,299.21
48.2265,497,452.13,290.18,152.78,9.17,442.96,299.35
48.2776,491,476.98,290.01,177.46,9.51,467.47,299.52
48.3288,570,519.29,289.84,219.56,9.89,509.4,299.73
48.38,606,587.45,289.67,287.48,10.3,577.15,299.97
48.4311,695,697.35,289.5,397.09,10.76,686.59,300.26
48.4823,897,902.29,289.33,601.7,11.26,891.03,300.59
48.5334,1274,1333.48,289.16,1032.5,11.82,1321.66,300.98
48.5846,1869,2044.5,288.99,1743.08,12.43,2032.07,301.42
48.6358,1923,2223.78,288.82,1921.86,13.11,2210.68,301.93
48.6869,1748,1855.48,288.65,1552.97,13.86,1841.62,302.51
48.7381,1509,1683.26,288.48,1380.09,14.7,1668.57,303.18
48.7892,1189,1263.09,288.31,959.15,15.63,1247.46,303.94
48.8404,921,860.42,288.14,555.61,16.68,843.75,304.82
48.8916,689,645.84,287.97,340.02,17.86,627.99,305.83
48.9427,526,534.7,287.8,227.72,19.19,515.52,306.99
48.9939,525,472.08,287.62,163.74,20.72,451.36,308.34
49.0451,478,433.96,287.45,124.03,22.48,411.48,309.93
49.0962,394,409.52,287.28,97.68,24.56,384.96,311.84
49.1474,434,393.49,287.11,79.25,27.13,366.36,314.24
49.1985,360,383.32,286.94,65.82,30.55,352.76,317.49
49.2497,414,376.8,286.77,55.71,34.31,342.48,321.08
