Angle,Observed,Calculated,Background,Quartz_nb,Quartz
33.3832,467,473.89,464,9.89,473.89
33.4333,445,473.13,463.3,9.83,473.13
33.4835,428,472.39,462.6,9.79,472.39
33.5336,445,471.67,461.91,9.76,471.67
33.5838,454,470.97,461.21,9.75,470.96
33.6339,423,470.27,460.52,9.76,470.28
33.684,461,469.59,459.82,9.77,469.59
33.7342,434,468.93,459.13,9.8,468.93
33.7843,449,468.27,458.43,9.84,468.27
33.8344,456,467.63,457.74,9.89,467.63
33.8846,461,466.99,457.05,9.94,466.99
33.9347,448,466.37,456.36,10.01,466.37
33.9849,415,465.76,455.67,10.09,465.76
34.035,391,465.16,454.98,10.19,465.17
34.0851,410,464.58,454.29,10.29,464.58
34.1353,408,464,453.6,10.4,464
34.1854,430,463.45,452.91,10.53,463.44
34.2355,375,462.9,452.23,10.67,462.9
34.2857,378,462.37,451.54,10.83,462.37
34.3358,421,461.86,450.86,11,461.86
34.386,429,461.37,450.17,11.19,461.36
34.4361,399,460.89,449.49,11.4,460.89
34.4862,469,460.44,448.81,11.63,460.44
34.5364,449,460,448.13,11.87,460
34.5865,438,459.6,447.45,12.14,459.59
34.6366,440,459.22,446.77,12.44,459.21
34.6868,436,458.86,446.1,12.77,458.87
34.7369,408,458.54,445.42,13.12,458.54
34.787,404,458.26,444.75,13.51,458.26
34.8372,466,458.01,444.07,13.94,458.01
34.8873,459,457.81,443.4,14.4,457.8
34.9375,460,457.65,442.73,14.92,457.65
34.9876,454,457.55,442.06,15.49,457.55
35.0377,441,457.51,441.4,16.11,457.51
35.0879,463,457.53,440.73,16.81,457.54
35.138,443,457.64,440.06,17.57,457.63
35.1881,461,457.83,439.4,18.43,457.83
35.2383,481,458.13,438.74,19.39,458.13
35.2884,463,458.57,438.08,20.49,458.57
35.3386,457,459.2,437.42,21.78,459.2
35.3887,457,460.11,436.76,23.35,460.11
35.4388,481,461.56,436.1,25.46,461.56
35.489,463,464.39,435.45,28.94,464.39
35.5391,473,469.91,434.79,35.12,469.91
35.5892,438,471.48,434.14,37.34,471.48
35.6394,447,470.13,433.49,36.64,470.13
35.6895,458,471.12,432.84,38.27,471.11
35.7397,439,473.56,432.2,41.36,473.56
35.7898,433,477.05,431.55,45.5,477.05
35.8399,437,481.63,430.91,50.72,481.63
35.8901,431,487.49,430.27,57.22,487.49
35.9402,492,494.99,429.63,65.36,494.99
35.9903,460,504.68,428.99,75.69,504.68
36.0405,485,517.39,428.35,89.04,517.39
36.0906,467,534.41,427.72,106.69,534.41
36.1408,506,557.78,427.08,130.7,557.78
36.1909,496,590.96,426.45,164.51,590.96
36.241,576,639.91,425.82,214.09,639.91
36.2912,607,714.18,425.19,288.98,714.17
36.3413,735,830.24,424.57,405.67,830.24
36.3914,891,1020.12,423.94,596.18,1020.12
36.4416,1265,1355.76,423.32,932.44,1355.76
36.4917,1931,1981.74,422.7,1559.04,1981.74
36.5418,2948,2853.2,422.08,2431.12,2853.2
36.592,3293,3085.3,421.46,2663.84,3085.3
36.6421,2771,2688.77,420.85,2267.92,2688.77
36.6923,2086,2068.95,420.24,1648.71,2068.95
36.7424,1556,1420.56,419.63,1000.94,1420.57
36.7925,1051,1028.83,419.02,609.81,1028.83
36.8427,825,818.47,418.41,400.06,818.47
36.8928,716,699.06,417.81,281.25,699.06
36.9429,612,625.92,417.2,208.72,625.92
36.9931,559,578.09,416.6,161.49,578.09
37.0432,495,545.13,416,129.13,545.13
37.0934,495,521.43,415.41,106.02,521.43
37.1435,465,503.79,414.81,88.97,503.78
37.1936,472,490.28,414.22,76.06,490.28
37.2438,453,479.68,413.63,66.06,479.69
37.2939,440,471.21,413.04,58.17,471.21
37.344,436,464.3,412.45,51.85,464.3
37.3942,442,458.6,411.87,46.73,458.6
37.4443,419,453.82,411.29,42.53,453.82
37.4945,490,449.77,410.7,39.07,449.77
37.5446,434,446.32,410.13,36.19,446.32
37.5947,447,443.35,409.55,33.8,443.35
37.6449,411,440.76,408.98,31.79,440.77
37.695,452,438.51,408.4,30.1,438.5
37.7451,428,436.53,407.84,28.7,436.54
37.7953,396,434.8,407.27,27.54,434.81
37.8454,489,433.29,406.7,26.59,433.29
37.8956,425,431.97,406.14,25.83,431.97
37.9457,410,430.85,405.58,25.27,430.85
37.9958,413,429.92,405.02,24.9,429.92
38.046,404,429.24,404.46,24.78,429.24
38.0961,423,428.97,403.91,25.06,428.97
38.1462,426,429.71,403.36,26.36,429.72
38.1964,454,432.39,402.81,29.59,432.4
38.2465,456,432.08,402.26,29.82,432.08
38.2966,441,429.37,401.71,27.66,429.37
38.3468,432,428.22,401.17,27.05,428.22
38.3969,438,427.92,400.63,27.29,427.92
38.4471,425,428.07,400.09,27.98,428.07
38.4972,442,428.56,399.55,29.01,428.56
38.5473,480,429.37,399.02,30.36,429.38
38.5975,398,430.53,398.49,32.05,430.54
38.6476,393,432.09,397.96,34.13,432.09
38.6977,390,434.12,397.43,36.69,434.12
38.7479,435,436.74,396.9,39.84,436.74
38.798,409,440.09,396.38,43.71,440.09
38.8482,439,444.41,395.86,48.55,444.41
38.8983,438,450.02,395.34,54.68,450.02
38.9484,419,457.38,394.83,62.55,457.38
38.9986,509,467.21,394.31,72.9,467.21
39.0487,490,480.66,393.8,86.86,480.66
39.0988,481,499.64,393.29,106.35,499.64
39.149,534,527.53,392.78,134.74,527.52
39.1991,561,570.6,392.28,178.32,570.6
39.2493,654,640.59,391.78,248.82,640.6
39.2994,746,757.05,391.27,365.78,757.05
39.3495,950,957.35,390.78,566.57,957.35
39.3997,1554,1389.95,390.28,999.67,1389.95
39.4498,2732,2447.86,389.79,2058.07,2447.86
39.4999,3881,3427.59,389.3,3038.3,3427.6
39.5501,3353,2782.84,388.81,2394.03,2782.84
39.6002,2670,2420.72,388.32,2032.4,2420.72
39.6503,1877,1559.85,387.84,1172.01,1559.85
39.7005,1175,997.18,387.35,609.83,997.18
39.7506,805,759.13,386.87,372.26,759.13
39.8008,706,648.53,386.4,262.14,648.54
39.8509,604,592.43,385.92,206.51,592.43
39.901,568,564.6,385.45,179.15,564.6
39.9512,546,555.15,384.98,170.17,555.15
40.0013,577,561.39,384.51,176.89,561.4
40.0514,569,585.19,384.04,201.15,585.19
40.1016,620,633.57,383.58,249.99,633.57
40.1517,715,721.09,383.12,337.98,721.1
40.2019,884,885.71,382.66,503.06,885.72
40.252,1295,1192.53,382.2,810.33,1192.53
40.3021,1572,1537.65,381.74,1155.9,1537.64
40.3523,1629,1528.04,381.29,1146.75,1528.04
40.4024,1419,1353.07,380.84,972.23,1353.07
40.4525,1137,1101.36,380.39,720.97,1101.36
40.5027,833,830.14,379.95,450.19,830.14
40.5528,688,663.18,379.5,283.68,663.18
40.603,539,571.86,379.06,192.8,571.86
40.6531,479,519.13,378.62,140.5,519.12
40.7032,485,486.3,378.18,108.12,486.3
40.7534,463,464.5,377.75,86.75,464.5
40.8035,462,449.25,377.32,71.93,449.25
40.8536,425,438.14,376.89,61.25,438.14
40.9038,440,429.79,376.46,53.33,429.79
40.9539,456,423.36,376.03,47.32,423.35
41.0041,425,418.34,375.61,42.73,418.34
41.0542,437,414.47,375.18,39.29,414.47
41.1043,429,411.76,374.77,37,411.77
41.1545,420,410.79,374.35,36.44,410.79
41.2046,429,410.11,373.93,36.18,410.11
41.2547,470,406.55,373.52,33.03,406.55
41.3049,478,403.88,373.11,30.77,403.88
41.355,403,402.26,372.7,29.56,402.26
41.4052,394,401.2,372.29,28.91,401.2
41.4553,436,400.54,371.89,28.65,400.54
41.5054,413,400.23,371.49,28.74,400.23
41.5556,392,400.25,371.08,29.16,400.24
41.6057,393,400.62,370.69,29.93,400.62
41.6558,422,401.38,370.29,31.09,401.38
41.706,430,402.6,369.9,32.71,402.61
41.7561,423,404.38,369.5,34.87,404.37
41.8062,359,406.85,369.11,37.74,406.85
41.8564,411,410.22,368.73,41.5,410.23
41.9065,453,414.81,368.34,46.46,414.8
41.9567,435,421.07,367.96,53.11,421.07
42.0068,456,429.74,367.58,62.17,429.75
42.0569,476,442.06,367.2,74.86,442.06
42.1071,451,460.12,366.82,93.3,460.12
42.1572,518,487.76,366.44,121.31,487.75
42.2073,551,531.87,366.07,165.8,531.87
42.2575,650,603.37,365.7,237.68,603.38
42.3076,844,719.82,365.33,354.49,719.82
42.3578,1119,948.99,364.96,584.03,948.99
42.4079,1661,1517.02,364.6,1152.42,1517.02
42.458,2281,2499.16,364.23,2134.92,2499.15
42.5082,2357,2334.78,363.87,1970.91,2334.78
42.5583,1966,1969.76,363.51,1606.25,1969.76
42.6084,1722,1607.01,363.15,1243.86,1607.01
42.6586,1108,1006.14,362.8,643.34,1006.14
42.7087,792,710.21,362.44,347.77,710.21
42.7589,606,577.95,362.09,215.86,577.95
42.809,548,509.86,361.74,148.12,509.86
42.8591,460,470.27,361.39,108.88,470.27
42.9093,435,445.14,361.05,84.09,445.14
42.9594,434,428.11,360.7,67.41,428.11
43.0095,427,415.98,360.36,55.62,415.98
43.0597,399,407,360.02,46.98,407
43.1098,408,400.13,359.68,40.45,400.13
43.16,387,394.74,359.34,35.39,394.73
43.2101,404,390.41,359.01,31.4,390.41
43.2602,420,386.86,358.68,28.19,386.87
43.3104,406,383.91,358.35,25.57,383.92
43.3605,337,381.43,358.02,23.41,381.43
43.4106,353,379.3,357.69,21.61,379.3
43.4608,376,377.46,357.36,20.1,377.46
43.5109,385,375.85,357.04,18.82,375.86
43.561,373,374.44,356.71,17.73,374.44
43.6112,426,373.19,356.39,16.79,373.18
43.6613,395,372.07,356.08,15.99,372.07
43.7115,379,371.06,355.76,15.3,371.06
43.7616,368,370.15,355.44,14.71,370.15
43.8117,383,369.33,355.13,14.2,369.33
43.8619,372,368.59,354.82,13.77,368.59
43.912,401,367.91,354.51,13.4,367.91
43.9621,394,367.29,354.2,13.1,367.3
44.0123,376,366.73,353.89,12.84,366.73
44.0624,375,366.22,353.58,12.64,366.22
44.1126,360,365.76,353.28,12.48,365.76
44.1627,355,365.35,352.98,12.37,365.35
44.2128,399,364.98,352.68,12.3,364.98
44.263,360,364.65,352.38,12.27,364.65
44.3131,347,364.37,352.08,12.29,364.37
44.3632,383,364.14,351.78,12.35,364.13
44.4134,358,363.95,351.49,12.46,363.95
44.4635,361,363.81,351.2,12.62,363.82
44.5137,350,363.73,350.91,12.82,363.73
44.5638,373,363.71,350.62,13.09,363.71
44.6139,364,363.75,350.33,13.42,363.75
44.6641,402,363.88,350.04,13.84,363.88
44.7142,395,364.14,349.76,14.38,364.14
44.7643,370,364.55,349.47,15.08,364.55
44.8145,348,365.2,349.19,16,365.19
44.8646,370,366.22,348.91,17.31,366.22
44.9147,349,367.94,348.63,19.31,367.94
44.9649,323,371.13,348.35,22.78,371.13
45.015,380,376.73,348.08,28.65,376.73
45.0652,369,381.42,347.8,33.62,381.42
45.1153,412,380.49,347.53,32.96,380.49
45.1654,374,379.33,347.26,32.07,379.33
45.2156,385,380.33,346.99,33.35,380.34
45.2657,428,383.22,346.72,36.51,383.23
45.3158,397,387.95,346.45,41.51,387.96
45.366,409,394.96,346.18,48.78,394.96
45.4161,452,405.17,345.92,59.26,405.18
45.4663,445,420.55,345.65,74.9,420.55
45.5164,483,444.13,345.39,98.74,444.13
45.5665,491,481.15,345.13,136.02,481.15
45.6167,583,538.59,344.87,193.73,538.6
45.6668,725,634.39,344.61,289.78,634.39
45.7169,977,843.79,344.35,499.44,843.79
45.7671,1274,1356.08,344.09,1011.99,1356.08
45.8172,1587,1943.04,343.84,1599.2,1943.04
45.8674,1527,1598.09,343.58,1254.51,1598.09
45.9175,1276,1436.52,343.33,1093.18,1436.51
45.9676,1071,1180.71,343.08,837.63,1180.71
46.0178,732,778.21,342.83,435.38,778.21
46.0679,609,583.02,342.58,240.44,583.02
46.118,520,494.13,342.33,151.8,494.13
46.1682,468,447.7,342.09,105.61,447.7
46.2183,440,420.45,341.84,78.61,420.45
46.2685,396,403.04,341.59,61.44,403.03
46.3186,374,391.2,341.35,49.84,391.19
46.3687,377,382.74,341.11,41.63,382.74
46.4189,363,376.48,340.87,35.61,376.48
46.469,383,371.69,340.63,31.07,371.7
46.5191,383,367.95,340.39,27.56,367.95
46.5693,348,364.95,340.15,24.8,364.95
46.6194,329,362.51,339.91,22.59,362.5
46.6696,351,360.49,339.68,20.81,360.49
46.7197,352,358.8,339.44,19.36,358.8
46.7698,340,357.37,339.21,18.16,357.37
46.82,355,356.15,338.97,17.17,356.14
46.8701,354,355.09,338.74,16.35,355.09
46.9202,346,354.18,338.51,15.67,354.18
46.9704,336,353.38,338.28,15.09,353.37
47.0205,360,352.67,338.05,14.62,352.67
47.0706,352,352.06,337.82,14.23,352.05
47.1208,373,351.51,337.6,13.92,351.52
47.1709,351,351.03,337.37,13.66,351.03
47.2211,328,350.61,337.14,13.47,350.61
47.2712,356,350.24,336.92,13.32,350.24
47.3213,353,349.91,336.7,13.22,349.92
47.3715,337,349.63,336.47,13.16,349.63
47.4216,351,349.39,336.25,13.14,349.39
47.4717,336,349.18,336.03,13.15,349.18
47.5219,366,349.01,335.81,13.2,349.01
47.572,361,348.88,335.59,13.29,348.88
47.6222,334,348.78,335.37,13.41,348.78
47.6723,377,348.71,335.15,13.56,348.71
47.7224,335,348.68,334.94,13.74,348.68
47.7726,346,348.68,334.72,13.96,348.68
47.8227,292,348.71,334.5,14.21,348.71
47.8728,343,348.78,334.29,14.49,348.78
47.923,346,348.89,334.07,14.81,348.88
47.9731,393,349.03,333.86,15.17,349.03
48.0233,362,349.21,333.65,15.57,349.22
48.0734,344,349.44,333.44,16.01,349.45
48.1235,329,349.71,333.22,16.49,349.71
48.1737,311,350.04,333.01,17.02,350.03
48.2238,334,350.41,332.8,17.61,350.41
48.2739,367,350.85,332.59,18.25,350.84
48.3241,367,351.34,332.39,18.95,351.34
48.3742,375,351.9,332.18,19.73,351.91
48.4244,369,352.54,331.97,20.57,352.54
48.4745,388,353.27,331.76,21.51,353.27
48.5246,359,354.09,331.56,22.53,354.09
48.5748,382,355.01,331.35,23.66,355.01
48.6249,398,356.05,331.15,24.91,356.06
48.675,370,357.23,330.94,26.29,357.23
48.7252,394,358.55,330.74,27.82,358.56
48.7753,405,360.05,330.53,29.52,360.05
48.8254,356,361.75,330.33,31.42,361.75
48.8756,368,363.69,330.13,33.56,363.69
48.9257,360,365.89,329.93,35.97,365.9
48.9759,366,368.43,329.72,38.71,368.43
49.026,368,371.37,329.52,41.85,371.37
49.0761,372,374.83,329.32,45.51,374.83
49.1263,375,379.07,329.12,49.95,379.07
49.1764,395,384.7,328.92,55.77,384.69
49.2265,395,392.31,328.72,63.58,392.3
49.2767,393,397.97,328.53,69.44,397.97
49.3268,384,403.11,328.33,74.78,403.11
49.377,433,410.73,328.13,82.6,410.73
49.4271,412,420.7,327.93,92.76,420.69
49.4772,388,433.23,327.74,105.49,433.23
49.5274,413,449,327.54,121.46,449
49.5775,366,469.2,327.34,141.86,469.2
49.6276,463,495.56,327.15,168.41,495.56
49.6778,474,529.01,326.95,202.06,529.01
49.7279,499,573.38,326.76,246.62,573.38
49.7781,604,635.21,326.56,308.65,635.21
49.8282,635,723.93,326.37,397.56,723.93
49.8783,707,852.84,326.17,526.67,852.84
49.9285,902,1041.88,325.98,715.9,1041.88
49.9786,1294,1330.58,325.79,1004.8,1330.59
50.0287,1860,1825.69,325.59,1500.1,1825.69
50.0789,2771,2745.62,325.4,2420.22,2745.62
50.129,4207,4167.98,325.21,3842.77,4167.98
50.1792,5102,4930.3,325.02,4605.28,4930.3
50.2293,4474,4338.53,324.82,4013.71,4338.53
50.2794,3892,3838.56,324.63,3513.92,3838.55
50.3296,3062,3138.9,324.44,2814.46,3138.9
50.3797,1955,2155.01,324.25,1830.76,2155.01
50.4298,1387,1475.5,324.06,1151.44,1475.5
50.48,953,1094.32,323.87,770.45,1094.32
50.5301,741,880.38,323.68,556.7,880.38
50.5802,644,764.61,323.49,441.12,764.61
50.6304,616,717.72,323.3,394.42,717.72
50.6805,585,661.47,323.11,338.37,661.48
50.7307,555,589.37,322.92,266.45,589.37
50.7808,509,554.45,322.73,231.72,554.45
50.8309,462,509.15,322.54,186.62,509.16
50.8811,431,466.31,322.35,143.96,466.31
50.9312,440,439.61,322.16,117.45,439.61
50.9813,402,421.61,321.97,99.64,421.61
51.0315,402,408.24,321.78,86.46,408.24
51.0816,366,397.75,321.59,76.16,397.75
51.1318,383,389.23,321.4,67.83,389.23
51.1819,366,382.17,321.21,60.95,382.16
51.232,362,376.22,321.03,55.2,376.23
51.2822,401,371.17,320.84,50.34,371.18
51.3323,334,366.8,320.65,46.15,366.8
51.3824,362,362.9,320.46,42.44,362.9
51.4326,357,359.47,320.27,39.2,359.47
51.4827,334,356.45,320.08,36.36,356.44
51.5329,355,353.77,319.9,33.87,353.77
51.583,340,351.37,319.71,31.67,351.38
51.6331,318,349.22,319.52,29.7,349.22
51.6833,372,347.28,319.33,27.95,347.28
51.7334,353,345.52,319.14,26.38,345.52
51.7835,359,343.92,318.95,24.97,343.92
51.8337,327,342.46,318.77,23.69,342.46
51.8838,373,341.12,318.58,22.54,341.12
51.9339,325,339.88,318.39,21.49,339.88
51.9841,330,338.75,318.2,20.55,338.75
52.0342,341,337.7,318.01,19.68,337.69
52.0844,311,336.72,317.83,18.9,336.73
52.1345,331,335.82,317.64,18.18,335.82
52.1846,310,334.98,317.45,17.53,334.98
52.2348,320,334.2,317.26,16.94,334.2
52.2849,346,333.47,317.07,16.4,333.47
52.335,330,332.79,316.89,15.9,332.79
52.3852,327,332.15,316.7,15.45,332.15
52.4353,345,331.56,316.51,15.05,331.56
52.4855,325,331,316.32,14.68,331
52.5356,333,330.48,316.13,14.35,330.48
52.5857,322,329.99,315.94,14.05,329.99
52.6359,303,329.54,315.75,13.79,329.54
52.686,320,329.12,315.57,13.55,329.12
52.7361,335,328.73,315.38,13.35,328.73
52.7863,341,328.36,315.19,13.17,328.36
52.8364,320,328.03,315,13.03,328.03
52.8866,354,327.72,314.81,12.91,327.72
52.9367,348,327.44,314.62,12.82,327.44
52.9868,319,327.19,314.43,12.76,327.19
53.037,329,326.97,314.24,12.73,326.97
53.0871,317,326.77,314.05,12.72,326.77
53.1372,329,326.61,313.86,12.74,326.6
53.1874,327,326.47,313.67,12.8,326.47
53.2375,335,326.38,313.48,12.9,326.38
53.2877,338,326.34,313.29,13.04,326.33
53.3378,330,326.35,313.1,13.24,326.34
53.3879,336,326.43,312.91,13.52,326.43
53.4381,351,326.61,312.72,13.89,326.61
53.4882,345,326.94,312.53,14.41,326.94
53.5383,347,327.54,312.34,15.2,327.54
53.5885,320,328.67,312.15,16.53,328.68
53.6386,364,330.87,311.96,18.91,330.87
53.6888,372,334.14,311.76,22.38,334.14
53.7389,319,335.28,311.57,23.71,335.28
53.789,343,333.59,311.38,22.21,333.59
53.8392,339,332.32,311.19,21.14,332.33
53.8893,306,332.02,311,21.03,332.03
53.9394,290,332.38,310.8,21.57,332.37
53.9896,321,333.19,310.61,22.58,333.19
54.0397,301,334.39,310.42,23.97,334.39
54.0898,367,335.99,310.22,25.76,335.98
54.14,350,338.04,310.03,28.01,338.04
54.1901,323,340.64,309.84,30.81,340.65
54.2403,330,343.95,309.64,34.3,343.94
54.2904,350,348.18,309.45,38.73,348.18
54.3405,390,353.67,309.26,44.42,353.68
54.3907,383,360.96,309.06,51.89,360.95
54.4408,356,370.85,308.87,61.99,370.86
54.4909,398,384.66,308.67,75.99,384.66
54.5411,380,404.66,308.48,96.19,404.67
54.5912,458,433.94,308.28,125.66,433.94
54.6414,492,475.56,308.09,167.47,475.56
54.6915,595,534.09,307.89,226.2,534.09
54.7416,704,633.65,307.69,325.96,633.65
54.7918,913,849.11,307.5,541.61,849.11
54.8419,1255,1357.46,307.3,1050.16,1357.46
54.892,1490,2080.65,307.1,1773.54,2080.64
54.9422,1473,1812.19,306.91,1505.28,1812.19
54.9923,1395,1442.74,306.71,1136.03,1442.74
55.0425,1208,1489.31,306.51,1182.8,1489.31
55.0926,1072,1167.93,306.32,861.61,1167.93
55.1427,812,809.29,306.12,503.17,809.29
55.1929,775,660.52,305.92,354.6,660.52
55.243,700,642.12,305.72,336.4,642.12
55.2931,770,757.39,305.52,451.87,757.39
55.3433,877,1001.25,305.32,695.92,1001.24
55.3934,848,942.9,305.12,637.77,942.89
55.4436,796,764.65,304.92,459.72,764.64
55.4937,754,763.46,304.72,458.74,763.46
55.5438,666,666.1,304.52,361.57,666.09
55.594,528,511.18,304.32,206.85,511.17
55.6441,471,431.07,304.12,126.94,431.06
55.6942,421,391.87,303.92,87.95,391.87
55.7444,344,370.04,303.72,66.32,370.04
55.7945,357,356.42,303.52,52.9,356.42
55.8446,369,347.2,303.32,43.88,347.2
55.8948,371,340.57,303.12,37.46,340.58
55.9449,328,335.6,302.92,32.68,335.6
55.9951,330,331.73,302.71,29.01,331.72
56.0452,317,328.64,302.51,26.13,328.64
56.0953,331,326.13,302.31,23.82,326.13
56.1455,308,324.05,302.11,21.94,324.05
56.1956,289,322.29,301.9,20.39,322.29
56.2457,341,320.81,301.7,19.11,320.81
56.2959,313,319.54,301.5,18.04,319.54
56.346,338,318.45,301.29,17.16,318.45
56.3962,266,317.51,301.09,16.42,317.51
56.4463,316,316.71,300.88,15.83,316.71
56.4964,298,316.03,300.68,15.35,316.03
56.5466,313,315.46,300.47,14.99,315.46
56.5967,281,315.01,300.27,14.74,315.01
56.6468,319,314.67,300.06,14.61,314.67
56.697,328,314.46,299.86,14.61,314.47
56.7471,333,314.41,299.65,14.76,314.41
56.7973,308,314.56,299.44,15.12,314.56
56.8474,312,314.97,299.24,15.74,314.98
56.8975,302,315.75,299.03,16.72,315.75
56.9477,322,317.02,298.82,18.19,317.01
56.9978,314,318.98,298.62,20.36,318.98
57.0479,336,322.06,298.41,23.65,322.06
57.0981,320,327.47,298.2,29.27,327.47
57.1482,317,337.62,297.99,39.63,337.62
57.1983,358,354.94,297.79,57.15,354.94
57.2485,367,370.9,297.58,73.32,370.9
57.2986,386,367.03,297.37,69.66,367.03
57.3488,363,357.32,297.16,60.16,357.32
57.3989,377,352.86,296.95,55.91,352.86
57.449,339,343.27,296.74,46.52,343.26
57.4992,338,330.84,296.53,34.31,330.84
57.5493,324,322.41,296.32,26.09,322.41
57.5994,361,317.52,296.11,21.4,317.51
57.6496,328,314.61,295.91,18.71,314.62
57.6997,339,312.79,295.7,17.09,312.79
57.7499,322,311.59,295.48,16.1,311.58
57.8,327,310.78,295.28,15.5,310.78
57.8501,330,310.22,295.06,15.16,310.22
57.9003,299,309.86,294.85,15,309.85
57.9504,320,309.62,294.64,14.98,309.62
58.0005,321,309.5,294.43,15.07,309.5
58.0507,323,309.48,294.22,15.26,309.48
58.1008,340,309.53,294.01,15.52,309.53
58.151,350,309.67,293.8,15.87,309.67
58.2011,316,309.87,293.58,16.29,309.87
58.2512,301,310.16,293.37,16.78,310.15
58.3014,307,310.51,293.16,17.35,310.51
58.3515,301,310.95,292.95,18,310.95
58.4016,314,311.48,292.74,18.74,311.48
58.4518,339,312.1,292.52,19.58,312.1
58.5019,339,312.83,292.31,20.52,312.83
58.5521,317,313.68,292.1,21.58,313.68
58.6022,287,314.66,291.89,22.78,314.67
58.6523,346,315.81,291.67,24.14,315.81
58.7025,317,317.17,291.46,25.71,317.17
58.7526,330,318.83,291.25,27.59,318.84
58.8027,298,320.79,291.03,29.75,320.78
58.8529,327,322.63,290.82,31.81,322.63
58.903,346,324.72,290.61,34.12,324.73
58.9532,358,327.3,290.39,36.91,327.3
59.0033,321,330.39,290.18,40.21,330.39
59.0534,364,334.04,289.97,44.08,334.05
59.1036,325,338.39,289.75,48.64,338.39
59.1537,324,343.59,289.54,54.05,343.59
59.2038,331,349.86,289.32,60.54,349.86
59.254,361,357.5,289.11,68.39,357.5
59.3041,368,366.92,288.9,78.03,366.93
59.3542,411,378.71,288.68,90.03,378.71
59.4044,348,393.7,288.47,105.23,393.7
59.4545,373,413.04,288.25,124.78,413.03
59.5047,420,438.7,288.04,150.66,438.7
59.5548,435,473.35,287.83,185.53,473.36
59.6049,486,520.84,287.61,233.23,520.84
59.6551,560,586.13,287.4,298.74,586.14
59.7052,658,675.67,287.18,388.48,675.66
59.7553,808,803.54,286.97,516.57,803.54
59.8055,1042,1008.66,286.75,721.91,1008.66
59.8556,1444,1374.48,286.54,1087.94,1374.48
59.9058,1899,2025.16,286.32,1738.83,2025.15
59.9559,2530,2866.78,286.11,2580.67,2866.78
60.006,2742,3073.31,285.9,2787.41,3073.31
60.0562,2491,2604.55,285.68,2318.87,2604.55
60.1063,2332,2351.36,285.47,2065.89,2351.36
60.1564,2022,2160.23,285.25,1874.98,2160.23
60.2066,1651,1653.75,285.04,1368.71,1653.75
60.2567,1147,1167.15,284.83,882.32,1167.15
60.3069,910,864.98,284.61,580.36,864.97
60.357,710,689.01,284.4,404.61,689.01
60.4071,602,582.24,284.19,298.05,582.24
60.4573,563,514.14,283.97,230.17,514.14
60.5074,438,468.21,283.76,184.45,468.21
60.5575,451,433.94,283.55,150.4,433.95
60.6077,361,407.58,283.33,124.25,407.58
60.6578,383,387.74,283.12,104.62,387.74
60.708,393,372.75,282.91,89.84,372.75
60.7581,358,361.56,282.69,78.87,361.56
60.8082,373,354.12,282.48,71.64,354.12
60.8584,338,349.64,282.27,67.37,349.64
60.9085,332,342.36,282.06,60.3,342.36
60.9586,325,335.84,281.84,54,335.84
61.0088,329,331.56,281.63,49.92,331.55
61.0589,317,325.35,281.42,43.93,325.35
61.109,312,319.93,281.21,38.73,319.94
61.1592,324,315.95,281,34.95,315.95
61.2093,321,312.76,280.79,31.98,312.77
61.2595,300,310.09,280.57,29.52,310.09
61.3096,340,307.78,280.36,27.42,307.78
61.3597,320,305.75,280.15,25.6,305.75
61.4099,308,303.95,279.94,24.01,303.95
61.46,314,302.33,279.73,22.6,302.33
61.5101,279,300.88,279.52,21.35,300.87
61.5603,316,299.55,279.31,20.24,299.55
61.6104,310,298.35,279.1,19.25,298.35
61.6606,316,297.25,278.89,18.35,297.24
61.7107,293,296.24,278.69,17.55,296.24
61.7608,292,295.31,278.48,16.83,295.31
61.811,302,294.45,278.27,16.18,294.45
61.8611,308,293.66,278.06,15.6,293.66
61.9112,328,292.93,277.86,15.07,292.93
61.9614,265,292.24,277.65,14.6,292.25
62.0115,281,291.61,277.44,14.17,291.61
62.0617,330,291.03,277.23,13.79,291.02
62.1118,286,290.48,277.03,13.45,290.48
62.1619,294,289.98,276.82,13.15,289.97
62.2121,304,289.51,276.62,12.89,289.51
62.2622,322,289.08,276.41,12.66,289.07
62.3123,305,288.68,276.21,12.47,288.68
62.3625,285,288.31,276,12.31,288.31
62.4126,260,287.98,275.8,12.18,287.98
62.4627,288,287.68,275.6,12.08,287.68
62.5129,299,287.41,275.39,12.02,287.41
62.563,273,287.18,275.19,11.99,287.18
62.6132,306,286.98,274.99,11.99,286.98
62.6633,289,286.82,274.79,12.03,286.82
62.7134,282,286.69,274.59,12.1,286.69
62.7636,305,286.61,274.39,12.22,286.61
62.8137,272,286.57,274.19,12.38,286.57
62.8639,315,286.58,273.99,12.59,286.58
62.914,278,286.64,273.79,12.85,286.64
62.9641,301,286.77,273.59,13.18,286.77
63.0143,264,286.97,273.39,13.57,286.96
63.0644,286,287.25,273.2,14.06,287.26
63.1145,293,287.64,273,14.64,287.64
63.1647,257,288.15,272.8,15.34,288.14
63.2148,312,288.8,272.61,16.19,288.8
63.2649,297,289.64,272.41,17.23,289.64
63.3151,288,290.71,272.22,18.49,290.71
63.3652,295,292.07,272.03,20.04,292.07
63.4154,280,293.82,271.83,21.98,293.81
63.4655,281,296.08,271.64,24.44,296.08
63.5156,322,299.05,271.45,27.6,299.05
