Angle,Observed,Calculated,Background,Calcite_nb,Quartz_nb,Calcite,Quartz
49.0962,412,424.66,333,47.46,44.21,380.46,377.21
49.1474,421,419.86,332.81,38.24,48.81,371.05,381.62
49.1985,433,418.96,332.62,31.59,54.75,364.21,387.37
49.2497,401,420.13,332.43,26.62,61.08,359.05,393.51
49.3009,386,421.58,332.24,22.81,66.53,355.05,398.77
49.352,420,425.19,332.05,19.8,73.33,351.85,405.38
49.4032,448,431.41,331.87,17.39,82.15,349.26,414.02
49.4543,377,440.31,331.68,15.43,93.2,347.11,424.88
49.5055,408,452.3,331.49,13.8,107.01,345.29,438.5
49.5567,423,468.21,331.3,12.44,124.47,343.74,455.77
49.6078,409,489.37,331.12,11.28,146.97,342.4,478.09
49.659,485,517.16,330.93,10.29,175.94,341.22,506.87
49.7101,475,553.84,330.74,9.44,213.66,340.18,544.4
49.7613,547,604.57,330.56,8.7,265.32,339.26,595.88
49.8125,600,675.96,330.37,8.05,337.54,338.42,667.91
49.8636,692,778.75,330.18,7.48,441.1,337.66,771.28
49.9148,810,928.38,330,6.97,591.41,336.97,921.41
49.966,1065,1153.76,329.81,6.51,817.44,336.32,1147.25
50.0171,1413,1518.22,329.63,6.11,1182.49,335.74,1512.12
50.0683,2197,2124.45,329.44,5.74,1789.27,335.18,2118.71
50.1194,3129,2952.38,329.25,5.42,2617.71,334.67,2946.96
50.1706,3728,3444.47,329.07,5.12,3110.28,334.19,3439.35
50.2218,3270,3230.53,328.88,4.85,2896.8,333.73,3225.68
50.2729,2891,2868.54,328.7,4.6,2535.25,333.3,2863.95
50.3241,2313,2379.19,328.51,4.37,2046.31,332.88,2374.82
50.3752,1697,1760.56,328.33,4.17,1428.07,332.5,1756.4
50.4264,1163,1285.88,328.14,3.97,953.76,332.11,1281.9
50.4776,844,992.12,327.96,3.8,660.36,331.76,988.32
50.5287,747,817.19,327.77,3.64,485.78,331.41,813.55
50.5799,684,717.14,327.59,3.5,386.06,331.09,713.65
50.631,608,665.86,327.41,3.37,335.08,330.78,662.49
50.6822,590,615.01,327.22,3.26,284.52,330.48,611.74
50.7334,572,560.82,327.04,3.21,230.58,330.25,557.62
50.7845,504,526.63,326.85,3.25,196.52,330.1,523.37
50.8357,495,489.45,326.67,3.24,159.54,329.91,486.21
50.8868,447,456.32,326.49,3.01,126.82,329.5,453.31
50.938,457,433.87,326.3,2.81,104.76,329.11,431.06
50.9892,441,418.06,326.12,2.67,89.27,328.79,415.39
51.0403,394,406.12,325.94,2.57,77.62,328.51,403.56
51.0915,392,396.66,325.76,2.47,68.43,328.23,394.19
51.1427,410,388.95,325.57,2.39,60.98,327.96,386.55
51.1938,410,382.53,325.39,2.32,54.82,327.71,380.21
51.245,408,377.12,325.21,2.26,49.65,327.47,374.86
51.2961,374,372.49,325.02,2.21,45.25,327.23,370.27
51.3473,357,368.48,324.84,2.18,41.46,327.02,366.3
51.3985,317,364.97,324.66,2.17,38.14,326.83,362.8
51.4496,354,361.95,324.48,2.24,35.23,326.72,359.71
51.5008,367,359.47,324.3,2.48,32.69,326.78,356.99
51.5519,354,357.45,324.11,2.88,30.46,326.99,354.57
51.6031,315,355.09,323.93,2.68,28.47,326.61,352.4
51.6543,392,352.74,323.75,2.28,26.71,326.03,350.46
51.7054,349,350.75,323.57,2.05,25.13,325.62,348.7
51.7566,345,349.02,323.39,1.92,23.72,325.31,347.11
51.8077,347,347.49,323.21,1.83,22.45,325.04,345.66
51.8589,330,346.09,323.03,1.77,21.3,324.8,344.33
51.9101,338,344.83,322.85,1.72,20.26,324.57,343.11
51.9612,386,343.66,322.66,1.68,19.32,324.34,341.98
52.0124,346,342.6,322.48,1.65,18.47,324.13,340.95
52.0636,313,341.62,322.3,1.63,17.69,323.93,339.99
52.1147,315,340.75,322.12,1.64,16.99,323.76,339.11
52.1659,366,339.95,321.94,1.67,16.34,323.61,338.28
52.217,313,339.14,321.76,1.62,15.76,323.38,337.52
52.2682,325,338.35,321.58,1.54,15.23,323.12,336.81
52.3194,327,337.64,321.4,1.5,14.74,322.9,336.14
52.3705,342,336.98,321.22,1.46,14.3,322.68,335.52
52.4217,355,336.37,321.04,1.43,13.9,322.47,334.94
52.4728,314,335.81,320.86,1.41,13.54,322.27,334.4
52.524,312,335.28,320.68,1.39,13.21,322.07,333.89
52.5752,301,334.79,320.5,1.37,12.91,321.87,333.41
52.6263,351,334.33,320.33,1.35,12.65,321.68,332.98
52.6775,318,333.9,320.15,1.34,12.42,321.49,332.57
52.7286,324,333.5,319.97,1.32,12.21,321.29,332.18
52.7798,365,333.13,319.79,1.31,12.04,321.1,331.83
52.831,316,332.79,319.61,1.29,11.89,320.9,331.5
52.8821,345,332.48,319.43,1.28,11.76,320.71,331.19
52.9333,349,332.19,319.25,1.27,11.67,320.52,330.92
52.9845,382,331.93,319.07,1.26,11.6,320.33,330.67
53.0356,357,331.7,318.9,1.25,11.55,320.15,330.45
53.0868,376,331.5,318.72,1.24,11.54,319.96,330.26
53.1379,311,331.32,318.54,1.24,11.55,319.78,330.09
53.1891,292,331.18,318.36,1.23,11.59,319.59,329.95
53.2403,323,331.08,318.18,1.22,11.67,319.4,329.85
53.2914,331,331.02,318.01,1.22,11.79,319.23,329.8
53.3426,346,331.02,317.83,1.22,11.97,319.05,329.8
53.3937,332,331.08,317.65,1.21,12.22,318.86,329.87
53.4449,338,331.24,317.47,1.21,12.56,318.68,330.03
53.4961,341,331.55,317.3,1.21,13.05,318.51,330.35
53.5472,318,332.12,317.12,1.21,13.79,318.33,330.91
53.5984,338,333.14,316.94,1.2,14.99,318.14,331.93
53.6495,333,334.83,316.77,1.21,16.86,317.98,333.63
53.7007,329,336.52,316.59,1.21,18.73,317.8,335.32
53.7519,339,336.66,316.41,1.21,19.04,317.62,335.45
53.803,333,335.93,316.24,1.21,18.49,317.45,334.73
53.8542,352,335.57,316.06,1.21,18.29,317.27,334.35
53.9054,338,335.71,315.89,1.22,18.61,317.11,334.5
53.9565,313,336.26,315.71,1.22,19.33,316.93,335.04
54.0077,304,337.16,315.53,1.23,20.39,316.76,335.92
54.0588,335,338.39,315.36,1.24,21.79,316.6,337.15
54.11,347,339.99,315.18,1.25,23.55,316.43,338.73
54.1612,354,342.03,315.01,1.27,25.75,316.28,340.76
54.2123,340,344.63,314.83,1.3,28.5,316.13,343.33
54.2635,364,347.97,314.66,1.34,31.96,316,346.62
54.3146,384,352.3,314.48,1.43,36.39,315.91,350.87
54.3658,387,358.08,314.31,1.63,42.15,315.94,356.46
54.417,328,365.95,314.14,1.99,49.83,316.13,363.97
54.4681,389,376.32,313.96,2.06,60.3,316.02,374.26
54.5193,384,390.7,313.79,1.8,75.11,315.59,388.9
54.5704,418,411.68,313.61,1.65,96.42,315.26,410.03
54.6216,487,442,313.44,1.63,126.93,315.07,440.37
54.6728,526,485.64,313.27,1.73,170.65,315,483.92
54.7239,641,556.34,313.09,1.92,241.33,315.01,554.42
54.7751,742,694.27,312.92,1.9,379.46,314.82,692.38
54.8262,913,982.16,312.75,1.76,667.66,314.51,980.41
54.8774,1129,1393.81,312.57,1.7,1079.54,314.27,1392.11
54.9286,1138,1381.48,312.4,1.71,1067.37,314.11,1379.77
54.9797,1046,1153.74,312.23,1.78,839.73,314.01,1151.96
55.0309,972,1118.05,312.06,1.94,804.05,314,1116.11
55.0821,847,949.96,311.88,2.07,636.01,313.95,947.89
55.1332,705,722.53,311.71,1.99,408.83,313.7,720.54
55.1844,695,610.01,311.54,1.94,296.53,313.48,608.07
55.2355,609,590.25,311.37,1.94,276.94,313.31,588.31
55.2867,665,658.87,311.2,1.97,345.7,313.17,656.9
55.3379,762,797.28,311.03,2.03,484.23,313.06,795.26
55.389,759,788.56,310.85,2.09,475.62,312.94,786.47
55.4402,695,681.6,310.68,2.17,368.75,312.85,679.43
55.4913,658,654.99,310.51,2.26,342.22,312.77,652.73
55.5425,581,586.85,310.34,2.36,274.15,312.7,584.49
55.5937,500,484.05,310.17,2.47,171.41,312.64,481.58
55.6448,461,422.35,310,2.6,109.75,312.6,419.75
55.696,395,389.73,309.83,2.75,77.15,312.58,386.98
55.7472,380,371.02,309.66,2.92,58.44,312.58,368.1
55.7983,403,359.27,309.49,3.12,46.66,312.61,356.15
55.8495,344,351.36,309.32,3.34,38.69,312.66,348.01
55.9006,306,345.77,309.16,3.61,33.01,312.77,342.17
55.9518,354,341.68,308.99,3.92,28.77,312.91,337.76
56.003,329,338.65,308.82,4.3,25.53,313.12,334.35
56.0541,324,336.39,308.65,4.76,22.98,313.41,331.63
56.1053,289,334.75,308.48,5.33,20.94,313.81,329.42
56.1564,339,333.65,308.31,6.05,19.28,314.36,327.59
56.2076,362,333.06,308.15,6.99,17.92,315.14,326.07
56.2588,304,333.03,307.98,8.25,16.8,316.23,324.78
56.3099,351,333.67,307.81,10,15.86,317.81,323.67
56.3611,345,335.19,307.65,12.46,15.09,320.11,322.74
56.4122,344,337.84,307.48,15.91,14.46,323.39,321.94
56.4634,364,341.99,307.31,20.73,13.94,328.04,321.25
56.5146,333,349.01,307.15,28.32,13.54,335.47,320.69
56.5657,377,363.03,306.98,42.8,13.24,349.78,320.22
56.6169,385,393.5,306.82,73.64,13.05,380.46,319.87
56.668,450,444.75,306.65,125.13,12.97,431.78,319.62
56.7192,429,453.84,306.49,134.34,13.02,440.83,319.51
56.7704,438,421.56,306.32,102.02,13.22,408.34,319.54
56.8215,410,416.38,306.16,96.61,13.62,402.77,319.78
56.8727,406,405.19,305.99,84.92,14.28,390.91,320.27
56.9239,367,376.25,305.83,55.12,15.3,360.95,321.13
56.975,386,359.49,305.66,37,16.82,342.66,322.48
57.0262,357,353.78,305.5,29.15,19.12,334.65,324.62
57.0773,341,354.72,305.34,26.55,22.83,331.89,328.17
57.1285,398,361.42,305.18,27.18,29.06,332.36,334.24
57.1797,369,374.13,305.01,30.53,38.59,335.54,343.6
57.2308,411,389.36,304.85,36.77,47.73,341.62,352.58
57.282,418,399.52,304.69,46.37,48.46,351.06,353.15
57.3331,425,409.83,304.53,61.42,43.89,365.95,348.42
57.3843,448,434.12,304.37,89.67,40.08,394.04,344.45
57.4355,513,488.72,304.2,150.07,34.45,454.27,338.65
57.4866,612,601.99,304.04,270.69,27.26,574.73,331.3
57.5378,591,689.99,303.88,364.38,21.73,668.26,325.61
57.5889,605,609.84,303.72,287.86,18.25,591.58,321.97
57.6401,573,559.75,303.56,240.05,16.14,543.61,319.7
57.6913,505,552.58,303.41,234.32,14.85,537.73,318.26
57.7424,491,479.66,303.25,162.37,14.05,465.62,317.3
57.7936,427,411.06,303.09,94.41,13.56,397.5,316.65
57.8448,387,375.69,302.93,59.47,13.29,362.4,316.22
57.8959,373,358.05,302.77,42.11,13.17,344.88,315.94
57.9471,355,348.75,302.61,32.97,13.17,335.58,315.78
57.9982,368,343.57,302.45,27.85,13.27,330.3,315.72
58.0494,331,341.63,302.3,25.89,13.45,328.19,315.75
58.1006,350,343.67,302.14,27.84,13.7,329.98,315.84
58.1517,340,352.46,301.98,36.47,14.01,338.45,315.99
58.2029,350,369.29,301.83,53.06,14.4,354.89,316.23
58.254,366,371.93,301.67,55.41,14.85,357.08,316.52
58.3052,361,359.14,301.52,42.24,15.38,343.76,316.9
58.3564,347,356.14,301.36,38.81,15.98,340.17,317.34
58.4075,310,353,301.21,35.14,16.65,336.35,317.86
58.4587,348,342.13,301.05,23.65,17.42,324.7,318.47
58.5098,346,334.76,300.9,15.57,18.29,316.47,319.19
58.561,343,331.35,300.74,11.34,19.27,312.08,320.01
58.6122,360,329.96,300.59,8.99,20.37,309.58,320.96
58.6633,351,329.65,300.44,7.57,21.64,308.01,322.08
58.7145,318,330.07,300.29,6.68,23.11,306.97,323.4
58.7657,326,331.12,300.13,6.16,24.83,306.29,324.96
58.8168,325,332.34,299.98,5.66,26.69,305.64,326.67
58.868,375,333.58,299.83,5.12,28.64,304.95,328.47
58.9191,317,335.3,299.68,4.71,30.91,304.39,330.59
58.9703,316,337.56,299.53,4.43,33.6,303.96,333.13
59.0215,336,340.35,299.38,4.22,36.76,303.6,336.14
59.0726,335,343.76,299.23,4.06,40.48,303.29,339.71
59.1238,335,347.9,299.08,3.94,44.89,303.02,343.97
59.1749,381,352.93,298.93,3.85,50.15,302.78,349.08
59.2261,383,359.07,298.78,3.79,56.5,302.57,355.28
59.2773,383,366.64,298.63,3.76,64.25,302.39,362.88
59.3284,408,376.09,298.49,3.75,73.85,302.24,372.34
59.3796,389,388.03,298.34,3.76,85.93,302.1,384.27
59.4307,393,403.37,298.19,3.8,101.38,301.99,399.57
59.4819,403,423.35,298.04,3.85,121.45,301.89,419.49
59.5331,465,450.03,297.9,3.94,148.2,301.84,446.1
59.5842,479,486.08,297.75,4.04,184.29,301.79,482.04
59.6354,551,535.23,297.61,4.17,233.44,301.78,531.05
59.6866,603,602.73,297.46,4.34,300.93,301.8,598.39
59.7377,755,698.65,297.32,4.53,396.81,301.85,694.13
59.7889,891,845.85,297.17,4.77,543.91,301.94,841.08
59.84,1150,1087.31,297.03,5.04,785.24,302.07,1082.27
59.8912,1481,1470.57,296.89,5.38,1168.3,302.27,1465.19
59.9424,1881,1922.03,296.74,5.78,1619.51,302.52,1916.25
59.9935,1984,2091.72,296.6,6.25,1788.86,302.85,2085.46
60.0447,1848,1909.14,296.46,6.83,1605.85,303.29,1902.31
60.0958,1770,1732.12,296.32,7.53,1428.27,303.85,1724.59
60.147,1571,1563.86,296.18,8.4,1259.28,304.58,1555.46
60.1982,1412,1268.9,296.04,9.48,963.38,305.52,1259.42
60.2493,1070,971.96,295.9,10.87,665.19,306.77,961.09
60.3005,897,766.38,295.76,12.67,457.94,308.43,753.7
60.3516,697,638.21,295.62,15.08,327.51,310.7,623.13
60.4028,593,558.56,295.48,18.38,244.7,313.86,540.18
60.454,521,508.56,295.34,22.95,190.26,318.29,485.6
60.5051,474,477.15,295.21,29.22,152.73,324.43,447.94
60.5563,497,457.7,295.07,37.65,124.98,332.72,420.05
60.6075,434,448.9,294.93,50.13,103.84,345.06,398.77
60.6586,466,455.07,294.8,72.47,87.8,367.27,382.6
60.7098,482,488.37,294.66,118.08,75.63,412.74,370.29
60.7609,566,569.58,294.52,208.49,66.57,503.01,361.09
60.8121,553,648.42,294.39,293.62,60.41,588.01,354.8
60.8633,528,596.95,294.25,246.74,55.95,540.99,350.2
60.9144,555,546.83,294.12,202.55,50.16,496.67,344.28
60.9656,502,552.6,293.99,213.46,45.15,507.45,339.14
61.0167,477,527.96,293.86,193.21,40.9,487.07,334.76
61.0679,497,498.2,293.72,168.24,36.24,461.96,329.96
61.1191,451,518.3,293.59,192.28,32.43,485.87,326.02
61.1702,438,517.1,293.46,194.16,29.48,487.62,322.94
61.2214,451,467.22,293.33,146.82,27.07,440.15,320.4
61.2725,403,449.23,293.2,130.98,25.05,424.18,318.25
61.3237,385,447.63,293.07,131.26,23.31,424.33,316.38
61.3749,432,421.88,292.94,107.15,21.79,400.09,314.73
61.426,404,409.19,292.81,95.91,20.46,388.72,313.27
61.4772,456,429.86,292.68,117.89,19.29,410.57,311.97
61.5283,442,456.81,292.56,146,18.25,438.56,310.81
61.5795,410,429,292.43,119.25,17.32,411.68,309.75
61.6307,414,401.5,292.3,92.71,16.49,385.01,308.79
61.6818,396,399.24,292.18,91.32,15.75,383.5,307.93
61.733,367,382.74,292.05,75.61,15.08,367.66,307.13
61.7842,367,354.26,291.93,47.85,14.48,339.78,306.41
61.8353,332,336.61,291.8,30.86,13.95,322.66,305.75
61.8865,323,327.05,291.68,21.91,13.47,313.59,305.15
61.9376,333,321.3,291.56,16.71,13.03,308.27,304.59
61.9888,300,317.49,291.43,13.4,12.65,304.83,304.08
62.04,305,314.8,291.31,11.18,12.3,302.49,303.61
62.0911,284,312.8,291.19,9.61,12,300.8,303.19
62.1423,317,311.25,291.07,8.46,11.73,299.53,302.8
62.1934,290,310.02,290.95,7.58,11.49,298.53,302.44
62.2446,293,309.03,290.83,6.91,11.29,297.74,302.12
62.2958,306,308.22,290.71,6.39,11.12,297.1,301.83
62.3469,291,307.57,290.59,6,10.98,296.59,301.57
62.3981,302,307.04,290.47,5.7,10.87,296.17,301.34
62.4493,312,306.64,290.35,5.49,10.79,295.84,301.14
62.5004,345,306.35,290.24,5.37,10.74,295.61,300.98
62.5516,307,306.17,290.12,5.33,10.72,295.45,300.84
62.6027,304,306.12,290,5.38,10.74,295.38,300.74
62.6539,293,306.21,289.89,5.55,10.78,295.44,300.67
62.7051,300,306.5,289.77,5.87,10.86,295.64,300.63
62.7562,268,307.05,289.66,6.41,10.98,296.07,300.64
62.8074,307,307.91,289.54,7.22,11.14,296.76,300.68
62.8585,323,309.02,289.43,8.24,11.35,297.67,300.78
62.9097,315,310.54,289.32,9.61,11.61,298.93,300.93
62.9609,290,312.73,289.21,11.59,11.93,300.8,301.14
63.012,328,316.28,289.09,14.87,12.32,303.96,301.41
63.0632,315,323,288.98,21.23,12.78,310.21,301.76
63.1143,346,336.81,288.87,34.59,13.35,323.46,302.22
63.1655,347,361.8,288.76,59,14.03,347.76,302.79
63.2167,353,375.7,288.65,72.19,14.85,360.84,303.5
63.2678,398,359.6,288.55,55.2,15.85,343.75,304.4
63.319,398,351.41,288.44,45.9,17.08,334.34,305.52
63.3701,389,354.33,288.33,47.42,18.58,335.75,306.91
63.4213,368,346.26,288.22,37.57,20.47,325.79,308.69
63.4725,350,334.34,288.12,23.38,22.85,311.5,310.97
63.5236,314,329.14,288.01,15.23,25.9,303.24,313.91
63.5748,359,328.84,287.91,11.06,29.88,298.97,317.79
63.626,331,331.72,287.8,8.77,35.15,296.57,322.95
63.6771,332,337.31,287.7,7.44,42.18,295.14,329.88
63.7283,330,345.81,287.6,6.63,51.58,294.23,339.18
63.7794,381,357.95,287.49,6.14,64.32,293.63,351.81
63.8306,357,375.73,287.39,5.88,82.46,293.27,369.85
63.8818,396,403.6,287.29,5.77,110.54,293.06,397.83
63.9329,452,449.35,287.19,5.8,156.37,292.99,443.56
63.9841,534,520.69,287.09,5.95,227.65,293.04,514.74
64.0352,620,602.18,286.99,6.22,308.97,293.21,595.96
64.0864,674,631.02,286.89,6.62,337.51,293.51,624.4
64.1376,604,596.1,286.79,7.18,302.13,293.97,588.92
64.1887,581,563.46,286.69,7.94,268.83,294.63,555.52
64.2399,555,541.19,286.6,8.96,245.64,295.56,532.24
64.291,470,496.97,286.5,10.34,200.13,296.84,486.63
64.3422,502,443.04,286.4,12.23,144.41,298.63,430.81
64.3934,403,403.12,286.31,14.85,101.97,301.16,388.28
64.4445,378,379.22,286.21,18.47,74.54,304.68,360.75
64.4957,363,366.49,286.12,23.32,57.05,309.44,343.17
64.5468,368,361.31,286.03,29.73,45.56,315.76,331.59
64.598,375,362.94,285.93,39.3,37.71,325.23,323.64
64.6492,360,374.53,285.84,56.52,32.16,342.36,318
64.7003,423,405.09,285.75,91.2,28.14,376.95,313.89
64.7515,494,472.21,285.66,161.4,25.15,447.06,310.81
64.8027,522,553.52,285.57,245.05,22.9,530.62,308.47
64.8538,504,526.69,285.48,220.01,21.2,505.49,306.68
64.905,488,467.14,285.39,161.84,19.92,447.23,305.31
64.9561,486,461.2,285.3,156.94,18.96,442.24,304.26
65.0073,441,456.03,285.21,152.53,18.28,437.74,303.49
65.0585,388,405.77,285.12,102.81,17.84,387.93,302.96
65.1096,358,364.78,285.04,62.13,17.62,347.17,302.66
65.1608,367,343.31,284.95,40.75,17.61,325.7,302.56
65.2119,322,332.31,284.86,29.6,17.84,314.46,302.7
65.2631,341,326.67,284.78,23.55,18.34,308.33,303.12
65.3143,339,324.21,284.69,20.3,19.21,304.99,303.9
65.3654,361,324.09,284.61,18.89,20.59,303.5,305.2
65.4166,351,326.13,284.53,18.89,22.71,303.42,307.24
65.4677,376,330.16,284.44,20.11,25.6,304.55,310.04
65.5189,354,335.55,284.36,22.56,28.62,306.92,312.98
65.5701,388,344.03,284.28,27.02,32.73,311.3,317.01
65.6212,423,360.39,284.2,35.9,40.29,320.1,324.49
65.6724,442,393.96,284.12,54.59,55.24,338.71,339.36
65.7236,503,462.26,284.04,93.12,85.1,377.16,369.14
65.7747,508,554.24,283.96,142.1,128.19,426.06,412.15
65.8259,495,548.01,283.88,131.53,132.6,415.41,416.48
65.877,481,482.14,283.81,95.85,102.49,379.66,386.3
65.9282,430,466.76,283.73,90.25,92.77,373.98,376.5
65.9794,426,469.5,283.65,90.76,95.09,374.41,378.74
66.0305,436,424.17,283.58,63.87,76.72,347.45,360.3
66.0817,364,375.71,283.5,38.38,53.83,321.88,337.33
66.1328,349,348.64,283.43,24.5,40.71,307.93,324.14
66.184,361,334.49,283.35,17.07,34.07,300.42,317.42
66.2352,364,326.69,283.28,12.73,30.68,296.01,313.96
66.2863,305,322.18,283.21,9.98,28.99,293.19,312.2
66.3375,367,319.56,283.13,8.12,28.31,291.25,311.44
66.3887,335,318.13,283.06,6.8,28.27,289.86,311.33
66.4398,331,317.52,282.99,5.82,28.71,288.81,311.7
66.491,347,317.52,282.92,5.06,29.53,287.98,312.45
66.5421,319,318.01,282.85,4.48,30.68,287.33,313.53
66.5933,345,318.93,282.78,4,32.15,286.78,314.93
66.6445,320,320.27,282.71,3.62,33.94,286.33,316.65
66.6956,343,322.01,282.64,3.3,36.07,285.94,318.71
66.7468,328,324.19,282.57,3.03,38.59,285.6,321.16
66.7979,314,326.85,282.51,2.8,41.54,285.31,324.05
66.8491,337,330.06,282.44,2.61,45.01,285.05,327.45
66.9003,359,333.91,282.38,2.44,49.09,284.82,331.47
66.9514,345,338.52,282.31,2.29,53.92,284.6,336.23
67.0026,370,344.08,282.25,2.17,59.67,284.42,341.92
67.0537,359,350.82,282.18,2.05,66.58,284.23,348.76
67.1049,384,359.06,282.12,1.96,74.99,284.08,357.11
67.1561,388,369.27,282.06,1.87,85.35,283.93,367.41
67.2072,399,382.08,281.99,1.79,98.29,283.78,380.28
67.2584,442,398.35,281.93,1.72,114.69,283.65,396.62
67.3095,440,419.28,281.87,1.66,135.75,283.53,417.62
67.3607,474,446.4,281.81,1.61,162.98,283.42,444.79
67.4119,554,481.63,281.75,1.56,198.32,283.31,480.07
67.463,538,528,281.69,1.52,244.8,283.21,526.49
67.5142,598,592.15,281.63,1.48,309.04,283.11,590.67
67.5654,733,687.97,281.57,1.45,404.95,283.02,686.52
67.6165,874,839.38,281.51,1.42,556.45,282.93,837.96
67.6677,1141,1074.98,281.45,1.4,792.12,282.85,1073.57
67.7188,1281,1375.54,281.4,1.38,1092.76,282.78,1374.16
67.77,1473,1566.97,281.34,1.37,1284.26,282.71,1565.6
67.8212,1461,1521.35,281.29,1.35,1238.71,282.64,1520
67.8723,1289,1431.77,281.23,1.35,1149.19,282.58,1430.42
67.9235,1317,1429.04,281.18,1.35,1146.52,282.53,1427.7
67.9746,1489,1437.58,281.12,1.35,1155.11,282.47,1436.23
68.0258,1501,1445.02,281.07,1.35,1162.59,282.42,1443.66
68.077,1701,1625.12,281.01,1.37,1342.74,282.38,1623.75
68.1281,2032,2124.58,280.96,1.38,1842.24,282.34,2123.2
68.1793,2271,2545.4,280.91,1.4,2263.09,282.31,2544
68.2304,2250,2332.57,280.86,1.43,2050.28,282.29,2331.14
68.2816,2145,2287.9,280.81,1.47,2005.62,282.28,2286.43
68.3328,2041,2497.79,280.76,1.51,2215.52,282.27,2496.28
68.3839,1955,2237.04,280.71,1.57,1954.76,282.28,2235.47
68.4351,1638,1694.06,280.65,1.64,1411.77,282.29,1692.42
68.4863,1376,1400.89,280.61,1.72,1118.57,282.33,1399.18
68.5374,1188,1209.76,280.56,1.82,927.39,282.38,1207.95
68.5886,980,925.53,280.51,1.94,643.07,282.45,923.58
68.6397,793,707.34,280.47,2.1,424.77,282.57,705.24
68.6909,702,580.63,280.42,2.29,297.93,282.71,578.35
68.7421,574,505.49,280.37,2.53,222.59,282.9,502.96
68.7932,520,457.52,280.32,2.85,174.35,283.17,454.67
68.8444,454,424.88,280.28,3.27,141.33,283.55,421.61
68.8955,430,401.6,280.23,3.83,117.54,284.06,397.77
68.9467,434,384.47,280.19,4.58,99.7,284.77,379.89
68.9979,358,371.62,280.14,5.57,85.91,285.71,366.05
69.049,369,361.9,280.1,6.82,74.98,286.92,355.08
69.1002,355,354.71,280.06,8.5,66.14,288.56,346.2
69.1513,356,350.08,280.01,11.19,58.88,291.2,338.89
69.2025,323,348.93,279.97,16.14,52.82,296.11,332.79
69.2537,315,353.68,279.93,26.05,47.71,305.98,327.64
69.3048,356,368.17,279.89,44.94,43.35,324.83,323.24
69.356,367,382.34,279.84,62.9,39.59,342.74,319.43
69.4071,338,369.28,279.8,53.14,36.34,332.94,316.14
69.4583,351,352.48,279.77,39.22,33.49,318.99,313.26
69.5095,380,348.87,279.72,38.16,30.99,317.88,310.71
69.5606,344,348,279.68,39.54,28.78,319.22,308.46
69.6118,325,335.61,279.65,29.16,26.81,308.81,306.46
69.663,339,322.97,279.61,18.31,25.05,297.92,304.66
69.7141,327,315.39,279.57,12.34,23.47,291.91,303.04
69.7653,299,310.88,279.53,9.29,22.05,288.82,301.58
69.8164,333,307.98,279.49,7.72,20.77,287.21,300.26
69.8676,280,306.02,279.45,6.97,19.6,286.42,299.05
69.9188,264,304.72,279.42,6.76,18.54,286.18,297.96
69.9699,320,303.95,279.38,7,17.57,286.38,296.95
70.0211,296,303.69,279.34,7.66,16.68,287,296.02
70.0722,283,303.91,279.31,8.73,15.87,288.04,295.18
70.1234,314,304.63,279.27,10.24,15.12,289.51,294.39
70.1746,307,306.16,279.24,12.49,14.44,291.73,293.68
70.2257,319,309.41,279.2,16.41,13.8,295.61,293
70.2769,319,316.38,279.17,23.99,13.21,303.16,292.38
70.3281,327,331.19,279.14,39.38,12.67,318.52,291.81
70.3792,337,358.33,279.11,67.06,12.16,346.17,291.27
70.4304,338,376.12,279.07,85.35,11.69,364.42,290.76
70.4815,321,357.08,279.04,66.78,11.26,345.82,290.3
70.5327,383,340.32,279.01,50.46,10.85,329.47,289.86
70.5839,357,340.52,278.97,51.07,10.47,330.04,289.44
70.635,335,340.5,278.94,51.43,10.12,330.37,289.06
70.6862,284,324.84,278.91,36.14,9.79,315.05,288.7
70.7373,327,310.35,278.88,21.98,9.49,300.86,288.37
70.7885,301,302.19,278.85,14.14,9.2,292.99,288.05
70.8397,291,297.63,278.82,9.88,8.93,288.7,287.75
70.8908,289,294.86,278.79,7.39,8.69,286.18,287.48
70.942,275,293.02,278.76,5.81,8.45,284.57,287.21
70.9931,291,291.7,278.72,4.74,8.24,283.46,286.96
71.0443,311,290.72,278.69,3.99,8.04,282.68,286.73
71.0955,278,289.96,278.66,3.44,7.85,282.1,286.51
71.1466,259,289.34,278.63,3.03,7.68,281.66,286.31
71.1978,276,288.84,278.61,2.71,7.52,281.32,286.13
71.2489,271,288.41,278.58,2.46,7.37,281.04,285.95
71.3001,303,288.05,278.55,2.27,7.24,280.82,285.79
71.3513,275,287.75,278.52,2.11,7.12,280.63,285.64
71.4024,287,287.48,278.49,1.98,7.01,280.47,285.5
71.4536,263,287.26,278.47,1.88,6.91,280.35,285.38
71.5048,299,287.07,278.44,1.81,6.83,280.25,285.27
71.5559,289,286.91,278.41,1.75,6.75,280.16,285.16
71.6071,282,286.77,278.38,1.7,6.69,280.08,285.07
71.6582,253,286.67,278.36,1.67,6.64,280.03,285
71.7094,292,286.59,278.33,1.65,6.61,279.98,284.94
71.7606,257,286.53,278.3,1.65,6.58,279.95,284.88
71.8117,303,286.5,278.27,1.65,6.58,279.92,284.85
71.8629,283,286.5,278.24,1.67,6.58,279.91,284.82
71.914,281,286.53,278.22,1.71,6.6,279.93,284.82
71.9652,277,286.59,278.19,1.75,6.64,279.94,284.83
