Angle,Observed,Calculated,Background,Calcite_nb,Quartz_nb,Calcite,Quartz
54.8262,697,742.14,280.03,2.92,459.19,282.95,739.22
54.8774,896,1084.7,279.83,2.97,801.91,282.8,1081.74
54.9286,902,1071.53,279.62,3.13,788.78,282.75,1068.4
54.9797,858,871.97,279.42,3.42,589.13,282.84,868.55
55.0309,824,866.44,279.22,3.52,583.69,282.74,862.91
55.0821,704,741.52,279.02,3.38,459.12,282.4,738.14
55.1332,619,561.62,278.82,3.33,279.48,282.15,558.3
55.1844,499,479.31,278.61,3.35,197.35,281.96,475.96
55.2355,505,466.96,278.41,3.42,185.13,281.83,463.54
55.2867,511,523.18,278.21,3.52,241.45,281.73,519.66
55.3379,595,643.13,278,3.64,361.49,281.64,639.49
55.389,593,628.01,277.8,3.78,346.43,281.58,624.23
55.4402,556,538.49,277.6,3.93,256.96,281.53,534.56
55.4913,521,529.1,277.4,4.11,247.59,281.51,524.99
55.5425,487,476.14,277.19,4.32,194.63,281.51,471.82
55.5937,402,396.33,276.99,4.54,114.79,281.53,391.78
55.6448,367,353.07,276.79,4.81,71.48,281.6,348.27
55.696,332,331.42,276.59,5.1,49.73,281.69,326.32
55.7472,330,319.34,276.38,5.45,37.51,281.83,313.89
55.7983,328,311.93,276.18,5.85,29.9,282.03,306.08
55.8495,292,307.07,275.98,6.31,24.78,282.29,300.76
55.9006,310,303.78,275.78,6.86,21.14,282.64,296.92
55.9518,289,301.53,275.57,7.53,18.43,283.1,294
56.003,322,300.06,275.37,8.33,16.36,283.7,291.73
56.0541,290,299.23,275.17,9.33,14.73,284.5,289.9
56.1053,309,298.98,274.97,10.59,13.43,285.56,288.4
56.1564,268,299.36,274.76,12.22,12.37,286.98,287.13
56.2076,281,300.49,274.56,14.42,11.51,288.98,286.07
56.2588,291,302.6,274.36,17.44,10.79,291.8,285.15
56.3099,325,306.07,274.16,21.71,10.2,295.87,284.36
56.3611,327,311.36,273.96,27.69,9.71,301.65,283.67
56.4122,335,319.13,273.75,36.06,9.31,309.81,283.06
56.4634,337,331.75,273.55,49.21,8.99,322.76,282.54
56.5146,365,356.23,273.35,74.14,8.74,347.49,282.09
56.5657,456,408.62,273.15,126.92,8.55,400.07,281.7
56.6169,553,495.87,272.95,214.48,8.44,487.43,281.39
56.668,510,512.05,272.74,230.91,8.4,503.65,281.14
56.7192,486,457.38,272.54,176.4,8.44,448.94,280.98
56.7704,498,447.59,272.34,166.66,8.59,439,280.93
56.8215,457,427.54,272.14,146.53,8.86,418.67,281
56.8727,378,377.1,271.94,95.84,9.33,367.78,281.27
56.9239,352,346.62,271.74,64.85,10.04,336.59,281.78
56.975,356,334.08,271.54,51.45,11.09,322.99,282.63
57.0262,370,331.2,271.34,47.18,12.68,318.52,284.02
57.0773,329,335,271.14,48.58,15.28,319.72,286.42
57.1285,353,345.65,270.94,54.84,19.87,325.78,290.81
57.1797,365,364.64,270.74,66.29,27.62,337.03,298.36
57.2308,425,390.5,270.53,83.83,36.14,354.36,306.67
57.282,418,418.68,270.34,111.39,36.95,381.73,307.29
57.3331,478,465.9,270.14,163.23,32.54,433.37,302.68
57.3843,582,573.4,269.94,273.66,29.8,543.6,299.74
57.4355,770,785.83,269.74,490.52,25.58,760.26,295.32
57.4866,841,937.64,269.54,648.57,19.54,918.11,289.08
57.5378,764,795.28,269.34,510.91,15.03,780.25,284.37
57.5889,779,711.61,269.14,430.12,12.35,699.26,281.49
57.6401,654,696.16,268.94,416.44,10.78,685.38,279.72
57.6913,609,564.49,268.74,285.9,9.84,554.64,278.58
57.7424,477,445.2,268.54,167.39,9.27,435.93,277.81
57.7936,423,383.48,268.34,106.21,8.92,374.55,277.26
57.8448,380,352.64,268.15,75.77,8.73,343.92,276.88
57.8959,363,336.43,267.95,59.84,8.64,327.79,276.59
57.9471,367,327.69,267.75,51.31,8.63,319.06,276.38
57.9982,351,325.63,267.55,49.39,8.69,316.94,276.24
58.0494,375,332.81,267.36,56.65,8.81,324.01,276.17
58.1006,355,354.87,267.16,78.74,8.97,345.9,276.13
58.1517,334,377.31,266.96,101.17,9.18,368.13,276.14
58.2029,364,360.81,266.77,84.62,9.43,351.39,276.2
58.254,348,345.14,266.57,68.84,9.73,335.41,276.3
58.3052,340,343.28,266.38,66.83,10.07,333.21,276.45
58.3564,308,328,266.18,51.36,10.46,317.54,276.64
58.4075,317,310.21,265.99,33.32,10.91,299.31,276.9
58.4587,301,300.4,265.79,23.19,11.41,288.98,277.2
58.5098,337,295.33,265.6,17.76,11.98,283.36,277.58
58.561,301,292.59,265.4,14.56,12.62,279.96,278.02
58.6122,294,291.13,265.21,12.57,13.35,277.78,278.56
58.6633,286,290.56,265.01,11.36,14.18,276.37,279.19
58.7145,302,290.48,264.82,10.51,15.15,275.33,279.97
58.7657,307,290.4,264.63,9.48,16.3,274.11,280.93
58.8168,279,290.59,264.44,8.61,17.55,273.05,281.99
58.868,277,291.04,264.24,7.99,18.8,272.23,283.04
58.9191,294,291.86,264.05,7.54,20.28,271.59,284.33
58.9703,290,293.09,263.86,7.19,22.04,271.05,285.9
59.0215,284,294.7,263.67,6.92,24.11,270.59,287.78
59.0726,292,296.75,263.48,6.72,26.55,270.2,290.03
59.1238,283,299.3,263.29,6.57,29.45,269.86,292.74
59.1749,300,302.47,263.1,6.46,32.91,269.56,296.01
59.2261,319,306.4,262.91,6.4,37.09,269.31,300
59.2773,312,311.29,262.72,6.38,42.2,269.1,304.92
59.3284,306,317.46,262.53,6.39,48.54,268.92,311.07
59.3796,337,325.31,262.34,6.44,56.53,268.78,318.87
59.4307,356,335.46,262.15,6.53,66.78,268.68,328.93
59.4819,328,348.78,261.96,6.66,80.16,268.62,342.12
59.5331,347,366.71,261.77,6.83,98.11,268.6,359.88
59.5842,382,391.16,261.59,7.04,122.53,268.63,384.12
59.6354,428,424.77,261.4,7.31,156.07,268.71,417.47
59.6866,449,471.05,261.21,7.63,202.21,268.84,463.42
59.7377,570,536.56,261.03,8.01,267.52,269.04,528.55
59.7889,659,638.11,260.84,8.48,368.79,269.32,629.63
59.84,844,811.85,260.66,9.03,542.17,269.69,802.83
59.8912,1234,1111.02,260.47,9.69,840.85,270.16,1101.32
59.9424,1508,1510.79,260.29,10.48,1240.02,270.77,1500.31
59.9935,1604,1682.94,260.1,11.45,1411.39,271.55,1671.49
60.0447,1479,1503.66,259.92,12.62,1231.11,272.54,1491.03
60.0958,1428,1356.18,259.74,14.08,1082.36,273.82,1342.1
60.147,1284,1250.06,259.56,15.91,974.59,275.47,1234.15
60.1982,1068,1013.19,259.37,18.25,735.56,277.62,994.93
60.2493,789,769.02,259.19,21.32,488.51,280.51,747.7
60.3005,679,610.12,259.01,25.42,325.69,284.43,584.7
60.3516,544,518.01,258.83,31.05,228.13,289.88,486.96
60.4028,483,465.74,258.65,38.86,168.23,297.51,426.88
60.454,454,437.77,258.47,49.52,129.77,307.99,388.24
60.5051,410,426.01,258.29,63.97,103.75,322.26,362.04
60.5563,426,428.56,258.11,85.9,84.55,344.01,342.66
60.6075,468,453.92,257.94,126.08,69.91,384.02,327.85
60.6586,484,525.2,257.76,208.55,58.89,466.31,316.65
60.7098,692,672.49,257.58,364.3,50.6,621.88,308.18
60.7609,664,776.66,257.41,474.77,44.49,732.18,301.9
60.8121,614,680.47,257.23,382.73,40.51,639.96,297.74
60.8633,622,623.9,257.05,329,37.85,586.05,294.9
60.9144,583,639.3,256.88,348.71,33.71,605.59,290.59
60.9656,541,596.15,256.71,309.21,30.23,565.92,286.94
61.0167,508,570.67,256.53,286.64,27.5,543.17,284.03
61.0679,498,601.72,256.36,321.15,24.21,577.51,280.57
61.1191,444,555.39,256.19,277.65,21.55,533.84,277.74
61.1702,486,490.61,256.01,215.05,19.55,471.06,275.56
61.2214,457,483.19,255.84,209.42,17.93,465.26,273.77
61.2725,397,468.34,255.67,196.1,16.57,451.77,272.24
61.3237,398,432.61,255.5,161.69,15.41,417.19,270.91
61.3749,416,439.19,255.33,169.45,14.4,424.78,269.73
61.426,441,493.2,255.16,224.52,13.51,479.68,268.67
61.4772,440,498.92,255,231.19,12.73,486.19,267.73
61.5283,409,438.89,254.83,172.02,12.04,426.85,266.87
61.5795,408,417.63,254.66,151.55,11.42,406.21,266.08
61.6307,370,411.38,254.49,146.02,10.87,400.51,265.36
61.6818,363,367.71,254.33,103,10.37,357.33,264.7
61.733,324,328.42,254.16,64.32,9.93,318.48,264.09
61.7842,307,306.94,254,43.41,9.53,297.41,263.53
61.8353,279,295.02,253.84,32.01,9.18,285.85,263.02
61.8865,294,287.58,253.67,25.05,8.86,278.72,262.53
61.9376,319,282.57,253.51,20.49,8.57,274,262.08
61.9888,292,279.01,253.35,17.35,8.31,270.7,261.66
62.04,302,276.36,253.19,15.09,8.08,268.28,261.27
62.0911,309,274.31,253.03,13.41,7.88,266.44,260.91
62.1423,243,272.7,252.87,12.13,7.7,265,260.57
62.1934,265,271.4,252.71,11.15,7.54,263.86,260.25
62.2446,277,270.35,252.55,10.4,7.4,262.95,259.95
62.2958,277,269.51,252.39,9.83,7.29,262.22,259.68
62.3469,275,268.84,252.23,9.41,7.19,261.64,259.42
62.3981,274,268.34,252.08,9.14,7.12,261.22,259.2
62.4493,288,268,251.92,9.01,7.06,260.93,258.98
62.5004,254,267.82,251.77,9.03,7.03,260.8,258.8
62.5516,295,267.84,251.61,9.21,7.01,260.82,258.62
62.6027,277,268.09,251.46,9.61,7.02,261.07,258.48
62.6539,291,268.66,251.31,10.31,7.04,261.62,258.35
62.7051,273,269.69,251.15,11.45,7.09,262.6,258.24
62.7562,295,271.13,251,12.96,7.17,263.96,258.17
62.8074,279,273.01,250.85,14.89,7.27,265.74,258.12
62.8585,271,275.71,250.7,17.61,7.4,268.31,258.1
62.9097,287,279.69,250.55,21.57,7.57,272.12,258.12
62.9609,326,286.57,250.4,28.39,7.77,278.79,258.17
63.012,336,300.21,250.26,41.93,8.02,292.19,258.28
63.0632,347,328.57,250.11,70.13,8.33,320.24,258.44
63.1143,382,373.77,249.96,115.12,8.69,365.08,258.65
63.1655,346,382.14,249.82,123.19,9.13,373.01,258.95
63.2167,351,350.79,249.67,91.45,9.67,341.12,259.34
63.2678,338,341.76,249.53,81.91,10.32,331.44,259.85
63.319,340,343,249.39,82.49,11.12,331.88,260.51
63.3701,319,321.27,249.25,59.92,12.1,309.17,261.35
63.4213,306,299.58,249.1,37.14,13.34,286.24,262.44
63.4725,261,288.69,248.96,24.82,14.9,273.78,263.86
63.5236,300,284.17,248.82,18.42,16.93,267.24,265.75
63.5748,296,283.12,248.69,14.85,19.58,263.54,268.27
63.626,300,284.41,248.55,12.73,23.13,261.28,271.68
63.6771,317,287.75,248.41,11.45,27.9,259.86,276.31
63.7283,309,293.26,248.27,10.68,34.31,258.95,282.58
63.7794,277,301.39,248.14,10.27,42.98,258.41,291.12
63.8306,310,313.49,248,10.14,55.35,258.14,303.35
63.8818,297,333.05,247.87,10.23,74.95,258.1,322.82
63.9329,395,366.85,247.74,10.54,108.57,258.28,356.31
63.9841,434,423.65,247.6,11.06,164.99,258.66,412.59
64.0352,538,494.56,247.47,11.82,235.27,259.29,482.74
64.0864,564,518.83,247.34,12.86,258.62,260.2,505.96
64.1376,516,484.33,247.21,14.28,222.84,261.49,470.05
64.1887,443,459.4,247.08,16.17,196.15,263.25,443.23
64.2399,429,448.44,246.96,18.73,182.75,265.69,429.71
64.291,449,415.85,246.83,22.25,146.77,269.08,393.6
64.3422,368,375.48,246.7,27.13,101.65,273.83,348.35
64.3934,362,349.87,246.58,33.84,69.46,280.42,316.04
64.4445,291,339.01,246.45,42.77,49.79,289.22,296.24
64.4957,350,338.72,246.33,54.71,37.68,301.04,284.01
64.5468,356,349.14,246.21,73.04,29.89,319.25,276.1
64.598,377,377.5,246.08,106.77,24.64,352.85,270.72
64.6492,465,442.32,245.96,175.39,20.96,421.35,266.92
64.7003,604,572.72,245.84,308.56,18.32,554.4,264.16
64.7515,577,698.4,245.73,436.32,16.36,682.05,262.09
64.8027,544,626.04,245.61,365.55,14.89,611.16,260.5
64.8538,552,536.67,245.49,277.4,13.78,522.89,259.27
64.905,536,537.01,245.37,278.69,12.94,524.06,258.31
64.9561,492,514.15,245.26,256.56,12.33,501.82,257.59
65.0073,441,423.93,245.14,166.9,11.89,412.04,257.03
65.0585,362,358.93,245.03,102.29,11.6,347.32,256.63
65.1096,352,325.15,244.92,68.77,11.46,313.69,256.38
65.1608,362,307.6,244.81,51.33,11.47,296.14,256.28
65.2119,345,298.38,244.7,42.06,11.62,286.76,256.32
65.2631,321,294.07,244.59,37.52,11.97,282.11,256.56
65.3143,268,293.28,244.48,36.25,12.55,280.73,257.03
65.3654,283,295.45,244.37,37.59,13.5,281.96,257.87
65.4166,322,300.57,244.26,41.31,14.99,285.57,259.25
65.4677,374,309.64,244.16,48.43,17.05,292.59,261.21
65.5189,384,325.74,244.05,62.66,19.03,306.71,263.08
65.5701,390,358.14,243.95,92.55,21.64,336.5,265.59
65.6212,440,425.42,243.84,155.02,26.56,398.86,270.4
65.6724,540,527.65,243.74,247.25,36.66,490.99,280.4
65.7236,511,553.17,243.64,251.16,58.37,494.8,302.01
65.7747,449,522.39,243.54,183.23,95.62,426.77,339.16
65.8259,490,511.11,243.44,163.61,104.06,407.05,347.5
65.877,477,488.03,243.34,168.66,76.03,412,319.37
65.9282,425,436,243.25,126.11,66.64,369.36,309.89
65.9794,372,391.25,243.15,76.37,71.73,319.52,314.88
66.0305,381,349.35,243.05,48.14,58.15,291.19,301.2
66.0817,351,314.73,242.96,33.11,38.67,276.07,281.63
66.1328,272,295.4,242.87,24.45,28.08,267.32,270.95
66.184,300,284.77,242.77,19.02,22.98,261.79,265.75
66.2352,278,278.48,242.68,15.37,20.42,258.05,263.1
66.2863,322,274.54,242.59,12.8,19.15,255.39,261.74
66.3375,298,272.01,242.5,10.9,18.61,253.4,261.11
66.3887,263,270.39,242.42,9.45,18.52,251.87,260.94
66.4398,252,269.42,242.33,8.32,18.76,250.65,261.09
66.491,272,268.93,242.24,7.42,19.27,249.66,261.51
66.5421,281,268.83,242.16,6.69,19.99,248.85,262.15
66.5933,274,269.07,242.07,6.08,20.92,248.15,262.99
66.6445,283,269.63,241.99,5.57,22.07,247.56,264.06
66.6956,267,270.49,241.91,5.14,23.45,247.05,265.36
66.7468,290,271.66,241.83,4.77,25.07,246.6,266.9
66.7979,283,273.17,241.75,4.45,26.98,246.2,268.73
66.8491,260,275.06,241.67,4.17,29.22,245.84,270.89
66.9003,257,277.39,241.59,3.93,31.87,245.52,273.46
66.9514,302,280.23,241.51,3.72,35,245.23,276.51
67.0026,285,283.7,241.43,3.53,38.73,244.96,280.16
67.0537,263,287.96,241.36,3.37,43.23,244.73,284.59
67.1049,298,293.22,241.29,3.22,48.71,244.51,290
67.1561,320,299.78,241.21,3.09,55.48,244.3,296.69
67.2072,305,308.08,241.14,2.97,63.97,244.11,305.11
67.2584,344,318.72,241.07,2.87,74.78,243.94,315.85
67.3095,321,332.54,241,2.78,88.76,243.78,329.76
67.3607,350,350.58,240.93,2.7,106.96,243.63,347.89
67.4119,390,374.13,240.86,2.62,130.64,243.48,371.5
67.463,363,405,240.8,2.56,161.65,243.36,402.45
67.5142,464,447.58,240.73,2.51,204.34,243.24,445.07
67.5654,562,512.15,240.67,2.46,269.03,243.13,509.7
67.6165,649,618.23,240.6,2.42,375.21,243.02,615.81
67.6677,766,794.94,240.54,2.39,552.01,242.93,792.55
67.7188,1009,1045.18,240.48,2.36,802.34,242.84,1042.82
67.77,1001,1220.25,240.42,2.34,977.49,242.76,1217.91
67.8212,1047,1166.08,240.36,2.33,923.4,242.69,1163.76
67.8723,1069,1071.73,240.3,2.32,829.11,242.62,1069.41
67.9235,1046,1071.94,240.24,2.33,829.37,242.57,1069.61
67.9746,1104,1082.48,240.19,2.34,839.95,242.53,1080.14
68.0258,1166,1066.65,240.13,2.36,824.16,242.49,1064.29
68.077,1241,1182.92,240.08,2.38,940.46,242.46,1180.54
68.1281,1545,1585.22,240.02,2.42,1342.77,242.44,1582.79
68.1793,1637,1957.16,239.97,2.47,1714.72,242.44,1954.69
68.2304,1628,1722.75,239.92,2.53,1480.3,242.45,1720.22
68.2816,1585,1661.69,239.87,2.61,1419.21,242.48,1659.08
68.3328,1611,1902.76,239.82,2.71,1660.23,242.53,1900.05
68.3839,1492,1723.24,239.78,2.82,1480.64,242.6,1720.42
68.4351,1337,1257.75,239.73,2.97,1015.06,242.7,1254.79
68.4863,1078,1034.34,239.68,3.14,791.51,242.82,1031.19
68.5374,842,923.13,239.64,3.36,680.13,243,919.77
68.5886,723,706.8,239.59,3.63,463.57,243.22,703.16
68.6397,576,538.43,239.55,3.97,294.91,243.52,534.46
68.6909,497,446.07,239.51,4.41,202.15,243.92,441.66
68.7421,428,393.63,239.47,4.98,149.17,244.45,388.64
68.7932,394,361.19,239.43,5.75,116.02,245.18,355.45
68.8444,380,339.79,239.39,6.77,93.63,246.16,333.02
68.8955,345,325.13,239.36,8.13,77.63,247.49,316.99
68.9467,362,314.92,239.32,9.89,65.71,249.21,305.03
68.9979,291,307.97,239.28,12.15,56.53,251.43,295.81
69.049,316,303.94,239.25,15.41,49.28,254.66,288.53
69.1002,308,303.66,239.22,21.01,43.43,260.23,282.65
69.1513,323,309.61,239.19,31.79,38.63,270.98,277.82
69.2025,305,327.19,239.15,53.4,34.63,292.55,273.78
69.2537,350,357.84,239.13,87.45,31.26,326.58,270.39
69.3048,351,363.92,239.1,96.43,28.39,335.53,267.49
69.356,305,336.39,239.07,71.4,25.92,310.47,264.99
69.4071,312,321.99,239.04,59.17,23.78,298.21,262.82
69.4583,361,323.96,239.02,63.03,21.91,302.05,260.93
69.5095,320,315.66,238.99,56.4,20.27,295.39,259.26
69.5606,297,295.02,238.97,37.24,18.82,276.21,257.79
69.6118,302,280.63,238.95,24.15,17.53,263.1,256.48
69.663,276,272.71,238.92,17.41,16.38,256.33,255.3
69.7141,278,268.23,238.9,13.99,15.34,252.89,254.24
69.7653,286,265.61,238.89,12.32,14.41,251.21,253.3
69.8164,285,264.18,238.87,11.74,13.57,250.61,252.44
69.8676,239,263.64,238.85,11.98,12.8,250.83,251.65
69.9188,295,263.92,238.83,12.98,12.11,251.81,250.94
69.9699,277,265.01,238.82,14.71,11.47,253.53,250.29
70.0211,273,266.89,238.8,17.19,10.89,255.99,249.69
70.0722,259,269.91,238.79,20.75,10.36,259.54,249.15
70.1234,283,275.35,238.78,26.7,9.87,265.48,248.65
70.1746,278,286.06,238.77,37.87,9.42,276.64,248.19
70.2257,275,307.93,238.76,60.16,9.01,298.92,247.77
70.2769,330,350.5,238.75,103.13,8.62,341.88,247.37
70.3281,355,395.35,238.74,148.34,8.27,387.08,247.01
70.3792,338,376.87,238.74,130.19,7.94,368.93,246.68
70.4304,309,340.85,238.73,94.48,7.63,333.21,246.36
70.4815,380,334.34,238.73,88.26,7.35,326.99,246.08
70.5327,334,339.48,238.72,93.68,7.08,332.4,245.8
70.5839,270,318.07,238.72,72.52,6.83,311.24,245.55
70.635,280,290,238.72,44.68,6.6,283.4,245.32
70.6862,248,273.25,238.72,28.14,6.39,266.86,245.11
70.7373,267,264.15,238.72,19.25,6.19,257.97,244.91
70.7885,265,258.86,238.72,14.14,6,252.86,244.72
70.8397,213,255.51,238.72,10.96,5.83,249.68,244.55
70.8908,280,253.25,238.73,8.86,5.66,247.59,244.39
70.942,226,251.64,238.73,7.39,5.51,246.12,244.24
70.9931,242,250.43,238.73,6.33,5.37,245.06,244.1
71.0443,238,249.51,238.74,5.53,5.24,244.27,243.98
71.0955,272,248.79,238.75,4.92,5.12,243.67,243.87
71.1466,292,248.21,238.76,4.45,5.01,243.21,243.77
71.1978,245,247.74,238.77,4.07,4.9,242.84,243.67
71.2489,246,247.36,238.78,3.77,4.81,242.55,243.59
71.3001,249,247.04,238.79,3.54,4.72,242.33,243.51
71.3513,259,246.79,238.8,3.35,4.64,242.15,243.44
71.4024,239,246.58,238.81,3.2,4.57,242.01,243.38
71.4536,208,246.41,238.83,3.08,4.51,241.91,243.34
71.5048,248,246.29,238.84,2.99,4.45,241.83,243.29
71.5559,245,246.19,238.86,2.93,4.4,241.79,243.26
71.6071,268,246.13,238.87,2.89,4.36,241.76,243.23
71.6582,243,246.1,238.9,2.87,4.33,241.77,243.23
71.7094,262,246.1,238.92,2.88,4.31,241.8,243.23
71.7606,257,246.13,238.93,2.9,4.29,241.83,243.22
71.8117,255,246.19,238.96,2.95,4.29,241.91,243.25
71.8629,249,246.29,238.98,3.02,4.29,242,243.27
71.914,242,246.43,239,3.12,4.31,242.12,243.31
71.9652,255,246.6,239.03,3.24,4.33,242.27,243.36
72.0164,275,246.83,239.05,3.4,4.37,242.45,243.42
72.0675,237,247.1,239.08,3.6,4.42,242.68,243.5
72.1187,247,247.44,239.11,3.85,4.49,242.96,243.6
72.1698,249,247.86,239.13,4.16,4.57,243.29,243.7
72.221,256,248.37,239.16,4.54,4.68,243.7,243.84
72.2722,231,249.01,239.19,5.02,4.8,244.21,243.99
72.3233,252,249.79,239.22,5.62,4.95,244.84,244.17
72.3745,269,250.78,239.26,6.39,5.13,245.65,244.39
72.4257,281,252.04,239.29,7.4,5.35,246.69,244.64
72.4768,254,253.66,239.32,8.73,5.61,248.05,244.93
72.528,237,255.78,239.35,10.5,5.92,249.85,245.27
72.5791,291,258.53,239.39,12.84,6.29,252.23,245.68
72.6303,257,261.97,239.42,15.8,6.75,255.22,246.17
72.6815,282,266.26,239.46,19.5,7.3,258.96,246.76
72.7326,309,272.06,239.5,24.59,7.97,264.09,247.47
72.7838,285,281.21,239.53,32.87,8.81,272.4,248.34
72.8349,321,297.48,239.58,48.03,9.87,287.61,249.45
72.8861,355,328.57,239.62,77.73,11.23,317.35,250.85
72.9373,398,385.9,239.66,133.24,13,372.9,252.66
72.9884,385,443.96,239.69,188.91,15.36,428.6,255.05
73.0396,389,423.14,239.75,164.89,18.5,404.64,258.25
73.0908,378,381.33,239.78,118.88,22.66,358.66,262.44
73.1419,399,376.52,239.83,108.77,27.92,348.6,267.75
73.1931,366,393.15,239.88,118.91,34.36,358.79,274.24
73.2442,379,382.95,239.93,99.94,43.08,339.87,283.01
73.2954,387,361.38,239.97,64.04,57.36,304.01,297.33
73.3466,407,364.96,240.02,40.96,83.98,280.98,324
73.3977,458,406.48,240.07,28.81,137.6,268.88,377.67
73.4489,482,507.11,240.12,22.36,244.63,262.48,484.75
73.5,566,627.07,240.18,19,367.9,259.18,608.08
73.5512,563,581.08,240.22,17.82,323.04,258.04,563.26
73.6024,497,481.42,240.27,18.96,222.19,259.23,462.46
73.6535,516,462.01,240.33,23.64,198.05,263.97,438.38
73.7047,468,499.95,240.38,34.37,225.2,274.75,465.58
73.7558,439,484.84,240.44,48.59,195.82,289.03,436.26
73.807,385,408.38,240.49,46.66,121.23,287.15,361.72
73.8582,378,347.63,240.54,34.1,72.99,274.64,313.53
73.9093,323,317.25,240.6,28.93,47.72,269.53,288.32
73.9605,324,305.19,240.66,30.8,33.74,271.46,274.4
74.0116,303,294.7,240.72,28.66,25.32,269.38,266.04
74.0628,290,280.37,240.78,19.76,19.83,260.54,260.61
74.114,264,269.75,240.84,12.86,16.06,253.7,256.9
74.1651,290,263.22,240.9,8.98,13.34,249.88,254.24
74.2163,236,259.03,240.96,6.75,11.32,247.71,252.28
74.2675,246,256.15,241.02,5.37,9.77,246.39,250.79
74.3186,250,254.07,241.08,4.44,8.55,245.52,249.63
74.3698,274,252.51,241.16,3.78,7.57,244.94,248.73
74.4209,234,251.27,241.21,3.29,6.77,244.5,247.98
74.4721,284,250.3,241.27,2.91,6.11,244.18,247.38
74.5233,247,249.51,241.34,2.61,5.56,243.95,246.9
74.5744,234,248.87,241.41,2.36,5.09,243.77,246.5
74.6256,236,248.33,241.48,2.16,4.69,243.64,246.17
74.6767,231,247.87,241.54,1.99,4.35,243.53,245.89
74.7279,235,247.49,241.61,1.84,4.05,243.45,245.66
74.7791,227,247.17,241.68,1.71,3.78,243.39,245.46
74.8302,265,246.91,241.76,1.6,3.55,243.36,245.31
74.8814,241,246.66,241.82,1.5,3.34,243.32,245.16
74.9325,228,246.46,241.89,1.42,3.16,243.31,245.05
74.9837,247,246.3,241.97,1.34,3,243.31,244.97
75.0349,265,246.16,242.04,1.27,2.85,243.31,244.89
75.086,252,246.03,242.11,1.21,2.71,243.32,244.82
