Angle,Observed,Calculated,Background,Dolomite_nb,Halite_nb,Quartz_nb,Dolomite,Halite,Quartz
39.4498,2534,2264.47,437.18,1.01,0.02,1826.25,438.19,437.2,2263.43
39.4999,2922,2514.72,436.62,1.03,0.02,2077.05,437.65,436.64,2513.67
39.5501,2659,2255.98,436.06,1.06,0.03,1818.83,437.12,436.09,2254.89
39.6002,2233,1872.18,435.51,1.09,0.03,1435.55,436.6,435.54,1871.06
39.6503,1613,1375.22,434.95,1.13,0.03,939.11,436.08,434.98,1374.06
39.7005,1143,1029.59,434.41,1.18,0.03,593.97,435.59,434.44,1028.38
39.7506,914,842.12,433.86,1.24,0.03,406.99,435.1,433.89,840.85
39.8008,784,741.36,433.32,1.3,0.03,306.71,434.62,433.35,740.03
39.8509,732,686.75,432.78,1.37,0.03,252.57,434.15,432.81,685.35
39.901,629,659.7,432.24,1.45,0.03,225.98,433.69,432.27,658.22
39.9512,638,652.35,431.71,1.55,0.03,219.07,433.26,431.74,650.78
40.0013,685,662.58,431.18,1.65,0.03,229.72,432.83,431.21,660.9
40.0514,680,692.04,430.65,1.78,0.03,259.58,432.43,430.68,690.23
40.1016,733,746.89,430.13,1.92,0.03,314.82,432.05,430.16,744.95
40.1517,846,837.75,429.61,2.09,0.03,406.03,431.7,429.64,835.64
40.2019,996,976.38,429.09,2.29,0.03,544.98,431.38,429.12,974.07
40.252,1132,1143.73,428.57,2.53,0.03,712.61,431.1,428.6,1141.18
40.3021,1251,1246.64,428.06,2.83,0.03,815.73,430.89,428.09,1243.79
40.3523,1182,1219.74,427.55,3.21,0.03,788.95,430.76,427.58,1216.5
40.4024,1071,1108.5,427.04,3.63,0.03,677.8,430.67,427.07,1104.84
40.4525,874,955.29,426.53,4.07,0.03,524.66,430.6,426.56,951.19
40.5027,756,810.41,426.03,4.61,0.03,379.74,430.64,426.06,805.77
40.5528,664,704.83,425.53,5.32,0.03,273.96,430.85,425.56,699.49
40.603,603,635.09,425.03,6.25,0.03,203.78,431.28,425.06,628.81
40.6531,591,589.47,424.54,7.48,0.03,157.41,432.02,424.57,581.95
40.7032,570,559.16,424.05,9.15,0.04,125.92,433.2,424.09,549.97
40.7534,532,538.89,423.56,11.48,0.06,103.79,435.04,423.62,527.35
40.8035,510,525.76,423.07,14.82,0.11,87.76,437.89,423.18,510.83
40.8536,565,518.51,422.59,19.79,0.31,75.82,442.38,422.9,498.41
40.9038,549,516.59,422.11,27.36,0.37,66.75,449.47,422.48,488.86
40.9539,542,520.84,421.63,39.29,0.16,59.76,460.92,421.79,481.39
41.0041,544,534.84,421.15,59.23,0.09,54.36,480.38,421.24,475.51
41.0542,534,563.33,420.68,92.32,0.07,50.27,513,420.75,470.95
41.1043,545,598.08,420.21,130.36,0.06,47.45,550.57,420.27,467.66
41.1545,600,604.74,419.74,139.18,0.05,45.76,558.92,419.79,465.5
41.2046,535,585.62,419.28,122.48,0.05,43.82,541.76,419.33,463.1
41.2547,573,556.81,418.82,96.63,0.04,41.32,515.45,418.86,460.14
41.3049,547,523.03,418.36,65.22,0.04,39.41,483.58,418.4,457.77
41.355,550,498.22,417.9,42.07,0.04,38.2,459.97,417.94,456.1
41.4052,465,483.18,417.44,28.18,0.04,37.52,445.62,417.48,454.96
41.4553,518,474.26,416.99,19.94,0.04,37.29,436.93,417.03,454.28
41.5054,481,468.85,416.54,14.8,0.04,37.47,431.34,416.58,454.01
41.5556,526,465.63,416.1,11.42,0.04,38.07,427.52,416.14,454.17
41.6057,514,463.92,415.65,9.1,0.04,39.13,424.75,415.69,454.78
41.6558,475,463.37,415.21,7.43,0.04,40.69,422.64,415.25,455.9
41.706,507,463.87,414.77,6.2,0.04,42.86,420.97,414.81,457.63
41.7561,497,465.4,414.33,5.26,0.04,45.77,419.59,414.37,460.1
41.8062,506,468.07,413.9,4.53,0.04,49.59,418.43,413.94,463.49
41.8564,492,472.09,413.46,3.96,0.04,54.63,417.42,413.5,468.09
41.9065,535,477.86,413.03,3.49,0.04,61.28,416.52,413.07,474.31
41.9567,532,485.96,412.61,3.12,0.05,70.19,415.73,412.66,482.8
42.0068,544,497.35,412.18,2.81,0.05,82.31,414.99,412.23,494.49
42.0569,604,513.61,411.76,2.55,0.05,99.25,414.31,411.81,511.01
42.1071,605,537.34,411.34,2.33,0.05,123.62,413.67,411.39,534.96
42.1572,625,572.98,410.92,2.15,0.05,159.86,413.07,410.97,570.78
42.2073,713,627.82,410.51,2,0.05,215.26,412.51,410.56,625.77
42.2575,815,714.02,410.09,1.86,0.05,302.02,411.95,410.14,712.11
42.3076,993,858,409.68,1.75,0.05,446.52,411.43,409.73,856.2
42.3578,1183,1121.91,409.27,1.66,0.05,710.93,410.93,409.32,1120.2
42.4079,1595,1555.32,408.87,1.58,0.06,1144.82,410.45,408.93,1553.69
42.458,1823,1861.7,408.46,1.51,0.06,1451.68,409.97,408.52,1860.14
42.5082,1762,1732.72,408.06,1.45,0.06,1323.16,409.51,408.12,1731.22
42.5583,1611,1524.26,407.66,1.4,0.06,1115.14,409.06,407.72,1522.8
42.6084,1411,1207.02,407.26,1.36,0.06,798.33,408.62,407.32,1205.59
42.6586,1071,905.52,406.87,1.34,0.06,497.26,408.21,406.93,904.13
42.7087,835,724,406.47,1.32,0.07,316.14,407.79,406.54,722.61
42.7589,684,622.92,406.08,1.3,0.07,215.46,407.38,406.15,621.54
42.809,619,563.45,405.7,1.3,0.07,156.39,407,405.77,562.09
42.8591,563,525.96,405.31,1.3,0.07,119.28,406.61,405.38,524.59
42.9093,515,500.87,404.92,1.32,0.07,94.56,406.24,404.99,499.48
42.9594,510,483.25,404.54,1.35,0.08,77.29,405.89,404.62,481.83
43.0095,489,470.39,404.16,1.38,0.08,64.76,405.54,404.24,468.92
43.0597,454,460.69,403.78,1.44,0.08,55.38,405.22,403.86,459.16
43.1098,449,453.19,403.41,1.51,0.09,48.18,404.92,403.5,451.59
43.16,492,447.27,403.03,1.6,0.09,42.54,404.63,403.12,445.57
43.2101,414,442.52,402.66,1.73,0.09,38.03,404.39,402.75,440.69
43.2602,431,438.66,402.29,1.9,0.1,34.38,404.19,402.39,436.67
43.3104,453,435.52,401.92,2.12,0.1,31.38,404.04,402.02,433.3
43.3605,468,432.97,401.56,2.42,0.11,28.89,403.98,401.67,430.45
43.4106,422,430.96,401.19,2.85,0.11,26.8,404.04,401.3,427.99
43.4608,416,429.45,400.83,3.46,0.12,25.04,404.29,400.95,425.87
43.5109,411,428.51,400.47,4.37,0.12,23.55,404.84,400.59,424.02
43.561,477,428.26,400.11,5.75,0.13,22.27,405.86,400.24,422.38
43.6112,460,428.98,399.76,7.92,0.13,21.18,407.68,399.89,420.94
43.6613,401,431.36,399.4,11.58,0.14,20.24,410.98,399.54,419.64
43.7115,464,435.99,399.05,17.36,0.15,19.43,416.41,399.2,418.48
43.7616,415,440.31,398.7,22.72,0.16,18.73,421.42,398.86,417.43
43.8117,433,439.34,398.35,22.68,0.17,18.14,421.03,398.52,416.49
43.8619,436,435.73,398,19.92,0.18,17.63,417.92,398.18,415.63
43.912,443,431.03,397.66,15.98,0.19,17.21,413.64,397.85,414.87
43.9621,401,425.64,397.32,11.27,0.2,16.85,408.59,397.52,414.17
44.0123,443,421.65,396.98,7.89,0.21,16.56,404.87,397.19,413.54
44.0624,413,419.12,396.64,5.92,0.23,16.34,402.56,396.87,412.98
44.1126,427,417.52,396.3,4.81,0.24,16.17,401.11,396.54,412.47
44.1627,405,416.49,395.96,4.21,0.26,16.05,400.17,396.22,412.01
44.2128,388,415.83,395.63,3.92,0.28,15.99,399.55,395.91,411.62
44.263,414,415.43,395.29,3.85,0.31,15.99,399.14,395.6,411.28
44.3131,433,415.25,394.96,3.91,0.33,16.04,398.87,395.29,411
44.3632,447,415.27,394.63,4.13,0.36,16.15,398.76,394.99,410.78
44.4134,430,415.55,394.31,4.53,0.4,16.31,398.84,394.71,410.62
44.4635,407,416.11,393.98,5.15,0.43,16.54,399.13,394.41,410.52
44.5137,419,417.05,393.66,6.07,0.48,16.84,399.73,394.14,410.5
44.5638,485,418.51,393.33,7.43,0.53,17.22,400.76,393.86,410.55
44.6139,418,420.73,393.01,9.44,0.6,17.68,402.45,393.61,410.69
44.6641,422,424.09,392.69,12.46,0.67,18.27,405.15,393.36,410.96
44.7142,410,429.25,392.37,17.08,0.76,19.03,409.45,393.13,411.4
44.7643,429,437.49,392.06,24.56,0.87,20.01,416.62,392.93,412.07
44.8145,423,451.35,391.74,37.3,1.01,21.29,429.04,392.75,413.03
44.8646,475,471.88,391.43,56.22,1.18,23.05,447.65,392.61,414.48
44.9147,470,487.94,391.12,69.85,1.4,25.56,460.97,392.52,416.68
44.9649,473,487.9,390.81,66.26,1.7,29.13,457.07,392.51,419.94
45.015,486,483.29,390.5,57.27,2.1,33.42,447.77,392.6,423.92
45.0652,537,473.96,390.19,44.38,2.68,36.71,434.57,392.87,426.9
45.1153,460,461.96,389.89,30.08,3.53,38.46,419.97,393.42,428.35
45.1654,477,455.13,389.58,20.28,4.89,40.37,409.86,394.47,429.95
45.2156,497,454.62,389.28,14.62,7.13,43.6,403.9,396.41,432.88
45.2657,524,459.21,388.98,11.09,10.58,48.56,400.07,399.56,437.54
45.3158,506,468.88,388.68,8.63,15.9,55.68,397.31,404.58,444.36
45.366,531,489.86,388.38,6.9,28.87,65.72,395.28,417.25,454.1
45.4161,580,545.72,388.08,5.58,72.14,79.92,393.66,460.22,468
45.4663,685,638,387.78,4.56,145.05,100.61,392.34,532.83,488.39
45.5164,666,610.19,387.49,3.76,87.71,131.23,391.25,475.2,518.72
45.5665,726,652.48,387.19,3.15,84.73,177.4,390.34,471.92,564.59
45.6167,762,700.68,386.9,2.7,61.63,249.45,389.6,448.53,636.35
45.6668,835,786.98,386.61,2.36,24.73,373.28,388.97,411.34,759.89
45.7169,971,1001.36,386.32,2.1,12.34,600.6,388.42,398.66,986.92
45.7671,1177,1322.23,386.03,1.92,7.43,926.84,387.95,393.46,1312.87
45.8172,1258,1446,385.75,1.81,5,1053.44,387.56,390.75,1439.19
45.8674,1122,1310.17,385.46,1.75,3.62,919.34,387.21,389.08,1304.8
45.9175,993,1173.38,385.18,1.64,2.74,783.82,386.82,387.92,1169
45.9676,896,951.05,384.89,1.47,2.16,562.53,386.36,387.05,947.42
46.0178,763,741.22,384.61,1.32,1.74,353.55,385.93,386.35,738.16
46.0679,643,614.99,384.33,1.21,1.44,228.02,385.54,385.77,612.35
46.118,551,543.84,384.05,1.12,1.21,157.46,385.17,385.26,541.51
46.1682,502,501.52,383.77,1.05,1.03,115.67,384.82,384.8,499.44
46.2183,454,474.6,383.49,0.98,0.89,89.24,384.47,384.38,472.73
46.2685,455,456.48,383.21,0.93,0.77,71.56,384.14,383.98,454.77
46.3186,439,443.69,382.94,0.88,0.68,59.19,383.82,383.62,442.13
46.3687,427,434.31,382.66,0.84,0.6,50.2,383.5,383.26,432.86
46.4189,443,427.22,382.39,0.8,0.54,43.49,383.19,382.93,425.88
46.469,427,421.72,382.12,0.77,0.49,38.34,382.89,382.61,420.46
46.5191,460,417.36,381.85,0.74,0.44,34.33,382.59,382.29,416.18
46.5693,401,413.84,381.58,0.72,0.4,31.14,382.3,381.98,412.72
46.6194,419,410.95,381.31,0.7,0.36,28.58,382.01,381.67,409.89
46.6696,460,408.55,381.04,0.68,0.33,26.5,381.72,381.37,407.54
46.7197,406,406.54,380.77,0.66,0.31,24.8,381.43,381.08,405.57
46.7698,427,404.83,380.5,0.65,0.28,23.39,381.15,380.78,403.89
46.82,414,403.37,380.24,0.64,0.26,22.23,380.88,380.5,402.47
46.8701,388,402.11,379.97,0.63,0.24,21.27,380.6,380.21,401.24
46.9202,418,401.02,379.71,0.62,0.23,20.47,380.33,379.94,400.18
46.9704,380,400.07,379.45,0.61,0.21,19.8,380.06,379.66,399.25
47.0205,403,399.25,379.19,0.6,0.2,19.26,379.79,379.39,398.45
47.0706,431,398.52,378.92,0.6,0.19,18.81,379.52,379.11,397.73
47.1208,376,397.89,378.66,0.59,0.18,18.46,379.25,378.84,397.12
47.1709,406,397.34,378.4,0.59,0.17,18.18,378.99,378.57,396.58
47.2211,412,396.86,378.15,0.59,0.16,17.97,378.74,378.31,396.12
47.2712,384,396.45,377.89,0.59,0.15,17.83,378.48,378.04,395.72
47.3213,375,396.1,377.63,0.59,0.14,17.74,378.22,377.77,395.37
47.3715,361,395.81,377.38,0.59,0.13,17.71,377.97,377.51,395.09
47.4216,384,395.56,377.12,0.59,0.13,17.72,377.71,377.25,394.84
47.4717,361,395.37,376.87,0.6,0.12,17.79,377.47,376.99,394.66
47.5219,401,395.22,376.61,0.6,0.11,17.9,377.21,376.72,394.51
47.572,379,395.13,376.36,0.61,0.11,18.05,376.97,376.47,394.41
47.6222,403,395.08,376.11,0.61,0.1,18.25,376.72,376.21,394.36
47.6723,418,395.07,375.86,0.62,0.1,18.49,376.48,375.96,394.35
47.7224,366,395.11,375.6,0.63,0.1,18.78,376.23,375.7,394.38
47.7726,399,395.2,375.35,0.64,0.09,19.11,375.99,375.44,394.46
47.8227,387,395.33,375.1,0.66,0.09,19.48,375.76,375.19,394.58
47.8728,362,395.52,374.86,0.67,0.08,19.91,375.53,374.94,394.77
47.923,382,395.76,374.61,0.69,0.08,20.38,375.3,374.69,394.99
47.9731,396,396.05,374.36,0.71,0.08,20.9,375.07,374.44,395.26
48.0233,430,396.4,374.11,0.73,0.08,21.48,374.84,374.19,395.59
48.0734,391,396.82,373.87,0.75,0.07,22.12,374.62,373.94,395.99
48.1235,383,397.3,373.62,0.78,0.07,22.82,374.4,373.69,396.44
48.1737,368,397.85,373.38,0.81,0.07,23.59,374.19,373.45,396.97
48.2238,414,398.48,373.13,0.84,0.07,24.44,373.97,373.2,397.57
48.2739,410,399.2,372.89,0.88,0.07,25.36,373.77,372.96,398.25
48.3241,398,400.01,372.65,0.93,0.07,26.37,373.58,372.72,399.02
48.3742,391,400.93,372.4,0.98,0.07,27.48,373.38,372.47,399.88
48.4244,401,401.95,372.16,1.04,0.06,28.69,373.2,372.22,400.85
48.4745,415,403.11,371.92,1.1,0.06,30.03,373.02,371.98,401.95
48.5246,412,404.41,371.68,1.18,0.06,31.49,372.86,371.74,403.17
48.5748,376,405.88,371.44,1.28,0.05,33.11,372.72,371.49,404.55
48.6249,446,407.53,371.2,1.39,0.05,34.89,372.59,371.25,406.09
48.675,434,409.4,370.96,1.53,0.05,36.87,372.49,371.01,407.83
48.7252,402,411.52,370.72,1.7,0.05,39.05,372.42,370.77,409.77
48.7753,398,413.94,370.48,1.92,0.05,41.49,372.4,370.53,411.97
48.8254,402,416.71,370.24,2.21,0.05,44.21,372.45,370.29,414.45
48.8756,420,419.9,370,2.59,0.05,47.27,372.59,370.05,417.27
48.9257,421,423.64,369.77,3.11,0.04,50.72,372.88,369.81,420.49
48.9759,439,428.06,369.53,3.85,0.04,54.64,373.38,369.57,424.17
49.026,423,433.39,369.29,4.91,0.04,59.14,374.2,369.33,428.43
49.0761,423,439.98,369.06,6.49,0.04,64.39,375.55,369.1,433.45
49.1263,453,448.57,368.82,9.02,0.04,70.69,377.84,368.86,439.51
49.1764,451,460.32,368.59,13.27,0.04,78.42,381.86,368.63,447.01
49.2265,419,474.91,368.35,19.39,0.04,87.13,387.74,368.39,455.48
49.2767,473,487.2,368.12,23.52,0.04,95.52,391.64,368.16,463.64
49.3268,479,495.12,367.88,22.19,0.04,105.01,390.07,367.92,472.89
49.377,474,504.2,367.65,19.64,0.04,116.87,387.29,367.69,484.52
49.4271,489,515.37,367.42,16.33,0.04,131.59,383.75,367.46,499.01
49.4772,509,528.88,367.18,11.88,0.03,149.78,379.06,367.21,516.96
49.5274,532,547.83,366.95,8.44,0.03,172.41,375.39,366.98,539.36
49.5775,498,574.07,366.72,6.36,0.03,200.96,373.08,366.75,567.68
49.6276,602,608.97,366.49,5.17,0.03,237.28,371.66,366.52,603.77
49.6778,597,654.54,366.25,4.49,0.03,283.77,370.74,366.28,650.02
49.7279,720,715.19,366.02,4.12,0.03,345.02,370.14,366.05,711.04
49.7781,722,797.22,365.79,3.95,0.03,427.45,369.74,365.82,793.24
49.8282,857,910.71,365.56,3.92,0.03,541.2,369.48,365.59,906.76
49.8783,1027,1069.26,365.33,4,0.03,699.9,369.33,365.36,1065.23
49.9285,1258,1295.06,365.1,4.2,0.03,925.73,369.3,365.13,1290.83
49.9786,1671,1626.33,364.87,4.5,0.03,1256.93,369.37,364.9,1621.8
50.0287,2191,2117.62,364.64,4.93,0.03,1748.02,369.57,364.67,2112.66
50.0789,2951,2778.52,364.41,5.51,0.03,2408.57,369.92,364.44,2772.98
50.129,3612,3396.56,364.18,6.29,0.03,3026.06,370.47,364.21,3390.24
50.1792,3738,3583.97,363.95,7.33,0.03,3212.66,371.28,363.98,3576.61
50.2293,3380,3363.69,363.72,8.76,0.03,2991.18,372.48,363.75,3354.9
50.2794,2899,2981.41,363.49,10.74,0.03,2607.15,374.23,363.52,2970.64
50.3296,2329,2460.62,363.26,13.53,0.03,2083.8,376.79,363.29,2447.06
50.3797,1797,1916.72,363.03,17.53,0.03,1536.13,380.56,363.06,1899.16
50.4298,1427,1494.03,362.8,23.49,0.03,1107.71,386.29,362.83,1470.51
50.48,1116,1211.93,362.58,33.12,0.03,816.2,395.7,362.61,1178.78
50.5301,969,1038.51,362.35,49.14,0.04,626.98,411.49,362.39,989.33
50.5802,886,941.42,362.12,70.89,0.06,508.35,433.01,362.18,870.47
50.6304,820,876.53,361.89,83.36,0.13,431.15,445.25,362.02,793.04
50.6805,793,801.41,361.66,78.28,0.11,361.36,439.94,361.77,723.02
50.7307,717,733.95,361.43,71.4,0.06,301.05,432.83,361.49,662.48
50.7808,683,678.72,361.21,62.48,0.04,254.99,423.69,361.25,616.2
50.8309,592,623.5,360.98,50.87,0.04,211.61,411.85,361.02,572.59
50.8811,646,580.44,360.75,44.42,0.03,175.23,405.17,360.78,535.98
50.9312,559,554.34,360.52,45.49,0.03,148.3,406.01,360.55,508.82
50.9813,496,543.57,360.3,55.13,0.03,128.11,415.43,360.33,488.41
51.0315,500,547.84,360.07,75.37,0.03,112.37,435.44,360.1,472.44
51.0816,512,559.49,359.84,99.92,0.03,99.7,459.76,359.87,459.54
51.1318,520,554.28,359.62,105.36,0.03,89.29,464.98,359.65,448.91
51.1819,471,533.49,359.39,93.5,0.03,80.58,452.89,359.42,439.97
51.232,525,514.55,359.16,82.16,0.03,73.21,441.32,359.19,432.37
51.2822,507,491.28,358.94,65.42,0.03,66.9,424.36,358.97,425.84
51.3323,476,467.27,358.71,47.08,0.03,61.45,405.79,358.74,420.16
51.3824,437,449.73,358.48,34.55,0.03,56.67,393.03,358.51,415.15
51.4326,445,437.02,358.25,26.25,0.03,52.48,384.5,358.28,410.73
51.4827,446,427.1,358.03,20.26,0.03,48.79,378.29,358.06,406.82
51.5329,406,419.5,357.8,16.14,0.03,45.53,373.94,357.83,403.33
51.583,388,413.02,357.57,12.79,0.03,42.63,370.36,357.6,400.2
51.6331,375,407.41,357.35,9.99,0.03,40.04,367.34,357.38,397.39
51.6833,412,402.84,357.12,7.97,0.03,37.73,365.09,357.15,394.85
51.7334,417,399.11,356.89,6.54,0.03,35.65,363.43,356.92,392.54
51.7835,386,395.97,356.67,5.5,0.03,33.77,362.17,356.7,390.44
51.8337,448,393.27,356.44,4.72,0.03,32.08,361.16,356.47,388.52
51.8838,369,390.91,356.22,4.12,0.03,30.55,360.34,356.25,386.77
51.9339,361,388.81,355.99,3.64,0.03,29.15,359.63,356.02,385.14
51.9841,368,386.94,355.76,3.26,0.03,27.89,359.02,355.79,383.65
52.0342,387,385.25,355.53,2.95,0.03,26.74,358.48,355.56,382.27
52.0844,374,383.73,355.31,2.71,0.03,25.69,358.02,355.34,381
52.1345,357,382.36,355.08,2.52,0.03,24.73,357.6,355.11,379.81
52.1846,382,381.13,354.85,2.38,0.03,23.86,357.23,354.88,378.71
52.2348,427,380.05,354.63,2.33,0.03,23.07,356.96,354.66,377.7
52.2849,401,379.14,354.4,2.37,0.03,22.35,356.77,354.43,376.75
52.335,382,378.35,354.17,2.46,0.03,21.69,356.63,354.2,375.86
52.3852,337,377.48,353.95,2.41,0.03,21.09,356.36,353.98,375.04
52.4353,384,376.51,353.72,2.21,0.03,20.54,355.93,353.75,374.26
52.4855,414,375.61,353.49,2.03,0.03,20.05,355.52,353.52,373.54
52.5356,390,374.72,353.27,1.81,0.03,19.61,355.08,353.3,372.88
52.5857,401,373.86,353.04,1.57,0.03,19.22,354.61,353.07,372.26
52.6359,377,373.1,352.81,1.39,0.03,18.87,354.2,352.84,371.68
52.686,366,372.44,352.58,1.26,0.03,18.56,353.84,352.61,371.14
52.7361,377,371.85,352.36,1.17,0.03,18.29,353.53,352.39,370.65
52.7863,352,371.31,352.13,1.08,0.04,18.07,353.21,352.17,370.2
52.8364,391,370.82,351.9,1,0.04,17.88,352.9,351.94,369.78
52.8866,378,370.38,351.67,0.93,0.04,17.73,352.6,351.71,369.4
52.9367,377,369.99,351.45,0.88,0.04,17.62,352.33,351.49,369.07
52.9868,402,369.64,351.22,0.83,0.04,17.55,352.05,351.26,368.77
53.037,371,369.34,350.99,0.79,0.05,17.52,351.78,351.04,368.51
53.0871,396,369.09,350.76,0.75,0.05,17.53,351.51,350.81,368.29
53.1372,392,368.88,350.53,0.72,0.05,17.58,351.25,350.58,368.11
53.1874,377,368.72,350.31,0.69,0.06,17.68,351,350.37,367.99
53.2375,386,368.63,350.08,0.66,0.06,17.83,350.74,350.14,367.91
53.2877,393,368.61,349.85,0.64,0.07,18.06,350.49,349.92,367.91
53.3378,348,368.67,349.62,0.62,0.08,18.36,350.24,349.7,367.98
53.3879,379,368.85,349.39,0.61,0.09,18.76,350,349.48,368.15
53.4381,368,369.17,349.16,0.6,0.1,19.3,349.76,349.26,368.46
53.4882,395,369.71,348.93,0.62,0.13,20.03,349.55,349.06,368.96
53.5383,377,370.57,348.71,0.63,0.16,21.07,349.34,348.87,369.78
53.5885,414,371.86,348.48,0.6,0.21,22.57,349.08,348.69,371.05
53.6386,408,373.65,348.25,0.55,0.29,24.56,348.8,348.54,372.81
53.6888,398,375.39,348.02,0.52,0.39,26.47,348.54,348.41,374.49
53.7389,397,376.21,347.79,0.49,0.56,27.37,348.28,348.35,375.16
53.789,396,376.59,347.56,0.47,1,27.56,348.03,348.56,375.12
53.8392,404,378.07,347.33,0.45,2.41,27.88,347.78,349.74,375.21
53.8893,341,380.9,347.1,0.44,4.7,28.65,347.54,351.8,375.75
53.9394,374,380.01,346.87,0.42,2.82,29.9,347.29,349.69,376.77
53.9896,360,380.86,346.64,0.41,2.2,31.61,347.05,348.84,378.25
54.0397,379,383.29,346.41,0.4,2.69,33.79,346.81,349.1,380.2
54.0898,352,384.43,346.18,0.39,1.36,36.5,346.57,347.54,382.68
54.14,363,386.81,345.95,0.38,0.63,39.85,346.33,346.58,385.8
54.1901,400,390.46,345.72,0.37,0.37,44,346.09,346.09,389.72
54.2403,401,395.27,345.49,0.36,0.25,49.17,345.85,345.74,394.66
54.2904,402,401.49,345.26,0.35,0.19,55.69,345.61,345.45,400.95
54.3405,462,409.57,345.03,0.35,0.15,64.04,345.38,345.18,409.07
54.3907,445,420.23,344.8,0.34,0.13,74.96,345.14,344.93,419.76
54.4408,467,434.57,344.57,0.33,0.11,89.56,344.9,344.68,434.13
54.4909,476,454.21,344.33,0.33,0.1,109.45,344.66,344.43,453.78
54.5411,485,481.79,344.1,0.32,0.09,137.27,344.42,344.19,481.37
54.5912,564,520.67,343.87,0.31,0.09,176.4,344.18,343.96,520.27
54.6414,604,575.98,343.64,0.31,0.09,231.94,343.95,343.73,575.58
54.6915,742,659.82,343.41,0.3,0.08,316.02,343.71,343.49,659.43
54.7416,826,802.97,343.18,0.3,0.08,459.41,343.48,343.26,802.59
54.7918,913,1061.59,342.95,0.29,0.08,718.27,343.24,343.03,1061.22
54.8419,1048,1451.25,342.71,0.29,0.08,1108.17,343,342.79,1450.88
54.892,1119,1677.46,342.48,0.29,0.09,1334.6,342.77,342.57,1677.08
54.9422,1150,1524.86,342.25,0.28,0.09,1182.24,342.53,342.34,1524.49
54.9923,1075,1387.17,342.02,0.28,0.09,1044.78,342.3,342.11,1386.8
55.0425,1046,1272.38,341.79,0.28,0.09,930.22,342.07,341.88,1272.01
55.0926,925,1035.24,341.55,0.27,0.1,693.31,341.82,341.65,1034.86
55.1427,830,835.55,341.32,0.27,0.1,493.85,341.59,341.42,835.17
55.1929,764,740.65,341.09,0.27,0.11,399.19,341.36,341.2,740.28
55.243,735,736.26,340.86,0.26,0.11,395.03,341.12,340.97,735.89
55.2931,751,810.03,340.62,0.26,0.12,469.02,340.88,340.74,809.64
55.3433,798,879.95,340.39,0.26,0.13,539.17,340.65,340.52,879.56
55.3934,832,826.22,340.16,0.26,0.14,485.67,340.42,340.3,825.83
55.4436,732,752.52,339.92,0.26,0.15,412.18,340.18,340.07,752.1
55.4937,724,706.76,339.69,0.26,0.16,366.64,339.95,339.85,706.33
55.5438,613,622.28,339.46,0.26,0.18,282.38,339.72,339.64,621.84
55.594,553,533.7,339.22,0.26,0.2,194.01,339.48,339.42,533.23
55.6441,514,475.79,338.99,0.26,0.22,136.32,339.25,339.21,475.31
55.6942,415,440.98,338.76,0.26,0.25,101.71,339.02,339.01,440.47
55.7444,448,419.08,338.52,0.25,0.28,80.02,338.77,338.8,418.54
55.7945,386,404.4,338.29,0.25,0.32,65.54,338.54,338.61,403.83
55.8446,385,394.01,338.06,0.25,0.37,55.34,338.31,338.43,393.4
55.8948,383,386.34,337.82,0.25,0.43,47.83,338.07,338.25,385.65
55.9449,423,380.48,337.59,0.25,0.51,42.12,337.84,338.1,379.71
55.9951,385,375.9,337.36,0.25,0.63,37.67,337.61,337.99,375.03
56.0452,352,372.26,337.12,0.25,0.78,34.11,337.37,337.9,371.23
56.0953,378,369.38,336.89,0.25,1,31.24,337.14,337.89,368.13
56.1455,383,367.12,336.65,0.25,1.34,28.87,336.9,337.99,365.52
56.1956,332,365.43,336.42,0.25,1.85,26.92,336.67,338.27,363.34
56.2457,375,364.24,336.19,0.25,2.52,25.28,336.44,338.71,361.47
56.2959,345,363.52,335.95,0.25,3.39,23.92,336.2,339.34,359.87
56.346,374,363.81,335.72,0.26,5.05,22.78,335.98,340.77,358.5
56.3962,338,366.99,335.48,0.26,9.42,21.83,335.74,344.9,357.31
56.4463,348,379.64,335.25,0.26,23.07,21.06,335.51,358.32,356.31
56.4964,363,398.8,335.01,0.27,43.08,20.44,335.28,378.09,355.45
56.5466,374,380.02,334.78,0.28,25,19.96,335.06,359.78,354.74
56.5967,351,373.25,334.55,0.29,18.78,19.63,334.84,353.33,354.18
56.6468,382,378.79,334.31,0.31,24.71,19.45,334.62,359.02,353.76
56.697,374,367.72,334.08,0.34,13.86,19.44,334.42,347.94,353.52
56.7471,367,359.89,333.84,0.35,6.08,19.62,334.19,339.92,353.46
56.7973,366,357.29,333.61,0.33,3.3,20.04,333.94,336.91,353.65
56.8474,327,356.55,333.38,0.32,2.09,20.76,333.7,335.47,354.14
56.8975,342,356.79,333.14,0.31,1.46,21.88,333.45,334.6,355.02
56.9477,338,357.83,332.91,0.31,1.08,23.54,333.22,333.99,356.45
56.9978,399,359.79,332.67,0.31,0.84,25.97,332.98,333.51,358.64
57.0479,373,363.05,332.44,0.32,0.67,29.63,332.76,333.11,362.07
57.0981,352,368.21,332.2,0.32,0.55,35.14,332.52,332.75,367.34
57.1482,354,375.56,331.97,0.33,0.46,42.81,332.3,332.43,374.78
57.1983,379,383.32,331.74,0.33,0.39,50.87,332.07,332.13,382.61
