Angle,Observed,Calculated,Background,Dolomite_nb,Halite_nb,Quartz_nb,Dolomite,Halite,Quartz
39.5501,2798,2465.81,440.48,1.03,0.01,2024.29,441.51,440.49,2464.77
39.6002,2266,1989.25,439.96,1.07,0.01,1548.22,441.03,439.97,1988.18
39.6503,1504,1303.25,439.43,1.11,0.01,862.7,440.54,439.44,1302.13
39.7005,1064,934.49,438.91,1.16,0.01,494.41,440.07,438.92,933.32
39.7506,791,765.02,438.39,1.22,0.01,325.4,439.61,438.4,763.79
39.8008,656,680.64,437.88,1.28,0.01,241.47,439.16,437.89,679.35
39.8509,638,636.86,437.36,1.36,0.01,198.13,438.72,437.37,635.49
39.901,582,616.34,436.85,1.44,0.01,178.04,438.29,436.86,614.89
39.9512,588,612.58,436.34,1.54,0.01,174.69,437.88,436.35,611.03
40.0013,625,624.64,435.84,1.65,0.01,187.14,437.49,435.85,622.98
40.0514,629,655.56,435.34,1.77,0.01,218.44,437.11,435.35,653.78
40.1016,718,713.92,434.84,1.91,0.01,277.17,436.75,434.85,712.01
40.1517,760,818.11,434.34,2.08,0.01,381.68,436.42,434.35,816.02
40.2019,953,1005.3,433.84,2.28,0.01,569.17,436.12,433.85,1003.01
40.252,1266,1280.35,433.35,2.52,0.01,844.48,435.87,433.36,1277.83
40.3021,1470,1439.09,432.86,2.82,0.01,1003.4,435.68,432.87,1436.26
40.3523,1349,1354.39,432.37,3.23,0.01,918.78,435.6,432.38,1351.15
40.4024,1144,1191.41,431.89,3.84,0.01,755.68,435.73,431.9,1187.57
40.4525,924,966.81,431.4,4.34,0.01,531.07,435.74,431.41,962.47
40.5027,742,779.72,430.92,4.72,0.01,344.07,435.64,430.93,774.99
40.5528,647,666.53,430.45,5.34,0.01,230.73,435.79,430.46,661.18
40.603,599,600.91,429.97,6.23,0.01,164.71,436.2,429.98,594.68
40.6531,559,561.26,429.5,7.43,0.01,124.33,436.93,429.51,553.83
40.7032,500,536.24,429.03,9.05,0.01,98.15,438.08,429.04,527.18
40.7534,497,520.19,428.56,11.34,0.02,80.27,439.9,428.58,508.83
40.8035,517,510.36,428.09,14.68,0.03,67.56,442.77,428.12,495.65
40.8536,541,505.72,427.63,19.79,0.08,58.22,447.42,427.71,485.85
40.9038,510,506.59,427.17,27.95,0.28,51.19,455.12,427.45,478.36
40.9539,551,513.82,426.71,41.2,0.09,45.81,467.91,426.8,472.52
41.0041,549,531.73,426.26,63.74,0.04,41.7,490,426.3,467.96
41.0542,580,575.84,425.8,111.35,0.02,38.67,537.15,425.82,464.47
41.1043,644,682.93,425.35,220.69,0.02,36.87,646.04,425.37,462.22
41.1545,785,785.27,424.91,323.88,0.02,36.47,748.79,424.93,461.38
41.2046,726,722.27,424.46,263,0.02,34.8,687.46,424.48,459.26
41.2547,677,681.19,424.02,224.99,0.01,32.17,649.01,424.03,456.19
41.3049,595,595.83,423.58,141.72,0.01,30.53,565.3,423.59,454.11
41.355,510,526.69,423.14,73.95,0.01,29.59,497.09,423.15,452.73
41.4052,547,494.6,422.7,42.77,0.01,29.11,465.47,422.71,451.81
41.4553,461,478.98,422.27,27.7,0.01,29,449.97,422.28,451.27
41.5054,484,470.5,421.84,19.44,0.01,29.21,441.28,421.85,451.05
41.5556,530,465.62,421.41,14.44,0.01,29.77,435.85,421.42,451.18
41.6057,426,462.85,420.98,11.18,0.01,30.68,432.16,420.99,451.66
41.6558,455,461.52,420.56,8.93,0.01,32.02,429.49,420.57,452.58
41.706,474,461.31,420.13,7.32,0.01,33.85,427.45,420.14,453.98
41.7561,490,462.13,419.71,6.12,0.01,36.28,425.83,419.72,455.99
41.8062,500,464.01,419.3,5.21,0.01,39.49,424.51,419.31,458.79
41.8564,484,467.11,418.88,4.5,0.01,43.71,423.38,418.89,462.59
41.9065,508,471.73,418.47,3.93,0.01,49.32,422.4,418.48,467.79
41.9567,507,478.42,418.06,3.48,0.01,56.87,421.54,418.07,474.93
42.0068,512,488.03,417.65,3.1,0.01,67.26,420.75,417.66,484.91
42.0569,548,502.06,417.24,2.79,0.01,82.01,420.03,417.25,499.25
42.1071,586,523.1,416.84,2.54,0.01,103.71,419.38,416.85,520.55
42.1572,575,555.81,416.44,2.32,0.02,137.04,418.76,416.46,553.48
42.2073,677,608.12,416.04,2.13,0.02,189.93,418.17,416.06,605.97
42.2575,820,692.29,415.64,1.98,0.02,274.66,417.62,415.66,690.3
42.3076,1000,838.43,415.24,1.84,0.02,421.33,417.08,415.26,836.57
42.3578,1252,1151.77,414.85,1.73,0.02,735.17,416.58,414.87,1150.02
42.4079,1841,1813,414.46,1.63,0.02,1396.89,416.09,414.48,1811.35
42.458,2106,2263.64,414.07,1.54,0.02,1848.01,415.61,414.09,2262.08
42.5082,1995,1907.22,413.69,1.47,0.02,1492.05,415.16,413.71,1905.74
42.5583,1736,1697.48,413.3,1.41,0.02,1282.76,414.71,413.32,1696.06
42.6084,1362,1231.69,412.92,1.35,0.02,817.4,414.27,412.94,1230.32
42.6586,926,856.94,412.54,1.31,0.02,443.07,413.85,412.56,855.61
42.7087,744,677.15,412.16,1.27,0.02,263.7,413.43,412.18,675.86
42.7589,589,587.68,411.79,1.24,0.02,174.63,413.03,411.81,586.42
42.809,610,537.67,411.41,1.22,0.02,125.01,412.63,411.43,536.42
42.8591,538,506.91,411.04,1.2,0.02,94.64,412.24,411.06,505.68
42.9093,517,486.59,410.67,1.2,0.02,74.7,411.87,410.69,485.37
42.9594,486,472.41,410.3,1.2,0.02,60.89,411.5,410.32,471.19
43.0095,456,462.08,409.94,1.21,0.02,50.91,411.15,409.96,460.85
43.0597,459,454.3,409.57,1.22,0.03,43.48,410.79,409.6,453.05
43.1098,491,448.27,409.21,1.25,0.03,37.78,410.46,409.24,446.99
43.16,447,443.49,408.85,1.29,0.03,33.32,410.14,408.88,442.17
43.2101,449,439.64,408.49,1.35,0.03,29.76,409.84,408.52,438.25
43.2602,420,436.48,408.14,1.43,0.03,26.88,409.57,408.17,435.02
43.3104,428,433.87,407.79,1.53,0.03,24.52,409.32,407.82,432.31
43.3605,455,431.7,407.43,1.68,0.03,22.56,409.11,407.46,429.99
43.4106,426,429.91,407.08,1.88,0.03,20.91,408.96,407.11,427.99
43.4608,425,428.47,406.74,2.17,0.04,19.53,408.91,406.78,426.27
43.5109,433,427.39,406.39,2.61,0.04,18.35,409,406.43,424.74
43.561,388,426.73,406.05,3.3,0.04,17.34,409.35,406.09,423.39
43.6112,427,426.61,405.7,4.38,0.04,16.48,410.08,405.74,422.18
43.6613,429,427.3,405.36,6.15,0.04,15.74,411.51,405.4,421.1
43.7115,402,429.95,405.03,9.77,0.05,15.1,414.8,405.08,420.13
43.7616,451,437.47,404.69,18.18,0.05,14.56,422.87,404.74,419.25
43.8117,444,446.93,404.35,28.43,0.05,14.09,432.78,404.4,418.44
43.8619,474,442.01,404.02,24.24,0.05,13.69,428.26,404.07,417.71
43.912,453,438.02,403.69,20.92,0.06,13.35,424.61,403.75,417.04
43.9621,441,432.39,403.36,15.89,0.06,13.07,419.25,403.42,416.43
44.0123,448,425.16,403.03,9.21,0.06,12.85,412.24,403.09,415.88
44.0624,430,421.37,402.71,5.93,0.07,12.67,408.64,402.78,415.38
44.1126,388,419.47,402.38,4.48,0.07,12.53,406.86,402.45,414.91
44.1627,445,418.4,402.06,3.82,0.08,12.44,405.88,402.14,414.5
44.2128,418,417.77,401.74,3.55,0.09,12.39,405.29,401.83,414.13
44.263,419,417.42,401.42,3.52,0.09,12.39,404.94,401.51,413.81
44.3131,411,417.27,401.1,3.64,0.1,12.43,404.74,401.2,413.53
44.3632,436,417.29,400.79,3.88,0.11,12.51,404.67,400.9,413.3
44.4134,437,417.54,400.48,4.3,0.12,12.64,404.78,400.6,413.12
44.4635,413,418.05,400.16,4.93,0.13,12.82,405.09,400.29,412.98
44.5137,393,418.9,399.85,5.84,0.14,13.06,405.69,399.99,412.91
44.5638,436,420.23,399.54,7.17,0.16,13.35,406.71,399.7,412.89
44.6139,445,422.3,399.24,9.16,0.18,13.72,408.4,399.42,412.96
44.6641,455,425.56,398.93,12.23,0.2,14.2,411.16,399.13,413.13
44.7142,446,430.72,398.63,17.07,0.23,14.8,415.7,398.86,413.43
44.7643,460,438.8,398.32,24.63,0.26,15.59,422.95,398.58,413.91
44.8145,467,452.86,398.02,37.88,0.3,16.65,435.9,398.32,414.67
44.8646,491,483.64,397.72,67.38,0.35,18.18,465.1,398.07,415.9
44.9147,512,549.82,397.43,131.41,0.41,20.57,528.84,397.84,418
44.9649,628,593.88,397.13,171.73,0.5,24.53,568.86,397.63,421.66
45.015,530,560.11,396.84,132.9,0.61,29.76,529.74,397.45,426.6
45.0652,528,548.7,396.54,119.09,0.78,32.28,515.63,397.32,428.82
45.1153,559,509.32,396.25,80.14,1.02,31.91,476.39,397.27,428.16
45.1654,488,473.83,395.96,44.03,1.41,32.43,439.99,397.37,428.39
45.2156,501,459.23,395.67,26.78,2.08,34.71,422.45,397.75,430.38
45.2657,472,455.04,395.38,17.71,3.26,38.69,413.09,398.64,434.07
45.3158,431,457.37,395.1,12.89,4.77,44.6,407.99,399.87,439.7
45.366,475,464.7,394.81,9.51,7.26,53.11,404.32,402.07,447.92
45.4161,541,483.98,394.53,7.26,16.77,65.43,401.79,411.3,459.96
45.4663,538,553.11,394.25,5.65,69.32,83.89,399.9,463.57,478.14
45.5164,610,576.21,393.97,4.55,65.63,112.06,398.52,459.6,506.03
45.5665,600,586.2,393.69,3.77,33.07,155.66,397.46,426.76,549.35
45.6167,714,672.65,393.41,3.2,51.7,224.34,396.61,445.11,617.75
45.6668,882,762.99,393.13,2.77,15.06,352.03,395.9,408.19,745.16
45.7169,1065,1038.27,392.86,2.44,5.63,637.33,395.3,398.49,1030.19
45.7671,1390,1550.26,392.59,2.21,3.01,1152.46,394.8,395.6,1545.05
45.8172,1418,1652.86,392.31,2.1,1.91,1256.54,394.41,394.22,1648.85
45.8674,1265,1384.93,392.04,2.12,1.33,989.44,394.16,393.37,1381.48
45.9175,1154,1270.45,391.77,1.91,0.98,875.78,393.68,392.75,1267.55
45.9676,930,946.53,391.5,1.61,0.76,552.66,393.11,392.26,944.16
46.0178,625,697.16,391.24,1.42,0.61,303.89,392.66,391.85,695.13
46.0679,588,577.07,390.97,1.3,0.49,184.31,392.27,391.46,575.28
46.118,521,516.27,390.71,1.19,0.41,123.96,391.9,391.12,514.67
46.1682,471,481.82,390.44,1.09,0.35,89.94,391.53,390.79,480.38
46.2183,473,460.44,390.18,1.01,0.3,68.95,391.19,390.48,459.13
46.2685,463,446.22,389.92,0.95,0.26,55.09,390.87,390.18,445.01
46.3186,453,436.25,389.66,0.9,0.23,45.47,390.56,389.89,435.13
46.3687,407,428.96,389.4,0.85,0.2,38.51,390.25,389.6,427.91
46.4189,422,423.45,389.14,0.8,0.18,33.33,389.94,389.32,422.47
46.469,392,419.17,388.88,0.77,0.16,29.36,389.65,389.04,418.24
46.5191,426,415.78,388.63,0.73,0.14,26.27,389.36,388.77,414.9
46.5693,415,413.03,388.37,0.7,0.13,23.82,389.07,388.5,412.19
46.6194,436,410.76,388.12,0.67,0.12,21.85,388.79,388.24,409.97
46.6696,414,408.88,387.87,0.65,0.11,20.25,388.52,387.98,408.12
46.7197,423,407.28,387.62,0.63,0.1,18.94,388.25,387.72,406.56
46.7698,414,405.92,387.37,0.61,0.09,17.85,387.98,387.46,405.22
46.82,414,404.75,387.12,0.59,0.09,16.96,387.71,387.21,404.08
46.8701,392,403.74,386.87,0.58,0.08,16.22,387.45,386.95,403.09
46.9202,401,402.85,386.62,0.56,0.07,15.6,387.18,386.69,402.22
46.9704,424,402.08,386.37,0.55,0.07,15.08,386.92,386.44,401.45
47.0205,396,401.4,386.13,0.54,0.06,14.66,386.67,386.19,400.79
47.0706,376,400.79,385.88,0.53,0.06,14.31,386.41,385.94,400.19
47.1208,424,400.25,385.64,0.52,0.06,14.04,386.16,385.7,399.68
47.1709,429,399.78,385.4,0.51,0.05,13.82,385.91,385.45,399.22
47.2211,385,399.36,385.16,0.5,0.05,13.65,385.66,385.21,398.81
47.2712,409,399,384.92,0.5,0.05,13.54,385.42,384.97,398.46
47.3213,363,398.68,384.68,0.49,0.05,13.47,385.17,384.73,398.15
47.3715,378,398.4,384.44,0.49,0.04,13.43,384.93,384.48,397.87
47.4216,403,398.16,384.2,0.48,0.04,13.44,384.68,384.24,397.64
47.4717,372,397.96,383.96,0.48,0.04,13.48,384.44,384,397.44
47.5219,406,397.8,383.73,0.48,0.04,13.56,384.21,383.77,397.29
47.572,361,397.68,383.49,0.48,0.04,13.67,383.97,383.53,397.16
47.6222,383,397.58,383.26,0.48,0.03,13.82,383.74,383.29,397.08
47.6723,425,397.53,383.02,0.48,0.03,14,383.5,383.05,397.02
47.7224,398,397.51,382.79,0.48,0.03,14.21,383.27,382.82,397
47.7726,382,397.52,382.56,0.48,0.03,14.45,383.04,382.59,397.01
47.8227,361,397.57,382.32,0.49,0.03,14.73,382.81,382.35,397.05
47.8728,391,397.66,382.09,0.49,0.03,15.05,382.58,382.12,397.14
47.923,380,397.79,381.86,0.5,0.03,15.4,382.36,381.89,397.26
47.9731,353,397.96,381.63,0.51,0.03,15.8,382.14,381.66,397.43
48.0233,358,398.18,381.41,0.52,0.02,16.23,381.93,381.43,397.64
48.0734,411,398.44,381.18,0.52,0.02,16.71,381.7,381.2,397.89
48.1235,438,398.75,380.95,0.54,0.02,17.24,381.49,380.97,398.19
48.1737,364,399.11,380.72,0.55,0.02,17.82,381.27,380.74,398.54
48.2238,416,399.54,380.5,0.56,0.02,18.45,381.06,380.52,398.95
48.2739,394,400.03,380.27,0.58,0.02,19.15,380.85,380.29,399.42
48.3241,411,400.58,380.05,0.6,0.02,19.91,380.65,380.07,399.96
48.3742,410,401.22,379.82,0.62,0.03,20.75,380.44,379.85,400.57
48.4244,423,401.94,379.6,0.65,0.02,21.67,380.25,379.62,401.27
48.4745,386,402.75,379.38,0.68,0.02,22.68,380.06,379.4,402.06
48.5246,413,403.68,379.16,0.71,0.02,23.79,379.87,379.18,402.95
48.5748,451,404.72,378.93,0.75,0.02,25.02,379.68,378.95,403.95
48.6249,417,405.9,378.71,0.8,0.02,26.37,379.51,378.73,405.08
48.675,399,407.24,378.49,0.86,0.02,27.87,379.35,378.51,406.36
48.7252,416,408.75,378.27,0.93,0.02,29.53,379.2,378.29,407.8
48.7753,426,410.48,378.05,1.02,0.02,31.39,379.07,378.07,409.44
48.8254,422,412.45,377.84,1.14,0.01,33.46,378.98,377.85,411.3
48.8756,449,414.73,377.62,1.3,0.01,35.8,378.92,377.63,413.42
48.9257,464,417.37,377.4,1.52,0.01,38.44,378.92,377.41,415.84
48.9759,419,420.48,377.18,1.83,0.01,41.45,379.01,377.19,418.63
49.026,462,424.2,376.97,2.3,0.01,44.92,379.27,376.98,421.89
49.0761,454,428.76,376.75,2.98,0.01,49.02,379.73,376.76,425.77
49.1263,437,434.66,376.53,4.04,0.01,54.07,380.57,376.54,430.6
49.1764,490,443.19,376.32,6.1,0.01,60.76,382.42,376.33,437.08
49.2265,439,455.04,376.1,10.81,0.01,68.12,386.91,376.11,444.22
49.2767,461,468.47,375.89,18.88,0.01,73.69,394.77,375.9,449.58
49.3268,464,475.24,375.68,18.97,0.01,80.58,394.65,375.69,456.26
49.377,428,480.01,375.46,14.74,0.01,89.79,390.2,375.47,465.25
49.4271,497,490.64,375.25,13.98,0.01,101.4,389.23,375.26,476.65
49.4772,481,500.51,375.04,9.58,0.01,115.88,384.62,375.05,490.92
49.5274,457,514.67,374.82,5.74,0.01,134.09,380.56,374.83,508.91
49.5775,507,536.04,374.61,3.95,0.01,157.47,378.56,374.62,532.08
49.6276,531,565.14,374.4,3.13,0.01,187.6,377.53,374.41,562
49.6778,599,603.1,374.19,2.73,0.01,226.17,376.92,374.2,600.36
49.7279,613,654.94,373.98,2.56,0.01,278.39,376.54,373.99,652.37
49.7781,642,727.3,373.77,2.52,0.01,351.01,376.29,373.78,724.78
49.8282,747,830.87,373.56,2.57,0.01,454.73,376.13,373.57,828.29
49.8783,854,980.46,373.35,2.7,0.01,604.4,376.05,373.36,977.75
49.9285,1104,1201.18,373.14,2.91,0.01,825.12,376.05,373.15,1198.26
49.9786,1484,1549.27,372.93,3.21,0.01,1173.12,376.14,372.94,1546.05
50.0287,2260,2145.32,372.72,3.62,0.01,1768.98,376.34,372.73,2141.7
50.0789,3331,3116.87,372.51,4.17,0.01,2740.18,376.68,372.52,3112.69
50.129,4244,4114.07,372.3,4.92,0.01,3736.84,377.22,372.31,4109.14
50.1792,4379,4173.58,372.09,5.99,0.01,3795.48,378.08,372.1,4167.57
50.2293,3649,3699.02,371.89,7.54,0.01,3319.59,379.43,371.9,3691.48
50.2794,3197,3238.85,371.68,9.83,0.01,2857.34,381.51,371.69,3229.02
50.3296,2487,2498.07,371.47,13.16,0.01,2113.43,384.63,371.48,2484.9
50.3797,1762,1783.2,371.26,18.2,0.01,1393.72,389.46,371.27,1764.98
50.4298,1227,1327.29,371.06,27.67,0.01,928.55,398.73,371.07,1299.61
50.48,1064,1074.93,370.85,48.97,0.01,655.1,419.82,370.86,1025.95
50.5301,905,956.16,370.64,89.79,0.01,495.71,460.43,370.65,866.35
50.5802,853,883.36,370.44,101.73,0.02,411.18,472.17,370.46,781.62
50.6304,801,813.92,370.23,77.24,0.04,366.41,447.47,370.27,736.64
50.6805,827,744.55,370.02,74.28,0.09,300.15,444.3,370.11,670.17
50.7307,710,675.66,369.82,58.42,0.03,247.39,428.24,369.85,617.21
50.7808,618,619.3,369.61,37.8,0.02,211.86,407.41,369.63,581.47
50.8309,618,566.87,369.41,29.76,0.01,167.69,399.17,369.42,537.1
50.8811,537,532.83,369.2,29.53,0.01,134.08,398.73,369.21,503.28
50.9312,499,516.16,369,35.22,0.01,111.94,404.22,369.01,480.94
50.9813,498,516.19,368.79,51.25,0.01,96.14,420.04,368.8,464.93
51.0315,561,543.67,368.59,91,0.01,84.08,459.59,368.6,452.67
51.0816,637,596.44,368.38,153.57,0.01,74.48,521.95,368.39,442.86
51.1318,571,578.58,368.18,143.77,0.01,66.63,511.95,368.19,434.81
51.1819,560,539.53,367.97,111.45,0.01,60.1,479.42,367.98,428.07
51.232,545,530.62,367.77,108.24,0.01,54.6,476.01,367.78,422.37
51.2822,515,494.09,367.56,76.61,0.01,49.91,444.17,367.57,417.47
51.3323,508,459.48,367.36,46.28,0.01,45.83,413.64,367.37,413.19
51.3824,453,438.22,367.15,28.81,0.01,42.25,395.96,367.16,409.4
51.4326,431,426.78,366.95,20.72,0.01,39.11,387.67,366.96,406.06
51.4827,471,418.42,366.74,15.31,0.01,36.36,382.05,366.75,403.1
51.5329,404,411.23,366.54,10.75,0.01,33.93,377.29,366.55,400.47
51.583,411,406.08,366.33,7.96,0.01,31.77,374.29,366.34,398.1
51.6331,412,402.23,366.13,6.24,0.01,29.85,372.37,366.14,395.98
51.6833,403,399.14,365.93,5.08,0.01,28.13,371.01,365.94,394.06
51.7334,397,396.56,365.72,4.25,0.01,26.59,369.97,365.73,392.31
51.7835,361,394.35,365.52,3.63,0.01,25.19,369.15,365.53,390.71
51.8337,400,392.41,365.31,3.15,0.01,23.94,368.46,365.32,389.25
51.8838,382,390.69,365.11,2.78,0.01,22.8,367.89,365.12,387.91
51.9339,321,389.16,364.9,2.48,0.01,21.77,367.38,364.91,386.67
51.9841,377,387.78,364.7,2.24,0.01,20.83,366.94,364.71,385.53
52.0342,377,386.54,364.49,2.06,0.01,19.98,366.55,364.5,384.47
52.0844,401,385.43,364.29,1.93,0.01,19.2,366.22,364.3,383.49
52.1345,357,384.44,364.08,1.85,0.01,18.49,365.93,364.09,382.57
52.1846,373,383.57,363.88,1.83,0.01,17.85,365.71,363.89,381.73
52.2348,377,382.86,363.68,1.92,0.01,17.26,365.6,363.69,380.94
52.2849,349,382.47,363.47,2.27,0.01,16.72,365.74,363.48,380.19
52.335,384,382.65,363.27,3.13,0.01,16.24,366.4,363.28,379.51
52.3852,386,382.56,363.06,3.7,0.01,15.8,366.76,363.07,378.86
52.4353,393,381.23,362.86,2.97,0.01,15.4,365.83,362.87,378.26
52.4855,385,380.37,362.65,2.68,0.01,15.03,365.33,362.66,377.68
52.5356,385,379.57,362.45,2.41,0.01,14.71,364.86,362.46,377.16
52.5857,363,378.38,362.24,1.71,0.01,14.42,363.95,362.25,376.66
52.6359,374,377.48,362.04,1.27,0.01,14.16,363.31,362.05,376.2
52.686,384,376.83,361.83,1.05,0.01,13.94,362.88,361.84,375.77
52.7361,410,376.33,361.62,0.95,0.01,13.74,362.57,361.63,375.36
52.7863,373,375.89,361.42,0.88,0.01,13.58,362.3,361.43,375
52.8364,344,375.46,361.21,0.79,0.01,13.44,362,361.22,374.65
52.8866,403,375.07,361.01,0.71,0.01,13.34,361.72,361.02,374.35
52.9367,372,374.73,360.8,0.65,0.01,13.26,361.45,360.81,374.06
52.9868,378,374.43,360.6,0.61,0.01,13.21,361.21,360.61,373.81
53.037,372,374.18,360.39,0.58,0.01,13.2,360.97,360.4,373.59
53.0871,387,373.95,360.18,0.55,0.01,13.21,360.73,360.19,373.39
53.1372,380,373.76,359.98,0.52,0.02,13.25,360.5,360,373.23
53.1874,354,373.62,359.77,0.5,0.02,13.34,360.27,359.79,373.11
53.2375,321,373.52,359.56,0.47,0.02,13.46,360.03,359.58,373.02
53.2877,414,373.47,359.36,0.46,0.02,13.64,359.82,359.38,373
53.3378,370,373.5,359.15,0.44,0.02,13.89,359.59,359.17,373.04
53.3879,384,373.61,358.94,0.43,0.03,14.21,359.37,358.97,373.15
53.4381,365,373.85,358.73,0.42,0.03,14.66,359.15,358.76,373.39
53.4882,346,374.29,358.53,0.42,0.04,15.31,358.95,358.57,373.84
53.5383,372,375.11,358.32,0.45,0.05,16.3,358.77,358.37,374.62
53.5885,350,376.6,358.11,0.49,0.06,17.93,358.6,358.17,376.04
53.6386,389,378.93,357.9,0.45,0.09,20.48,358.35,357.99,378.38
53.6888,437,380.99,357.69,0.39,0.12,22.78,358.08,357.81,380.47
53.7389,364,380.74,357.48,0.36,0.16,22.74,357.84,357.64,380.22
53.789,370,379.71,357.28,0.34,0.24,21.85,357.62,357.52,379.13
53.8392,378,379.52,357.07,0.33,0.53,21.59,357.4,357.6,378.66
53.8893,369,381.17,356.86,0.32,2,21.99,357.18,358.86,378.85
53.9394,371,382.31,356.65,0.31,2.47,22.88,356.96,359.12,379.53
53.9896,401,381.78,356.44,0.3,0.88,24.17,356.74,357.32,380.61
54.0397,382,383.73,356.23,0.29,1.36,25.86,356.52,357.59,382.09
54.0898,412,385.46,356.02,0.28,1.19,27.97,356.3,357.21,383.99
54.14,419,387.03,355.81,0.27,0.35,30.59,356.08,356.16,386.4
54.1901,369,389.89,355.6,0.27,0.16,33.86,355.87,355.76,389.46
54.2403,375,393.71,355.39,0.26,0.1,37.96,355.65,355.49,393.35
54.2904,429,398.67,355.18,0.26,0.07,43.17,355.44,355.25,398.35
54.3405,441,405.19,354.97,0.25,0.05,49.92,355.22,355.02,404.89
54.3907,440,413.91,354.75,0.25,0.04,58.86,355,354.79,413.61
54.4408,419,425.88,354.54,0.24,0.04,71.06,354.78,354.58,425.6
54.4909,438,442.7,354.33,0.24,0.03,88.1,354.57,354.36,442.43
54.5411,495,467.04,354.12,0.23,0.03,112.66,354.35,354.15,466.78
54.5912,507,502.03,353.91,0.23,0.03,147.87,354.14,353.94,501.78
54.6414,565,551.34,353.69,0.22,0.03,197.39,353.91,353.72,551.08
54.6915,674,626.94,353.48,0.22,0.03,273.21,353.7,353.51,626.69
54.7416,778,770.15,353.27,0.22,0.03,416.64,353.49,353.3,769.91
54.7918,1018,1080.16,353.06,0.21,0.03,726.86,353.27,353.09,1079.92
54.8419,1256,1657.96,352.84,0.21,0.03,1304.88,353.05,352.87,1657.72
54.892,1384,1901.51,352.63,0.21,0.03,1548.65,352.84,352.66,1901.28
54.9422,1309,1523.41,352.41,0.21,0.03,1170.76,352.62,352.44,1523.17
54.9923,1168,1421.91,352.2,0.2,0.03,1069.48,352.4,352.23,1421.68
55.0425,1015,1319.82,351.99,0.2,0.03,967.61,352.19,352.02,1319.6
55.0926,940,975.37,351.77,0.2,0.03,623.37,351.97,351.8,975.14
55.1427,843,759.32,351.56,0.2,0.03,407.54,351.76,351.59,759.1
55.1929,767,684.09,351.34,0.19,0.03,332.52,351.53,351.37,683.86
55.243,765,714.92,351.13,0.19,0.04,363.56,351.32,351.17,714.69
55.2931,863,868.31,350.91,0.19,0.04,517.17,351.1,350.95,868.08
55.3433,860,992.81,350.7,0.19,0.04,641.88,350.89,350.74,992.58
55.3934,855,854.54,350.48,0.19,0.04,503.83,350.67,350.52,854.31
55.4436,724,773.42,350.26,0.19,0.05,422.92,350.45,350.31,773.18
55.4937,671,749.16,350.05,0.2,0.05,398.86,350.25,350.1,748.91
55.5438,612,620.99,349.83,0.2,0.06,270.91,350.03,349.89,620.74
55.594,516,514.19,349.61,0.19,0.06,164.32,349.8,349.67,513.93
55.6441,471,458.78,349.4,0.19,0.07,109.13,349.59,349.47,458.53
55.6942,412,428.97,349.18,0.18,0.08,79.53,349.36,349.26,428.71
55.7444,428,411.12,348.96,0.18,0.09,61.89,349.14,349.05,410.85
55.7945,388,399.43,348.74,0.18,0.1,50.4,348.92,348.84,399.14
55.8446,379,391.24,348.52,0.18,0.11,42.42,348.7,348.63,390.94
55.8948,391,385.22,348.31,0.18,0.13,36.6,348.49,348.44,384.91
55.9449,375,380.61,348.09,0.18,0.15,32.19,348.27,348.24,380.28
55.9951,397,377,347.87,0.18,0.19,28.76,348.05,348.06,376.63
56.0452,377,374.1,347.65,0.18,0.23,26.04,347.83,347.88,373.69
56.0953,378,371.75,347.43,0.18,0.29,23.84,347.61,347.72,371.27
56.1455,339,369.83,347.21,0.18,0.39,22.04,347.39,347.6,369.25
56.1956,387,368.28,346.99,0.18,0.56,20.55,347.17,347.55,367.54
56.2457,377,367.07,346.77,0.18,0.8,19.31,346.95,347.57,366.08
56.2959,375,366.09,346.55,0.18,1.08,18.28,346.73,347.63,364.83
56.346,354,365.32,346.33,0.18,1.38,17.42,346.51,347.71,363.75
56.3962,369,365.19,346.11,0.19,2.18,16.72,346.3,348.29,362.83
56.4463,375,367.17,345.89,0.19,4.95,16.14,346.08,350.84,362.03
56.4964,371,380.27,345.66,0.19,18.73,15.69,345.85,364.39,361.35
56.5466,362,383.64,345.44,0.2,22.65,15.35,345.64,368.09,360.79
56.5967,351,368.33,345.22,0.21,7.77,15.13,345.43,352.99,360.35
56.6468,359,370.92,345,0.23,10.65,15.04,345.23,355.65,360.04
56.697,346,373.09,344.78,0.28,12.93,15.09,345.06,357.71,359.87
56.7471,337,364.05,344.55,0.36,3.82,15.32,344.91,348.37,359.87
56.7973,381,362.03,344.33,0.34,1.6,15.77,344.67,345.93,360.1
56.8474,339,361.8,344.11,0.28,0.9,16.51,344.39,345.01,360.62
56.8975,347,362.38,343.89,0.25,0.59,17.66,344.14,344.48,361.55
56.9477,365,363.69,343.66,0.24,0.42,19.37,343.9,344.08,363.03
56.9978,357,365.9,343.44,0.23,0.31,21.92,343.67,343.75,365.36
57.0479,360,369.69,343.22,0.23,0.25,26,343.45,343.47,369.22
57.0981,358,376.43,342.99,0.23,0.2,33.01,343.22,343.19,376
57.1482,381,387.81,342.77,0.23,0.16,44.65,343,342.93,387.42
57.1983,371,401.43,342.54,0.24,0.14,58.51,342.78,342.68,401.05
57.2485,381,405.3,342.32,0.24,0.12,62.62,342.56,342.44,404.94
57.2986,379,398.78,342.09,0.25,0.1,56.34,342.34,342.19,398.43
57.3488,367,393.51,341.87,0.26,0.09,51.3,342.13,341.96,393.17
